[NOTUS TEXTFILE V3.1]
File Created: 08-Jul-2020 17:29:36
Tow Date: 08-Jul-2020 6:09:31


Transponder: C24S
Placement: Starboard

Code,Time,Range(m),Data(m),Latitude,Longitude,Echo Sounder(m),Comment
C24S,06:09:38,---,---,46°14.451' N,64°31.848' W,---,
C24S,06:10:22,---,---,46°14.452' N,64°31.851' W,---,
C24S,06:11:06,---,---,46°14.453' N,64°31.852' W,---,
C24S,06:11:51,---,---,46°14.451' N,64°31.839' W,---,
C24S,06:12:35,---,---,46°14.452' N,64°31.841' W,---,
C24S,06:13:19,---,---,46°14.453' N,64°31.842' W,---,
C24S,06:14:03,---,---,46°14.453' N,64°31.843' W,---,
C24S,06:14:47,---,---,46°14.457' N,64°31.842' W,---,
C24S,06:15:31,---,---,46°14.458' N,64°31.843' W,---,
C24S,06:16:15,---,---,46°14.458' N,64°31.850' W,---,
C24S,06:16:59,---,---,46°14.475' N,64°31.850' W,---,
C24S,06:17:43,---,---,46°14.519' N,64°31.835' W,---,
C24S,06:18:27,---,---,46°14.573' N,64°31.806' W,---,
C24S,06:19:11,---,---,46°14.630' N,64°31.774' W,---,
C24S,06:19:55,---,---,46°14.699' N,64°31.740' W,---,
C24S,06:20:39,---,---,46°14.769' N,64°31.708' W,---,
C24S,06:21:23,---,---,46°14.843' N,64°31.675' W,---,
C24S,06:22:08,---,---,46°14.920' N,64°31.639' W,---,
C24S,06:22:52,---,---,46°14.998' N,64°31.604' W,---,
C24S,06:23:36,---,---,46°15.073' N,64°31.567' W,---,
C24S,06:24:20,---,---,46°15.150' N,64°31.536' W,---,
C24S,06:25:04,---,---,46°15.227' N,64°31.505' W,---,
C24S,06:25:48,---,---,46°15.303' N,64°31.473' W,---,
C24S,06:26:32,---,---,46°15.362' N,64°31.399' W,---,
C24S,06:27:16,---,---,46°15.383' N,64°31.295' W,---,
C24S,06:28:00,---,---,46°15.397' N,64°31.182' W,---,
C24S,06:28:44,---,---,46°15.409' N,64°31.071' W,---,
C24S,06:29:28,---,---,46°15.419' N,64°30.949' W,---,
C24S,06:30:12,---,---,46°15.430' N,64°30.824' W,---,
C24S,06:30:56,---,---,46°15.442' N,64°30.698' W,---,
C24S,06:31:40,---,---,46°15.453' N,64°30.569' W,---,
C24S,06:32:25,---,---,46°15.472' N,64°30.444' W,---,
C24S,06:33:09,---,---,46°15.560' N,64°30.399' W,---,
C24S,06:33:53,---,---,46°15.659' N,64°30.377' W,---,
C24S,06:34:37,---,---,46°15.757' N,64°30.358' W,---,
C24S,06:35:21,---,---,46°15.862' N,64°30.350' W,---,
C24S,06:36:05,---,---,46°15.967' N,64°30.350' W,---,
C24S,06:36:49,---,---,46°16.072' N,64°30.336' W,---,
C24S,06:37:33,---,---,46°16.145' N,64°30.227' W,---,
C24S,06:38:17,---,---,46°16.204' N,64°30.099' W,---,
C24S,06:39:01,---,---,46°16.268' N,64°29.974' W,---,
C24S,06:39:45,---,---,46°16.334' N,64°29.852' W,---,
C24S,06:40:29,---,---,46°16.400' N,64°29.734' W,---,
C24S,06:41:13,---,---,46°16.455' N,64°29.602' W,---,
C24S,06:41:57,---,---,46°16.517' N,64°29.479' W,---,
C24S,06:42:42,---,---,46°16.576' N,64°29.350' W,---,
C24S,06:43:26,---,---,46°16.639' N,64°29.225' W,---,
C24S,06:44:10,---,---,46°16.712' N,64°29.109' W,---,
C24S,06:44:54,---,---,46°16.794' N,64°29.017' W,---,
C24S,06:45:38,---,---,46°16.881' N,64°28.926' W,---,
C24S,06:46:22,---,---,46°16.975' N,64°28.841' W,---,
C24S,06:47:06,---,---,46°17.062' N,64°28.748' W,---,
C24S,06:47:50,---,---,46°17.154' N,64°28.662' W,---,
C24S,06:48:34,---,---,46°17.244' N,64°28.572' W,---,
C24S,06:49:18,---,---,46°17.341' N,64°28.501' W,---,
C24S,06:50:03,---,---,46°17.434' N,64°28.418' W,---,
C24S,06:50:47,---,---,46°17.533' N,64°28.349' W,---,
C24S,06:51:31,---,---,46°17.636' N,64°28.291' W,---,
C24S,06:52:15,---,---,46°17.739' N,64°28.233' W,---,
C24S,06:52:59,---,---,46°17.845' N,64°28.166' W,---,
C24S,06:53:43,---,---,46°17.948' N,64°28.108' W,---,
C24S,06:54:27,---,---,46°18.050' N,64°28.047' W,---,
C24S,06:55:11,---,---,46°18.151' N,64°27.985' W,---,
C24S,06:55:55,---,---,46°18.249' N,64°27.928' W,---,
C24S,06:56:39,---,---,46°18.355' N,64°27.859' W,---,
C24S,06:57:23,---,---,46°18.457' N,64°27.799' W,---,
C24S,06:58:07,---,---,46°18.561' N,64°27.740' W,---,
C24S,06:58:51,---,---,46°18.662' N,64°27.672' W,---,
C24S,06:59:36,---,---,46°18.764' N,64°27.610' W,---,
C24S,07:00:20,---,---,46°18.867' N,64°27.548' W,---,
C24S,07:01:04,---,---,46°18.969' N,64°27.495' W,---,
C24S,07:01:48,---,---,46°19.074' N,64°27.446' W,---,
C24S,07:02:32,---,---,46°19.185' N,64°27.414' W,---,
C24S,07:03:16,---,---,46°19.293' N,64°27.373' W,---,
C24S,07:04:00,---,---,46°19.400' N,64°27.338' W,---,
C24S,07:04:44,---,---,46°19.509' N,64°27.303' W,---,
C24S,07:05:28,---,---,46°19.618' N,64°27.265' W,---,
C24S,07:06:12,---,---,46°19.725' N,64°27.226' W,---,
C24S,07:06:56,---,---,46°19.838' N,64°27.226' W,---,
C24S,07:07:40,---,---,46°19.948' N,64°27.223' W,---,
C24S,07:08:24,---,---,46°20.058' N,64°27.229' W,---,
C24S,07:09:08,---,---,46°20.166' N,64°27.251' W,---,
C24S,07:09:53,---,---,46°20.273' N,64°27.283' W,---,
C24S,07:10:37,---,---,46°20.377' N,64°27.333' W,---,
C24S,07:11:21,---,---,46°20.482' N,64°27.379' W,---,
C24S,07:12:05,---,---,46°20.585' N,64°27.422' W,---,
C24S,07:12:49,---,---,46°20.691' N,64°27.475' W,---,
C24S,07:13:33,---,---,46°20.793' N,64°27.530' W,---,
C24S,07:14:17,---,---,46°20.890' N,64°27.612' W,---,
C24S,07:15:01,---,---,46°20.987' N,64°27.688' W,---,
C24S,07:15:45,---,---,46°21.083' N,64°27.759' W,---,
C24S,07:16:29,---,---,46°21.171' N,64°27.834' W,---,
C24S,07:17:13,---,---,46°21.271' N,64°27.907' W,---,
C24S,07:17:57,---,---,46°21.367' N,64°27.981' W,---,
C24S,07:18:42,---,---,46°21.462' N,64°28.055' W,---,
C24S,07:19:25,---,---,46°21.543' N,64°28.151' W,---,
C24S,07:20:10,---,---,46°21.569' N,64°28.294' W,---,
C24S,07:20:54,---,---,46°21.548' N,64°28.438' W,---,
C24S,07:21:38,---,---,46°21.566' N,64°28.582' W,---,
C24S,07:22:22,---,---,46°21.599' N,64°28.720' W,---,
C24S,07:23:06,---,---,46°21.674' N,64°28.822' W,---,
C24S,07:23:50,---,---,46°21.771' N,64°28.885' W,---,
C24S,07:24:34,---,---,46°21.878' N,64°28.896' W,---,
C24S,07:25:18,---,---,46°21.987' N,64°28.894' W,---,
C24S,07:26:02,---,---,46°22.096' N,64°28.894' W,---,
C24S,07:26:46,---,---,46°22.207' N,64°28.898' W,---,
C24S,07:27:30,---,---,46°22.314' N,64°28.897' W,---,
C24S,07:28:14,---,---,46°22.425' N,64°28.894' W,---,
C24S,07:28:58,---,---,46°22.522' N,64°28.898' W,---,
C24S,07:29:42,---,---,46°22.592' N,64°28.899' W,---,
C24S,07:30:27,---,---,46°22.619' N,64°28.886' W,---,
C24S,07:31:11,---,---,46°22.625' N,64°28.874' W,---,
C24S,07:31:55,---,---,46°22.600' N,64°28.866' W,---,
C24S,07:32:39,---,---,46°22.573' N,64°28.892' W,---,
C24S,07:33:21,---,---,46°22.527' N,64°28.887' W,---,
C24S,07:34:03,---,---,46°22.486' N,64°28.886' W,---,
C24S,07:34:44,---,---,46°22.447' N,64°28.875' W,---,
C24S,07:35:25,---,---,46°22.413' N,64°28.869' W,---,
C24S,07:36:03,43.4,12.0,46°22.360' N,64°28.874' W,---,
C24S,07:36:44,47.4,23.4,46°22.319' N,64°28.881' W,---,
C24S,07:37:21,47.4,23.1,46°22.290' N,64°28.876' W,---,
C24S,07:38:01,47.7,23.0,46°22.259' N,64°28.869' W,---,
C24S,07:38:40,47.3,22.2,46°22.230' N,64°28.864' W,---,
