[NOTUS TEXTFILE V3.1]
File Created: 19-Jul-2020 16:37:45
Tow Date: 19-Jul-2020 6:26:07


Transponder: C24S
Placement: Starboard

Code,Time,Range(m),Data(m),Latitude,Longitude,Echo Sounder(m),Comment
C24S,06:26:14,---,---,46°53.956' N,64°17.652' W,---,
C24S,06:26:58,---,---,46°54.008' N,64°17.629' W,---,
C24S,06:27:42,---,---,46°54.066' N,64°17.615' W,---,
C24S,06:28:26,---,---,46°54.110' N,64°17.580' W,---,
C24S,06:29:11,---,---,46°54.165' N,64°17.544' W,---,
C24S,06:29:55,---,---,46°54.210' N,64°17.521' W,---,
C24S,06:30:39,---,---,46°54.259' N,64°17.495' W,---,
C24S,06:31:23,---,---,46°54.323' N,64°17.451' W,---,
C24S,06:32:07,---,---,46°54.400' N,64°17.401' W,---,
C24S,06:32:51,---,---,46°54.478' N,64°17.358' W,---,
C24S,06:33:35,---,---,46°54.556' N,64°17.311' W,---,
C24S,06:34:19,---,---,46°54.646' N,64°17.265' W,---,
C24S,06:35:03,---,---,46°54.740' N,64°17.200' W,---,
C24S,06:35:47,---,---,46°54.844' N,64°17.145' W,---,
C24S,06:36:31,---,---,46°54.943' N,64°17.090' W,---,
C24S,06:37:15,---,---,46°55.041' N,64°17.034' W,---,
C24S,06:37:59,---,---,46°55.140' N,64°16.981' W,---,
C24S,06:38:44,---,---,46°55.242' N,64°16.927' W,---,
C24S,06:39:28,---,---,46°55.345' N,64°16.897' W,---,
C24S,06:40:12,---,---,46°55.446' N,64°16.856' W,---,
C24S,06:40:56,---,---,46°55.553' N,64°16.824' W,---,
C24S,06:41:40,---,---,46°55.657' N,64°16.799' W,---,
C24S,06:42:24,---,---,46°55.767' N,64°16.796' W,---,
C24S,06:43:08,---,---,46°55.874' N,64°16.786' W,---,
C24S,06:43:52,---,---,46°55.983' N,64°16.794' W,---,
C24S,06:44:36,---,---,46°56.091' N,64°16.796' W,---,
C24S,06:45:20,---,---,46°56.198' N,64°16.795' W,---,
C24S,06:46:04,---,---,46°56.290' N,64°16.802' W,---,
C24S,06:46:48,---,---,46°56.298' N,64°16.903' W,---,
C24S,06:47:32,---,---,46°56.228' N,64°17.001' W,---,
C24S,06:48:16,---,---,46°56.168' N,64°17.081' W,---,
C24S,06:48:59,---,---,46°56.119' N,64°17.137' W,---,
C24S,06:49:40,---,---,46°56.086' N,64°17.187' W,---,
C24S,06:50:16,55.3,28.2,46°56.039' N,64°17.251' W,---,
C24S,06:50:52,88.9,34.5,46°56.009' N,64°17.296' W,---,
C24S,06:51:28,88.4,31.6,46°55.988' N,64°17.329' W,---,
C24S,06:52:04,89.0,32.3,46°55.970' N,64°17.355' W,---,
C24S,06:52:41,88.5,32.2,46°55.951' N,64°17.380' W,---,
C24S,06:53:18,---,246.4,46°55.934' N,64°17.406' W,---,
C24S,06:53:55,88.2,30.8,46°55.913' N,64°17.436' W,---,
C24S,06:54:33,88.5,30.0,46°55.894' N,64°17.459' W,---,
C24S,06:55:07,88.8,30.6,46°55.878' N,64°17.483' W,---,
C24S,06:55:42,88.5,32.6,46°55.859' N,64°17.505' W,---,
C24S,06:56:19,88.6,31.2,46°55.841' N,64°17.529' W,---,
C24S,06:56:55,88.6,32.1,46°55.822' N,64°17.553' W,---,
C24S,06:57:32,89.1,32.3,46°55.804' N,64°17.576' W,---,
C24S,06:58:09,89.2,31.4,46°55.784' N,64°17.601' W,---,
C24S,06:58:46,89.0,32.8,46°55.765' N,64°17.624' W,---,
C24S,06:59:23,88.9,31.6,46°55.745' N,64°17.655' W,---,
C24S,07:00:00,88.9,31.9,46°55.725' N,64°17.675' W,---,
C24S,07:00:37,88.7,32.0,46°55.704' N,64°17.699' W,---,
C24S,07:01:18,52.0,30.8,46°55.687' N,64°17.719' W,---,
C24S,07:01:59,---,---,46°55.673' N,64°17.733' W,---,
C24S,07:02:40,---,---,46°55.647' N,64°17.763' W,---,
C24S,07:03:23,---,---,46°55.618' N,64°17.792' W,---,
C24S,07:04:06,---,---,46°55.585' N,64°17.820' W,---,
C24S,07:04:50,---,---,46°55.542' N,64°17.853' W,---,
C24S,07:05:34,---,---,46°55.505' N,64°17.910' W,---,
C24S,07:06:18,---,---,46°55.485' N,64°17.972' W,---,
C24S,07:07:02,---,---,46°55.483' N,64°18.016' W,---,
C24S,07:07:46,---,---,46°55.487' N,64°18.045' W,---,
C24S,07:08:30,---,---,46°55.501' N,64°18.080' W,---,
C24S,07:09:14,---,---,46°55.556' N,64°18.065' W,---,
C24S,07:09:58,---,---,46°55.556' N,64°17.936' W,---,
C24S,07:10:42,---,---,46°55.531' N,64°17.791' W,---,
C24S,07:11:26,---,---,46°55.545' N,64°17.630' W,---,
C24S,07:12:11,---,---,46°55.556' N,64°17.452' W,---,
C24S,07:12:55,---,---,46°55.561' N,64°17.281' W,---,
C24S,07:13:39,---,---,46°55.564' N,64°17.110' W,---,
C24S,07:14:23,---,---,46°55.570' N,64°16.941' W,---,
C24S,07:15:07,---,---,46°55.577' N,64°16.773' W,---,
C24S,07:15:51,---,---,46°55.583' N,64°16.604' W,---,
C24S,07:16:35,---,---,46°55.590' N,64°16.433' W,---,
C24S,07:17:19,---,---,46°55.601' N,64°16.261' W,---,
C24S,07:18:03,---,---,46°55.605' N,64°16.088' W,---,
C24S,07:18:47,---,---,46°55.617' N,64°15.915' W,---,
C24S,07:19:31,---,---,46°55.625' N,64°15.741' W,---,
C24S,07:20:15,---,---,46°55.640' N,64°15.568' W,---,
C24S,07:20:59,---,---,46°55.642' N,64°15.394' W,---,
C24S,07:21:43,---,---,46°55.647' N,64°15.221' W,---,
C24S,07:22:28,---,---,46°55.664' N,64°15.049' W,---,
C24S,07:23:12,---,---,46°55.670' N,64°14.900' W,---,
C24S,07:23:56,---,---,46°55.663' N,64°14.870' W,---,
C24S,07:24:40,---,---,46°55.669' N,64°14.860' W,---,
C24S,07:25:24,---,---,46°55.675' N,64°14.859' W,---,
C24S,07:26:08,---,---,46°55.678' N,64°14.859' W,---,
C24S,07:26:52,---,---,46°55.683' N,64°14.858' W,---,
C24S,07:27:36,---,---,46°55.689' N,64°14.858' W,---,
C24S,07:28:20,---,---,46°55.696' N,64°14.857' W,---,
C24S,07:29:04,---,---,46°55.700' N,64°14.858' W,---,
C24S,07:29:48,---,---,46°55.705' N,64°14.858' W,---,
C24S,07:30:32,---,---,46°55.708' N,64°14.859' W,---,
C24S,07:31:16,---,---,46°55.714' N,64°14.859' W,---,
