[NOTUS TEXTFILE V3.1]
File Created: 17-Jul-2020 18:02:16
Tow Date: 17-Jul-2020 6:31:41


Transponder: C24S
Placement: Starboard

Code,Time,Range(m),Data(m),Latitude,Longitude,Echo Sounder(m),Comment
C24S,06:31:48,---,---,---,---,---,
C24S,06:32:32,---,---,46°16.340' N,64°29.734' W,---,
C24S,06:33:16,---,---,46°16.417' N,64°29.602' W,---,
C24S,06:34:00,---,---,46°16.479' N,64°29.453' W,---,
C24S,06:34:44,---,---,46°16.543' N,64°29.301' W,---,
C24S,06:35:28,---,---,46°16.614' N,64°29.163' W,---,
C24S,06:36:12,---,---,46°16.689' N,64°29.032' W,---,
C24S,06:36:56,---,---,46°16.762' N,64°28.893' W,---,
C24S,06:37:40,---,---,46°16.842' N,64°28.760' W,---,
C24S,06:38:24,---,---,46°16.925' N,64°28.630' W,---,
C24S,06:39:09,---,---,46°17.002' N,64°28.494' W,---,
C24S,06:39:53,---,---,46°17.081' N,64°28.359' W,---,
C24S,06:40:37,---,---,46°17.161' N,64°28.228' W,---,
C24S,06:41:21,---,---,46°17.238' N,64°28.093' W,---,
C24S,06:42:05,---,---,46°17.315' N,64°27.962' W,---,
C24S,06:42:49,---,---,46°17.394' N,64°27.829' W,---,
C24S,06:43:33,---,---,46°17.473' N,64°27.694' W,---,
C24S,06:44:17,---,---,46°17.554' N,64°27.562' W,---,
C24S,06:45:01,---,---,46°17.631' N,64°27.427' W,---,
C24S,06:45:45,---,---,46°17.710' N,64°27.293' W,---,
C24S,06:46:29,---,---,46°17.792' N,64°27.163' W,---,
C24S,06:47:13,---,---,46°17.871' N,64°27.031' W,---,
C24S,06:47:57,---,---,46°17.946' N,64°26.895' W,---,
C24S,06:48:42,---,---,46°18.028' N,64°26.755' W,---,
C24S,06:49:26,---,---,46°18.109' N,64°26.623' W,---,
C24S,06:50:10,---,---,46°18.192' N,64°26.489' W,---,
C24S,06:50:54,---,---,46°18.269' N,64°26.356' W,---,
C24S,06:51:38,---,---,46°18.349' N,64°26.224' W,---,
C24S,06:52:22,---,---,46°18.432' N,64°26.094' W,---,
C24S,06:53:06,---,---,46°18.532' N,64°25.987' W,---,
C24S,06:53:50,---,---,46°18.635' N,64°25.889' W,---,
C24S,06:54:34,---,---,46°18.740' N,64°25.797' W,---,
C24S,06:55:18,---,---,46°18.843' N,64°25.708' W,---,
C24S,06:56:02,---,---,46°18.953' N,64°25.622' W,---,
C24S,06:56:46,---,---,46°19.059' N,64°25.532' W,---,
C24S,06:57:31,---,---,46°19.165' N,64°25.444' W,---,
C24S,06:58:15,---,---,46°19.284' N,64°25.433' W,---,
C24S,06:58:59,---,---,46°19.398' N,64°25.499' W,---,
C24S,06:59:43,---,---,46°19.512' N,64°25.558' W,---,
C24S,07:00:27,---,---,46°19.624' N,64°25.620' W,---,
C24S,07:01:11,---,---,46°19.734' N,64°25.683' W,---,
C24S,07:01:56,---,---,46°19.856' N,64°25.739' W,---,
C24S,07:02:40,---,---,46°19.970' N,64°25.795' W,---,
C24S,07:03:24,---,---,46°20.082' N,64°25.856' W,---,
C24S,07:04:08,---,---,46°20.194' N,64°25.919' W,---,
C24S,07:04:52,---,---,46°20.307' N,64°25.978' W,---,
C24S,07:05:36,---,---,46°20.419' N,64°26.037' W,---,
C24S,07:06:20,---,---,46°20.532' N,64°26.094' W,---,
C24S,07:07:04,---,---,46°20.636' N,64°26.157' W,---,
C24S,07:07:48,---,---,46°20.750' N,64°26.208' W,---,
C24S,07:08:32,---,---,46°20.861' N,64°26.270' W,---,
C24S,07:09:16,---,---,46°20.976' N,64°26.327' W,---,
C24S,07:10:00,---,---,46°21.089' N,64°26.390' W,---,
C24S,07:10:44,---,---,46°21.204' N,64°26.452' W,---,
C24S,07:11:29,---,---,46°21.320' N,64°26.505' W,---,
C24S,07:12:13,---,---,46°21.429' N,64°26.570' W,---,
C24S,07:12:57,---,---,46°21.542' N,64°26.628' W,---,
C24S,07:13:41,---,---,46°21.656' N,64°26.685' W,---,
C24S,07:14:25,---,---,46°21.768' N,64°26.747' W,---,
C24S,07:15:09,---,---,46°21.883' N,64°26.807' W,---,
C24S,07:15:51,---,---,46°21.989' N,64°26.867' W,---,
C24S,07:16:35,---,---,46°22.103' N,64°26.922' W,---,
C24S,07:17:19,---,---,46°22.216' N,64°26.989' W,---,
C24S,07:18:03,---,---,46°22.328' N,64°27.045' W,---,
C24S,07:18:47,---,---,46°22.442' N,64°27.107' W,---,
C24S,07:19:31,---,---,46°22.558' N,64°27.164' W,---,
C24S,07:20:15,---,---,46°22.672' N,64°27.223' W,---,
C24S,07:20:59,---,---,46°22.785' N,64°27.292' W,---,
C24S,07:21:43,---,---,46°22.897' N,64°27.358' W,---,
C24S,07:22:27,---,---,46°23.015' N,64°27.417' W,---,
C24S,07:23:12,---,---,46°23.129' N,64°27.479' W,---,
C24S,07:23:56,---,---,46°23.243' N,64°27.540' W,---,
C24S,07:24:40,---,---,46°23.363' N,64°27.605' W,---,
C24S,07:25:24,---,---,46°23.478' N,64°27.669' W,---,
C24S,07:26:08,---,---,46°23.593' N,64°27.735' W,---,
C24S,07:26:52,---,---,46°23.710' N,64°27.793' W,---,
C24S,07:27:36,---,---,46°23.825' N,64°27.860' W,---,
C24S,07:28:20,---,---,46°23.940' N,64°27.920' W,---,
C24S,07:29:04,---,---,46°24.056' N,64°27.988' W,---,
C24S,07:29:48,---,---,46°24.172' N,64°28.050' W,---,
C24S,07:30:32,---,---,46°24.289' N,64°28.109' W,---,
C24S,07:31:16,---,---,46°24.404' N,64°28.177' W,---,
C24S,07:32:00,---,---,46°24.520' N,64°28.240' W,---,
C24S,07:32:44,---,---,46°24.636' N,64°28.307' W,---,
C24S,07:33:29,---,---,46°24.753' N,64°28.368' W,---,
C24S,07:34:13,---,---,46°24.870' N,64°28.429' W,---,
C24S,07:34:57,---,---,46°24.985' N,64°28.490' W,---,
C24S,07:35:41,---,---,46°25.099' N,64°28.559' W,---,
C24S,07:36:25,---,---,46°25.216' N,64°28.621' W,---,
C24S,07:37:09,---,---,46°25.335' N,64°28.680' W,---,
C24S,07:37:53,---,---,46°25.449' N,64°28.744' W,---,
C24S,07:38:37,---,---,46°25.563' N,64°28.814' W,---,
C24S,07:39:21,---,---,46°25.679' N,64°28.869' W,---,
C24S,07:40:05,---,---,46°25.795' N,64°28.931' W,---,
C24S,07:40:49,---,---,46°25.909' N,64°28.998' W,---,
C24S,07:41:33,---,---,46°26.022' N,64°29.059' W,---,
C24S,07:42:17,---,---,46°26.139' N,64°29.119' W,---,
C24S,07:43:01,---,---,46°26.256' N,64°29.188' W,---,
C24S,07:43:46,---,---,46°26.379' N,64°29.243' W,---,
C24S,07:44:30,---,---,46°26.490' N,64°29.308' W,---,
C24S,07:45:14,---,---,46°26.614' N,64°29.371' W,---,
C24S,07:45:58,---,---,46°26.729' N,64°29.432' W,---,
C24S,07:46:39,---,---,46°26.837' N,64°29.482' W,---,
C24S,07:47:23,---,---,46°26.952' N,64°29.546' W,---,
