"","date","time","hydrophone","value","signalpower"
"65570","2024-07-16","17:58:38:00",1,6.205,100
"65571","2024-07-16","17:58:38:00",1,29.03,97
"65572","2024-07-16","17:58:43:00",1,2.995,92
"65573","2024-07-16","17:58:56:00",1,5.67,94
"65574","2024-07-16","17:59:58:00",1,6.12,93
"65575","2024-07-16","18:00:04:00",1,13.415,92
"65576","2024-07-16","18:00:20:00",1,27.115,97
"65577","2024-07-16","18:00:26:00",1,9.09,100
"65578","2024-07-16","18:11:07:00",1,4.305,89
"65579","2024-07-16","18:11:17:00",1,4.725,85
"65580","2024-07-16","18:11:28:00",1,8.645,89
"65581","2024-07-16","18:11:38:00",1,4.01,89
"65582","2024-07-16","18:11:44:00",1,0.345,89
"65583","2024-07-16","18:11:49:00",1,7.995,88
"65584","2024-07-16","18:11:55:00",1,8.3,86
"65585","2024-07-16","18:12:01:00",1,9.25,89
"65586","2024-07-16","18:12:06:00",1,0.655,89
"65587","2024-07-16","18:12:17:00",1,13.17,88
"65588","2024-07-16","18:12:23:00",1,3.17,89
"65589","2024-07-16","18:12:28:00",1,3.68,88
"65590","2024-07-16","18:12:34:00",1,6.195,88
"65591","2024-07-16","18:12:39:00",1,8.665,89
"65592","2024-07-16","18:12:55:00",1,4.36,89
"65593","2024-07-16","18:13:00:00",1,3.48,90
"65594","2024-07-16","18:13:06:00",1,0.765,87
"65595","2024-07-16","18:13:16:00",1,4.355,90
"65596","2024-07-16","18:13:32:00",1,15.84,87
"65597","2024-07-16","18:13:38:00",1,1.435,89
"65598","2024-07-16","18:13:43:00",1,2.185,89
"65599","2024-07-16","18:13:49:00",1,2.46,90
"65600","2024-07-16","18:13:54:00",1,1.3,87
"65601","2024-07-16","18:13:59:00",1,6.24,89
"65602","2024-07-16","18:14:05:00",1,2.45,88
"65603","2024-07-16","18:14:11:00",1,24.575,90
"65604","2024-07-16","18:14:17:00",1,3.17,88
"65605","2024-07-16","18:14:27:00",1,5.04,89
"65606","2024-07-16","18:14:43:00",1,10.47,89
"65607","2024-07-16","18:15:04:00",1,3.06,87
"65608","2024-07-16","18:15:10:00",1,1.735,90
"65609","2024-07-16","18:15:15:00",1,11.7,86
"65610","2024-07-16","18:15:31:00",1,6.33,90
"65611","2024-07-16","18:15:42:00",1,16.11,88
"65612","2024-07-16","18:15:48:00",1,12.53,89
"65613","2024-07-16","18:15:59:00",1,1.76,85
"65614","2024-07-16","18:16:04:00",1,0.79,89
"65615","2024-07-16","18:16:09:00",1,7.335,86
"65616","2024-07-16","18:16:16:00",1,25.415,89
"65617","2024-07-16","18:16:22:00",1,4.345,84
"65618","2024-07-16","18:16:27:00",1,4.84,88
"65619","2024-07-16","18:16:33:00",1,0,90
"65620","2024-07-16","18:16:38:00",1,4.925,86
"65621","2024-07-16","18:16:49:00",1,9.995,88
"65622","2024-07-16","18:16:59:00",1,1.99,89
"65623","2024-07-16","18:17:04:00",1,0.645,85
"65624","2024-07-16","18:17:15:00",1,7.905,90
"65625","2024-07-16","18:17:26:00",1,3.93,89
"65626","2024-07-16","18:17:32:00",1,10.88,89
"65627","2024-07-16","18:17:37:00",1,6.42,89
"65628","2024-07-16","18:17:48:00",1,5.46,89
