Source File: C:\Users\Temp\Desktop\MINILOG 2019\Minilog-TD_4338_20190714_1.vld
Source Device: Minilog-TD-4338
Study Description: GP324F
Minilog Initialized: 2019-07-14 05:01:26 (UTC-3)
Study Start Time: 2019-07-14 05:01:26
Study Stop Time: 2019-07-14 05:50:05
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2019-07-14,05:01:26,20.62,0.00
2019-07-14,05:01:27,20.62,0.00
2019-07-14,05:01:28,20.62,-1.99
2019-07-14,05:01:29,20.62,0.00
2019-07-14,05:01:30,20.62,0.00
2019-07-14,05:01:31,20.62,-1.99
2019-07-14,05:01:32,20.62,0.00
2019-07-14,05:01:33,20.62,0.00
2019-07-14,05:01:34,20.62,0.00
2019-07-14,05:01:35,20.62,0.00
2019-07-14,05:01:36,20.62,-1.99
2019-07-14,05:01:37,20.62,0.00
2019-07-14,05:01:38,20.62,0.00
2019-07-14,05:01:39,20.62,0.00
2019-07-14,05:01:40,20.62,0.00
2019-07-14,05:01:41,20.62,-1.99
2019-07-14,05:01:42,20.62,0.00
2019-07-14,05:01:43,20.62,-1.99
2019-07-14,05:01:44,20.62,0.00
2019-07-14,05:01:45,20.62,-1.99
2019-07-14,05:01:46,20.62,0.00
2019-07-14,05:01:47,20.62,-1.99
2019-07-14,05:01:48,20.62,0.00
2019-07-14,05:01:49,20.62,0.00
2019-07-14,05:01:50,20.62,0.00
2019-07-14,05:01:51,20.62,0.00
2019-07-14,05:01:52,20.62,0.00
2019-07-14,05:01:53,20.62,0.00
2019-07-14,05:01:54,20.62,0.00
2019-07-14,05:01:55,20.62,0.00
2019-07-14,05:01:56,20.62,0.00
2019-07-14,05:01:57,20.62,-1.99
2019-07-14,05:01:58,20.62,-1.99
2019-07-14,05:01:59,20.62,0.00
2019-07-14,05:02:00,20.62,0.00
2019-07-14,05:02:01,20.62,-1.99
2019-07-14,05:02:02,20.62,-1.99
2019-07-14,05:02:03,20.62,0.00
2019-07-14,05:02:04,20.62,0.00
2019-07-14,05:02:05,20.62,0.00
2019-07-14,05:02:06,20.62,0.00
2019-07-14,05:02:07,20.62,0.00
2019-07-14,05:02:08,20.62,0.00
2019-07-14,05:02:09,20.62,-1.99
2019-07-14,05:02:10,20.62,0.00
2019-07-14,05:02:11,20.62,0.00
2019-07-14,05:02:12,20.62,0.00
2019-07-14,05:02:13,20.62,-1.99
2019-07-14,05:02:14,20.62,0.00
2019-07-14,05:02:15,20.62,-1.99
2019-07-14,05:02:16,20.62,0.00
2019-07-14,05:02:17,20.62,0.00
2019-07-14,05:02:18,20.62,0.00
2019-07-14,05:02:19,20.62,-1.99
2019-07-14,05:02:20,20.62,-1.99
2019-07-14,05:02:21,20.62,0.00
2019-07-14,05:02:22,20.62,0.00
2019-07-14,05:02:23,20.62,-1.99
2019-07-14,05:02:24,20.62,0.00
2019-07-14,05:02:25,20.62,0.00
2019-07-14,05:02:26,20.62,0.00
2019-07-14,05:02:27,20.62,-1.99
2019-07-14,05:02:28,20.62,-1.99
2019-07-14,05:02:29,20.62,0.00
2019-07-14,05:02:30,20.62,0.00
2019-07-14,05:02:31,20.52,0.00
2019-07-14,05:02:32,20.52,0.00
2019-07-14,05:02:33,20.52,-1.99
2019-07-14,05:02:34,20.52,0.00
2019-07-14,05:02:35,20.52,0.00
2019-07-14,05:02:36,20.52,0.00
2019-07-14,05:02:37,20.52,0.00
2019-07-14,05:02:38,20.52,0.00
2019-07-14,05:02:39,20.52,0.00
2019-07-14,05:02:40,20.52,0.00
2019-07-14,05:02:41,20.52,0.00
2019-07-14,05:02:42,20.52,0.00
2019-07-14,05:02:43,20.52,0.00
2019-07-14,05:02:44,20.52,0.00
2019-07-14,05:02:45,20.52,0.00
2019-07-14,05:02:46,20.52,0.00
2019-07-14,05:02:47,20.52,0.00
2019-07-14,05:02:48,20.52,0.00
2019-07-14,05:02:49,20.52,0.00
2019-07-14,05:02:50,20.52,0.00
2019-07-14,05:02:51,20.62,0.00
2019-07-14,05:02:52,20.62,0.00
2019-07-14,05:02:53,20.62,0.00
2019-07-14,05:02:54,20.62,0.00
2019-07-14,05:02:55,20.62,0.00
2019-07-14,05:02:56,20.62,0.00
2019-07-14,05:02:57,20.62,-1.99
2019-07-14,05:02:58,20.62,0.00
2019-07-14,05:02:59,20.62,-1.99
2019-07-14,05:03:00,20.62,-1.99
2019-07-14,05:03:01,20.62,-1.99
2019-07-14,05:03:02,20.62,-1.99
2019-07-14,05:03:03,20.62,0.00
2019-07-14,05:03:04,20.62,-1.99
2019-07-14,05:03:05,20.62,-1.99
2019-07-14,05:03:06,20.62,-1.99
2019-07-14,05:03:07,20.62,-1.99
2019-07-14,05:03:08,20.62,-1.99
2019-07-14,05:03:09,20.62,-1.99
2019-07-14,05:03:10,20.52,-1.99
2019-07-14,05:03:11,20.42,-1.99
2019-07-14,05:03:12,20.42,-1.99
2019-07-14,05:03:13,20.32,-1.99
2019-07-14,05:03:14,20.32,-1.99
2019-07-14,05:03:15,20.32,-1.99
2019-07-14,05:03:16,20.21,-1.99
2019-07-14,05:03:17,20.32,-1.99
2019-07-14,05:03:18,20.21,-1.99
2019-07-14,05:03:19,20.21,-1.99
2019-07-14,05:03:20,20.21,-1.99
2019-07-14,05:03:21,20.21,-1.99
2019-07-14,05:03:22,20.11,-1.99
2019-07-14,05:03:23,20.01,-1.99
2019-07-14,05:03:24,20.01,-1.99
2019-07-14,05:03:25,20.01,-1.99
2019-07-14,05:03:26,20.01,-1.99
2019-07-14,05:03:27,20.01,-1.99
2019-07-14,05:03:28,19.91,-1.99
2019-07-14,05:03:29,19.91,-1.99
2019-07-14,05:03:30,19.91,-1.99
2019-07-14,05:03:31,19.91,-1.99
2019-07-14,05:03:32,19.91,-1.99
2019-07-14,05:03:33,19.91,-1.99
2019-07-14,05:03:34,19.91,0.00
2019-07-14,05:03:35,19.91,-1.99
2019-07-14,05:03:36,19.91,-1.99
2019-07-14,05:03:37,19.91,-1.99
2019-07-14,05:03:38,19.81,-1.99
2019-07-14,05:03:39,19.81,-1.99
2019-07-14,05:03:40,19.81,-1.99
2019-07-14,05:03:41,19.81,-1.99
2019-07-14,05:03:42,19.81,-1.99
2019-07-14,05:03:43,19.71,-1.99
2019-07-14,05:03:44,19.71,-1.99
2019-07-14,05:03:45,19.71,-1.99
2019-07-14,05:03:46,19.71,-1.99
2019-07-14,05:03:47,19.71,-1.99
2019-07-14,05:03:48,19.71,-1.99
2019-07-14,05:03:49,19.71,-1.99
2019-07-14,05:03:50,19.71,-1.99
2019-07-14,05:03:51,19.71,-1.99
2019-07-14,05:03:52,19.71,-1.99
2019-07-14,05:03:53,19.71,-1.99
2019-07-14,05:03:54,19.71,-1.99
2019-07-14,05:03:55,19.71,-1.99
2019-07-14,05:03:56,19.71,-1.99
2019-07-14,05:03:57,19.61,-1.99
2019-07-14,05:03:58,19.61,-1.99
2019-07-14,05:03:59,19.61,-1.99
2019-07-14,05:04:00,19.61,-1.99
2019-07-14,05:04:01,19.51,-1.99
2019-07-14,05:04:02,19.51,-1.99
2019-07-14,05:04:03,19.51,-1.99
2019-07-14,05:04:04,19.51,-1.99
2019-07-14,05:04:05,19.51,-1.99
2019-07-14,05:04:06,19.41,-1.99
2019-07-14,05:04:07,19.41,-1.99
2019-07-14,05:04:08,19.41,-1.99
2019-07-14,05:04:09,19.41,-1.99
2019-07-14,05:04:10,19.41,-1.99
2019-07-14,05:04:11,19.41,-1.99
2019-07-14,05:04:12,19.41,-1.99
2019-07-14,05:04:13,19.41,-1.99
2019-07-14,05:04:14,19.41,-1.99
2019-07-14,05:04:15,19.41,-1.99
2019-07-14,05:04:16,19.41,-1.99
2019-07-14,05:04:17,19.31,-1.99
2019-07-14,05:04:18,19.21,-1.99
2019-07-14,05:04:19,19.31,-1.99
2019-07-14,05:04:20,19.21,-1.99
2019-07-14,05:04:21,19.21,-1.99
2019-07-14,05:04:22,19.21,-1.99
2019-07-14,05:04:23,19.21,-1.99
2019-07-14,05:04:24,19.21,-1.99
2019-07-14,05:04:25,19.21,-1.99
2019-07-14,05:04:26,19.21,-1.99
2019-07-14,05:04:27,19.21,-1.99
2019-07-14,05:04:28,19.21,-1.99
2019-07-14,05:04:29,19.21,-1.99
2019-07-14,05:04:30,19.11,-1.99
2019-07-14,05:04:31,19.11,-1.99
2019-07-14,05:04:32,19.11,-1.99
2019-07-14,05:04:33,19.11,-1.99
2019-07-14,05:04:34,19.11,-1.99
2019-07-14,05:04:35,19.11,-1.99
2019-07-14,05:04:36,19.11,-1.99
2019-07-14,05:04:37,19.11,-1.99
2019-07-14,05:04:38,19.11,-1.99
2019-07-14,05:04:39,19.11,-1.99
2019-07-14,05:04:40,19.11,-1.99
2019-07-14,05:04:41,19.11,-1.99
2019-07-14,05:04:42,19.11,-1.99
2019-07-14,05:04:43,19.01,-1.99
2019-07-14,05:04:44,19.01,-1.99
2019-07-14,05:04:45,19.01,-1.99
2019-07-14,05:04:46,18.92,-1.99
2019-07-14,05:04:47,18.92,-1.99
2019-07-14,05:04:48,19.01,-1.99
2019-07-14,05:04:49,19.01,-1.99
2019-07-14,05:04:50,18.92,-1.99
2019-07-14,05:04:51,18.92,-1.99
2019-07-14,05:04:52,18.92,-1.99
2019-07-14,05:04:53,18.82,-1.99
2019-07-14,05:04:54,18.82,0.00
2019-07-14,05:04:55,18.82,-1.99
2019-07-14,05:04:56,18.82,-1.99
2019-07-14,05:04:57,18.82,-1.99
2019-07-14,05:04:58,18.82,-1.99
2019-07-14,05:04:59,18.72,-1.99
2019-07-14,05:05:00,18.72,-1.99
2019-07-14,05:05:01,18.72,-1.99
2019-07-14,05:05:02,18.72,-1.99
2019-07-14,05:05:03,18.72,-1.99
2019-07-14,05:05:04,18.72,-1.99
2019-07-14,05:05:05,18.72,-1.99
2019-07-14,05:05:06,18.72,-1.99
2019-07-14,05:05:07,18.72,-1.99
2019-07-14,05:05:08,18.72,-1.99
2019-07-14,05:05:09,18.72,-1.99
2019-07-14,05:05:10,18.72,-1.99
2019-07-14,05:05:11,18.72,-1.99
2019-07-14,05:05:12,18.72,-1.99
2019-07-14,05:05:13,18.62,-1.99
2019-07-14,05:05:14,18.62,-1.99
2019-07-14,05:05:15,18.62,-1.99
2019-07-14,05:05:16,18.52,-1.99
2019-07-14,05:05:17,18.52,0.00
2019-07-14,05:05:18,18.52,-1.99
2019-07-14,05:05:19,18.52,0.00
2019-07-14,05:05:20,18.52,-1.99
2019-07-14,05:05:21,18.52,0.00
2019-07-14,05:05:22,18.52,-1.99
2019-07-14,05:05:23,18.52,-1.99
2019-07-14,05:05:24,18.52,-1.99
2019-07-14,05:05:25,18.52,-1.99
2019-07-14,05:05:26,18.42,-1.99
2019-07-14,05:05:27,18.42,0.00
2019-07-14,05:05:28,18.42,-1.99
2019-07-14,05:05:29,18.42,-1.99
2019-07-14,05:05:30,18.42,-1.99
2019-07-14,05:05:31,18.42,-1.99
2019-07-14,05:05:32,18.42,-1.99
2019-07-14,05:05:33,18.42,-1.99
2019-07-14,05:05:34,18.42,-1.99
2019-07-14,05:05:35,18.32,0.00
2019-07-14,05:05:36,18.42,0.00
2019-07-14,05:05:37,18.32,-1.99
2019-07-14,05:05:38,18.32,-1.99
2019-07-14,05:05:39,18.32,-1.99
2019-07-14,05:05:40,18.32,0.00
2019-07-14,05:05:41,18.32,-1.99
2019-07-14,05:05:42,18.32,-1.99
2019-07-14,05:05:43,18.32,-1.99
2019-07-14,05:05:44,18.32,-1.99
2019-07-14,05:05:45,18.22,-1.99
2019-07-14,05:05:46,18.22,-1.99
2019-07-14,05:05:47,18.22,-1.99
2019-07-14,05:05:48,18.22,-1.99
2019-07-14,05:05:49,18.22,-1.99
2019-07-14,05:05:50,18.22,-1.99
2019-07-14,05:05:51,18.22,-1.99
2019-07-14,05:05:52,18.22,-1.99
2019-07-14,05:05:53,18.22,-1.99
2019-07-14,05:05:54,18.22,-1.99
2019-07-14,05:05:55,18.22,-1.99
2019-07-14,05:05:56,18.22,-1.99
2019-07-14,05:05:57,18.12,-1.99
2019-07-14,05:05:58,18.12,-1.99
2019-07-14,05:05:59,18.12,-1.99
2019-07-14,05:06:00,18.12,-1.99
2019-07-14,05:06:01,18.12,-1.99
2019-07-14,05:06:02,18.12,-1.99
2019-07-14,05:06:03,18.12,-1.99
2019-07-14,05:06:04,18.12,-1.99
2019-07-14,05:06:05,18.12,-1.99
2019-07-14,05:06:06,18.12,-1.99
2019-07-14,05:06:07,18.12,-1.99
2019-07-14,05:06:08,18.03,-1.99
2019-07-14,05:06:09,18.12,-1.99
2019-07-14,05:06:10,18.03,-1.99
2019-07-14,05:06:11,18.03,-1.99
2019-07-14,05:06:12,18.03,-1.99
2019-07-14,05:06:13,18.03,-1.99
2019-07-14,05:06:14,17.93,-1.99
2019-07-14,05:06:15,17.93,-1.99
2019-07-14,05:06:16,17.93,0.00
2019-07-14,05:06:17,17.93,-1.99
2019-07-14,05:06:18,17.93,-1.99
2019-07-14,05:06:19,17.93,-1.99
2019-07-14,05:06:20,17.83,0.00
2019-07-14,05:06:21,17.83,0.00
2019-07-14,05:06:22,17.83,-1.99
2019-07-14,05:06:23,17.83,-1.99
2019-07-14,05:06:24,17.83,-1.99
2019-07-14,05:06:25,17.83,0.00
2019-07-14,05:06:26,17.83,-1.99
2019-07-14,05:06:27,17.83,-1.99
2019-07-14,05:06:28,17.83,-1.99
2019-07-14,05:06:29,17.83,0.00
2019-07-14,05:06:30,17.83,0.00
2019-07-14,05:06:31,17.83,-1.99
2019-07-14,05:06:32,17.83,-1.99
2019-07-14,05:06:33,17.83,0.00
2019-07-14,05:06:34,17.83,-1.99
2019-07-14,05:06:35,17.83,-1.99
2019-07-14,05:06:36,17.83,-1.99
2019-07-14,05:06:37,17.73,-1.99
2019-07-14,05:06:38,17.73,0.00
2019-07-14,05:06:39,17.63,-1.99
2019-07-14,05:06:40,17.63,-1.99
