Source File: C:\Users\Temp\Desktop\MINILOG 2019\Minilog-TD_4338_20190715_1.vld
Source Device: Minilog-TD-4338
Study Description: GP251A1
Minilog Initialized: 2019-07-15 10:50:20 (UTC-3)
Study Start Time: 2019-07-15 10:50:20
Study Stop Time: 2019-07-15 11:29:29
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2019-07-15,10:50:20,18.42,-1.99
2019-07-15,10:50:21,18.52,-1.99
2019-07-15,10:50:22,18.52,-1.99
2019-07-15,10:50:23,18.42,-1.99
2019-07-15,10:50:24,18.42,-1.99
2019-07-15,10:50:25,18.42,-1.99
2019-07-15,10:50:26,18.42,-1.99
2019-07-15,10:50:27,18.42,-1.99
2019-07-15,10:50:28,18.52,-1.99
2019-07-15,10:50:29,18.42,-1.99
2019-07-15,10:50:30,18.52,-1.99
2019-07-15,10:50:31,18.52,-1.99
2019-07-15,10:50:32,18.52,-1.99
2019-07-15,10:50:33,18.52,-1.99
2019-07-15,10:50:34,18.42,-1.99
2019-07-15,10:50:35,18.32,-1.99
2019-07-15,10:50:36,18.32,-1.99
2019-07-15,10:50:37,18.32,-1.99
2019-07-15,10:50:38,18.32,-1.99
2019-07-15,10:50:39,18.32,-1.99
2019-07-15,10:50:40,18.32,-1.99
2019-07-15,10:50:41,18.32,-1.99
2019-07-15,10:50:42,18.32,-1.99
2019-07-15,10:50:43,18.32,-1.99
2019-07-15,10:50:44,18.32,-1.99
2019-07-15,10:50:45,18.32,-1.99
2019-07-15,10:50:46,18.32,-1.99
2019-07-15,10:50:47,18.32,-1.99
2019-07-15,10:50:48,18.22,-1.99
2019-07-15,10:50:49,18.22,-1.99
2019-07-15,10:50:50,18.32,-1.99
2019-07-15,10:50:51,18.22,-3.98
2019-07-15,10:50:52,18.12,-3.98
2019-07-15,10:50:53,18.12,-3.98
2019-07-15,10:50:54,17.93,-3.98
2019-07-15,10:50:55,17.83,-1.99
2019-07-15,10:50:56,17.83,-1.99
2019-07-15,10:50:57,17.83,-1.99
2019-07-15,10:50:58,17.83,-1.99
2019-07-15,10:50:59,17.83,-1.99
2019-07-15,10:51:00,17.83,-1.99
2019-07-15,10:51:01,17.83,-1.99
2019-07-15,10:51:02,17.83,-1.99
2019-07-15,10:51:03,17.83,-1.99
2019-07-15,10:51:04,17.83,-1.99
2019-07-15,10:51:05,17.83,-1.99
2019-07-15,10:51:06,17.83,-1.99
2019-07-15,10:51:07,17.83,-1.99
2019-07-15,10:51:08,17.83,-1.99
2019-07-15,10:51:09,17.83,-1.99
2019-07-15,10:51:10,17.83,-1.99
2019-07-15,10:51:11,17.83,-1.99
2019-07-15,10:51:12,17.83,-1.99
2019-07-15,10:51:13,17.83,-1.99
2019-07-15,10:51:14,17.83,-1.99
2019-07-15,10:51:15,17.73,-1.99
2019-07-15,10:51:16,17.73,-1.99
2019-07-15,10:51:17,17.73,-1.99
2019-07-15,10:51:18,17.73,-1.99
2019-07-15,10:51:19,17.73,-1.99
2019-07-15,10:51:20,17.73,-1.99
2019-07-15,10:51:21,17.63,-1.99
2019-07-15,10:51:22,17.63,-1.99
2019-07-15,10:51:23,17.63,-1.99
2019-07-15,10:51:24,17.63,-1.99
2019-07-15,10:51:25,17.63,-1.99
2019-07-15,10:51:26,17.54,-1.99
2019-07-15,10:51:27,17.54,-1.99
2019-07-15,10:51:28,17.54,-1.99
2019-07-15,10:51:29,17.54,-1.99
2019-07-15,10:51:30,17.54,-1.99
2019-07-15,10:51:31,17.54,-1.99
2019-07-15,10:51:32,17.54,-1.99
2019-07-15,10:51:33,17.54,-1.99
2019-07-15,10:51:34,17.54,-1.99
2019-07-15,10:51:35,17.54,-1.99
2019-07-15,10:51:36,17.54,-1.99
2019-07-15,10:51:37,17.54,-1.99
2019-07-15,10:51:38,17.54,-1.99
2019-07-15,10:51:39,17.54,-1.99
2019-07-15,10:51:40,17.54,-1.99
2019-07-15,10:51:41,17.44,-1.99
2019-07-15,10:51:42,17.44,-1.99
2019-07-15,10:51:43,17.44,-1.99
2019-07-15,10:51:44,17.44,-1.99
2019-07-15,10:51:45,17.34,-1.99
2019-07-15,10:51:46,17.44,-1.99
2019-07-15,10:51:47,17.44,-1.99
2019-07-15,10:51:48,17.34,-1.99
2019-07-15,10:51:49,17.34,-1.99
2019-07-15,10:51:50,17.34,-1.99
2019-07-15,10:51:51,17.34,-1.99
2019-07-15,10:51:52,17.24,-1.99
2019-07-15,10:51:53,17.34,-1.99
2019-07-15,10:51:54,17.34,-1.99
2019-07-15,10:51:55,17.34,-1.99
2019-07-15,10:51:56,17.24,-1.99
2019-07-15,10:51:57,17.24,-1.99
2019-07-15,10:51:58,17.24,-1.99
2019-07-15,10:51:59,17.24,-1.99
2019-07-15,10:52:00,17.24,-1.99
2019-07-15,10:52:01,17.24,-1.99
2019-07-15,10:52:02,17.14,-1.99
2019-07-15,10:52:03,17.24,-1.99
2019-07-15,10:52:04,17.14,-1.99
2019-07-15,10:52:05,17.14,-1.99
2019-07-15,10:52:06,17.14,-1.99
2019-07-15,10:52:07,17.14,-1.99
2019-07-15,10:52:08,17.14,-1.99
2019-07-15,10:52:09,17.14,-1.99
2019-07-15,10:52:10,17.14,-1.99
2019-07-15,10:52:11,17.14,-1.99
2019-07-15,10:52:12,17.14,-1.99
2019-07-15,10:52:13,17.14,-1.99
2019-07-15,10:52:14,17.14,-1.99
2019-07-15,10:52:15,17.14,-1.99
2019-07-15,10:52:16,17.14,-1.99
2019-07-15,10:52:17,17.14,-1.99
2019-07-15,10:52:18,17.05,-1.99
2019-07-15,10:52:19,17.14,-1.99
2019-07-15,10:52:20,17.05,-1.99
2019-07-15,10:52:21,17.05,-1.99
2019-07-15,10:52:22,17.05,-1.99
2019-07-15,10:52:23,17.05,-1.99
2019-07-15,10:52:24,17.05,-1.99
2019-07-15,10:52:25,17.05,-1.99
2019-07-15,10:52:26,16.95,-1.99
2019-07-15,10:52:27,16.95,-1.99
2019-07-15,10:52:28,16.95,-1.99
2019-07-15,10:52:29,16.95,-1.99
2019-07-15,10:52:30,16.95,-1.99
2019-07-15,10:52:31,16.95,-1.99
2019-07-15,10:52:32,16.95,-1.99
2019-07-15,10:52:33,16.85,-1.99
2019-07-15,10:52:34,16.85,-1.99
2019-07-15,10:52:35,16.95,-1.99
2019-07-15,10:52:36,16.85,-1.99
2019-07-15,10:52:37,16.85,-1.99
2019-07-15,10:52:38,16.85,-1.99
2019-07-15,10:52:39,16.85,-1.99
2019-07-15,10:52:40,16.85,-1.99
2019-07-15,10:52:41,16.85,-1.99
2019-07-15,10:52:42,16.85,-1.99
2019-07-15,10:52:43,16.85,-1.99
2019-07-15,10:52:44,16.85,-1.99
2019-07-15,10:52:45,16.85,-1.99
2019-07-15,10:52:46,16.85,-1.99
2019-07-15,10:52:47,16.76,-1.99
