Source File: C:\Users\Temp\Desktop\MINILOG 2019\Minilog-TD_4338_20190715_1.vld
Source Device: Minilog-TD-4338
Study Description: GP269F
Minilog Initialized: 2019-07-15 05:05:23 (UTC-3)
Study Start Time: 2019-07-15 05:05:23
Study Stop Time: 2019-07-15 06:19:52
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2019-07-15,05:05:23,20.62,-1.99
2019-07-15,05:05:24,20.62,-1.99
2019-07-15,05:05:25,20.62,-1.99
2019-07-15,05:05:26,20.62,-1.99
2019-07-15,05:05:27,20.62,-1.99
2019-07-15,05:05:28,20.62,-1.99
2019-07-15,05:05:29,20.62,-1.99
2019-07-15,05:05:30,20.62,-1.99
2019-07-15,05:05:31,20.62,-1.99
2019-07-15,05:05:32,20.62,-1.99
2019-07-15,05:05:33,20.62,-1.99
2019-07-15,05:05:34,20.62,-1.99
2019-07-15,05:05:35,20.62,-1.99
2019-07-15,05:05:36,20.62,-1.99
2019-07-15,05:05:37,20.62,0.00
2019-07-15,05:05:38,20.62,-1.99
2019-07-15,05:05:39,20.62,-1.99
2019-07-15,05:05:40,20.62,-1.99
2019-07-15,05:05:41,20.62,-1.99
2019-07-15,05:05:42,20.62,-1.99
2019-07-15,05:05:43,20.62,-1.99
2019-07-15,05:05:44,20.62,-1.99
2019-07-15,05:05:45,20.62,-1.99
2019-07-15,05:05:46,20.62,0.00
2019-07-15,05:05:47,20.62,-1.99
2019-07-15,05:05:48,20.62,-1.99
2019-07-15,05:05:49,20.62,-1.99
2019-07-15,05:05:50,20.62,-1.99
2019-07-15,05:05:51,20.62,-1.99
2019-07-15,05:05:52,20.62,-1.99
2019-07-15,05:05:53,20.62,-1.99
2019-07-15,05:05:54,20.62,-1.99
2019-07-15,05:05:55,20.62,-1.99
2019-07-15,05:05:56,20.62,-1.99
2019-07-15,05:05:57,20.62,-1.99
2019-07-15,05:05:58,20.62,-1.99
2019-07-15,05:05:59,20.62,-1.99
2019-07-15,05:06:00,20.62,-1.99
2019-07-15,05:06:01,20.62,-1.99
2019-07-15,05:06:02,20.62,-1.99
2019-07-15,05:06:03,20.62,-1.99
2019-07-15,05:06:04,20.62,-1.99
2019-07-15,05:06:05,20.62,-1.99
2019-07-15,05:06:06,20.62,-1.99
2019-07-15,05:06:07,20.62,-1.99
2019-07-15,05:06:08,20.62,-1.99
2019-07-15,05:06:09,20.62,-1.99
2019-07-15,05:06:10,20.62,-1.99
2019-07-15,05:06:11,20.62,-1.99
2019-07-15,05:06:12,20.62,-1.99
2019-07-15,05:06:13,20.62,-1.99
2019-07-15,05:06:14,20.62,-1.99
2019-07-15,05:06:15,20.62,-1.99
2019-07-15,05:06:16,20.62,-1.99
2019-07-15,05:06:17,20.62,-1.99
2019-07-15,05:06:18,20.62,-1.99
2019-07-15,05:06:19,20.62,-1.99
2019-07-15,05:06:20,20.62,-1.99
2019-07-15,05:06:21,20.62,-1.99
2019-07-15,05:06:22,20.62,-1.99
2019-07-15,05:06:23,20.62,-1.99
2019-07-15,05:06:24,20.62,-1.99
2019-07-15,05:06:25,20.62,-1.99
2019-07-15,05:06:26,20.62,-1.99
2019-07-15,05:06:27,20.62,-1.99
2019-07-15,05:06:28,20.62,-1.99
2019-07-15,05:06:29,20.62,-1.99
2019-07-15,05:06:30,20.62,-1.99
2019-07-15,05:06:31,20.62,-1.99
2019-07-15,05:06:32,20.62,-1.99
2019-07-15,05:06:33,20.62,-1.99
2019-07-15,05:06:34,20.62,-1.99
2019-07-15,05:06:35,20.62,-1.99
2019-07-15,05:06:36,20.62,-1.99
2019-07-15,05:06:37,20.62,-1.99
2019-07-15,05:06:38,20.62,-1.99
2019-07-15,05:06:39,20.62,-1.99
2019-07-15,05:06:40,20.62,-1.99
2019-07-15,05:06:41,20.62,-1.99
2019-07-15,05:06:42,20.62,-1.99
2019-07-15,05:06:43,20.62,-1.99
2019-07-15,05:06:44,20.62,-1.99
2019-07-15,05:06:45,20.62,-1.99
2019-07-15,05:06:46,20.62,-1.99
2019-07-15,05:06:47,20.62,-1.99
2019-07-15,05:06:48,20.62,-3.98
2019-07-15,05:06:49,20.62,-3.98
2019-07-15,05:06:50,20.62,-1.99
2019-07-15,05:06:51,20.62,-1.99
2019-07-15,05:06:52,20.62,-3.98
2019-07-15,05:06:53,20.62,-3.98
2019-07-15,05:06:54,20.62,-1.99
2019-07-15,05:06:55,20.62,-1.99
2019-07-15,05:06:56,20.62,-1.99
2019-07-15,05:06:57,20.62,-1.99
2019-07-15,05:06:58,20.62,-1.99
2019-07-15,05:06:59,20.62,-1.99
2019-07-15,05:07:00,20.62,-1.99
2019-07-15,05:07:01,20.62,-1.99
2019-07-15,05:07:02,20.52,-1.99
2019-07-15,05:07:03,20.52,-1.99
2019-07-15,05:07:04,20.52,-1.99
2019-07-15,05:07:05,20.62,-1.99
2019-07-15,05:07:06,20.62,-1.99
2019-07-15,05:07:07,20.62,-1.99
2019-07-15,05:07:08,20.62,-1.99
2019-07-15,05:07:09,20.62,-1.99
2019-07-15,05:07:10,20.62,-1.99
2019-07-15,05:07:11,20.62,-1.99
2019-07-15,05:07:12,20.62,-1.99
2019-07-15,05:07:13,20.62,-1.99
2019-07-15,05:07:14,20.62,-1.99
2019-07-15,05:07:15,20.62,-1.99
2019-07-15,05:07:16,20.62,-1.99
2019-07-15,05:07:17,20.62,-1.99
2019-07-15,05:07:18,20.62,-1.99
2019-07-15,05:07:19,20.62,-1.99
2019-07-15,05:07:20,20.62,-1.99
2019-07-15,05:07:21,20.62,-1.99
2019-07-15,05:07:22,20.52,-1.99
2019-07-15,05:07:23,20.52,-3.98
2019-07-15,05:07:24,20.52,-1.99
2019-07-15,05:07:25,20.52,-1.99
2019-07-15,05:07:26,20.52,-1.99
2019-07-15,05:07:27,20.52,-1.99
2019-07-15,05:07:28,20.52,-1.99
2019-07-15,05:07:29,20.52,-1.99
2019-07-15,05:07:30,20.42,-1.99
2019-07-15,05:07:31,20.32,-1.99
2019-07-15,05:07:32,20.32,-1.99
2019-07-15,05:07:33,20.32,-1.99
2019-07-15,05:07:34,20.32,-1.99
2019-07-15,05:07:35,20.32,-1.99
2019-07-15,05:07:36,20.32,-1.99
2019-07-15,05:07:37,20.32,-1.99
2019-07-15,05:07:38,20.32,-1.99
2019-07-15,05:07:39,20.32,-1.99
2019-07-15,05:07:40,20.32,-1.99
2019-07-15,05:07:41,20.32,-1.99
2019-07-15,05:07:42,20.32,-1.99
2019-07-15,05:07:43,20.32,-1.99
2019-07-15,05:07:44,20.32,-1.99
2019-07-15,05:07:45,20.32,-1.99
2019-07-15,05:07:46,20.32,-1.99
2019-07-15,05:07:47,20.21,-1.99
2019-07-15,05:07:48,20.21,-1.99
2019-07-15,05:07:49,20.11,-1.99
2019-07-15,05:07:50,20.11,-1.99
2019-07-15,05:07:51,20.01,-1.99
2019-07-15,05:07:52,20.01,-1.99
2019-07-15,05:07:53,19.91,-1.99
2019-07-15,05:07:54,19.91,-1.99
2019-07-15,05:07:55,19.91,-1.99
2019-07-15,05:07:56,19.91,-1.99
2019-07-15,05:07:57,19.91,-1.99
2019-07-15,05:07:58,19.91,-1.99
2019-07-15,05:07:59,19.81,-1.99
2019-07-15,05:08:00,19.81,-1.99
2019-07-15,05:08:01,19.71,-1.99
2019-07-15,05:08:02,19.71,-1.99
2019-07-15,05:08:03,19.71,-1.99
2019-07-15,05:08:04,19.71,-1.99
2019-07-15,05:08:05,19.71,-1.99
2019-07-15,05:08:06,19.71,-1.99
2019-07-15,05:08:07,19.71,-1.99
2019-07-15,05:08:08,19.71,-1.99
2019-07-15,05:08:09,19.71,-1.99
2019-07-15,05:08:10,19.71,-1.99
2019-07-15,05:08:11,19.51,-1.99
2019-07-15,05:08:12,19.51,-1.99
2019-07-15,05:08:13,19.51,-1.99
2019-07-15,05:08:14,19.51,-1.99
2019-07-15,05:08:15,19.51,-1.99
2019-07-15,05:08:16,19.51,-1.99
2019-07-15,05:08:17,19.51,-1.99
2019-07-15,05:08:18,19.51,-1.99
2019-07-15,05:08:19,19.51,-1.99
2019-07-15,05:08:20,19.51,-1.99
2019-07-15,05:08:21,19.51,-1.99
2019-07-15,05:08:22,19.41,-1.99
2019-07-15,05:08:23,19.41,-1.99
2019-07-15,05:08:24,19.41,-1.99
2019-07-15,05:08:25,19.41,-1.99
2019-07-15,05:08:26,19.41,-1.99
2019-07-15,05:08:27,19.41,-1.99
2019-07-15,05:08:28,19.31,-1.99
2019-07-15,05:08:29,19.31,-1.99
2019-07-15,05:08:30,19.31,-1.99
2019-07-15,05:08:31,19.41,-1.99
2019-07-15,05:08:32,19.31,-1.99
2019-07-15,05:08:33,19.31,-1.99
2019-07-15,05:08:34,19.21,-1.99
2019-07-15,05:08:35,19.21,-1.99
2019-07-15,05:08:36,19.21,-1.99
2019-07-15,05:08:37,19.21,-1.99
2019-07-15,05:08:38,19.11,-1.99
2019-07-15,05:08:39,19.11,-1.99
2019-07-15,05:08:40,19.21,-1.99
2019-07-15,05:08:41,19.11,-1.99
2019-07-15,05:08:42,19.11,-1.99
2019-07-15,05:08:43,19.11,-1.99
2019-07-15,05:08:44,19.11,-7.96
2019-07-15,05:08:45,17.54,-13.92
2019-07-15,05:08:46,15.88,-9.94
2019-07-15,05:08:47,14.83,-7.96
2019-07-15,05:08:48,14.35,-5.97
2019-07-15,05:08:49,13.97,-7.96
2019-07-15,05:08:50,13.87,-7.96
2019-07-15,05:08:51,13.68,-7.96
2019-07-15,05:08:52,13.68,-5.97
2019-07-15,05:08:53,13.59,-5.97
2019-07-15,05:08:54,13.49,-5.97
2019-07-15,05:08:55,13.49,-7.96
2019-07-15,05:08:56,13.49,-5.97
2019-07-15,05:08:57,13.40,-5.97
2019-07-15,05:08:58,13.30,-5.97
2019-07-15,05:08:59,13.30,-5.97
2019-07-15,05:09:00,13.30,-5.97
2019-07-15,05:09:01,13.21,-5.97
2019-07-15,05:09:02,13.21,-3.98
2019-07-15,05:09:03,13.21,-3.98
2019-07-15,05:09:04,13.21,-5.97
2019-07-15,05:09:05,13.11,-3.98
2019-07-15,05:09:06,13.11,-5.97
2019-07-15,05:09:07,13.11,-5.97
2019-07-15,05:09:08,13.11,-3.98
2019-07-15,05:09:09,13.02,-5.97
2019-07-15,05:09:10,13.02,-3.98
2019-07-15,05:09:11,13.02,-3.98
2019-07-15,05:09:12,13.02,-3.98
2019-07-15,05:09:13,13.02,-3.98
2019-07-15,05:09:14,13.02,-5.97
2019-07-15,05:09:15,13.02,-5.97
2019-07-15,05:09:16,12.92,-3.98
2019-07-15,05:09:17,12.92,-3.98
2019-07-15,05:09:18,12.92,-3.98
2019-07-15,05:09:19,13.02,-3.98
2019-07-15,05:09:20,12.92,-3.98
2019-07-15,05:09:21,12.92,-3.98
2019-07-15,05:09:22,12.92,-3.98
2019-07-15,05:09:23,12.92,-3.98
2019-07-15,05:09:24,12.92,-3.98
2019-07-15,05:09:25,12.92,-3.98
2019-07-15,05:09:26,12.83,-3.98
2019-07-15,05:09:27,12.83,-3.98
2019-07-15,05:09:28,12.83,-1.99
2019-07-15,05:09:29,12.83,-3.98
2019-07-15,05:09:30,12.83,-3.98
2019-07-15,05:09:31,12.73,-3.98
2019-07-15,05:09:32,12.73,-1.99
2019-07-15,05:09:33,12.73,-1.99
2019-07-15,05:09:34,12.73,-1.99
2019-07-15,05:09:35,12.64,-1.99
2019-07-15,05:09:36,12.64,-1.99
2019-07-15,05:09:37,12.73,-1.99
2019-07-15,05:09:38,12.64,-1.99
2019-07-15,05:09:39,12.64,-1.99
2019-07-15,05:09:40,12.64,-1.99
2019-07-15,05:09:41,12.64,0.00
2019-07-15,05:09:42,12.54,0.00
2019-07-15,05:09:43,12.54,0.00
2019-07-15,05:09:44,12.54,0.00
2019-07-15,05:09:45,12.54,0.00
2019-07-15,05:09:46,12.54,0.00
2019-07-15,05:09:47,12.54,0.00
2019-07-15,05:09:48,12.54,0.00
2019-07-15,05:09:49,12.54,1.98
2019-07-15,05:09:50,12.54,1.98
2019-07-15,05:09:51,12.45,1.98
2019-07-15,05:09:52,12.45,1.98
2019-07-15,05:09:53,12.45,1.98
2019-07-15,05:09:54,12.35,1.98
2019-07-15,05:09:55,12.35,3.97
2019-07-15,05:09:56,12.26,3.97
2019-07-15,05:09:57,12.26,3.97
2019-07-15,05:09:58,12.26,3.97
2019-07-15,05:09:59,12.26,3.97
2019-07-15,05:10:00,12.26,3.97
2019-07-15,05:10:01,12.16,3.97
2019-07-15,05:10:02,12.16,3.97
2019-07-15,05:10:03,12.16,5.96
2019-07-15,05:10:04,12.16,5.96
2019-07-15,05:10:05,12.07,5.96
2019-07-15,05:10:06,12.07,5.96
2019-07-15,05:10:07,12.07,5.96
2019-07-15,05:10:08,12.07,7.95
2019-07-15,05:10:09,12.07,5.96
2019-07-15,05:10:10,12.07,7.95
2019-07-15,05:10:11,11.88,5.96
2019-07-15,05:10:12,11.69,5.96
2019-07-15,05:10:13,11.50,5.96
2019-07-15,05:10:14,11.31,3.97
2019-07-15,05:10:15,11.13,5.96
2019-07-15,05:10:16,11.03,7.95
2019-07-15,05:10:17,10.84,7.95
2019-07-15,05:10:18,10.75,5.96
2019-07-15,05:10:19,10.65,7.95
2019-07-15,05:10:20,10.47,7.95
2019-07-15,05:10:21,10.37,7.95
2019-07-15,05:10:22,10.18,5.96
2019-07-15,05:10:23,10.00,7.95
2019-07-15,05:10:24,10.00,9.94
2019-07-15,05:10:25,9.81,7.95
2019-07-15,05:10:26,9.71,7.95
2019-07-15,05:10:27,9.43,7.95
2019-07-15,05:10:28,9.24,7.95
2019-07-15,05:10:29,8.96,9.94
2019-07-15,05:10:30,8.96,9.94
2019-07-15,05:10:31,8.87,9.94
2019-07-15,05:10:32,8.96,9.94
2019-07-15,05:10:33,8.96,11.92
2019-07-15,05:10:34,8.96,9.94
2019-07-15,05:10:35,8.96,11.92
2019-07-15,05:10:36,8.77,11.92
2019-07-15,05:10:37,8.68,9.94
2019-07-15,05:10:38,8.49,11.92
2019-07-15,05:10:39,8.40,9.94
2019-07-15,05:10:40,8.21,11.92
2019-07-15,05:10:41,8.12,11.92
2019-07-15,05:10:42,8.02,11.92
2019-07-15,05:10:43,7.83,13.91
2019-07-15,05:10:44,7.74,11.92
2019-07-15,05:10:45,7.74,13.91
2019-07-15,05:10:46,7.74,15.90
2019-07-15,05:10:47,7.65,15.90
2019-07-15,05:10:48,7.65,13.91
2019-07-15,05:10:49,7.55,13.91
