FileName: C:\DOCUME~1\NETMIND\DESKTOP\ZONE12~1\GP204F.TXT
Local Time: Mon Jul 30 06:35:00 2007

Ship: Trawl survey southern Gulf Trip: GP204F Tow: tow 2
Comments: Nord de la Zone 12 - Nord du Banc Bradelle
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
070730  093501  47  51.3070 N  62  32.6684 W   5.4       10.2*       2.5       19.1*      67.7*
070730  093502  47  51.3059 N  62  32.6677 W   5.3       10.2        2.5       19.1       67.7 
070730  093503  47  51.3048 N  62  32.6670 W   5.1       10.2        2.5       19.1       67.7 
070730  093504  47  51.3037 N  62  32.6663 W   5.0       10.2        2.5       19.1       67.7 
070730  093505  47  51.3026 N  62  32.6657 W   4.9       10.2        2.5       19.1       67.7 
070730  093506  47  51.3016 N  62  32.6651 W   4.8       10.2        2.5       19.1       67.7 
070730  093507  47  51.3005 N  62  32.6645 W   4.7       10.2        2.5        2.3*      67.7 
070730  093508  47  51.2995 N  62  32.6638 W   4.6       10.2        2.5        2.3       67.7 
070730  093509  47  51.2985 N  62  32.6632 W   4.5       10.2        2.5        2.3       67.7 
070730  093510  47  51.2975 N  62  32.6626 W   4.4       10.2        2.5        2.3       67.7 
070730  093511  47  51.2965 N  62  32.6620 W   4.3       10.2        2.5        2.3       67.7 
070730  093512  47  51.2955 N  62  32.6615 W   4.2       10.2        2.5        2.2*      67.7 
070730  093513  47  51.2946 N  62  32.6609 W   4.1       10.2        2.5        2.2       67.7 
070730  093514  47  51.2937 N  62  32.6603 W   4.1       10.2        2.5        2.2       67.7 
070730  093515  47  51.2928 N  62  32.6598 W   4.0       10.2        2.5        2.2       67.7 
070730  093516  47  51.2919 N  62  32.6592 W   3.9       10.2        2.5        2.2       25.5*
070730  093517  47  51.2910 N  62  32.6587 W   3.9       10.2        2.5        2.2       25.5 
070730  093518  47  51.2900 N  62  32.6581 W   3.8       10.2        2.5        2.2       25.5 
070730  093519  47  51.2891 N  62  32.6575 W   3.8       10.2        2.5        2.2       25.5 
070730  093520  47  51.2881 N  62  32.6569 W   3.8       10.2        2.5        2.2       25.5 
070730  093521  47  51.2870 N  62  32.6563 W   3.9       10.2        2.5        2.2        2.6*
070730  093522  47  51.2859 N  62  32.6556 W   3.9       10.2        2.5        2.2        2.6 
070730  093523  47  51.2847 N  62  32.6548 W   4.1       10.2        2.5        2.2        2.6 
070730  093524  47  51.2834 N  62  32.6541 W   4.2       10.2        2.5        2.2        2.6 
070730  093525  47  51.2820 N  62  32.6533 W   4.4       10.2        2.5        2.2        2.6 
070730  093526  47  51.2805 N  62  32.6525 W   4.6       10.2        2.5        2.2        2.6 
070730  093527  47  51.2790 N  62  32.6516 W   4.8       10.2        2.5        2.2        2.6 
070730  093528  47  51.2774 N  62  32.6507 W   5.0       10.2        2.5        2.2        2.6 
070730  093529  47  51.2758 N  62  32.6497 W   5.2       10.2        2.5        2.2        2.6 
070730  093530  47  51.2741 N  62  32.6487 W   5.4       10.2        2.5        2.2        2.6 
070730  093531  47  51.2724 N  62  32.6477 W   5.6       10.2        2.5        2.2        2.6 
070730  093532  47  51.2705 N  62  32.6467 W   5.8       10.2        2.5        2.2        2.6 
070730  093533  47  51.2687 N  62  32.6456 W   6.0       10.2        2.5        2.2        2.6 
070730  093534  47  51.2669 N  62  32.6445 W   6.1       10.2        2.5        2.2        2.6 
070730  093535  47  51.2650 N  62  32.6435 W   6.3       10.2        2.5        2.2        2.6 
070730  093536  47  51.2631 N  62  32.6423 W   6.4       10.2        2.5        2.2        2.6 
070730  093537  47  51.2612 N  62  32.6413 W   6.6       10.2        2.5        2.2        2.6 
070730  093538  47  51.2593 N  62  32.6401 W   6.7       10.2        2.5        2.2        2.6 
070730  093539  47  51.2573 N  62  32.6390 W   6.8       10.2        2.5        2.2        2.6 
070730  093540  47  51.2553 N  62  32.6379 W   6.9       10.2        2.5        2.2        2.6 
070730  093541  47  51.2533 N  62  32.6368 W   7.0       10.2        2.5        2.2        2.6 
070730  093542  47  51.2514 N  62  32.6356 W   7.1       10.2        2.5        2.2        8.4*
070730  093543  47  51.2494 N  62  32.6345 W   7.2       10.2        2.5        2.2        8.4 
070730  093544  47  51.2474 N  62  32.6334 W   7.3       10.2        2.5        2.2        8.4 
070730  093545  47  51.2453 N  62  32.6323 W   7.3       10.2        2.5        2.2        8.4 
070730  093546  47  51.2433 N  62  32.6312 W   7.4       10.2        2.5        2.2        8.4 
070730  093547  47  51.2413 N  62  32.6300 W   7.5       10.2        2.5        2.2        8.4 
070730  093548  47  51.2392 N  62  32.6288 W   7.5       10.2        2.5        2.2        8.4 
070730  093549  47  51.2371 N  62  32.6277 W   7.6       10.2        2.5        2.2        8.4 
070730  093550  47  51.2351 N  62  32.6265 W   7.6       10.2        2.5        2.2        8.4 
070730  093551  47  51.2330 N  62  32.6253 W   7.6       10.2        2.5        2.2        8.4 
070730  093552  47  51.2310 N  62  32.6242 W   7.7       10.2        2.5        2.2        8.4 
070730  093553  47  51.2290 N  62  32.6230 W   7.7       10.2        2.5        2.2        8.4 
070730  093554  47  51.2269 N  62  32.6218 W   7.7       10.2        2.5        2.2        8.4 
070730  093555  47  51.2248 N  62  32.6207 W   7.8       10.2        2.5        2.2        8.4 
070730  093556  47  51.2227 N  62  32.6196 W   7.8       10.2        2.5        2.2        8.4 
070730  093557  47  51.2207 N  62  32.6184 W   7.8       10.2        2.5        2.2        8.4 
070730  093558  47  51.2186 N  62  32.6172 W   7.8       10.2        2.5        2.2        8.4 
070730  093559  47  51.2165 N  62  32.6160 W   7.8       10.2        2.5        2.2        8.4 
070730  093600  47  51.2145 N  62  32.6149 W   7.9       10.2        2.5        2.2        8.4 
070730  093601  47  51.2124 N  62  32.6137 W   7.9       10.2        2.5        2.2        8.4 
070730  093602  47  51.2103 N  62  32.6125 W   7.9       10.2        2.5        2.2        8.4 
070730  093603  47  51.2082 N  62  32.6112 W   7.9       10.2        2.5        2.2        8.4 
070730  093604  47  51.2061 N  62  32.6100 W   7.9       10.2        2.5        2.2        8.4 
070730  093605  47  51.2041 N  62  32.6088 W   7.9       10.2        2.5        2.2        8.4 
070730  093606  47  51.2020 N  62  32.6076 W   7.9       10.2        2.5        2.2        8.4 
070730  093607  47  51.1999 N  62  32.6063 W   8.0       10.2        2.5        2.2        8.4 
070730  093608  47  51.1979 N  62  32.6050 W   8.0       10.2        2.5        2.2        8.4 
070730  093609  47  51.1958 N  62  32.6037 W   8.0       10.2        2.5        2.2        8.4 
070730  093610  47  51.1937 N  62  32.6024 W   8.0       10.2        2.5        2.2        8.4 
070730  093611  47  51.1917 N  62  32.6011 W   8.0       10.2        2.5        2.2        8.4 
070730  093612  47  51.1896 N  62  32.5997 W   8.0       10.2        2.5        2.2        8.4 
070730  093613  47  51.1876 N  62  32.5984 W   8.0       10.2        2.5        2.2        8.4 
070730  093614  47  51.1855 N  62  32.5970 W   8.0       10.2        2.5        2.2        8.4 
070730  093615  47  51.1835 N  62  32.5956 W   8.0       10.2        2.5        2.2        8.4 
070730  093616  47  51.1815 N  62  32.5942 W   8.0       10.2        2.5        2.2        8.4 
070730  093617  47  51.1794 N  62  32.5928 W   8.0       10.2        2.5        2.2        8.4 
070730  093618  47  51.1773 N  62  32.5914 W   8.0       10.2        2.5        2.2        8.4 
070730  093619  47  51.1753 N  62  32.5900 W   8.0       10.2        2.5        2.2        8.4 
