FileName: C:\DOCUME~1\NETMIND\DESKTOP\ZONE12~1\GP156.TXT
Local Time: Wed Jul 25 10:41:20 2007

Ship: Trawl survey southern Gulf Trip: GP156F Tow: tow 6
Comments: Nord de la Zone 12 - près des Iles de Madelaine
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
070725  134121  48   3.4625 N  61  30.4543 W   6.7       11.3*       2.4      121.4*     578.0*
070725  134122  48   3.4622 N  61  30.4521 W   6.5       11.3        2.4      121.4      578.0 
070725  134123  48   3.4615 N  61  30.4501 W   6.3       11.3        2.4      121.4      578.0 
070725  134124  48   3.4610 N  61  30.4482 W   6.1       11.3        2.4      121.4      578.0 
070725  134125  48   3.4606 N  61  30.4463 W   5.9       11.3        2.4      121.4      578.0 
070725  134126  48   3.4602 N  61  30.4443 W   5.7       11.3        2.4      121.4      578.0 
070725  134127  48   3.4598 N  61  30.4425 W   5.6       11.3        2.4      121.4      578.0 
070725  134128  48   3.4593 N  61  30.4408 W   5.4       11.3        2.4      121.4      578.0 
070725  134129  48   3.4588 N  61  30.4390 W   5.3       11.3        2.4      121.4      578.0 
070725  134130  48   3.4585 N  61  30.4372 W   5.2       11.3        2.4      121.4      578.0 
070725  134131  48   3.4582 N  61  30.4355 W   5.1       11.3        2.4        3.2*     578.0 
070725  134132  48   3.4579 N  61  30.4338 W   4.9       11.3        2.4        3.2      578.0 
070725  134133  48   3.4574 N  61  30.4321 W   4.8       11.3        2.4        3.2      578.0 
070725  134134  48   3.4570 N  61  30.4305 W   4.7       11.3        2.4        3.2      578.0 
070725  134135  48   3.4567 N  61  30.4288 W   4.6       11.3        2.4        3.2      578.0 
070725  134136  48   3.4564 N  61  30.4273 W   4.5       11.3        2.4        3.2      578.0 
070725  134137  48   3.4562 N  61  30.4257 W   4.4       11.3        2.4        3.2      578.0 
070725  134138  48   3.4558 N  61  30.4243 W   4.4       11.3        2.4        3.2      578.0 
070725  134139  48   3.4554 N  61  30.4227 W   4.3       11.3        2.4        3.2      578.0 
070725  134140  48   3.4552 N  61  30.4212 W   4.2       11.3        2.4        3.2      578.0 
070725  134141  48   3.4548 N  61  30.4198 W   4.1       11.3        2.4        7.4*     578.0 
070725  134142  48   3.4544 N  61  30.4184 W   4.1       11.3        2.4        7.4      578.0 
070725  134143  48   3.4540 N  61  30.4169 W   4.1       11.3        2.4        7.4      578.0 
070725  134144  48   3.4535 N  61  30.4154 W   4.1       11.3        2.4        7.4      578.0 
070725  134145  48   3.4531 N  61  30.4136 W   4.2       11.3        2.4        7.4      578.0 
070725  134146  48   3.4528 N  61  30.4118 W   4.3       11.3        2.4        7.4      578.0 
070725  134147  48   3.4524 N  61  30.4097 W   4.4       11.3        2.4       54.7*     578.0 
070725  134148  48   3.4519 N  61  30.4076 W   4.6       11.3        2.4       54.7      578.0 
070725  134149  48   3.4513 N  61  30.4055 W   4.8       11.3        2.4       54.7      578.0 
070725  134150  48   3.4506 N  61  30.4033 W   5.0       11.3        2.4       54.7      578.0 
070725  134151  48   3.4504 N  61  30.4006 W   5.1       11.3        2.4       54.7      578.0 
070725  134152  48   3.4497 N  61  30.3982 W   5.3       11.3        2.4       54.7      578.0 
070725  134153  48   3.4491 N  61  30.3956 W   5.5       11.3        2.4       54.7      578.0 
