FileName: C:\ZONE12~1\GP094F.TXT
Local Time: Sat Jul 14 17:34:34 2007

Ship: Trawl survey southern Gulf Trip: GP094F Tow: tow 13
Comments: 
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
070714  203436  47   3.2537 N  62  29.3086 W   2.4        2.5*       3.1*       3.1*       0.0 
070714  203544  47   3.3145 N  62  29.4241 W   7.0        2.5        3.7        4.4       37.4 
070714  203545  47   3.3154 N  62  29.4266 W   7.0        2.5        3.7        4.4       37.4 
070714  203546  47   3.3163 N  62  29.4291 W   7.0        2.5        3.7        4.4       37.4 
070714  203547  47   3.3173 N  62  29.4316 W   7.0        2.5        3.7        4.4       37.4 
070714  203548  47   3.3181 N  62  29.4341 W   7.0        2.5        3.7        4.4       37.4 
070714  203549  47   3.3190 N  62  29.4367 W   7.0        2.5        3.7        4.4       37.4 
070714  203550  47   3.3199 N  62  29.4392 W   7.0        2.5        3.7        4.4       37.4 
070714  203551  47   3.3208 N  62  29.4417 W   7.0        2.5        3.7        4.4       37.4 
070714  203552  47   3.3217 N  62  29.4443 W   7.0        2.5        3.7        4.4       37.4 
070714  203553  47   3.3225 N  62  29.4468 W   7.0        2.5        3.7        4.4       37.4 
070714  203554  47   3.3234 N  62  29.4494 W   7.1        2.5        3.7        4.4       37.4 
070714  203555  47   3.3243 N  62  29.4519 W   7.1        2.5        3.7        4.4       37.4 
070714  203556  47   3.3252 N  62  29.4545 W   7.1        2.5        3.7        4.4       37.4 
070714  203557  47   3.3260 N  62  29.4571 W   7.1        2.5        3.7        4.4       37.4 
070714  203558  47   3.3269 N  62  29.4597 W   7.1        2.5        3.7        4.4       37.4 
070714  203559  47   3.3278 N  62  29.4623 W   7.2        2.5        3.7        4.4       37.4 
070714  203600  47   3.3287 N  62  29.4649 W   7.2        2.5        3.7        4.4       37.4 
070714  203601  47   3.3296 N  62  29.4676 W   7.2        2.5        3.7        4.4       37.4 
070714  203602  47   3.3305 N  62  29.4702 W   7.2        2.5        3.7        4.4       37.4 
070714  203603  47   3.3314 N  62  29.4729 W   7.3        2.5        3.7        4.4       37.4 
070714  203604  47   3.3322 N  62  29.4756 W   7.3        2.5        3.7        4.4       37.4 
070714  203605  47   3.3331 N  62  29.4783 W   7.3        2.5        3.7        4.4       37.4 
070714  203606  47   3.3340 N  62  29.4811 W   7.3        2.5        3.7        4.4       37.4 
070714  203607  47   3.3349 N  62  29.4837 W   7.4        2.5        3.7        4.4       37.4 
070714  203608  47   3.3357 N  62  29.4865 W   7.4        2.5        3.7        4.4       37.4 
070714  203609  47   3.3366 N  62  29.4892 W   7.4        2.5        3.7        4.4       37.4 
070714  203610  47   3.3376 N  62  29.4919 W   7.4        2.5        3.7        4.4       37.4 
070714  203611  47   3.3385 N  62  29.4946 W   7.4        2.5        3.7        4.4       37.4 
070714  203612  47   3.3394 N  62  29.4973 W   7.4        2.5        3.7        4.4       37.4 
070714  203613  47   3.3403 N  62  29.5001 W   7.5        2.5        3.7        4.4       37.4 
070714  203614  47   3.3412 N  62  29.5028 W   7.5        2.5        3.7        4.4       37.4 
070714  203615  47   3.3421 N  62  29.5054 W   7.5        2.5        3.7        4.4       37.4 
070714  203616  47   3.3430 N  62  29.5081 W   7.5        2.5        3.7        4.4       37.4 
070714  203617  47   3.3439 N  62  29.5108 W   7.5        2.5        3.7        4.4       37.4 
070714  203618  47   3.3448 N  62  29.5135 W   7.5        2.5        3.7        4.4       37.4 
070714  203619  47   3.3456 N  62  29.5162 W   7.4        2.5        3.7        4.4       37.4 
070714  203620  47   3.3464 N  62  29.5187 W   7.4        2.5        3.7        4.4       37.4 
070714  203621  47   3.3473 N  62  29.5211 W   7.3        2.5        3.7        4.4       37.4 
070714  203622  47   3.3481 N  62  29.5235 W   7.2        2.5        3.7        4.4       37.4 
070714  203623  47   3.3489 N  62  29.5258 W   7.1        2.5        3.7        4.4       37.4 
070714  203624  47   3.3497 N  62  29.5281 W   6.9        2.5        3.7        4.4       37.4 
070714  203625  47   3.3505 N  62  29.5304 W   6.8        2.5        3.7        4.4       37.4 
070714  203626  47   3.3512 N  62  29.5326 W   6.7        2.5        3.7        4.4      344.4*
070714  203627  47   3.3520 N  62  29.5347 W   6.6        2.5        3.7        4.4      344.4 
070714  203628  47   3.3527 N  62  29.5368 W   6.5        2.5        3.7        7.3*     344.4 
070714  203629  47   3.3534 N  62  29.5389 W   6.4        2.5        3.7        7.3      344.4 
070714  203630  47   3.3541 N  62  29.5409 W   6.3        2.5        3.7        7.3      344.4 
070714  203631  47   3.3547 N  62  29.5429 W   6.2        2.5        3.7        7.3       12.3*
070714  203632  47   3.3554 N  62  29.5449 W   6.1        2.5        3.7        7.3       12.3 
070714  203633  47   3.3561 N  62  29.5469 W   6.0        2.5        3.7        7.5*      12.3 
070714  203634  47   3.3568 N  62  29.5489 W   5.9        2.5        3.7        7.5       12.3 
070714  203635  47   3.3574 N  62  29.5509 W   5.9        2.5        3.7        7.5       12.3 
070714  203636  47   3.3581 N  62  29.5528 W   5.8        2.5        3.7        7.5       12.3 
070714  203637  47   3.3587 N  62  29.5548 W   5.8        2.5        3.7        7.5       45.7*
070714  203638  47   3.3594 N  62  29.5567 W   5.7        2.5        3.7        7.5       45.7 
070714  203639  47   3.3600 N  62  29.5587 W   5.7        2.5        3.7        7.2*      45.7 
070714  203640  47   3.3607 N  62  29.5606 W   5.6        2.5        3.7        7.2       45.7 
070714  203641  47   3.3614 N  62  29.5625 W   5.6        2.5        3.7        7.2       45.7 
070714  203642  47   3.3620 N  62  29.5644 W   5.6        2.5        3.7        7.2       11.0*
070714  203643  47   3.3626 N  62  29.5664 W   5.5        2.5        3.7        7.2       11.0 
070714  203644  47   3.3632 N  62  29.5683 W   5.5        2.5        3.7        8.5*      11.0 
070714  203645  47   3.3639 N  62  29.5702 W   5.5        2.5        3.7        8.5       11.0 
070714  203646  47   3.3645 N  62  29.5722 W   5.5        2.5        3.7        8.5       11.0 
070714  203647  47   3.3652 N  62  29.5740 W   5.4        2.5        3.7        8.5       28.2*
070714  203648  47   3.3658 N  62  29.5760 W   5.4        2.5        3.7        8.5       28.2 
070714  203649  47   3.3665 N  62  29.5780 W   5.4        2.5        3.7        7.4*      28.2 
070714  203650  47   3.3671 N  62  29.5799 W   5.4        2.5        3.7        7.4       28.2 
070714  203651  47   3.3677 N  62  29.5818 W   5.4        2.5        3.7        7.4       28.2 
070714  203652  47   3.3684 N  62  29.5837 W   5.4        2.5        3.7        7.4       28.2 
070714  203653  47   3.3690 N  62  29.5856 W   5.4        2.5        3.7        7.4       28.2 
070714  203654  47   3.3697 N  62  29.5876 W   5.4        2.5        3.7       10.0*      28.2 
070714  203655  47   3.3703 N  62  29.5896 W   5.4        2.5        3.7       10.0       28.2 
070714  203656  47   3.3709 N  62  29.5916 W   5.4        2.5        3.7       10.0       28.2 
070714  203657  47   3.3715 N  62  29.5936 W   5.4        2.5        3.7       10.0       28.2 
070714  203658  47   3.3721 N  62  29.5957 W   5.4        2.5        3.7       10.0       28.2 
070714  203659  47   3.3727 N  62  29.5976 W   5.4        2.5        3.7       10.0       28.2 
070714  203700  47   3.3734 N  62  29.5996 W   5.4        2.5        3.7        6.0*      28.2 
070714  203701  47   3.3740 N  62  29.6016 W   5.4        2.5        3.7        6.0       28.2 
070714  203702  47   3.3747 N  62  29.6035 W   5.4        2.5        3.7        6.0       28.2 
070714  203703  47   3.3752 N  62  29.6053 W   5.3        2.5        3.7        6.0       26.0*
070714  203704  47   3.3758 N  62  29.6071 W   5.2        2.5        3.7        6.0       26.0 
070714  203705  47   3.3763 N  62  29.6086 W   5.1        2.5        3.7        5.0*      26.0 
070714  203706  47   3.3768 N  62  29.6101 W   4.9        2.5        3.7        5.0       26.0 
070714  203707  47   3.3772 N  62  29.6116 W   4.7        2.5        3.7        5.0       26.0 
070714  203708  47   3.3776 N  62  29.6129 W   4.5        2.5        3.7        5.0       19.4*
070714  203709  47   3.3780 N  62  29.6141 W   4.4        2.5        3.7        5.0       19.4 
070714  203710  47   3.3784 N  62  29.6154 W   4.2        2.5        3.7        9.4*      19.4 
070714  203711  47   3.3787 N  62  29.6165 W   4.0        2.5        3.7        9.4       19.4 
070714  203712  47   3.3790 N  62  29.6177 W   3.8        2.5        3.7        9.4       19.4 
070714  203713  47   3.3792 N  62  29.6188 W   3.7        2.5        3.7        9.4       19.4 
070714  203714  47   3.3795 N  62  29.6197 W   3.5        2.5        3.7        9.4       34.8*
070714  203715  47   3.3798 N  62  29.6207 W   3.3        2.5        3.7        5.3*      34.8 
070714  203716  47   3.3801 N  62  29.6215 W   3.2        2.5        3.7        5.3       34.8 
070714  203717  47   3.3803 N  62  29.6224 W   3.0        2.5        3.7        5.3       34.8 
070714  203718  47   3.3805 N  62  29.6232 W   2.9        2.5        3.7        5.3       34.8 
070714  203719  47   3.3808 N  62  29.6239 W   2.8        2.5        3.7        5.3       21.6*
070714  203720  47   3.3810 N  62  29.6247 W   2.7        2.5        3.7        5.3       21.6 
070714  203721  47   3.3813 N  62  29.6254 W   2.6        2.5        3.7        8.4*      21.6 
070714  203722  47   3.3815 N  62  29.6262 W   2.5        2.5        2.4*       8.4       21.6 
070714  203723  47   3.3817 N  62  29.6268 W   2.4        2.5        2.4        8.4       21.6 
070714  203724  47   3.3820 N  62  29.6275 W   2.3        2.5        2.4        8.4       29.9*
070714  203725  47   3.3822 N  62  29.6281 W   2.2        2.5        2.4        8.4       29.9 
070714  203726  47   3.3824 N  62  29.6288 W   2.2        2.5        2.4        5.3*      29.9 
070714  203727  47   3.3826 N  62  29.6293 W   2.1        2.5        2.4        5.3       29.9 
070714  203728  47   3.3828 N  62  29.6300 W   2.0        2.5        2.4        5.3       29.9 
070714  203729  47   3.3830 N  62  29.6306 W   2.0        2.6*       2.4        5.3       36.5*
070714  203730  47   3.3832 N  62  29.6312 W   1.9        2.6        2.4        5.3       36.5 
070714  203731  47   3.3834 N  62  29.6317 W   1.9        2.6        2.4        7.3*      36.5 
070714  203732  47   3.3835 N  62  29.6323 W   1.8        2.6        2.4        7.3       36.5 
070714  203733  47   3.3837 N  62  29.6328 W   1.8        2.6        2.4        7.3       36.5 
070714  203734  47   3.3839 N  62  29.6334 W   1.7        2.6        2.4        7.3       36.5 
070714  203735  47   3.3841 N  62  29.6339 W   1.7        2.6        2.4        7.3       32.6*
070714  203736  47   3.3842 N  62  29.6344 W   1.7        2.6        2.4        5.4*      32.6 
070714  203737  47   3.3844 N  62  29.6350 W   1.6        2.6        2.4        5.4       32.6 
070714  203738  47   3.3846 N  62  29.6356 W   1.6        2.6        2.4        5.4       32.6 
070714  203739  47   3.3848 N  62  29.6361 W   1.6        2.6        2.4        5.4       32.6 
070714  203740  47   3.3849 N  62  29.6367 W   1.6        2.6        2.4        5.4       23.8*
070714  203741  47   3.3852 N  62  29.6372 W   1.6        2.6       11.6*       5.4       23.8 
070714  203742  47   3.3853 N  62  29.6378 W   1.6        2.6       11.6        5.3*      23.8 
070714  203743  47   3.3855 N  62  29.6383 W   1.6        2.6       11.6        5.3       23.8 
070714  203744  47   3.3857 N  62  29.6389 W   1.6        2.6       11.6        5.3       23.8 
070714  203745  47   3.3860 N  62  29.6394 W   1.6        2.6       11.6        5.3       38.3*
070714  203746  47   3.3862 N  62  29.6400 W   1.6        2.6       11.6        5.3       38.3 
070714  203747  47   3.3864 N  62  29.6406 W   1.6        2.6       11.6        6.3*      38.3 
070714  203748  47   3.3867 N  62  29.6412 W   1.6        2.6       11.6        6.3       38.3 
070714  203749  47   3.3869 N  62  29.6419 W   1.7        2.6       11.6        6.3       38.3 
070714  203750  47   3.3871 N  62  29.6425 W   1.7        2.6       11.6        6.3       44.9*
070714  203751  47   3.3874 N  62  29.6431 W   1.7        2.6       11.6        6.3       44.9 
070714  203752  47   3.3877 N  62  29.6437 W   1.7        2.6       11.6        3.2*      44.9 
070714  203753  47   3.3879 N  62  29.6444 W   1.7        2.6       11.6        3.2       44.9 
070714  203754  47   3.3881 N  62  29.6450 W   1.7        2.6       11.6        3.2       44.9 
070714  203755  47   3.3884 N  62  29.6457 W   1.8        2.6       11.6        3.2       44.9 
070714  203756  47   3.3887 N  62  29.6463 W   1.8        2.6       11.6        3.2       33.4*
070714  203757  47   3.3889 N  62  29.6468 W   1.7        2.6       11.6        5.2*      33.4 
070714  203758  47   3.3892 N  62  29.6475 W   1.8        2.6       11.6        5.2       33.4 
070714  203759  47   3.3895 N  62  29.6482 W   1.8        2.6       11.6        5.2       33.4 
070714  203800  47   3.3897 N  62  29.6487 W   1.8        2.6       11.6        5.2       33.4 
070714  203801  47   3.3900 N  62  29.6493 W   1.8        2.6       11.6        5.2       42.7*
070714  203802  47   3.3903 N  62  29.6499 W   1.8        2.6       11.6        5.2       42.7 
070714  203803  47   3.3906 N  62  29.6506 W   1.8        2.6       11.6        4.7*      42.7 
070714  203804  47   3.3908 N  62  29.6512 W   1.8        2.6       11.6        4.7       42.7 
070714  203805  47   3.3911 N  62  29.6518 W   1.8        2.6       11.6        4.7       42.7 
070714  203806  47   3.3913 N  62  29.6524 W   1.8        2.6       11.6        4.7       45.3*
070714  203807  47   3.3916 N  62  29.6531 W   1.8        2.6       11.6        4.7       45.3 
070714  203808  47   3.3919 N  62  29.6538 W   1.8        2.6       11.6        6.4*      45.3 
070714  203809  47   3.3921 N  62  29.6543 W   1.8        2.6       11.6        6.4       45.3 
070714  203810  47   3.3924 N  62  29.6549 W   1.8        2.6       11.6        6.4       45.3 
070714  203811  47   3.3927 N  62  29.6556 W   1.8        2.6       11.6        6.4       45.3 
070714  203812  47   3.3929 N  62  29.6562 W   1.9        2.6       11.6        6.4       49.7*
070714  203813  47   3.3932 N  62  29.6569 W   1.9        2.6       11.6        3.5*      49.7 
070714  203814  47   3.3935 N  62  29.6576 W   1.9        2.6       11.6        3.5       49.7 
070714  203815  47   3.3938 N  62  29.6584 W   1.9        2.6       11.6        3.5       49.7 
070714  203816  47   3.3941 N  62  29.6592 W   1.9        2.6       11.6        3.5       49.7 
070714  203817  47   3.3943 N  62  29.6599 W   1.9        2.6       11.6        3.5       50.6*
070714  203818  47   3.3946 N  62  29.6605 W   1.9        2.6       11.6        4.9*      50.6 
070714  203819  47   3.3949 N  62  29.6612 W   1.9        2.6       11.6        4.9       50.6 
070714  203820  47   3.3951 N  62  29.6618 W   1.9        2.6       11.6        4.9       50.6 
070714  203821  47   3.3954 N  62  29.6625 W   2.0        2.6       11.6        4.9       50.6 
070714  203822  47   3.3956 N  62  29.6632 W   2.0        2.6       11.6        4.9       52.3*
070714  203823  47   3.3959 N  62  29.6640 W   2.0        2.6       11.6        4.9       52.3 
070714  203824  47   3.3961 N  62  29.6647 W   2.0        2.6       11.6        4.9*      52.3 
070714  203825  47   3.3964 N  62  29.6654 W   2.0        2.6       11.6        4.9       52.3 
070714  203826  47   3.3966 N  62  29.6661 W   2.1        2.6       11.6        4.9       52.3 
070714  203827  47   3.3969 N  62  29.6669 W   2.1        2.6       11.6        4.9       52.3 
070714  203828  47   3.3972 N  62  29.6676 W   2.1        2.6       11.6        4.9       52.3*
070714  203829  47   3.3975 N  62  29.6684 W   2.1        2.6       11.6        4.9       52.3 
070714  203830  47   3.3978 N  62  29.6692 W   2.1        2.6       11.6        4.9       52.3 
070714  203831  47   3.3981 N  62  29.6701 W   2.2        2.6       11.6        4.9       52.3 
070714  203832  47   3.3984 N  62  29.6709 W   2.2        2.6       11.6        4.9       52.3 
070714  203833  47   3.3986 N  62  29.6717 W   2.2        2.6       11.6        4.9       54.1*
070714  203834  47   3.3990 N  62  29.6726 W   2.2        2.6       11.6       53.5*      54.1 
070714  203835  47   3.3993 N  62  29.6734 W   2.2        2.6        4.0*      53.5       54.1 
070714  203836  47   3.3995 N  62  29.6742 W   2.2        2.6        4.0       53.5       54.1 
070714  203837  47   3.3998 N  62  29.6750 W   2.2        2.6        4.0       53.5       54.1 
070714  203838  47   3.4001 N  62  29.6759 W   2.2        2.6        4.0       53.5       54.5*
070714  203839  47   3.4004 N  62  29.6767 W   2.2        2.6        4.0        5.0*      54.5 
070714  203840  47   3.4006 N  62  29.6775 W   2.2        2.6        4.0        5.0       54.5 
070714  203841  47   3.4009 N  62  29.6784 W   2.3        2.6        4.0        5.0       54.5 
070714  203842  47   3.4012 N  62  29.6792 W   2.3        2.6        4.0        5.0       54.5 
070714  203843  47   3.4015 N  62  29.6800 W   2.2        9.2*       4.0        5.0       54.5 
070714  203844  47   3.4018 N  62  29.6808 W   2.2        9.2        4.0        5.0       87.1*
070714  203845  47   3.4021 N  62  29.6816 W   2.2        9.2        4.0        5.3*      87.1 
070714  203846  47   3.4024 N  62  29.6824 W   2.2        9.2        4.0        5.3       87.1 
070714  203847  47   3.4027 N  62  29.6832 W   2.2        9.2        4.0        5.3       87.1 
070714  203848  47   3.4030 N  62  29.6840 W   2.2        9.2        4.0        5.3       87.1 
070714  203849  47   3.4033 N  62  29.6849 W   2.3        9.2        2.5*       5.3       36.1*
070714  203850  47   3.4036 N  62  29.6857 W   2.3        9.2        2.5        4.9*      36.1 
070714  203851  47   3.4039 N  62  29.6864 W   2.2        9.2        2.5        4.9       36.1 
070714  203852  47   3.4042 N  62  29.6872 W   2.2        9.2        2.5        4.9       36.1 
070714  203853  47   3.4046 N  62  29.6881 W   2.3        9.2        2.5        4.9       36.1 
070714  203854  47   3.4048 N  62  29.6888 W   2.2        9.2        2.5        4.9       62.9*
070714  203855  47   3.4051 N  62  29.6896 W   2.2        9.2        2.5        6.0*      62.9 
070714  203856  47   3.4054 N  62  29.6904 W   2.3        6.0*       2.5        6.0       62.9 
070714  203857  47   3.4056 N  62  29.6912 W   2.2        6.0        2.5        6.0       62.9 
070714  203858  47   3.4059 N  62  29.6920 W   2.2        6.0        2.5        6.0       62.9 
070714  203859  47   3.4062 N  62  29.6927 W   2.2        6.0        2.5        6.0       62.9 
070714  203900  47   3.4065 N  62  29.6935 W   2.2        6.0        2.5        5.6*      66.4*
070714  203901  47   3.4067 N  62  29.6942 W   2.2        6.0        2.5        5.6       66.4 
070714  203902  47   3.4070 N  62  29.6950 W   2.2        6.0        2.5        5.6       66.4 
070714  203903  47   3.4073 N  62  29.6957 W   2.2        6.0        2.5        5.6       66.4 
070714  203904  47   3.4075 N  62  29.6964 W   2.2        6.0        2.5        5.6       66.4 
070714  203905  47   3.4078 N  62  29.6971 W   2.2        6.0        2.5        5.6       66.0*
070714  203906  47   3.4080 N  62  29.6978 W   2.2        6.0        2.5        6.2*      66.0 
070714  203907  47   3.4083 N  62  29.6985 W   2.1        6.0        2.5        6.2       66.0 
070714  203908  47   3.4086 N  62  29.6993 W   2.1        6.0        2.5        6.2       66.0 
070714  203909  47   3.4089 N  62  29.7000 W   2.1        6.0        2.5        6.2       66.0 
070714  203910  47   3.4091 N  62  29.7008 W   2.1        6.0        2.5        6.2       65.5*
070714  203911  47   3.4094 N  62  29.7015 W   2.1        6.0        2.5        6.4*      65.5 
070714  203912  47   3.4097 N  62  29.7023 W   2.1        6.0        2.5        6.4       65.5 
070714  203913  47   3.4099 N  62  29.7030 W   2.1        6.0        2.5        6.4       65.5 
070714  203914  47   3.4102 N  62  29.7038 W   2.1        6.0        2.5        6.4       65.5 
070714  203915  47   3.4105 N  62  29.7046 W   2.1        6.0        2.5        6.4       65.5 
070714  203916  47   3.4107 N  62  29.7054 W   2.1        6.0        2.5        6.5*      66.0*
070714  203917  47   3.4109 N  62  29.7062 W   2.1        6.0        2.5        6.5       66.0 
070714  203918  47   3.4112 N  62  29.7070 W   2.1        6.0        2.5        6.5       66.0 
070714  203919  47   3.4114 N  62  29.7078 W   2.1        6.0        2.5        6.5       66.0 
070714  203920  47   3.4117 N  62  29.7086 W   2.1        6.0       11.3*       6.5       66.0 
070714  203921  47   3.4120 N  62  29.7094 W   2.1        6.0       11.3        6.8*      66.9*
070714  203922  47   3.4122 N  62  29.7103 W   2.1        6.0       11.3        6.8       66.9 
070714  203923  47   3.4125 N  62  29.7111 W   2.1        6.0       11.3        6.8       66.9 
070714  203924  47   3.4127 N  62  29.7118 W   2.1        6.0       11.3        6.8       66.9 
070714  203925  47   3.4130 N  62  29.7127 W   2.1        6.0       11.3        6.8       66.9 
070714  203926  47   3.4133 N  62  29.7135 W   2.1        6.0       11.3        6.8       66.9 
070714  203927  47   3.4136 N  62  29.7142 W   2.1        6.0       11.3        7.5*      66.9 
070714  203928  47   3.4138 N  62  29.7149 W   2.1        6.0       11.3        7.5       66.9 
070714  203929  47   3.4141 N  62  29.7157 W   2.1        6.0       11.3        7.5       66.9 
070714  203930  47   3.4143 N  62  29.7165 W   2.1        6.0       11.3        7.5       66.9 
070714  203931  47   3.4146 N  62  29.7173 W   2.1        6.0       11.3        7.5       66.9 
070714  203932  47   3.4149 N  62  29.7181 W   2.1        6.0       11.3        7.9*     186.1*
070714  203933  47   3.4152 N  62  29.7189 W   2.1        6.0       11.3        7.9      186.1 
070714  203934  47   3.4154 N  62  29.7196 W   2.1        6.0       11.3        7.9      186.1 
070714  203935  47   3.4157 N  62  29.7205 W   2.1        6.0       11.3        7.9      186.1 
070714  203936  47   3.4159 N  62  29.7212 W   2.1        6.0       11.3        7.9      186.1 
070714  203937  47   3.4162 N  62  29.7219 W   2.1        6.0       11.3        7.4*      62.5*
070714  203938  47   3.4165 N  62  29.7227 W   2.1        6.0       11.3        7.4       62.5 
