FileName: C:\ZONE12~1\GP097F.TXT
Local Time: Sat Jul 14 15:28:43 2007

Ship: Trawl survey southern Gulf Trip: GP097F Tow: tow 11
Comments: 
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
070714  182846  47  11.1809 N  62  34.6138 W   5.6        2.3*      11.7        5.6*      36.5*
070714  182847  47  11.1796 N  62  34.6137 W   5.5        2.3       11.7        5.6       36.5 
070714  182848  47  11.1782 N  62  34.6137 W   5.4        2.3       11.7        5.6       36.5 
070714  182849  47  11.1770 N  62  34.6137 W   5.2        2.3       11.7        5.6       36.5 
070714  182850  47  11.1759 N  62  34.6136 W   5.0        2.3       11.7        5.6       36.5 
070714  182851  47  11.1748 N  62  34.6136 W   4.9        2.3       11.7        5.6       36.5 
070714  182852  47  11.1737 N  62  34.6135 W   4.7        2.3       11.7        2.6*      36.5 
070714  182853  47  11.1727 N  62  34.6134 W   4.5        2.8*      11.7        2.6       36.5 
070714  182854  47  11.1717 N  62  34.6134 W   4.4        2.8       11.7        2.6       36.5 
070714  182855  47  11.1707 N  62  34.6134 W   4.2        2.8       11.7        2.6       36.5 
070714  182856  47  11.1697 N  62  34.6133 W   4.1        2.8       11.7        2.6       36.5 
070714  182857  47  11.1688 N  62  34.6133 W   4.0        2.8       11.7        6.2*      36.5 
070714  182858  47  11.1679 N  62  34.6132 W   3.9        2.8       11.7        6.2       36.5 
070714  182859  47  11.1670 N  62  34.6131 W   3.8        2.8       11.7        6.2       36.5 
070714  182900  47  11.1661 N  62  34.6130 W   3.7        2.8       11.7        6.2       36.5 
070714  182901  47  11.1652 N  62  34.6130 W   3.6        2.8       11.7        6.2       36.5 
070714  182902  47  11.1644 N  62  34.6130 W   3.5        2.8       11.7        6.2       36.5 
070714  182903  47  11.1635 N  62  34.6129 W   3.4        2.8       11.7        6.2       36.5 
070714  182904  47  11.1627 N  62  34.6128 W   3.3        2.8       11.7        6.2       36.5 
070714  182905  47  11.1620 N  62  34.6128 W   3.2        2.8       11.7        6.2       36.5 
070714  182906  47  11.1612 N  62  34.6128 W   3.2        2.8       11.7        6.2       36.5 
070714  182907  47  11.1604 N  62  34.6127 W   3.1        2.8       11.7        6.2       36.5 
070714  182908  47  11.1597 N  62  34.6127 W   3.0        2.8       11.7        3.8*      36.5 
070714  182909  47  11.1589 N  62  34.6127 W   2.9        2.8       11.7        3.8       36.5 
070714  182910  47  11.1582 N  62  34.6126 W   2.9        2.8       11.7        3.8        3.5*
070714  182911  47  11.1575 N  62  34.6126 W   2.8        2.8       11.7        3.8        3.5 
070714  182912  47  11.1569 N  62  34.6125 W   2.8        2.8       11.7        3.8        3.5 
070714  182913  47  11.1561 N  62  34.6124 W   2.7        2.8       11.7        3.8        3.5 
070714  182914  47  11.1554 N  62  34.6123 W   2.7        2.8       11.7        3.8        3.5 
070714  182915  47  11.1546 N  62  34.6123 W   2.8        2.8       11.7        3.8        3.5 
070714  182916  47  11.1537 N  62  34.6122 W   2.8        2.8       11.7        3.8        3.5 
070714  182917  47  11.1527 N  62  34.6121 W   2.9        2.8       11.7        3.8        3.5 
070714  182918  47  11.1517 N  62  34.6120 W   3.1        2.8       11.7        3.8        3.5 
070714  182919  47  11.1506 N  62  34.6119 W   3.3        2.8       11.7        3.8        3.5 
070714  182920  47  11.1493 N  62  34.6117 W   3.5        2.8       11.7        3.8        3.5 
070714  182921  47  11.1480 N  62  34.6117 W   3.7        2.8       11.7        3.8        3.5 
070714  182922  47  11.1466 N  62  34.6116 W   3.9        2.8       11.7        3.8        3.5 
070714  182923  47  11.1452 N  62  34.6115 W   4.1        2.8       11.7        3.8        3.5 
070714  182924  47  11.1436 N  62  34.6114 W   4.4        2.8       11.7        3.8        3.5 
070714  182925  47  11.1419 N  62  34.6113 W   4.6        2.8       11.7        3.8        3.5 
070714  182926  47  11.1402 N  62  34.6112 W   4.8        2.8       11.7        3.8        3.5 
070714  182927  47  11.1384 N  62  34.6112 W   5.1        2.8       11.7        3.8        3.5 
070714  182928  47  11.1367 N  62  34.6111 W   5.3        2.8       11.7        3.8        3.5 
070714  182929  47  11.1348 N  62  34.6111 W   5.5        2.8       11.7        3.8        3.5 
070714  182930  47  11.1329 N  62  34.6110 W   5.7        2.8       11.7        3.8        3.5 
070714  182931  47  11.1310 N  62  34.6110 W   5.9        2.8       11.7        3.8        3.5 
070714  182932  47  11.1291 N  62  34.6110 W   6.0        2.8       11.7        3.8        3.5 
070714  182933  47  11.1271 N  62  34.6109 W   6.2        2.8       11.7        3.8        3.5 
070714  182934  47  11.1251 N  62  34.6109 W   6.3        2.8       11.7        3.8        3.5 
070714  182935  47  11.1231 N  62  34.6108 W   6.4        2.8       11.7        3.8        3.5 
070714  182936  47  11.1211 N  62  34.6107 W   6.6        2.8       11.7        3.8        3.5 
070714  182937  47  11.1191 N  62  34.6107 W   6.7        2.8       11.7        3.8        3.5 
070714  182938  47  11.1170 N  62  34.6107 W   6.8        2.8       11.7        3.8        3.5 
070714  182939  47  11.1150 N  62  34.6107 W   6.9        2.8       11.7        3.8        3.5 
070714  182940  47  11.1129 N  62  34.6106 W   6.9        2.8       11.7        3.8        3.5 
070714  182941  47  11.1108 N  62  34.6107 W   7.0        2.8       11.7        3.8        3.5 
070714  182942  47  11.1088 N  62  34.6107 W   7.0        2.8       11.7        3.8        3.5 
070714  182943  47  11.1067 N  62  34.6106 W   7.1        2.8       11.7        3.8        3.5 
070714  182944  47  11.1046 N  62  34.6106 W   7.1        2.8       11.7        3.8        3.5 
070714  182945  47  11.1026 N  62  34.6105 W   7.2        2.8       11.7        3.8        3.5 
070714  182946  47  11.1005 N  62  34.6104 W   7.2        2.8       11.7        3.8        3.5 
070714  182947  47  11.0985 N  62  34.6102 W   7.2        2.8       11.7        3.8        3.5 
070714  182948  47  11.0964 N  62  34.6101 W   7.3        2.8       11.7        3.8        3.5 
070714  182949  47  11.0943 N  62  34.6099 W   7.3        2.8       11.7        3.8        3.5 
070714  182950  47  11.0923 N  62  34.6097 W   7.3        2.8       11.7        3.8        3.5 
070714  182951  47  11.0902 N  62  34.6094 W   7.3        2.8       11.7        3.8        3.5 
070714  182952  47  11.0882 N  62  34.6092 W   7.3        2.8       11.7        3.8        3.5 
070714  182953  47  11.0861 N  62  34.6089 W   7.3        2.8       11.7        3.8        3.5 
070714  182954  47  11.0840 N  62  34.6085 W   7.4        2.8       11.7        3.8        3.5 
070714  182955  47  11.0820 N  62  34.6082 W   7.3        2.8       11.7        3.8        3.5 
070714  182956  47  11.0800 N  62  34.6079 W   7.3        2.8       11.7        3.8        3.5 
070714  182957  47  11.0779 N  62  34.6076 W   7.4        2.8       11.7        3.8        3.5 
070714  182958  47  11.0758 N  62  34.6072 W   7.4        2.8       11.7        3.8        3.5 
070714  182959  47  11.0738 N  62  34.6069 W   7.4        2.8       11.7        3.8        3.5 
070714  183000  47  11.0717 N  62  34.6065 W   7.4        2.8       11.7        3.8        3.5 
070714  183001  47  11.0697 N  62  34.6062 W   7.4        2.8       11.7        3.8        3.5 
070714  183002  47  11.0676 N  62  34.6058 W   7.4        2.8       11.7        3.8        3.5 
070714  183003  47  11.0655 N  62  34.6055 W   7.4        2.8       11.7        3.8        3.5 
070714  183004  47  11.0634 N  62  34.6051 W   7.5        2.8       11.7        3.8        3.5 
070714  183005  47  11.0614 N  62  34.6047 W   7.4        2.8       11.7        3.8        3.5 
070714  183006  47  11.0593 N  62  34.6043 W   7.5        2.8       11.7        3.8        3.5 
070714  183007  47  11.0572 N  62  34.6039 W   7.5        2.8       11.7        3.8        3.5 
070714  183008  47  11.0552 N  62  34.6035 W   7.5        2.8       11.7        3.8        3.5 
070714  183009  47  11.0530 N  62  34.6030 W   7.5        2.8       11.7        3.8        3.5 
070714  183010  47  11.0510 N  62  34.6026 W   7.5        2.8       11.7        3.8        3.5 
070714  183011  47  11.0490 N  62  34.6020 W   7.5        2.8       11.7        3.8        3.5 
070714  183012  47  11.0469 N  62  34.6015 W   7.5        2.8       11.7        3.8        3.5 
070714  183013  47  11.0448 N  62  34.6011 W   7.5        2.8       11.7        3.8        3.5 
070714  183014  47  11.0428 N  62  34.6006 W   7.5        2.8       11.7        3.8        3.5 
070714  183015  47  11.0406 N  62  34.6001 W   7.5        2.8       11.7        3.8        3.5 
070714  183016  47  11.0386 N  62  34.5996 W   7.5        2.8       11.7        3.8        3.5 
070714  183017  47  11.0366 N  62  34.5991 W   7.5        2.8       11.7        3.8        3.5 
070714  183018  47  11.0345 N  62  34.5986 W   7.5        2.8       11.7        3.8        3.5 
070714  183019  47  11.0324 N  62  34.5981 W   7.5        2.8       11.7        3.8        3.5 
070714  183020  47  11.0304 N  62  34.5976 W   7.5        2.8       11.7        3.8        3.5 
070714  183021  47  11.0283 N  62  34.5971 W   7.5        2.8       11.7        3.8        3.5 
070714  183022  47  11.0262 N  62  34.5966 W   7.6        2.8       11.7        3.8        3.5 
070714  183023  47  11.0242 N  62  34.5961 W   7.5        2.8       11.7        3.8        3.5 
070714  183024  47  11.0221 N  62  34.5956 W   7.6        2.8       11.7        3.8        3.5 
070714  183025  47  11.0200 N  62  34.5951 W   7.6        2.8       11.7        3.8        3.5 
070714  183026  47  11.0179 N  62  34.5945 W   7.6        2.8       11.7        3.8        3.5 
070714  183027  47  11.0159 N  62  34.5940 W   7.6        2.8       11.7        3.8        3.5 
070714  183028  47  11.0138 N  62  34.5935 W   7.6        2.8       11.7        3.8        3.5 
070714  183029  47  11.0117 N  62  34.5930 W   7.6        2.8       11.7        3.8        3.5 
070714  183030  47  11.0096 N  62  34.5924 W   7.6        2.8       11.7        3.8        3.5 
070714  183031  47  11.0076 N  62  34.5919 W   7.6        2.8       11.7        3.8        3.5 
070714  183032  47  11.0055 N  62  34.5914 W   7.6        2.8       11.7        3.8        3.5 
070714  183033  47  11.0034 N  62  34.5908 W   7.6        2.8       11.7        3.8        3.5 
070714  183034  47  11.0013 N  62  34.5903 W   7.6        2.8       11.7        3.8        3.5 
070714  183035  47  10.9992 N  62  34.5898 W   7.6        2.8       11.7        3.8        3.5 
070714  183036  47  10.9972 N  62  34.5893 W   7.6        2.8       11.7        3.8        3.5 
070714  183037  47  10.9951 N  62  34.5888 W   7.6        2.8       11.7        3.8        3.5 
070714  183038  47  10.9930 N  62  34.5882 W   7.6        2.8       11.7        3.8        3.5 
070714  183039  47  10.9910 N  62  34.5877 W   7.5        2.8       11.7        3.8        3.5 
070714  183040  47  10.9890 N  62  34.5873 W   7.5        3.1*      11.7        3.8        3.5 
070714  183041  47  10.9871 N  62  34.5868 W   7.4        3.1       11.7        3.8        3.5 
070714  183042  47  10.9852 N  62  34.5864 W   7.3        3.1       11.7        3.8        3.5 
070714  183043  47  10.9834 N  62  34.5860 W   7.2        3.1       11.7        3.8        3.5 
070714  183044  47  10.9816 N  62  34.5856 W   7.1        3.1       11.7        3.8        3.5 
070714  183045  47  10.9798 N  62  34.5852 W   7.0        3.1       11.7        3.8        3.5 
070714  183046  47  10.9781 N  62  34.5848 W   6.9        3.1       11.7        3.8        3.5 
070714  183047  47  10.9764 N  62  34.5845 W   6.8        3.1       11.7        3.8        3.5 
070714  183048  47  10.9747 N  62  34.5841 W   6.7        3.1       11.7        3.8        3.5 
070714  183049  47  10.9730 N  62  34.5837 W   6.6        3.1       11.7        3.8       27.7*
070714  183050  47  10.9713 N  62  34.5832 W   6.6        3.1       11.7        3.8       27.7 
070714  183051  47  10.9697 N  62  34.5828 W   6.5        3.1       11.7        3.8       27.7 
070714  183052  47  10.9681 N  62  34.5824 W   6.4        3.1       11.7        3.8       27.7 
070714  183053  47  10.9664 N  62  34.5821 W   6.4        3.1       11.7        6.9*      27.7 
070714  183054  47  10.9648 N  62  34.5817 W   6.3        3.1       11.7        6.9       27.7 
070714  183055  47  10.9632 N  62  34.5813 W   6.2        3.1       11.7        6.9       27.7 
070714  183056  47  10.9616 N  62  34.5809 W   6.2        3.1       11.7        6.9       27.7 
070714  183057  47  10.9600 N  62  34.5805 W   6.1        3.1       11.7        6.9       27.7 
070714  183058  47  10.9584 N  62  34.5801 W   6.1        3.1       11.7        7.6*      27.7 
070714  183059  47  10.9568 N  62  34.5797 W   6.0        3.1       11.7        7.6       27.7 
070714  183100  47  10.9553 N  62  34.5793 W   6.0        3.1       11.7        7.6       27.7 
070714  183101  47  10.9537 N  62  34.5789 W   6.0        3.1       11.7        7.6       27.7 
070714  183102  47  10.9521 N  62  34.5785 W   5.9        3.1       11.7        7.6       27.7 
070714  183103  47  10.9506 N  62  34.5781 W   5.9        3.1       11.7        8.1*      27.7 
