FileName: C:\DOCUME~1\NETMIND\DESKTOP\ZONE12~1\GP342F.TXT
Local Time: Tue Jul 31 05:24:56 2007

Ship: Trawl survey southern Gulf Trip: GP342F Tow: tow 1
Comments: Zone 12 - Sud des Iles de Madeleine
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
070731  082457  47   4.5048 N  62   3.3494 W   4.2        0.0       10.0*      54.2*      38.7*
070731  082458  47   4.5038 N  62   3.3497 W   4.1        0.0       10.0       54.2       38.7 
070731  082459  47   4.5029 N  62   3.3499 W   4.0        0.0       10.0       54.2       38.7 
070731  082500  47   4.5020 N  62   3.3501 W   3.9        0.0       10.0       54.2       38.7 
070731  082501  47   4.5012 N  62   3.3504 W   3.8        0.0       10.0       54.2       38.7 
070731  082502  47   4.5003 N  62   3.3506 W   3.7        0.0       10.0        2.1*      38.7 
070731  082503  47   4.4994 N  62   3.3508 W   3.7        0.0       10.0        2.1       38.7 
070731  082504  47   4.4986 N  62   3.3510 W   3.6        0.0       10.0        2.1       38.7 
070731  082505  47   4.4979 N  62   3.3513 W   3.5        0.0       10.0        2.1       38.7 
070731  082506  47   4.4970 N  62   3.3516 W   3.4        0.0       10.0        2.1       38.7 
070731  082507  47   4.4962 N  62   3.3517 W   3.4        0.0       10.0        2.7*      38.7 
070731  082508  47   4.4955 N  62   3.3519 W   3.3        0.0       10.0        2.7       38.7 
070731  082509  47   4.4947 N  62   3.3522 W   3.2        2.1*      10.0        2.7       38.7 
070731  082510  47   4.4940 N  62   3.3524 W   3.2        2.1       10.0        2.7       38.7 
070731  082511  47   4.4932 N  62   3.3526 W   3.1        2.1       10.0        2.7       38.7 
070731  082512  47   4.4925 N  62   3.3528 W   3.0        2.1       10.0        5.7*      38.7 
070731  082513  47   4.4917 N  62   3.3531 W   3.0        2.1       10.0        5.7       38.7 
070731  082514  47   4.4910 N  62   3.3533 W   3.0        2.1       10.0        5.7       38.7 
070731  082515  47   4.4902 N  62   3.3535 W   3.0        2.1       10.0        5.7       38.7 
070731  082516  47   4.4893 N  62   3.3537 W   3.0        2.1       10.0        5.7       13.6*
070731  082517  47   4.4884 N  62   3.3540 W   3.1        2.1       10.0        5.7       13.6 
070731  082518  47   4.4873 N  62   3.3543 W   3.2        2.1       10.0        5.0*      13.6 
070731  082519  47   4.4862 N  62   3.3546 W   3.3        2.1       10.0        5.0       13.6 
070731  082520  47   4.4850 N  62   3.3550 W   3.5        2.1       10.0        5.0       13.6 
070731  082521  47   4.4837 N  62   3.3553 W   3.7        2.1       10.0        5.0       13.6 
070731  082522  47   4.4823 N  62   3.3557 W   3.9        2.1       10.0        5.0       13.6 
070731  082523  47   4.4809 N  62   3.3561 W   4.1        2.1       10.0        5.0       13.6 
070731  082524  47   4.4794 N  62   3.3565 W   4.4        2.1       10.0        5.0       13.6 
070731  082525  47   4.4778 N  62   3.3570 W   4.6        2.1       10.0        5.0       13.6 
070731  082526  47   4.4762 N  62   3.3575 W   4.8        2.1       10.0        5.0       13.6 
070731  082527  47   4.4745 N  62   3.3580 W   5.0        2.1       10.0        5.0       13.6 
070731  082528  47   4.4728 N  62   3.3586 W   5.2        2.1       10.0        5.0       13.6 
070731  082529  47   4.4710 N  62   3.3592 W   5.4        2.1       10.0        5.0       13.6 
070731  082530  47   4.4692 N  62   3.3597 W   5.6        2.1       10.0        5.0       13.6 
070731  082531  47   4.4675 N  62   3.3603 W   5.7        2.1       10.0        5.0       13.6 
070731  082532  47   4.4656 N  62   3.3609 W   5.9        2.1       10.0        5.0       11.4*
070731  082533  47   4.4638 N  62   3.3615 W   6.1        2.5*      10.0       90.1*      11.4 
070731  082534  47   4.4619 N  62   3.3621 W   6.2        2.5       10.0       90.1       11.4 
070731  082535  47   4.4601 N  62   3.3627 W   6.3        2.5       10.0       90.1       11.4 
070731  082536  47   4.4582 N  62   3.3634 W   6.4        2.5       10.0       90.1       11.4 
070731  082537  47   4.4563 N  62   3.3640 W   6.5        2.5       10.0       90.1       11.4 
070731  082538  47   4.4543 N  62   3.3646 W   6.6        2.5       10.0       90.1       11.4 
070731  082539  47   4.4524 N  62   3.3653 W   6.6        2.5       10.0       90.1       11.4 
070731  082540  47   4.4504 N  62   3.3659 W   6.7        2.5       10.0       90.1       11.4 
070731  082541  47   4.4485 N  62   3.3666 W   6.8        2.5       10.0       90.1       11.4 
070731  082542  47   4.4465 N  62   3.3673 W   6.8        2.5       10.0       90.1       11.4 
070731  082543  47   4.4445 N  62   3.3680 W   6.9        2.5       10.0       90.1       11.4 
070731  082544  47   4.4425 N  62   3.3687 W   6.9        2.5       10.0       90.1       11.4 
070731  082545  47   4.4406 N  62   3.3694 W   7.0        2.5       10.0       90.1       11.4 
070731  082546  47   4.4386 N  62   3.3701 W   7.0        2.5       10.0       90.1       11.4 
070731  082547  47   4.4365 N  62   3.3707 W   7.1        2.5       10.0       90.1       11.4 
070731  082548  47   4.4346 N  62   3.3714 W   7.1        2.5       10.0       90.1       11.4 
070731  082549  47   4.4326 N  62   3.3721 W   7.1        2.5       10.0       90.1       11.4 
070731  082550  47   4.4306 N  62   3.3728 W   7.2        2.5       10.0       90.1       11.4 
070731  082551  47   4.4286 N  62   3.3735 W   7.2        2.5       10.0       90.1       11.4 
