FileName: C:\DOCUME~1\NETMIND\DESKTOP\ZONE12~1\GP115F.TXT
Local Time: Wed Aug 29 15:37:21 2007

Ship: Trawl survey southern Gulf Trip: GP115F Tow: tow 8
Comments: Zone 12 - Sud du Banc de l'Orphelin
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
070829  183722  48   7.3725 N  63  11.3708 W   5.6        3.1       13.4*      26.6*     152.6*
070829  183723  48   7.3736 N  63  11.3698 W   5.4        3.1       13.4       26.6      152.6 
070829  183724  48   7.3747 N  63  11.3688 W   5.3        3.1       13.4       26.6      152.6 
070829  183725  48   7.3757 N  63  11.3679 W   5.1        3.1       13.4       26.6      152.6 
070829  183726  48   7.3767 N  63  11.3669 W   5.0        3.1       13.4       26.6      152.6 
070829  183727  48   7.3776 N  63  11.3659 W   4.8        3.1       13.4       26.6      152.6 
070829  183728  48   7.3785 N  63  11.3650 W   4.7        3.1       13.4       26.6      152.6 
070829  183729  48   7.3795 N  63  11.3642 W   4.6        3.1       13.4       26.6      152.6 
070829  183730  48   7.3804 N  63  11.3634 W   4.5        3.1       13.4       26.6      152.6 
070829  183731  48   7.3813 N  63  11.3624 W   4.4        3.1       13.4       26.6      152.6 
070829  183732  48   7.3822 N  63  11.3615 W   4.3        3.1       13.4       26.6      152.6 
070829  183733  48   7.3830 N  63  11.3606 W   4.2        3.1       13.4       26.6      152.6 
070829  183734  48   7.3839 N  63  11.3599 W   4.1        3.1       13.4       26.6      152.6 
070829  183735  48   7.3847 N  63  11.3591 W   4.0        3.1       13.4       14.0*     152.6 
070829  183736  48   7.3856 N  63  11.3583 W   3.9        3.1       13.4       14.0      152.6 
070829  183737  48   7.3864 N  63  11.3575 W   3.9        3.1       13.4       14.0      152.6 
070829  183738  48   7.3872 N  63  11.3567 W   3.8        3.1       13.4       14.0      152.6 
070829  183739  48   7.3879 N  63  11.3560 W   3.7        3.1       13.4       14.0      152.6 
070829  183740  48   7.3887 N  63  11.3553 W   3.6        3.1       13.4       14.0      152.6 
070829  183741  48   7.3894 N  63  11.3545 W   3.6        3.1       13.4       14.0      152.6 
070829  183742  48   7.3902 N  63  11.3537 W   3.5        3.1       13.4       14.0      152.6 
070829  183743  48   7.3909 N  63  11.3529 W   3.5        3.1       13.4       14.0      152.6 
070829  183744  48   7.3917 N  63  11.3522 W   3.4        3.1       13.4       14.0      152.6 
070829  183745  48   7.3925 N  63  11.3514 W   3.5        3.1       13.4       14.0      152.6 
070829  183746  48   7.3934 N  63  11.3505 W   3.5        3.1       13.4       14.0      152.6 
070829  183747  48   7.3943 N  63  11.3496 W   3.6        3.1       13.4       14.0      152.6 
070829  183748  48   7.3953 N  63  11.3487 W   3.7        3.1       13.4       14.0      152.6 
070829  183749  48   7.3963 N  63  11.3476 W   3.8        3.1       13.4       14.0      152.6 
070829  183750  48   7.3976 N  63  11.3464 W   4.1        3.1       13.4       14.0      152.6 
070829  183751  48   7.3988 N  63  11.3452 W   4.3        3.1       13.4       14.0      152.6 
070829  183752  48   7.4002 N  63  11.3439 W   4.5        3.1       13.4       14.0      152.6 
070829  183753  48   7.4015 N  63  11.3425 W   4.7        3.1       13.4       14.0      152.6 
070829  183754  48   7.4030 N  63  11.3411 W   4.9        3.1       13.4       14.0      152.6 
070829  183755  48   7.4045 N  63  11.3397 W   5.2        3.1       13.4       14.0      152.6 
070829  183756  48   7.4060 N  63  11.3383 W   5.4        3.1       13.4       14.0      152.6 
070829  183757  48   7.4077 N  63  11.3367 W   5.7        3.1       13.4       14.0      152.6 
070829  183758  48   7.4094 N  63  11.3351 W   5.9        3.1       13.4       14.0      152.6 
070829  183759  48   7.4111 N  63  11.3335 W   6.2        3.1       13.4       14.0      152.6 
070829  183800  48   7.4129 N  63  11.3318 W   6.4        3.1       13.4       14.0      152.6 
070829  183801  48   7.4146 N  63  11.3302 W   6.5        3.1       13.4       14.0      152.6 
070829  183802  48   7.4162 N  63  11.3285 W   6.6        3.1       13.4       14.0      152.6 
070829  183803  48   7.4179 N  63  11.3269 W   6.7        3.1       13.4       14.0      152.6 
070829  183804  48   7.4197 N  63  11.3252 W   6.9        3.1       13.4       14.0      152.6 
070829  183805  48   7.4215 N  63  11.3234 W   7.0        3.1       13.4       14.0      152.6 
070829  183806  48   7.4234 N  63  11.3217 W   7.2        3.1       13.4       14.0      152.6 
070829  183807  48   7.4253 N  63  11.3200 W   7.3        3.1       12.2*      14.0      152.6 
070829  183808  48   7.4273 N  63  11.3183 W   7.4        3.1       12.2       14.0      152.6 
070829  183809  48   7.4292 N  63  11.3166 W   7.5        3.1       12.2       14.0      152.6 
070829  183810  48   7.4310 N  63  11.3150 W   7.5        3.1       12.2       14.0      152.6 
070829  183811  48   7.4328 N  63  11.3133 W   7.5        3.1       12.2       14.0      152.6 
070829  183812  48   7.4345 N  63  11.3115 W   7.5        3.1       12.2       14.0      152.6 
070829  183813  48   7.4362 N  63  11.3097 W   7.5        3.1       12.2       14.0        8.4*
070829  183814  48   7.4380 N  63  11.3079 W   7.5        3.1       12.2       14.0        8.4 
070829  183815  48   7.4398 N  63  11.3061 W   7.6        3.1       12.2       14.0        8.4 
070829  183816  48   7.4417 N  63  11.3043 W   7.7        3.1       12.2       14.0        8.4 
070829  183817  48   7.4436 N  63  11.3026 W   7.7        3.1       12.2       14.0        8.4 
070829  183818  48   7.4456 N  63  11.3010 W   7.8        3.1       12.2       14.0        8.4 
070829  183819  48   7.4475 N  63  11.2994 W   7.8        3.1       12.2       14.0        8.4 
070829  183820  48   7.4493 N  63  11.2977 W   7.8        3.1       12.2       14.0        8.4 
070829  183821  48   7.4511 N  63  11.2960 W   7.7        3.1       12.2       14.0        8.4 
070829  183822  48   7.4529 N  63  11.2943 W   7.7        3.1       12.2       14.0        8.4 
070829  183823  48   7.4546 N  63  11.2926 W   7.7        3.1       12.2       14.0        8.4 
070829  183824  48   7.4564 N  63  11.2910 W   7.7        3.1       12.2       14.0        8.4 
070829  183825  48   7.4583 N  63  11.2893 W   7.7        3.1       12.2       14.0        8.4 
070829  183826  48   7.4602 N  63  11.2876 W   7.7        2.6*      12.2       14.0        8.4 
070829  183827  48   7.4621 N  63  11.2860 W   7.8        2.6       12.2       14.0        8.4 
070829  183828  48   7.4640 N  63  11.2844 W   7.8        2.6       12.2       14.0        8.4 
070829  183829  48   7.4659 N  63  11.2827 W   7.8        2.6       12.2       14.0        8.4 
070829  183830  48   7.4678 N  63  11.2811 W   7.8        2.6       12.2       14.0        8.4 
070829  183831  48   7.4696 N  63  11.2795 W   7.7        2.6       12.2       14.0        8.4 
070829  183832  48   7.4714 N  63  11.2778 W   7.7        2.6       12.2       14.0        8.4 
070829  183833  48   7.4731 N  63  11.2761 W   7.7        2.6       12.2       14.0        8.4 
070829  183834  48   7.4749 N  63  11.2744 W   7.7        2.6       12.2       14.0      280.2*
070829  183835  48   7.4768 N  63  11.2727 W   7.7        2.6       12.2       14.0      280.2 
070829  183836  48   7.4787 N  63  11.2709 W   7.7        2.6       12.2       14.0      280.2 
070829  183837  48   7.4806 N  63  11.2692 W   7.8        2.6       12.2       14.0      280.2 
