FileName: C:\DOCUME~1\NETMIND\DESKTOP\ZONE12~1\GP182F.TXT
Local Time: Mon Jul 23 16:12:26 2007

Ship: Trawl survey southern Gulf Trip: GP182F Tow: tow 11
Comments: Zone F
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
070723  191205  47  44.0780 N  60  57.5596 W   3.4        2.3        2.5*       2.6*       8.4*
070723  191206  47  44.0792 N  60  57.5601 W   3.6        2.3        2.5        2.6        8.4 
070723  191207  47  44.0805 N  60  57.5607 W   3.8        2.3        2.5        2.6        8.4 
070723  191208  47  44.0819 N  60  57.5613 W   4.0        2.3        2.5        2.6        8.4 
070723  191209  47  44.0833 N  60  57.5620 W   4.2        2.3        2.5        2.6        8.4 
070723  191210  47  44.0848 N  60  57.5627 W   4.4        2.3        2.5        2.6        8.4 
070723  191211  47  44.0863 N  60  57.5634 W   4.7        2.3        2.5        2.6        8.4 
070723  191212  47  44.0880 N  60  57.5642 W   4.9        2.3        2.5        2.6        8.4 
070723  191213  47  44.0896 N  60  57.5649 W   5.1        2.3        2.5        2.6        8.4 
070723  191214  47  44.0913 N  60  57.5657 W   5.3        2.3        2.5        2.6        8.4 
070723  191215  47  44.0931 N  60  57.5665 W   5.5        2.3        2.5        2.6        8.4 
070723  191216  47  44.0948 N  60  57.5673 W   5.7        2.3        2.5        2.6        8.4 
070723  191217  47  44.0967 N  60  57.5681 W   5.9        2.3        2.5        2.6        8.4 
070723  191218  47  44.0985 N  60  57.5691 W   6.1        2.3        2.5        2.6        8.4 
070723  191219  47  44.1003 N  60  57.5700 W   6.2        2.3        2.5        2.6        8.4 
070723  191220  47  44.1021 N  60  57.5710 W   6.3        2.3        2.5        2.6        8.4 
070723  191221  47  44.1040 N  60  57.5720 W   6.4        2.3        2.5        2.6        8.4 
070723  191222  47  44.1059 N  60  57.5730 W   6.5        2.3        2.5        2.6        8.4 
070723  191223  47  44.1078 N  60  57.5740 W   6.7        2.3        2.5        2.6        8.4 
070723  191224  47  44.1098 N  60  57.5751 W   6.8        2.3        2.5        2.6        8.4 
070723  191225  47  44.1118 N  60  57.5761 W   7.0        2.3        2.5        2.6        8.4 
070723  191226  47  44.1139 N  60  57.5770 W   7.1        2.3        2.5        2.6        8.4 
070723  191227  47  44.1158 N  60  57.5780 W   7.1        2.3        2.5        2.6        8.4 
070723  191228  47  44.1178 N  60  57.5791 W   7.2        2.3        2.5        2.6        8.4 
070723  191229  47  44.1196 N  60  57.5803 W   7.2        2.3        2.5        2.6        8.4 
070723  191230  47  44.1215 N  60  57.5814 W   7.2        2.3        2.5        2.6        8.4 
070723  191231  47  44.1235 N  60  57.5824 W   7.3        2.3        2.5        2.6        8.4 
070723  191232  47  44.1256 N  60  57.5834 W   7.3        2.3        2.5        2.6        8.4 
070723  191233  47  44.1277 N  60  57.5845 W   7.5        2.3        2.5        2.6        8.4 
070723  191234  47  44.1298 N  60  57.5856 W   7.5        2.3        2.5        2.6        8.4 
070723  191235  47  44.1319 N  60  57.5867 W   7.6        2.3        2.5        2.6        8.4 
070723  191236  47  44.1339 N  60  57.5878 W   7.7        2.3        2.5        2.6        8.4 
070723  191237  47  44.1359 N  60  57.5891 W   7.7        2.3        2.5        2.6        8.4 
070723  191238  47  44.1379 N  60  57.5903 W   7.7        2.3        2.5        2.6        8.4 
070723  191239  47  44.1398 N  60  57.5915 W   7.6        2.3        2.5        2.6        8.4 
070723  191240  47  44.1417 N  60  57.5926 W   7.6        2.3        2.5        2.6        8.4 
070723  191241  47  44.1437 N  60  57.5937 W   7.6        2.3        2.5        2.6        8.4 
070723  191242  47  44.1457 N  60  57.5948 W   7.6        2.3        2.5        2.6        8.4 
070723  191243  47  44.1478 N  60  57.5959 W   7.7        2.3        2.5        2.6        8.4 
070723  191244  47  44.1499 N  60  57.5970 W   7.7        2.3        2.5        2.6        8.4 
070723  191245  47  44.1520 N  60  57.5981 W   7.8        2.3        2.5        2.6        8.4 
070723  191246  47  44.1541 N  60  57.5994 W   7.8        2.3        2.5        2.6        8.4 
070723  191247  47  44.1562 N  60  57.6007 W   7.9        2.3        2.5        2.6        8.4 
