FileName: C:\DOCUME~1\NETMIND\DESKTOP\ZONE12~1\GP189F.TXT
Local Time: Sun Jul 29 12:54:52 2007

Ship: Trawl survey southern Gulf Trip: GP189F Tow: tow 7
Comments: Nord de la Zone 12 - Nord du Banc Bradelle
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
070729  155454  48   5.3894 N  62  18.2234 W   3.3       10.6*      10.9        1.9*     473.3*
070729  155455  48   5.3887 N  62  18.2233 W   3.3       10.6       10.9        1.9      473.3 
070729  155456  48   5.3880 N  62  18.2231 W   3.2       10.6       10.9        1.9      473.3 
070729  155457  48   5.3872 N  62  18.2230 W   3.1       10.6       10.9        1.9      473.3 
070729  155458  48   5.3865 N  62  18.2229 W   3.0       10.6       10.9        1.9      473.3 
070729  155459  48   5.3858 N  62  18.2227 W   3.0       10.6       10.9        1.9      473.3 
070729  155500  48   5.3850 N  62  18.2225 W   3.0       10.6       10.9        2.9*     473.3 
070729  155501  48   5.3843 N  62  18.2223 W   2.9       10.6       10.9        2.9      473.3 
070729  155502  48   5.3836 N  62  18.2221 W   2.8       10.6       10.9        2.9      473.3 
070729  155503  48   5.3828 N  62  18.2220 W   2.9       10.6       10.9        2.9      473.3 
070729  155504  48   5.3821 N  62  18.2219 W   2.8       10.6       10.9        2.9      473.3 
070729  155505  48   5.3814 N  62  18.2216 W   2.8       10.6       10.9        2.6*       6.2*
070729  155506  48   5.3806 N  62  18.2215 W   2.8       10.6       10.9        2.6        6.2 
070729  155507  48   5.3795 N  62  18.2214 W   3.0       10.6       10.9        2.6        6.2 
070729  155508  48   5.3785 N  62  18.2213 W   3.1       10.6       10.9        2.6        6.2 
070729  155509  48   5.3774 N  62  18.2211 W   3.2       10.6       10.9        2.6        6.2 
070729  155510  48   5.3761 N  62  18.2211 W   3.4       10.6       10.9        2.6        1.3*
070729  155511  48   5.3746 N  62  18.2211 W   3.7       10.6       10.9        2.6        1.3 
070729  155512  48   5.3734 N  62  18.2211 W   3.8       10.6       10.9        2.6        1.3 
070729  155513  48   5.3721 N  62  18.2211 W   4.0       10.6       10.9        2.6        1.3 
070729  155514  48   5.3705 N  62  18.2212 W   4.3       10.6       10.9        2.6        1.3 
070729  155515  48   5.3690 N  62  18.2212 W   4.5       10.6       10.9        2.6        1.3 
070729  155516  48   5.3673 N  62  18.2214 W   4.7       10.6       10.9        2.6        3.5*
070729  155517  48   5.3657 N  62  18.2215 W   4.9       10.6       10.9        2.6        3.5 
070729  155518  48   5.3640 N  62  18.2216 W   5.1       10.6       10.9        2.6        3.5 
070729  155519  48   5.3621 N  62  18.2218 W   5.4       10.6       10.9        2.6        3.5 
070729  155520  48   5.3603 N  62  18.2219 W   5.6       10.6       10.9        2.6        3.5 
070729  155521  48   5.3585 N  62  18.2221 W   5.7       10.6       10.9        2.6        3.5 
070729  155522  48   5.3566 N  62  18.2223 W   5.9       10.6       10.9        2.6        3.5 
070729  155523  48   5.3546 N  62  18.2226 W   6.1       10.6       10.9        2.6        3.5 
070729  155524  48   5.3528 N  62  18.2228 W   6.1       10.6       10.9        2.6        3.5 
070729  155525  48   5.3509 N  62  18.2232 W   6.3       10.6       10.9        2.6        3.5 
070729  155526  48   5.3489 N  62  18.2234 W   6.4       10.6       10.9        2.6        3.5 
070729  155527  48   5.3469 N  62  18.2236 W   6.5       10.6       10.9        2.6        3.5 
070729  155528  48   5.3450 N  62  18.2240 W   6.6       10.6       10.9        2.6        3.5 
070729  155529  48   5.3429 N  62  18.2243 W   6.7       10.6       10.9        2.6        3.5 
070729  155530  48   5.3409 N  62  18.2248 W   6.8       10.6       10.9        2.6        3.5 
070729  155531  48   5.3390 N  62  18.2252 W   6.9       10.6       10.9        2.6        7.9*
070729  155532  48   5.3369 N  62  18.2255 W   7.0       10.6       10.9        2.6        7.9 
070729  155533  48   5.3348 N  62  18.2260 W   7.1       10.6       10.9        2.6        7.9 
070729  155534  48   5.3327 N  62  18.2263 W   7.1       10.6       10.9        2.6        7.9 
070729  155535  48   5.3306 N  62  18.2268 W   7.2       10.6       10.9        2.6        7.9 
070729  155536  48   5.3284 N  62  18.2272 W   7.2       10.6       10.9        2.6        7.9 
070729  155537  48   5.3263 N  62  18.2276 W   7.3       10.6       10.9        2.6        7.9 
070729  155538  48   5.3242 N  62  18.2280 W   7.3       10.6       10.9        2.6        7.9 
070729  155539  48   5.3220 N  62  18.2285 W   7.4       10.6       10.9        2.6        7.9 
070729  155540  48   5.3198 N  62  18.2288 W   7.4       10.6       10.9        2.6        7.9 
070729  155541  48   5.3179 N  62  18.2292 W   7.4       10.6       10.9        2.6        7.9 
070729  155542  48   5.3158 N  62  18.2296 W   7.5       10.6       10.9       10.7*       7.9 
070729  155543  48   5.3136 N  62  18.2300 W   7.5       10.6       10.9       10.7        7.9 
070729  155544  48   5.3116 N  62  18.2304 W   7.5       10.6       10.9       10.7        7.9 
070729  155545  48   5.3093 N  62  18.2308 W   7.6       10.6       10.9       10.7        7.9 
070729  155546  48   5.3071 N  62  18.2312 W   7.6       10.6       10.9       10.7        7.9 
070729  155547  48   5.3051 N  62  18.2316 W   7.6       10.6       10.9       10.7        7.9 
070729  155548  48   5.3029 N  62  18.2320 W   7.6       10.6       10.9       10.7        7.9 
070729  155549  48   5.3008 N  62  18.2324 W   7.6       10.6       10.9       10.7        7.9 
070729  155550  48   5.2988 N  62  18.2328 W   7.6       10.6       10.9       10.7        7.9 
070729  155551  48   5.2966 N  62  18.2331 W   7.6       10.6       10.9       10.7        7.9 
070729  155552  48   5.2947 N  62  18.2334 W   7.5       10.6       10.9       10.7        7.9 
070729  155553  48   5.2926 N  62  18.2338 W   7.5       10.6       10.9       10.7        7.9 
070729  155554  48   5.2905 N  62  18.2341 W   7.5       10.6       10.9       10.7        7.9 
070729  155555  48   5.2885 N  62  18.2345 W   7.5       10.6       10.9       10.7        7.9 
070729  155556  48   5.2864 N  62  18.2349 W   7.5       10.6       10.9       10.7        7.9 
070729  155557  48   5.2843 N  62  18.2352 W   7.5       10.6       10.9       10.7        7.9 
070729  155558  48   5.2822 N  62  18.2355 W   7.5       10.6       10.9       10.7        7.9 
070729  155559  48   5.2801 N  62  18.2358 W   7.5       10.6       10.9       10.7        7.9 
070729  155600  48   5.2779 N  62  18.2361 W   7.6       10.6       10.9       10.7        7.9 
070729  155601  48   5.2759 N  62  18.2364 W   7.6       10.6       10.9       10.7        7.9 
070729  155602  48   5.2738 N  62  18.2366 W   7.6       10.6       10.9       10.7        7.9 
070729  155603  48   5.2716 N  62  18.2368 W   7.6       10.6       10.9       10.7        7.9 
070729  155604  48   5.2695 N  62  18.2370 W   7.6       10.6       10.9       10.7        7.9 
070729  155605  48   5.2674 N  62  18.2372 W   7.6       10.6       10.9       10.7        7.9 
070729  155606  48   5.2652 N  62  18.2373 W   7.6       10.6       10.9       10.7        7.9 
070729  155607  48   5.2631 N  62  18.2374 W   7.6       10.6       10.9       10.7        7.9 
070729  155608  48   5.2611 N  62  18.2376 W   7.6       10.6       10.9       10.7        7.9 
070729  155609  48   5.2590 N  62  18.2378 W   7.6       10.6       10.9       10.7        7.9 
070729  155610  48   5.2569 N  62  18.2379 W   7.6       10.6       10.9       10.7        7.9 
070729  155611  48   5.2547 N  62  18.2379 W   7.6       10.6       10.9       10.7        7.9 
070729  155612  48   5.2525 N  62  18.2380 W   7.6       10.6       10.9       10.7        7.9 
070729  155613  48   5.2503 N  62  18.2380 W   7.6       10.6       10.9       10.7        7.9 
070729  155614  48   5.2481 N  62  18.2381 W   7.7       10.6       10.9       10.7        7.9 
070729  155615  48   5.2460 N  62  18.2382 W   7.7       10.6       10.9       10.7        7.9 
070729  155616  48   5.2438 N  62  18.2382 W   7.7       10.6       10.9       10.7        7.9 
070729  155617  48   5.2417 N  62  18.2383 W   7.7       10.6       10.9       10.7        7.9 
070729  155618  48   5.2396 N  62  18.2383 W   7.7       10.6       10.9       10.7        7.9 
070729  155619  48   5.2375 N  62  18.2382 W   7.6       10.6       10.9       10.7        7.9 
070729  155620  48   5.2355 N  62  18.2381 W   7.6       10.6       10.9       10.7        7.9 
070729  155621  48   5.2333 N  62  18.2381 W   7.7       10.6       10.9       10.7        7.9 
070729  155622  48   5.2312 N  62  18.2381 W   7.7       10.6       10.9       10.7        7.9 
070729  155623  48   5.2290 N  62  18.2380 W   7.6       10.6       10.9       10.7        7.9 
070729  155624  48   5.2270 N  62  18.2380 W   7.7       10.6       10.9       10.7        7.9 
070729  155625  48   5.2248 N  62  18.2380 W   7.7       10.6       10.9       10.7        7.9 
070729  155626  48   5.2228 N  62  18.2378 W   7.6       10.6       10.9       10.7        7.9 
070729  155627  48   5.2206 N  62  18.2377 W   7.6       10.6       10.9       10.7        7.9 
070729  155628  48   5.2184 N  62  18.2376 W   7.7       10.6       10.9       10.7        7.9 
070729  155629  48   5.2162 N  62  18.2375 W   7.7       10.6       10.9       10.7        7.9 
070729  155630  48   5.2142 N  62  18.2373 W   7.6       10.6       10.9       10.7        7.9 
070729  155631  48   5.2120 N  62  18.2371 W   7.7       10.6       10.9       10.7        7.9 
070729  155632  48   5.2098 N  62  18.2369 W   7.7       10.6       10.9       10.7        7.9 
070729  155633  48   5.2077 N  62  18.2368 W   7.7       10.6       10.9       10.7        7.9 
070729  155634  48   5.2056 N  62  18.2367 W   7.7       10.6       10.9       10.7        7.9 
070729  155635  48   5.2034 N  62  18.2366 W   7.7       10.6       10.9       10.7        7.9 
070729  155636  48   5.2013 N  62  18.2364 W   7.6       10.6       10.9       10.7        7.9 
070729  155637  48   5.1993 N  62  18.2363 W   7.6       10.6       10.9       10.7        7.9 
070729  155638  48   5.1972 N  62  18.2362 W   7.6       10.6       10.9       10.7        7.9 
070729  155639  48   5.1950 N  62  18.2360 W   7.6       10.6       10.9       10.7        7.9 
070729  155640  48   5.1929 N  62  18.2359 W   7.6       10.6       10.9       10.7        7.9 
070729  155641  48   5.1906 N  62  18.2357 W   7.6       10.6       10.9       10.7        7.9 
070729  155642  48   5.1885 N  62  18.2356 W   7.6       10.6       10.9       10.7        7.9 
070729  155643  48   5.1863 N  62  18.2355 W   7.6       10.6       10.9       10.7        7.9 
070729  155644  48   5.1842 N  62  18.2354 W   7.7       10.6       10.9       10.7        7.9 
070729  155645  48   5.1820 N  62  18.2352 W   7.7       10.6       10.9       10.7        7.9 
070729  155646  48   5.1798 N  62  18.2351 W   7.7       10.6       10.9       10.7        7.9 
070729  155647  48   5.1776 N  62  18.2350 W   7.7       10.6       10.9       10.7        7.9 
070729  155648  48   5.1755 N  62  18.2349 W   7.7       10.6       10.9       10.7        7.9 
