09 19 2019 13 10 13 00000000 10100000   -0.638    1.187    0.403    28    30    29  13.6 1499.1 310.4 -20.2  21.6   0.170  12.69     0     0    1.348   331.74
09 19 2019 13 10 14 00000000 10100000    0.139    0.319   -1.107    28    30    29  13.6 1499.1 310.1 -20.2  21.5   0.155  12.68     0     0    0.348    23.54
09 19 2019 13 10 15 00000000 10100000   -0.563    0.296   -0.766    27    30    29  13.6 1499.1 309.9 -20.2  21.5   0.152  12.69     0     0    0.636   297.73
09 19 2019 13 10 16 00000000 10100000   -0.539   -0.309   -0.374    28    30    29  13.6 1499.1 309.9 -20.3  21.6   0.142  12.69     0     0    0.621   240.18
09 19 2019 13 10 17 00000000 10100000   -1.206   -0.037    0.221    28    30    29  13.6 1499.1 310.5 -20.2  21.6   0.149  12.68     0     0    1.207   268.24
09 19 2019 13 10 18 00000000 10100000   -0.220    0.481   -0.574    28    30    29  13.6 1499.1 310.7 -20.3  21.6   0.137  12.68     0     0    0.529   335.42
09 19 2019 13 10 19 00000000 10100000   -1.438   -0.220   -0.930    27    30    29  13.6 1499.1 310.4 -20.3  21.7   0.158  12.68     0     0    1.455   261.30
09 19 2019 13 10 20 00000000 10100000   -0.624    0.694   -0.567    28    30    29  13.6 1499.1 310.3 -20.2  21.6   0.123  12.68     0     0    0.933   318.04
09 19 2019 13 10 21 00000000 10100000   -0.571    1.259    0.448    28    30    29  13.6 1499.1 310.4 -20.3  21.5   0.148  12.68     0     0    1.382   335.60
09 19 2019 13 10 22 00000000 10100000   -1.758    0.008   -1.105    27    30    29  13.6 1499.1 310.4 -20.3  21.5   0.158  12.69     0     0    1.758   270.26
09 19 2019 13 10 23 00000000 10100000   -0.174    0.614   -1.429    28    30    29  13.6 1499.1 310.4 -20.3  21.5   0.162  12.68     0     0    0.638   344.18
09 19 2019 13 10 24 00000000 10100000   -0.779    0.534   -0.828    27    30    29  13.6 1499.1 310.3 -20.3  21.5   0.160  12.69     0     0    0.944   304.43
09 19 2019 13 10 25 00000000 10100000    0.286    0.653    1.101    28    30    29  13.6 1499.1 309.9 -20.3  21.5   0.144  12.68     0     0    0.713    23.65
09 19 2019 13 10 26 00000000 10100000   -0.262    0.454   -0.757    28    30    29  13.6 1499.1 310.0 -20.2  21.5   0.148  12.68     0     0    0.524   330.01
09 19 2019 13 10 27 00000000 10100000    0.521    0.089    0.032    28    30    29  13.6 1499.1 310.3 -20.3  21.6   0.169  12.68     0     0    0.529    80.31
09 19 2019 13 10 28 00000000 10100000    0.089    0.279   -0.048    28    30    29  13.6 1499.1 310.2 -20.3  21.6   0.149  12.69     0     0    0.293    17.69
09 19 2019 13 10 29 00000000 10100000    0.509    1.117    0.805    28    30    29  13.6 1499.1 310.4 -20.2  21.6   0.146  12.68     0     0    1.228    24.50
09 19 2019 13 10 30 00000000 10100000   -1.451   -0.490   -1.047    27    30    29  13.6 1499.1 310.7 -20.2  21.5   0.171  12.68     0     0    1.532   251.34
09 19 2019 13 10 31 00000000 10100000   -0.646    0.718    0.782    28    30    29  13.6 1499.1 310.9 -20.3  21.5   0.148  12.68     0     0    0.966   318.02
09 19 2019 13 10 32 00000000 10100000   -0.748    0.061   -0.160    28    30    29  13.6 1499.1 310.4 -20.4  21.6   0.159  12.68     0     0    0.750   274.66
09 19 2019 13 10 33 00000000 10100000   -0.617    0.750    0.087    28    30    29  13.6 1499.1 309.8 -20.3  21.6   0.156  12.68     0     0    0.971   320.56
09 19 2019 13 10 34 00000000 10100000   -1.790    0.266    0.189    28    30    29  13.6 1499.1 309.9 -20.3  21.5   0.158  12.68     0     0    1.810   278.45
09 19 2019 13 10 35 00000000 10100000    0.091    0.543   -0.701    28    30    29  13.6 1499.1 310.6 -20.4  21.6   0.144  12.68     0     0    0.551     9.51
09 19 2019 13 10 36 00000000 10100000   -0.597    0.468    0.591    28    30    29  13.6 1499.1 310.7 -20.5  21.6   0.169  12.69     0     0    0.759   308.09
09 19 2019 13 10 37 00000000 10100000   -1.700    0.207    0.038    27    30    29  13.6 1499.1 310.1 -20.4  21.5   0.170  12.68     0     0    1.713   276.94
09 19 2019 13 10 38 00000000 10100000   -0.481    0.523   -0.168    28    31    30  13.6 1499.1 310.1 -20.3  21.5   0.153  12.68     0     0    0.711   317.40
09 19 2019 13 10 39 00000000 10100000   -0.428    0.638    0.206    35    39    39  13.6 1499.1 302.9 -20.3  21.6   0.154  12.68     0     0    0.768   326.14
09 19 2019 13 10 40 00000000 10100000   -0.798    0.122    0.023    34    38    39  13.6 1499.1 302.7 -20.3  21.6   0.140  12.68     0     0    0.807   278.69
09 19 2019 13 10 41 00000000 10100000   -0.513    0.417   -0.079    33    37    38  13.6 1499.1 302.6 -20.3  21.5   0.147  12.69     0     0    0.661   309.11
09 19 2019 13 10 42 00000000 10100000   -0.115    0.699    1.086    33    36    38  13.6 1499.1 302.2 -20.3  21.6   0.150  12.68     0     0    0.708   350.66
09 19 2019 13 10 43 00000000 10100000   -1.036    0.298    0.396    29    32    32  13.6 1499.1 301.9 -20.3  21.6   0.149  12.68     0     0    1.078   286.05
09 19 2019 13 10 44 00000000 10100000   -0.762    0.272   -0.481    28    31    31  13.6 1499.1 301.9 -20.3  21.6   0.160  12.68     0     0    0.809   289.64
09 19 2019 13 10 45 00000000 10100000   -1.181    0.247    0.252    22    22    22  13.6 1499.1 308.1 -20.3  21.5   0.152  12.68     0     0    1.207   281.81
09 19 2019 13 10 46 00000000 10100000   -0.656   -0.675   -0.616    22    22    22  13.6 1499.1 303.0 -20.3  21.5   0.153  12.68     0     0    0.941   224.18
09 19 2019 13 10 47 00000000 10100000   -0.040    0.635   -0.693    22    22    22  13.6 1499.1 303.0 -20.3  21.5   0.170  12.68     0     0    0.636   356.40
09 19 2019 13 10 48 00000000 10100000   -0.226   -1.623   -1.758    22    22    22  13.6 1499.1 302.8 -20.4  21.6   0.160  12.68     0     0    1.639   187.93
09 19 2019 13 10 49 00000000 10100000   -0.549   -0.101    0.632    22    22    22  13.6 1499.1 303.0 -20.4  21.5   0.152  12.68     0     0    0.558   259.58
09 19 2019 13 10 50 00000000 10100000   -0.982   -0.394   -1.667    22    22    22  13.6 1499.1 303.2 -20.4  21.6   0.150  12.68     0     0    1.058   248.14
09 19 2019 13 10 51 00000000 10100000   -0.867    0.020   -1.567    22    22    22  13.6 1499.1 303.1 -20.3  21.6   0.158  12.68     0     0    0.867   271.32
09 19 2019 13 10 52 00000000 10100000   -0.099    0.526   -0.596    22    22    22  13.6 1499.1 303.2 -20.4  21.6   0.160  12.68     0     0    0.535   349.34
09 19 2019 13 10 53 00000000 10100000   -0.487   -0.396   -1.083    22    22    22  13.6 1499.1 303.5 -20.4  21.5   0.144  12.68     0     0    0.628   230.88
09 19 2019 13 10 54 00000000 10100000   -0.734    0.670    0.397    22    22    22  13.6 1499.1 303.3 -20.3  21.5   0.143  12.68     0     0    0.994   312.39
09 19 2019 13 10 55 00000000 10100000   -0.319   -0.519   -0.103    22    22    22  13.6 1499.1 303.1 -20.3  21.7   0.156  12.68     0     0    0.609   211.58
09 19 2019 13 10 56 00000000 10100000   -0.309   -0.707   -0.739    22    22    22  13.6 1499.1 303.3 -20.4  21.6   0.164  12.68     0     0    0.772   203.61
09 19 2019 13 10 57 00000000 10100000   -0.237    1.005    0.310    22    22    22  13.6 1499.1 303.8 -20.3  21.6   0.158  12.68     0     0    1.033   346.73
09 19 2019 13 10 58 00000000 10100000   -0.475   -0.207    1.545    22    22    22  13.6 1499.1 303.9 -20.3  21.5   0.146  12.68     0     0    0.518   246.45
09 19 2019 13 10 59 00000000 10100000    0.346    0.920    3.103    22    22    22  13.6 1499.1 303.9 -20.4  21.6   0.149  12.68     0     0    0.983    20.61
09 19 2019 13 11 00 00000000 10100000    1.395    0.840    1.321    22    22    22  13.6 1499.1 303.9 -20.3  21.6   0.150  12.68     0     0    1.628    58.95
