09 19 2019 06 35 00 00000000 10110000   -0.167    0.546   -0.918    22    22    22  13.7 1500.4 316.7 -20.2 -19.2   0.140  13.06     0     0    0.571   342.99
09 19 2019 06 35 01 00000000 10110000   -1.576    1.173   -0.500    22    22    22  13.7 1500.3 313.5 -20.1  -8.3   0.153  13.05     0     0    1.965   306.66
09 19 2019 06 35 02 00000000 10110000    0.028    1.836   -3.417    22    22    22  13.7 1500.3 316.7 -20.2 -14.8   0.167  13.05     0     0    1.836     0.87
09 19 2019 06 35 03 00000000 10110000   -0.659   -0.359    0.324    22    22    22  13.7 1500.3 318.2 -20.1 -18.9   0.155  13.05     0     0    0.750   241.42
09 19 2019 06 35 04 00000000 10110000   -0.589    0.064    0.380    22    22    22  13.7 1500.3 319.2 -20.0 -20.5   0.153  13.05     0     0    0.592   276.20
09 19 2019 06 35 05 00000000 10110000   -0.723   -0.104   -0.731    22    22    22  13.7 1500.3 316.4 -20.0 -15.4   0.167  13.05     0     0    0.730   261.81
09 19 2019 06 35 06 00000000 10110000   -0.128    0.900   -0.829    22    22    22  13.7 1500.3 314.9 -20.2 -12.1   0.154  13.05     0     0    0.909   351.91
09 19 2019 06 35 07 00000000 10110000   -1.103    0.980   -1.735    22    22    22  13.7 1500.3 314.7 -20.1 -11.7   0.164  13.05     0     0    1.475   311.62
09 19 2019 06 35 08 00000000 10110000    0.173    1.282   -3.425    22    22    22  13.7 1500.3 314.8 -20.1 -11.4   0.154  13.05     0     0    1.294     7.69
09 19 2019 06 35 09 00000000 10110000   -0.920    0.547   -2.161    22    22    22  13.7 1500.3 316.0 -20.1 -14.0   0.144  13.04     0     0    1.070   300.73
09 19 2019 06 35 10 00000000 10110000    0.174    1.159   -1.753    22    22    22  13.7 1500.3 318.5 -20.1 -18.8   0.161  13.04     0     0    1.172     8.54
09 19 2019 06 35 11 00000000 10110000    0.666    1.099   -0.540    22    22    22  13.7 1500.3 319.4 -20.2 -21.5   0.155  13.04     0     0    1.285    31.22
09 19 2019 06 35 12 00000000 10110000   -0.741    0.557    0.272    22    22    22  13.7 1500.3 318.3 -20.0 -21.0   0.149  13.04     0     0    0.927   306.93
09 19 2019 06 35 13 00000000 10110000    0.604    0.735   -2.785    22    22    22  13.7 1500.3 314.8 -20.1 -14.0   0.170  13.04     0     0    0.951    39.41
09 19 2019 06 35 14 00000000 10110000    0.576    0.774   -2.069    22    22    22  13.7 1500.3 313.2 -20.1  -1.1   0.144  13.04     0     0    0.965    36.66
