09 24 2019 08 10 12 00000000 10110100    0.906    0.115    0.894   112    71    97  13.2 1483.2 292.1 164.2  21.9  42.880   8.20     0     0    0.913    82.77
09 24 2019 08 10 13 00000000 10110100    0.799    0.090    1.117   106    76    95  13.2 1483.2 292.2 164.2  21.9  42.880   8.19     0     0    0.804    83.57
09 24 2019 08 10 14 00000000 10110100    0.746    0.175    0.967   107    66    98  13.2 1483.2 292.5 164.2  22.0  42.880   8.18     0     0    0.766    76.80
09 24 2019 08 10 15 00000000 10110100    0.796    0.317    0.840   104    57    93  13.2 1483.1 292.8 164.2  21.9  42.883   8.17     0     0    0.857    68.29
09 24 2019 08 10 16 00000000 10110100    0.914    0.390    0.767   108    55    92  13.2 1483.1 293.5 164.1  21.9  42.875   8.16     0     0    0.994    66.89
09 24 2019 08 10 17 00000000 10110100    0.885    0.515    0.860   111    55    96  13.2 1483.1 293.6 164.0  22.0  42.899   8.15     0     0    1.024    59.80
09 24 2019 08 10 18 00000000 10110100    0.901    0.265    0.816   105    59    94  13.2 1483.0 292.8 164.1  21.9  42.910   8.14     0     0    0.939    73.61
09 24 2019 08 10 19 00000000 10110100    0.884    0.392    0.779   106    59    94  13.2 1483.0 292.7 164.2  21.9  42.895   8.13     0     0    0.967    66.09
09 24 2019 08 10 20 00000000 10110100    0.845    0.224    0.853   106    61    95  13.2 1482.9 292.6 164.2  21.9  42.893   8.12     0     0    0.874    75.15
09 24 2019 08 10 21 00000000 10110100    0.878    0.607    0.626   108    57    94  13.2 1482.9 292.8 164.2  21.8  42.878   8.11     0     0    1.067    55.34
09 24 2019 08 10 22 00000000 10110100    0.885    0.509    0.778   105    56    91  13.2 1482.9 293.6 164.2  22.0  42.863   8.10     0     0    1.021    60.10
09 24 2019 08 10 23 00000000 10110100    0.834    0.309    0.851   111    56    94  13.2 1482.8 293.6 164.2  21.9  42.805   8.09     0     0    0.889    69.67
09 24 2019 08 10 24 00000000 10110100    0.938    0.405    0.637   106    55    92  13.2 1482.8 292.8 164.3  21.9  42.882   8.08     0     0    1.022    66.65
09 24 2019 08 10 25 00000000 10110100    1.089    0.557    0.696   106    53    93  13.2 1482.7 292.9 164.2  21.9  42.872   8.07     0     0    1.223    62.91
09 24 2019 08 10 26 00000000 10110100    1.019    0.540    0.570   106    56    95  13.2 1482.7 292.5 164.1  21.9  42.886   8.07     0     0    1.153    62.08
09 24 2019 08 10 27 00000000 10110100    0.750    0.329    0.761   107    55    93  13.2 1482.7 291.8 164.1  21.9  42.898   8.05     0     0    0.819    66.31
09 24 2019 08 10 28 00000000 10110100    0.910    0.600    0.462   103    58    93  13.2 1482.7 292.4 164.2  21.9  42.868   8.05     0     0    1.090    56.60
09 24 2019 08 10 29 00000000 10110100    1.039    0.469    0.585   106    57    92  13.2 1482.6 293.3 164.2  21.8  42.883   8.04     0     0    1.140    65.71
09 24 2019 08 10 30 00000000 10110100    0.933    0.314    0.696   103    56    93  13.2 1482.6 292.9 164.2  21.8  42.876   8.03     0     0    0.984    71.40
09 24 2019 08 10 31 00000000 10110100    1.085    0.329    0.636   105    55    93  13.2 1482.5 293.0 164.2  21.9  42.866   8.02     0     0    1.134    73.13
09 24 2019 08 10 32 00000000 10110100    1.148    0.506    0.678   104    55    93  13.2 1482.5 293.1 164.3  21.9  42.869   8.01     0     0    1.255    66.21
09 24 2019 08 10 33 00000000 10110100    1.012    0.553    0.511   105    56    92  13.2 1482.5 292.3 164.3  21.8  42.880   8.00     0     0    1.153    61.35
09 24 2019 08 10 34 00000000 10110100    0.888    0.515    0.412   108    55    90  13.2 1482.4 291.8 164.2  21.8  42.882   7.99     0     0    1.027    59.89
09 24 2019 08 10 35 00000000 10110100    0.922    0.345    0.629   106    58    91  13.2 1482.4 292.2 164.3  21.8  42.877   7.98     0     0    0.984    69.48
09 24 2019 08 10 36 00000000 10110100    0.981    0.452    0.559   103    54    95  13.2 1482.3 292.5 164.3  21.9  42.875   7.97     0     0    1.080    65.26
09 24 2019 08 10 37 00000000 10110100    1.001    0.486    0.667   108    56    93  13.2 1482.3 292.6 164.2  21.9  42.894   7.96     0     0    1.113    64.10
09 24 2019 08 10 38 00000000 10110100    1.080    0.457    0.599   102    53    92  13.2 1482.3 292.5 164.3  21.8  42.887   7.96     0     0    1.173    67.06
09 24 2019 08 10 39 00000000 10110100    1.035    0.451    0.756   106    55    95  13.2 1482.2 292.0 164.3  21.8  42.868   7.95     0     0    1.129    66.45
09 24 2019 08 10 40 00000000 10110100    0.926    0.439    0.676   107    55    94  13.2 1482.2 291.8 164.3  21.8  42.864   7.94     0     0    1.025    64.64
09 24 2019 08 10 41 00000000 10110100    0.875    0.580    0.672   104    55    90  13.2 1482.2 292.0 164.3  21.9  42.887   7.93     0     0    1.050    56.46
09 24 2019 08 10 42 00000000 10110100    0.886    0.408    0.619   108    56    92  13.2 1482.1 292.0 164.2  21.9  42.875   7.92     0     0    0.975    65.27
09 24 2019 08 10 43 00000000 10110100    0.984    0.471    0.644   110    55    94  13.2 1482.1 292.1 164.3  21.8  42.871   7.91     0     0    1.091    64.42
09 24 2019 08 10 44 00000000 10110100    0.999    0.430    0.624   104    54    94  13.2 1482.1 292.5 164.3  21.8  42.882   7.91     0     0    1.088    66.71
09 24 2019 08 10 45 00000000 10110100    0.907    0.556    0.662   108    53    91  13.2 1482.1 292.3 164.2  21.7  42.885   7.90     0     0    1.064    58.49
09 24 2019 08 10 46 00000000 10110100    0.974    0.573    0.579   108    55    94  13.2 1482.1 291.7 164.3  21.7  42.876   7.89     0     0    1.130    59.53
09 24 2019 08 10 47 00000000 10110100    1.067    0.514    0.696   106    55    95  13.2 1482.0 291.8 164.3  21.8  42.846   7.88     0     0    1.184    64.28
09 24 2019 08 10 48 00000000 10110100    1.075    0.473    0.668   107    57    95  13.2 1482.0 292.1 164.3  21.7  42.856   7.87     0     0    1.174    66.25
09 24 2019 08 10 49 00000000 10110100    0.927    0.396    0.677   107    54    92  13.2 1482.0 292.1 164.3  21.8  42.837   7.87     0     0    1.008    66.87
09 24 2019 08 10 50 00000000 10110100    0.963    0.481    0.681   106    57    91  13.2 1482.0 292.4 164.3  21.8  42.835   7.86     0     0    1.076    63.46
09 24 2019 08 10 51 00000000 10110100    0.886    0.439    0.811   101    55    93  13.2 1481.9 292.7 164.4  21.7  42.859   7.85     0     0    0.989    63.64
09 24 2019 08 10 52 00000000 10110100    0.852    0.405    1.016   106    55    93  13.2 1481.9 293.0 164.4  21.8  42.860   7.84     0     0    0.943    64.58
09 24 2019 08 10 53 00000000 10110100    0.917    0.306    0.963   106    55    94  13.2 1481.8 292.9 164.4  21.8  42.857   7.83     0     0    0.967    71.55
09 24 2019 08 10 54 00000000 10110100    0.912    0.562    0.850   103    57    98  13.2 1481.8 293.5 164.3  21.8  42.875   7.82     0     0    1.071    58.36
09 24 2019 08 10 55 00000000 10110100    0.930    0.369    0.861   109    54    93  13.2 1481.8 292.9 164.4  21.9  42.874   7.82     0     0    1.001    68.36
09 24 2019 08 10 56 00000000 10110100    0.871    0.400    0.887   104    56    94  13.2 1481.8 292.8 164.4  21.8  42.876   7.81     0     0    0.958    65.33
09 24 2019 08 10 57 00000000 10110100    0.860    0.571    0.942   103    56    95  13.2 1481.7 292.5 164.5  21.8  42.848   7.80     0     0    1.032    56.42
09 24 2019 08 10 58 00000000 10110100    0.868    0.250    0.957   102    61    95  13.2 1481.7 292.1 164.5  21.7  42.877   7.79     0     0    0.903    73.93
09 24 2019 08 10 59 00000000 10110100    0.858    0.407    0.850   107    57    94  13.2 1481.6 291.9 164.4  21.7  42.870   7.78     0     0    0.950    64.62
09 24 2019 08 11 00 00000000 10110100    0.884    0.478    0.822   106    59    94  13.2 1481.6 291.9 164.4  21.8  42.864   7.78     0     0    1.005    61.60
09 24 2019 08 11 01 00000000 10110100    0.840    0.501    0.779   105    56    93  13.2 1481.6 291.9 164.4  21.8  42.858   7.77     0     0    0.978    59.19
09 24 2019 08 11 02 00000000 10110100    0.771    0.327    0.880   103    57    94  13.2 1481.5 291.6 164.4  21.8  42.886   7.76     0     0    0.837    67.02
09 24 2019 08 11 03 00000000 10110100    0.806    0.443    0.862   103    57    93  13.2 1481.5 291.9 164.4  21.7  42.850   7.75     0     0    0.920    61.21
09 24 2019 08 11 04 00000000 10110100    0.853    0.335    0.873   104    60    95  13.2 1481.5 291.8 164.5  21.7  42.865   7.74     0     0    0.916    68.56
09 24 2019 08 11 05 00000000 10110100    0.761    0.295    0.860   106    58    95  13.2 1481.5 291.7 164.5  21.8  42.857   7.74     0     0    0.816    68.81
09 24 2019 08 11 06 00000000 10110100    0.799    0.411    0.874   118    57    94  13.2 1481.4 292.3 164.5  21.7  42.848   7.73     0     0    0.899    62.78
09 24 2019 08 11 07 00000000 10110100    0.903    0.440    0.692   107    60    95  13.2 1481.4 292.5 164.4  21.7  42.848   7.72     0     0    1.004    64.02
09 24 2019 08 11 08 00000000 10110100    0.752    0.329    0.788   104    59    92  13.2 1481.3 292.2 164.5  21.8  42.871   7.71     0     0    0.821    66.37
09 24 2019 08 11 09 00000000 10110100    0.890    0.371    0.622   105    60    96  13.2 1481.3 292.1 164.5  21.8  42.875   7.71     0     0    0.964    67.37
09 24 2019 08 11 10 00000000 10110100    0.907    0.159    0.774   102    69    95  13.2 1481.3 291.9 164.5  21.7  42.869   7.70     0     0    0.921    80.06
09 24 2019 08 11 11 00000000 10110100    0.843    0.151    0.841   105    67    96  13.2 1481.2 291.5 164.4  21.8  42.895   7.69     0     0    0.856    79.84
09 24 2019 08 11 12 00000000 10110100    0.909    0.164    0.843   107    66    95  13.2 1481.2 291.8 164.4  21.7  42.862   7.68     0     0    0.924    79.77
09 24 2019 08 11 13 00000000 10110100    0.804    0.244    0.833   102    63    95  13.2 1481.2 291.7 164.6  21.7  42.881   7.68     0     0    0.840    73.12
09 24 2019 08 11 14 00000000 10110100    0.865    0.300    0.718   103    59    97  13.2 1481.2 291.4 164.5  21.7  42.876   7.67     0     0    0.916    70.87
09 24 2019 08 11 15 00000000 10110100    0.961    0.283    0.726   106    60    96  13.2 1481.1 291.9 164.5  21.7  42.883   7.66     0     0    1.002    73.59
09 24 2019 08 11 16 00000000 10110100    0.930    0.235    0.830   107    68    95  13.2 1481.1 291.1 164.5  21.7  42.887   7.66     0     0    0.959    75.82
09 24 2019 08 11 17 00000000 10110100    0.866    0.222    0.756   105    66    99  13.2 1481.1 291.3 164.5  21.8  42.904   7.65     0     0    0.894    75.62
09 24 2019 08 11 18 00000000 10110100    0.885    0.197    0.864   104    68    97  13.2 1481.0 291.0 164.6  21.7  42.882   7.64     0     0    0.907    77.45
09 24 2019 08 11 19 00000000 10110100    0.905    0.217    0.699   106    66    97  13.2 1481.0 291.0 164.6  21.8  42.870   7.63     0     0    0.931    76.52
09 24 2019 08 11 20 00000000 10110100    0.867    0.271    0.648   106    65    98  13.2 1481.0 291.5 164.4  21.8  42.865   7.63     0     0    0.908    72.64
09 24 2019 08 11 21 00000000 10110100    0.829    0.142    0.844   114    70    96  13.2 1481.0 291.5 164.5  21.7  42.877   7.62     0     0    0.841    80.28
09 24 2019 08 11 22 00000000 10110100    0.959    0.173    0.735   111    66    98  13.2 1481.0 291.5 164.6  21.7  42.856   7.61     0     0    0.974    79.77
09 24 2019 08 11 23 00000000 10110100    1.007    0.278    0.743   107    63    97  13.2 1481.0 291.7 164.5  21.7  42.885   7.61     0     0    1.045    74.57
09 24 2019 08 11 24 00000000 10110100    0.971    0.131    0.860   110    71    98  13.2 1481.0 291.4 164.5  21.7  42.897   7.60     0     0    0.980    82.32
09 24 2019 08 11 25 00000000 10110100    0.939    0.175    0.716   106    74    98  13.2 1481.0 290.9 164.6  21.7  42.921   7.60     0     0    0.955    79.44
09 24 2019 08 11 26 00000000 10110100    0.932    0.193    0.625   103    73    99  13.2 1480.9 290.8 164.5  21.7  42.891   7.59     0     0    0.952    78.30
09 24 2019 08 11 27 00000000 10110100    0.843    0.150    0.683   104    75    97  13.2 1480.9 290.8 164.7  21.7  42.871   7.58     0     0    0.856    79.91
09 24 2019 08 11 28 00000000 10110100    0.827    0.114    0.889   104    72    96  13.2 1480.9 291.0 164.6  21.7  42.881   7.58     0     0    0.835    82.15
09 24 2019 08 11 29 00000000 10110100    0.946    0.207    0.737   104    68    97  13.2 1480.8 291.7 164.5  21.7  42.869   7.57     0     0    0.968    77.66
09 24 2019 08 11 30 00000000 10110100    1.002    0.236    0.733   106    72    99  13.2 1480.8 291.5 164.6  21.8  42.858   7.56     0     0    1.029    76.75
09 24 2019 08 11 31 00000000 10110100    0.978    0.171    0.842   105    69    96  13.2 1480.8 291.3 164.6  21.7  42.888   7.56     0     0    0.993    80.08
09 24 2019 08 11 32 00000000 10110100    0.901    0.102    0.970   101    69    96  13.2 1480.8 291.2 164.6  21.6  42.893   7.55     0     0    0.907    83.54
09 24 2019 08 11 33 00000000 10110100    0.892    0.187    0.786   105    72    98  13.2 1480.8 290.2 164.6  21.6  42.894   7.55     0     0    0.911    78.16
09 24 2019 08 11 34 00000000 10110100    0.992    0.115    0.714   102    70    97  13.2 1480.7 290.7 164.6  21.7  42.874   7.54     0     0    0.999    83.39
09 24 2019 08 11 35 00000000 10110100    0.859    0.232    0.717   110    64    94  13.2 1480.7 291.0 164.6  21.6  42.878   7.53     0     0    0.890    74.89
09 24 2019 08 11 36 00000000 10110100    0.838    0.168    0.788   106    70    97  13.2 1480.7 290.7 164.6  21.7  42.891   7.53     0     0    0.855    78.66
09 24 2019 08 11 37 00000000 10110100    1.012    0.325    0.511   106    60    96  13.2 1480.6 291.2 164.7  21.7  42.880   7.52     0     0    1.063    72.20
09 24 2019 08 11 38 00000000 10110100    1.052    0.288    0.621   106    66    96  13.2 1480.6 291.1 164.5  21.7  42.859   7.51     0     0    1.091    74.69
09 24 2019 08 11 39 00000000 10110100    0.982    0.267    0.631   104    67    97  13.2 1480.6 290.6 164.6  21.7  42.882   7.51     0     0    1.018    74.79
09 24 2019 08 11 40 00000000 10110100    0.896    0.125    0.817   105    72    97  13.2 1480.6 290.2 164.6  21.7  42.869   7.50     0     0    0.905    82.06
09 24 2019 08 11 41 00000000 10110100    0.952    0.226    0.665   105    67    97  13.2 1480.6 290.2 164.6  21.7  42.878   7.50     0     0    0.978    76.65
09 24 2019 08 11 42 00000000 10110100    0.944    0.250    0.575   103    66    95  13.2 1480.5 290.1 164.6  21.6  42.871   7.49     0     0    0.977    75.17
09 24 2019 08 11 43 00000000 10110100    0.883    0.240    0.593   104    67    95  13.2 1480.5 290.0 164.7  21.7  42.874   7.49     0     0    0.915    74.79
09 24 2019 08 11 44 00000000 10110100    1.012    0.257    0.582   102    68    92  13.2 1480.5 290.8 164.7  21.7  42.853   7.48     0     0    1.044    75.75
09 24 2019 08 11 45 00000000 10110100    0.980    0.216    0.821   106    62    93  13.2 1480.4 290.7 164.6  21.6  42.834   7.47     0     0    1.004    77.57
09 24 2019 08 11 46 00000000 10110100    0.954    0.318    0.591   101    61    94  13.2 1480.4 290.7 164.7  21.7  42.869   7.47     0     0    1.006    71.57
09 24 2019 08 11 47 00000000 10110100    1.050    0.323    0.564   103    64    96  13.2 1480.4 290.6 164.7  21.7  42.877   7.46     0     0    1.099    72.90
09 24 2019 08 11 48 00000000 10110100    1.088    0.362    0.570   101    63   100  13.2 1480.4 290.9 164.7  21.7  42.858   7.46     0     0    1.147    71.60
09 24 2019 08 11 49 00000000 10110100    1.053    0.266    0.611   104    63    96  13.2 1480.3 291.2 164.7  21.7  42.874   7.45     0     0    1.086    75.82
09 24 2019 08 11 50 00000000 10110100    0.895    0.389    0.685   107    61    93  13.2 1480.3 291.7 164.7  21.6  42.876   7.45     0     0    0.976    66.51
09 24 2019 08 11 51 00000000 10110100    0.813    0.314    0.733   105    59    94  13.2 1480.3 291.5 164.7  21.7  42.875   7.44     0     0    0.872    68.88
09 24 2019 08 11 52 00000000 10110100    0.890    0.386    0.721   106    60    95  13.2 1480.3 291.9 164.7  21.7  42.882   7.44     0     0    0.970    66.55
09 24 2019 08 11 53 00000000 10110100    0.926    0.506    0.545   109    57    95  13.2 1480.3 292.2 164.7  21.6  42.863   7.43     0     0    1.055    61.35
09 24 2019 08 11 54 00000000 10110100    0.921    0.542    0.690   106    53    95  13.2 1480.2 292.4 164.7  21.7  42.863   7.42     0     0    1.069    59.52
09 24 2019 08 11 55 00000000 10110100    0.930    0.590    0.506   104    55    90  13.2 1480.2 292.3 164.7  21.6  42.877   7.42     0     0    1.101    57.61
09 24 2019 08 11 56 00000000 10110100    0.980    0.403    0.665   108    59    93  13.2 1480.2 292.3 164.7  21.6  42.862   7.41     0     0    1.060    67.65
09 24 2019 08 11 57 00000000 10110100    0.862    0.295    0.732   106    62    94  13.2 1480.2 291.4 164.8  21.6  42.889   7.41     0     0    0.911    71.11
09 24 2019 08 11 58 00000000 10110100    0.832    0.207    0.813   106    64    95  13.2 1480.1 291.1 164.8  21.6  42.874   7.40     0     0    0.857    76.03
09 24 2019 08 11 59 00000000 10110100    0.870    0.247    0.753   103    64    94  13.2 1480.1 291.0 164.7  21.7  42.863   7.40     0     0    0.904    74.15
09 24 2019 08 12 00 00000000 10110100    0.887    0.291    0.672   108    64    98  13.2 1480.1 290.6 164.7  21.7  42.866   7.39     0     0    0.934    71.84
09 24 2019 08 12 01 00000000 10110100    1.014    0.213    0.608   105    67    99  13.1 1480.0 290.7 164.7  21.7  42.863   7.38     0     0    1.036    78.14
09 24 2019 08 12 02 00000000 10110100    0.976    0.234    0.660   108    68    94  13.2 1480.0 290.9 164.8  21.7  42.888   7.38     0     0    1.004    76.52
09 24 2019 08 12 03 00000000 10110100    0.917    0.200    0.726   106    69    94  13.2 1480.0 290.4 164.8  21.7  42.885   7.37     0     0    0.939    77.70
09 24 2019 08 12 04 00000000 10110100    1.203    0.253    0.882   110    66    98  13.2 1480.0 290.7 164.8  21.7  42.856   7.37     0     0    1.229    78.12
09 24 2019 08 12 05 00000000 10110100    1.407    0.385    1.129   115    58    97  13.2 1480.0 292.2 164.7  21.6  42.808   7.36     0     0    1.459    74.70
09 24 2019 08 12 06 00000000 10110100    1.326    0.311    1.311   112    55    95  13.2 1480.0 292.3 164.7  21.6  42.818   7.36     0     0    1.362    76.80
09 24 2019 08 12 07 00000000 10110100    1.387    0.289    1.305   109    57    93  13.2 1479.9 292.7 164.7  21.7  42.799   7.35     0     0    1.417    78.23
09 24 2019 08 12 08 00000000 10110100    1.487    0.268    1.056   108    54    96  13.2 1479.9 292.9 164.7  21.7  42.786   7.35     0     0    1.511    79.78
09 24 2019 08 12 09 00000000 10110100    1.566    0.406    0.952   111    54    96  13.2 1479.9 293.7 164.8  21.7  42.765   7.34     0     0    1.618    75.47
09 24 2019 08 12 10 00000000 10110100    1.713    0.237    0.940   111    55   100  13.2 1479.9 293.9 164.8  21.6  42.776   7.33     0     0    1.729    82.12
09 24 2019 08 12 11 00000000 10110100    1.699    0.246    0.964   104    58   101  13.2 1479.9 293.6 164.9  21.7  42.736   7.33     0     0    1.717    81.76
09 24 2019 08 12 12 00000000 10110100    1.656    0.262    0.954   105    60   104  13.2 1479.9 293.4 164.8  21.6  42.729   7.32     0     0    1.677    81.01
09 24 2019 08 12 13 00000000 10110100    1.741    0.307    1.202   107    57    97  13.2 1479.9 293.9 164.8  21.7  42.682   7.32     0     0    1.768    80.00
09 24 2019 08 12 14 00000000 10110100    1.769    0.063    1.651   107    65    97  13.2 1479.9 292.7 164.7  21.7  42.661   7.31     0     0    1.770    87.96
09 24 2019 08 12 15 00000000 10110100    1.502   -0.017    1.900   107    64    94  13.2 1479.8 293.4 164.6  21.7  42.652   7.30     0     0    1.502    90.65
09 24 2019 08 12 16 00000000 10110100    1.402   -0.165    2.176   111    63    91  13.2 1479.8 294.2 164.6  21.7  42.592   7.30     0     0    1.412    96.71
09 24 2019 08 12 17 00000000 10110100    1.346   -0.160    2.081   108    64    90  13.2 1479.8 295.0 164.7  21.7  42.479   7.29     0     0    1.355    96.78
09 24 2019 08 12 18 00000000 10110100    1.356   -0.187    1.971   107    62    90  13.2 1479.7 294.9 164.6  21.7  42.411   7.28     0     0    1.369    97.85
09 24 2019 08 12 19 00000000 10110100    1.347   -0.254    1.840   106    65    84  13.2 1479.7 295.2 164.7  21.7  42.241   7.28     0     0    1.371   100.68
09 24 2019 08 12 20 00000000 10110100    1.301   -0.156    1.749   106    66    81  13.2 1479.7 294.9 164.7  21.6  42.141   7.27     0     0    1.310    96.84
09 24 2019 08 12 21 00000000 10110100    1.241   -0.141    1.785   104    64    78  13.2 1479.6 295.6 164.6  21.7  41.974   7.26     0     0    1.249    96.48
09 24 2019 08 12 22 00000000 10110100    1.198   -0.227    1.754   103    63    81  13.2 1479.6 296.1 164.7  21.7  41.810   7.26     0     0    1.219   100.73
09 24 2019 08 12 23 00000000 10110100    1.083   -0.205    1.831   102    60    80  13.2 1479.6 296.6 164.7  21.6  41.774   7.25     0     0    1.102   100.72
09 24 2019 08 12 24 00000000 10110100    1.052   -0.242    1.687   101    64    81  13.2 1479.6 297.4 164.7  21.7  41.508   7.25     0     0    1.079   102.95
09 24 2019 08 12 25 00000000 10110100    0.997   -0.270    1.792   103    61    80  13.2 1479.6 297.9 164.7  21.7  41.310   7.24     0     0    1.033   105.15
09 24 2019 08 12 26 00000000 10110100    0.989   -0.286    1.720   103    57    79  13.2 1479.5 299.0 164.7  21.6  41.150   7.23     0     0    1.030   106.13
09 24 2019 08 12 27 00000000 10110100    0.898   -0.327    1.776   104    52    68  13.2 1479.5 299.8 164.7  21.6  40.906   7.23     0     0    0.956   110.01
09 24 2019 08 12 28 00000000 10110100    0.877   -0.307    1.591   103    48    62  13.2 1479.5 301.0 164.8  21.6  40.618   7.22     0     0    0.929   109.29
09 24 2019 08 12 29 00000000 10110100    0.845   -0.335    1.803   103    48    58  13.2 1479.5 301.6 164.6  21.7  40.448   7.22     0     0    0.909   111.63
09 24 2019 08 12 30 00000000 10110100    0.791   -0.333    1.751   101    44    62  13.2 1479.4 303.1 164.7  21.6  40.198   7.21     0     0    0.858   112.83
09 24 2019 08 12 31 00000000 10110100    0.739   -0.378    1.685   103    49    57  13.2 1479.4 304.0 164.8  21.7  39.958   7.20     0     0    0.830   117.09
09 24 2019 08 12 32 00000000 10110100    0.727   -0.300    1.642   104    43    58  13.2 1479.4 305.5 164.7  21.7  39.732   7.20     0     0    0.786   112.42
09 24 2019 08 12 33 00000000 10110100    0.767   -0.243    1.680   100    40    59  13.2 1479.3 306.1 164.6  21.7  39.487   7.19     0     0    0.805   107.58
09 24 2019 08 12 34 00000000 10110100    0.695   -0.236    1.586   101    40    66  13.2 1479.3 307.3 164.8  21.7  39.243   7.18     0     0    0.734   108.76
09 24 2019 08 12 35 00000000 10110100    0.731   -0.195    1.613   103    36    81  13.2 1479.3 309.1 164.8  21.7  39.045   7.18     0     0    0.757   104.94
09 24 2019 08 12 36 00000000 10110100    0.741   -0.169    1.444   106    35    87  13.2 1479.3 311.0 164.8  21.6  38.780   7.17     0     0    0.760   102.85
09 24 2019 08 12 37 00000000 10110100    0.750   -0.190    1.467   105    34    88  13.2 1479.3 312.8 164.8  21.7  38.577   7.17     0     0    0.774   104.22
09 24 2019 08 12 38 00000000 10110100    0.705   -0.321    1.561   101    40    85  13.2 1479.2 314.1 164.9  21.6  38.307   7.16     0     0    0.775   114.48
09 24 2019 08 12 39 00000000 10110100    0.671   -0.382    1.631    95    45   101  13.2 1479.2 315.6 164.9  21.6  38.070   7.16     0     0    0.772   119.65
09 24 2019 08 12 40 00000000 10110100    0.652   -0.359    1.473    98    51   123  13.2 1479.3 315.9 164.8  21.6  37.798   7.17     0     0    0.744   118.84
09 24 2019 08 12 41 00000000 10110100    0.692   -0.346    1.356    94    49   118  13.2 1479.3 315.7 164.9  21.6  37.570   7.17     0     0    0.774   116.57
09 24 2019 08 12 42 00000000 10110100    0.626   -0.369    1.571    94    52   121  13.2 1479.3 316.9 164.9  21.6  37.342   7.18     0     0    0.727   120.52
09 24 2019 08 12 43 00000000 10110100    0.702   -0.381    1.519    98    55   118  13.2 1479.3 317.1 164.8  21.5  37.104   7.18     0     0    0.799   118.49
09 24 2019 08 12 44 00000000 10110100    0.583   -0.384    1.458   101    56   115  13.2 1479.4 318.1 164.9  21.7  36.841   7.20     0     0    0.698   123.37
09 24 2019 08 12 45 00000000 10110100    0.606   -0.401    1.487    95    57   116  13.2 1479.4 318.9 164.9  21.6  36.610   7.21     0     0    0.727   123.49
09 24 2019 08 12 46 00000000 10110100    0.589   -0.458    1.470   101    62   113  13.2 1479.5 319.5 164.9  21.6  36.358   7.22     0     0    0.746   127.87
09 24 2019 08 12 47 00000000 10110100    0.581   -0.445    1.450   104    64   105  13.1 1479.6 320.8 164.9  21.6  36.154   7.24     0     0    0.732   127.45
09 24 2019 08 12 48 00000000 10110100    0.595   -0.455    1.357    99    64   107  13.2 1479.6 321.2 164.8  21.6  35.870   7.26     0     0    0.749   127.41
09 24 2019 08 12 49 00000000 10110100    0.558   -0.465    1.492    97    62   116  13.2 1479.7 322.1 164.8  21.6  35.677   7.28     0     0    0.726   129.81
09 24 2019 08 12 50 00000000 10110100    0.546   -0.457    1.431   100    63   102  13.2 1479.9 322.7 164.8  21.6  35.426   7.31     0     0    0.712   129.93
09 24 2019 08 12 51 00000000 10110100    0.520   -0.436    1.413    98    62    93  13.2 1479.9 322.8 164.8  21.6  35.194   7.33     0     0    0.679   129.98
09 24 2019 08 12 52 00000000 10110100    0.542   -0.479    1.447   101    54    96  13.2 1480.0 323.5 164.9  21.6  34.975   7.36     0     0    0.723   131.47
09 24 2019 08 12 53 00000000 10110100    0.582   -0.456    1.428   100    47    96  13.2 1480.0 324.5 164.9  21.5  34.771   7.38     0     0    0.739   128.08
