09 20 2019 08 12 06 00000000 10101100    0.229    0.015   -1.242    21    22    21  13.1 1521.4 259.0 -164.0 -164.6   0.062  20.03     0     0    0.229    86.25
09 20 2019 08 12 07 00000000 10101100   -0.128    0.553    1.597    21    22    21  13.1 1521.4 259.1 -163.9 -164.5   0.072  20.03     0     0    0.568   346.97
09 20 2019 08 12 08 00000000 10101100   -0.868    0.658   -1.407    21    22    21  13.1 1521.4 259.2 -163.8 -164.6   0.044  20.03     0     0    1.089   307.16
09 20 2019 08 12 09 00000000 10101100   -0.808   -1.301    0.692    22    23    21  13.1 1521.4 259.4 -163.9 -164.6   0.047  20.03     0     0    1.531   211.84
09 20 2019 08 12 10 00000000 10101100    0.460    0.849   -1.215    26    28    25  13.1 1521.4 259.9 -164.1 -164.6   0.062  20.03     0     0    0.966    28.45
09 20 2019 08 12 11 00000000 10101100    1.056   -1.076    0.576    26    29    26  13.1 1521.4 260.6 -163.9 -164.5   0.055  20.03     0     0    1.508   135.54
09 20 2019 08 12 12 00000000 10101100   -0.773   -0.793    1.338    26    29    26  13.1 1521.4 261.3 -163.9 -164.5   0.069  20.03     0     0    1.107   224.27
09 20 2019 08 12 13 00000000 10101100   -0.595   -0.559    0.368    26    28    25  13.1 1521.4 261.6 -164.1 -164.7   0.066  20.03     0     0    0.816   226.79
09 20 2019 08 12 14 00000000 10101100    0.221    1.084   -0.819    19    19    18  13.1 1521.4 260.1 -163.8 -164.5   0.066  20.03     0     0    1.106    11.52
09 20 2019 08 12 15 00000000 10101100    1.026   -1.301    1.167    15    15    15  13.1 1521.4 259.7 -164.1 -164.7   0.060  20.03     0     0    1.657   141.74
09 20 2019 08 12 16 00000000 10101100    2.028    0.222   -3.671    15    15    15  13.1 1521.4 259.4 -164.0 -164.7   0.059  20.03     0     0    2.040    83.75
09 20 2019 08 12 17 00000000 10101100    0.205   -0.059    1.360    15    16    15  13.1 1521.4 259.8 -164.1 -164.6   0.065  20.03     0     0    0.213   106.06
09 20 2019 08 12 18 00000000 10101100   -0.152    1.169   -3.100    15    15    15  13.1 1521.4 260.1 -164.1 -164.6   0.066  20.03     0     0    1.179   352.59
