09 20 2019 09 37 57 00000000 10101100    0.546    0.495    0.795    22    22    21  13.0 1516.6  36.5 158.3 161.7   0.043  18.31     0     0    0.737    47.80
09 20 2019 09 37 58 00000000 10101100   -1.139   -0.774   -2.847    22    22    21  13.0 1516.6  36.6 158.2 161.8   0.054  18.31     0     0    1.377   235.80
09 20 2019 09 37 59 00000000 10101100   -0.519    0.069   -0.262    21    22    21  13.0 1516.6  36.1 158.2 161.7   0.059  18.31     0     0    0.524   277.57
09 20 2019 09 38 00 00000000 10101100   -0.470    0.473   -1.222    22    22    21  13.0 1516.7  36.1 158.2 161.7   0.043  18.32     0     0    0.667   315.18
09 20 2019 09 38 01 00000000 10101100   -1.690    0.342   -1.895    22    22    21  13.0 1516.7  36.4 158.2 161.7   0.043  18.32     0     0    1.724   281.44
09 20 2019 09 38 02 00000000 10101100   -1.695   -0.091   -0.889    22    22    21  13.0 1516.7  36.1 158.3 161.7   0.040  18.32     0     0    1.697   266.93
09 20 2019 09 38 03 00000000 10101100   -0.487    1.221    0.638    22    22    21  13.0 1516.7  36.4 158.3 161.7   0.035  18.32     0     0    1.315   338.26
09 20 2019 09 38 04 00000000 10101100    0.291   -1.184   -0.660    22    22    21  13.0 1516.7  36.9 158.3 161.7   0.041  18.33     0     0    1.219   166.19
09 20 2019 09 38 05 00000000 10101100    0.526    1.162    0.676    22    22    21  13.0 1516.7  36.4 158.2 161.6   0.044  18.33     0     0    1.276    24.35
09 20 2019 09 38 06 00000000 10101100   -0.988    0.805    1.088    22    22    21  13.0 1516.7  35.9 158.2 161.7   0.037  18.33     0     0    1.274   309.17
09 20 2019 09 38 07 00000000 10101100   -0.079    0.833    1.549    22    22    21  13.0 1516.7  36.5 158.3 161.7   0.030  18.34     0     0    0.837   354.58
09 20 2019 09 38 08 00000000 10101100   -1.016   -0.667   -1.315    22    22    21  13.0 1516.7  36.6 158.3 161.7   0.046  18.34     0     0    1.215   236.72
09 20 2019 09 38 09 00000000 10101100    1.122    1.475    1.256    22    22    21  13.0 1516.7  36.4 158.3 161.7   0.044  18.34     0     0    1.853    37.26
09 20 2019 09 38 10 00000000 10101100    0.540   -0.530   -0.515    22    22    21  13.0 1516.7  36.5 158.2 161.7   0.040  18.34     0     0    0.757   134.46
09 20 2019 09 38 11 00000000 10101100   -0.619   -0.024   -0.870    22    22    21  13.0 1516.8  36.5 158.3 161.7   0.052  18.35     0     0    0.619   267.78
09 20 2019 09 38 12 00000000 10101100   -0.440   -0.201   -0.752    22    22    21  13.0 1516.8  36.4 158.3 161.7   0.037  18.35     0     0    0.484   245.45
09 20 2019 09 38 13 00000000 10101100    1.977    1.977    2.450    22    22    21  13.0 1516.8  36.4 158.3 161.7   0.067  18.35     0     0    2.796    45.00
09 20 2019 09 38 14 00000000 10101100   -0.341    1.861   -0.108    21    22    21  13.0 1516.8  36.5 158.4 161.7   0.040  18.35     0     0    1.892   349.62
09 20 2019 09 38 15 00000000 10101100    1.362    0.592    0.268    22    22    21  13.0 1516.8  36.6 158.4 161.8   0.048  18.36     0     0    1.485    66.51
09 20 2019 09 38 16 00000000 10101100   -1.554   -1.137   -2.543    22    22    21  13.0 1516.8  36.7 158.3 161.8   0.024  18.36     0     0    1.926   233.81
09 20 2019 09 38 17 00000000 10101100    0.296    0.800    0.192    21    22    21  13.0 1516.8  36.6 158.3 161.8   0.054  18.36     0     0    0.853    20.30
09 20 2019 09 38 18 00000000 10101100   -0.702    1.514    0.035    22    22    21  13.0 1516.8  36.5 158.3 161.6   0.044  18.36     0     0    1.669   335.12
09 20 2019 09 38 19 00000000 10101100   -0.693   -0.256   -1.527    22    22    21  13.0 1516.8  36.6 158.3 161.7   0.035  18.37     0     0    0.739   249.73
09 20 2019 09 38 20 00000000 10101100   -2.251   -0.165   -1.444    22    22    21  13.0 1516.8  36.7 158.3 161.8   0.052  18.37     0     0    2.257   265.81
09 20 2019 09 38 21 00000000 10101100    0.252   -0.472    0.762    22    22    21  13.0 1516.8  36.7 158.3 161.7   0.059  18.37     0     0    0.535   151.90
09 20 2019 09 38 22 00000000 10101100   -1.352    0.992   -0.663    22    22    21  13.0 1516.8  36.6 158.3 161.7   0.042  18.37     0     0    1.677   306.27
09 20 2019 09 38 23 00000000 10101100    1.324   -0.427   -1.088    22    22    21  13.0 1516.8  36.6 158.3 161.8   0.053  18.38     0     0    1.391   107.87
09 20 2019 09 38 24 00000000 10101100    0.589    0.624   -0.309    22    22    21  13.0 1516.8  36.8 158.4 161.8   0.060  18.38     0     0    0.858    43.35
09 20 2019 09 38 25 00000000 10101100   -0.034    0.448   -0.360    21    22    21  13.0 1516.8  36.6 158.2 161.7   0.044  18.38     0     0    0.449   355.66
09 20 2019 09 38 26 00000000 10101100   -0.414    1.144   -1.182    23    24    23  13.0 1516.8  36.5 158.3 161.8   0.044  18.38     0     0    1.217   340.11
09 20 2019 09 38 27 00000000 10101100   -0.850    0.105   -1.297    24    25    23  13.0 1516.8  36.7 158.3 161.7   0.044  18.39     0     0    0.856   277.04
09 20 2019 09 38 28 00000000 10101100    0.666    0.377   -0.515    24    25    23  13.0 1516.8  36.8 158.3 161.8   0.044  18.39     0     0    0.765    60.49
09 20 2019 09 38 29 00000000 10101100    0.182    0.812    0.120    25    27    24  13.0 1516.8  36.7 158.3 161.8   0.047  18.39     0     0    0.832    12.63
09 20 2019 09 38 30 00000000 10101100    0.801    1.709    0.693    25    27    24  13.0 1516.8  36.4 158.3 161.7   0.041  18.40     0     0    1.887    25.11
09 20 2019 09 38 31 00000000 10101100    0.768    0.050    0.121    25    27    24  13.0 1516.8  36.9 158.3 161.8   0.049  18.40     0     0    0.770    86.28
09 20 2019 09 38 32 00000000 10101100   -0.754    0.654    0.124    25    26    24  13.0 1516.8  36.9 158.2 161.7   0.046  18.40     0     0    0.998   310.94
09 20 2019 09 38 33 00000000 10101100   -0.192    0.233   -0.153    24    25    23  13.0 1516.8  36.8 158.2 161.7   0.043  18.40     0     0    0.302   320.51
09 20 2019 09 38 34 00000000 10101100   -1.457    0.401    0.755    16    16    15  13.0 1516.8  39.3 158.3 161.7   0.054  18.40     0     0    1.511   285.39
09 20 2019 09 38 35 00000000 10101100   -1.435   -1.462   -0.232    16    16    15  13.0 1516.9  37.3 158.3 161.8   0.052  18.41     0     0    2.049   224.47
09 20 2019 09 38 36 00000000 10101100   -0.746    0.115   -0.368    15    16    15  13.0 1516.9  37.0 158.3 161.8   0.035  18.41     0     0    0.755   278.76
09 20 2019 09 38 37 00000000 10101100   -0.598   -0.501   -1.322    15    16    15  13.0 1516.9  36.9 158.3 161.7   0.036  18.41     0     0    0.780   230.04
09 20 2019 09 38 38 00000000 10101100    1.001    0.216    0.309    16    16    15  13.0 1516.9  37.3 158.2 161.7   0.040  18.42     0     0    1.024    77.82
09 20 2019 09 38 39 00000000 10101100   -0.092   -1.065   -0.995    15    16    15  13.0 1516.9  37.3 158.3 161.8   0.055  18.42     0     0    1.069   184.94
09 20 2019 09 38 40 00000000 10101100    1.583   -0.916    0.574    15    16    15  13.0 1516.9  36.9 158.2 161.7   0.052  18.42     0     0    1.829   120.06
09 20 2019 09 38 41 00000000 10101100   -0.611   -0.697    0.332    15    16    15  13.0 1516.9  36.9 158.3 161.7   0.043  18.42     0     0    0.927   221.24
09 20 2019 09 38 42 00000000 10101100    0.816    0.250    0.957    15    16    15  13.0 1516.9  37.2 158.3 161.8   0.047  18.43     0     0    0.853    72.97
09 20 2019 09 38 43 00000000 10101100   -0.089   -0.663   -0.030    15    16    15  13.0 1516.9  38.1 158.3 161.7   0.054  18.43     0     0    0.669   187.65
09 20 2019 09 38 44 00000000 10101100    0.147    0.618    0.201    15    16    15  13.0 1516.9  37.3 158.2 161.7   0.037  18.43     0     0    0.635    13.38
09 20 2019 09 38 45 00000000 10101100   -2.231    0.240   -0.913    16    16    15  13.0 1516.9  37.6 158.3 161.8   0.042  18.43     0     0    2.244   276.14
09 20 2019 09 38 46 00000000 10101100   -0.525    0.739   -0.669    15    16    15  13.0 1517.0  37.2 158.3 161.7   0.049  18.44     0     0    0.907   324.61
09 20 2019 09 38 47 00000000 10101100   -0.552   -0.106   -1.742    15    16    15  13.0 1517.0  37.8 158.3 161.8   0.034  18.44     0     0    0.562   259.13
09 20 2019 09 38 48 00000000 10101100   -1.667   -1.080   -2.120    15    16    15  13.0 1517.0  38.2 158.3 161.8   0.035  18.44     0     0    1.986   237.06
09 20 2019 09 38 49 00000000 10101100    0.332   -0.032   -0.114    16    16    15  13.0 1517.0  37.7 158.3 161.8   0.063  18.45     0     0    0.334    95.51
09 20 2019 09 38 50 00000000 10101100    0.035    0.350   -1.868    15    16    15  13.0 1517.0  37.5 158.3 161.7   0.062  18.45     0     0    0.352     5.71
09 20 2019 09 38 51 00000000 10101100   -1.113    0.868   -0.925    16    16    15  13.0 1517.0  37.8 158.3 161.7   0.034  18.45     0     0    1.411   307.95
09 20 2019 09 38 52 00000000 10101100    0.860    0.335    0.797    16    16    15  13.0 1517.0  38.0 158.2 161.8   0.035  18.45     0     0    0.923    68.72
09 20 2019 09 38 53 00000000 10101100   -0.827    0.362   -0.440    15    16    15  13.0 1517.0  37.6 158.2 161.7   0.033  18.46     0     0    0.903   293.64
09 20 2019 09 38 54 00000000 10101100   -0.094    0.299   -0.990    15    16    15  13.0 1517.0  37.5 158.3 161.7   0.059  18.46     0     0    0.313   342.55
09 20 2019 09 38 55 00000000 10101100    1.202    0.454   -0.657    15    16    15  13.0 1517.0  37.6 158.2 161.8   0.037  18.46     0     0    1.285    69.31
09 20 2019 09 38 56 00000000 10101100   -1.582    1.182   -0.229    15    16    15  13.0 1517.0  37.7 158.3 161.7   0.029  18.46     0     0    1.975   306.77
09 20 2019 09 38 57 00000000 10101100   -0.762    1.121    0.579    15    16    15  13.0 1517.1  37.9 158.3 161.8   0.046  18.47     0     0    1.355   325.79
09 20 2019 09 38 58 00000000 10101100   -0.927   -0.724   -1.175    15    16    15  13.0 1517.1  37.9 158.3 161.7   0.042  18.47     0     0    1.176   232.01
09 20 2019 09 38 59 00000000 10101100   -1.706    0.323   -0.973    15    15    15  13.0 1517.1  37.6 158.3 161.7   0.035  18.47     0     0    1.736   280.72
09 20 2019 09 39 00 00000000 10101100   -1.900   -0.956   -0.478    15    16    15  13.0 1517.1  37.7 158.3 161.8   0.031  18.47     0     0    2.127   243.29
09 20 2019 09 39 01 00000000 10101100    0.610    0.332   -0.391    15    16    15  13.0 1517.1  37.7 158.3 161.7   0.063  18.48     0     0    0.694    61.44
09 20 2019 09 39 02 00000000 10101100   -1.511    0.075   -1.557    16    16    15  13.0 1517.1  37.8 158.3 161.8   0.058  18.48     0     0    1.513   272.84
09 20 2019 09 39 03 00000000 10101100   -2.196   -0.979   -1.323    16    16    15  13.0 1517.1  37.7 158.3 161.7   0.042  18.48     0     0    2.404   245.97
09 20 2019 09 39 04 00000000 10101100    2.258   -0.449    0.656    15    16    15  13.0 1517.1  38.0 158.3 161.7   0.049  18.48     0     0    2.302   101.25
09 20 2019 09 39 05 00000000 10101100   -0.182   -0.423   -0.293    15    16    15  13.0 1517.1  37.8 158.3 161.7   0.043  18.49     0     0    0.460   203.28
09 20 2019 09 39 06 00000000 10101100   -0.060    0.726    1.529    15    16    15  13.0 1517.1  37.3 158.3 161.8   0.042  18.49     0     0    0.728   355.28
09 20 2019 09 39 07 00000000 10101100   -0.923    0.184   -0.428    15    16    15  13.0 1517.1  37.7 158.3 161.8   0.043  18.49     0     0    0.941   281.27
09 20 2019 09 39 08 00000000 10101100    0.155   -0.319    0.185    15    16    15  13.0 1517.2  38.2 158.3 161.8   0.052  18.50     0     0    0.355   154.09
09 20 2019 09 39 09 00000000 10101100    0.858   -0.234   -0.865    15    16    15  13.0 1517.2  37.7 158.2 161.7   0.046  18.50     0     0    0.889   105.26
09 20 2019 09 39 10 00000000 10101100   -0.725   -0.205    0.278    16    16    15  13.0 1517.2  37.5 158.3 161.7   0.056  18.50     0     0    0.753   254.21
09 20 2019 09 39 11 00000000 10101100   -3.245   -0.645   -1.566    15    16    15  13.0 1517.2  38.1 158.3 161.7   0.046  18.50     0     0    3.308   258.76
09 20 2019 09 39 12 00000000 10101100   -2.433    0.632   -1.373    15    16    15  13.0 1517.2  38.0 158.3 161.8   0.041  18.51     0     0    2.514   284.56
09 20 2019 09 39 13 00000000 10101100    0.016   -0.761   -0.674    15    16    15  13.0 1517.2  37.4 158.3 161.7   0.055  18.51     0     0    0.761   178.80
09 20 2019 09 39 14 00000000 10101100   -1.417    0.995   -1.642    15    16    15  13.0 1517.2  37.5 158.2 161.7   0.046  18.51     0     0    1.731   305.08
09 20 2019 09 39 15 00000000 10101100    1.070    0.724    0.240    15    16    15  13.0 1517.2  38.1 158.2 161.7   0.055  18.51     0     0    1.292    55.92
09 20 2019 09 39 16 00000000 10101100   -1.216   -0.810   -1.707    15    16    15  13.0 1517.2  38.1 158.3 161.8   0.037  18.52     0     0    1.461   236.33
09 20 2019 09 39 17 00000000 10101100   -0.655   -0.859   -1.522    15    16    15  13.0 1517.2  37.7 158.3 161.7   0.056  18.52     0     0    1.080   217.33
09 20 2019 09 39 18 00000000 10101100   -0.711    0.071    0.888    15    16    15  13.0 1517.2  37.7 158.3 161.7   0.033  18.52     0     0    0.715   275.70
09 20 2019 09 39 19 00000000 10101100   -0.421    0.337    0.568    15    16    15  13.0 1517.2  37.8 158.3 161.7   0.040  18.53     0     0    0.539   308.68
09 20 2019 09 39 20 00000000 10101100   -0.732    1.691    1.709    16    16    15  13.0 1517.2  37.8 158.3 161.8   0.033  18.53     0     0    1.843   336.59
09 20 2019 09 39 21 00000000 10101100   -1.048    0.350   -0.621    16    16    15  13.0 1517.2  37.8 158.2 161.7   0.055  18.53     0     0    1.105   288.47
09 20 2019 09 39 22 00000000 10101100    0.354   -0.501    0.977    15    16    15  13.0 1517.2  37.8 158.2 161.7   0.044  18.53     0     0    0.613   144.76
09 20 2019 09 39 23 00000000 10101100   -1.404    0.129   -0.997    15    16    15  13.0 1517.3  37.9 158.3 161.7   0.052  18.54     0     0    1.410   275.25
09 20 2019 09 39 24 00000000 10101100    0.550   -0.409   -0.191    15    16    15  13.0 1517.3  37.9 158.3 161.7   0.055  18.54     0     0    0.685   126.64
09 20 2019 09 39 25 00000000 10101100    0.444    0.238    0.182    15    16    15  13.0 1517.3  37.6 158.3 161.8   0.036  18.54     0     0    0.504    61.81
09 20 2019 09 39 26 00000000 10101100   -0.691   -1.807   -2.003    15    16    15  13.0 1517.3  37.4 158.3 161.6   0.041  18.54     0     0    1.935   200.93
09 20 2019 09 39 27 00000000 10101100    0.746    0.862    0.760    15    16    15  13.0 1517.3  37.9 158.3 161.7   0.044  18.55     0     0    1.140    40.87
09 20 2019 09 39 28 00000000 10101100    0.675    1.398    1.454    16    16    15  13.0 1517.3  38.2 158.3 161.8   0.044  18.55     0     0    1.552    25.77
09 20 2019 09 39 29 00000000 10101100   -1.146   -1.621   -1.317    16    16    15  13.0 1517.3  38.0 158.3 161.8   0.034  18.55     0     0    1.985   215.26
09 20 2019 09 39 30 00000000 10101100   -0.161   -0.654   -1.462    15    16    15  13.0 1517.3  37.6 158.3 161.8   0.050  18.56     0     0    0.674   193.83
09 20 2019 09 39 31 00000000 10101100    0.830    1.146    1.545    15    16    15  13.0 1517.3  37.5 158.3 161.7   0.041  18.56     0     0    1.415    35.91
09 20 2019 09 39 32 00000000 10101100    0.450   -0.182   -0.131    16    16    15  13.0 1517.3  38.0 158.3 161.7   0.049  18.56     0     0    0.485   112.02
09 20 2019 09 39 33 00000000 10101100   -0.807   -0.333   -1.299    15    16    15  13.0 1517.3  37.8 158.3 161.7   0.035  18.56     0     0    0.873   247.58
09 20 2019 09 39 34 00000000 10101100    0.699   -0.020    1.187    15    16    15  13.0 1517.4  37.6 158.3 161.8   0.033  18.57     0     0    0.699    91.64
09 20 2019 09 39 35 00000000 10101100    0.635    0.416   -0.503    16    16    15  13.0 1517.4  38.2 158.3 161.7   0.037  18.57     0     0    0.759    56.77
09 20 2019 09 39 36 00000000 10101100    0.081   -0.122    0.361    16    16    15  13.0 1517.4  38.0 158.3 161.7   0.053  18.57     0     0    0.146   146.42
09 20 2019 09 39 37 00000000 10101100   -2.323   -0.732   -2.804    15    16    15  13.0 1517.4  37.2 158.2 161.7   0.060  18.57     0     0    2.436   252.51
09 20 2019 09 39 38 00000000 10101100   -1.958    0.523   -1.222    16    16    15  13.0 1517.4  37.4 158.3 161.7   0.031  18.58     0     0    2.027   284.96
09 20 2019 09 39 39 00000000 10101100   -1.726   -1.147   -1.262    15    16    15  13.0 1517.4  38.1 158.3 161.7   0.021  18.58     0     0    2.072   236.39
09 20 2019 09 39 40 00000000 10101100   -1.205    0.257   -1.115    15    16    15  13.0 1517.4  37.8 158.2 161.7   0.037  18.58     0     0    1.232   282.04
09 20 2019 09 39 41 00000000 10101100   -0.754    0.528   -0.837    15    16    15  13.0 1517.4  37.4 158.3 161.6   0.037  18.58     0     0    0.920   305.00
09 20 2019 09 39 42 00000000 10101100   -0.486    1.327    0.112    15    16    15  13.0 1517.4  37.8 158.3 161.7   0.050  18.59     0     0    1.413   339.89
09 20 2019 09 39 43 00000000 10101100   -0.110   -0.087    0.007    15    16    15  13.0 1517.4  37.9 158.2 161.7   0.048  18.59     0     0    0.140   231.66
09 20 2019 09 39 44 00000000 10101100    1.427    0.702    1.880    15    16    15  13.0 1517.4  37.4 158.2 161.7   0.039  18.59     0     0    1.590    63.81
09 20 2019 09 39 45 00000000 10101100    0.187   -1.415   -1.082    15    16    15  13.0 1517.5  37.5 158.2 161.7   0.034  18.60     0     0    1.427   172.47
09 20 2019 09 39 46 00000000 10101100    0.511    0.269    0.158    15    16    15  13.0 1517.5  37.9 158.3 161.7   0.049  18.60     0     0    0.577    62.24
09 20 2019 09 39 47 00000000 10101100   -0.232   -0.395   -0.337    15    16    15  13.0 1517.5  37.8 158.3 161.7   0.039  18.60     0     0    0.458   210.43
09 20 2019 09 39 48 00000000 10101100   -0.362    0.196   -1.080    15    16    15  13.0 1517.5  37.6 158.3 161.7   0.037  18.60     0     0    0.412   298.43
09 20 2019 09 39 49 00000000 10101100   -0.724    0.449    1.029    15    16    15  13.0 1517.5  37.7 158.2 161.7   0.046  18.60     0     0    0.852   301.81
09 20 2019 09 39 50 00000000 10101100   -2.868   -0.844   -2.746    15    16    15  13.0 1517.5  37.4 158.3 161.7   0.039  18.61     0     0    2.990   253.60
09 20 2019 09 39 51 00000000 10101100   -1.593   -0.141    0.046    15    16    15  13.0 1517.5  37.5 158.3 161.6   0.036  18.61     0     0    1.599   264.94
09 20 2019 09 39 52 00000000 10101100   -1.619   -0.336   -0.280    15    16    15  13.0 1517.5  37.9 158.3 161.8   0.046  18.61     0     0    1.653   258.28
09 20 2019 09 39 53 00000000 10101100    0.847   -0.659    0.768    15    16    15  13.0 1517.5  37.8 158.3 161.7   0.052  18.62     0     0    1.073   127.88
09 20 2019 09 39 54 00000000 10101100   -0.774    0.435   -0.777    15    16    15  13.0 1517.5  37.8 158.3 161.8   0.058  18.62     0     0    0.888   299.34
09 20 2019 09 39 55 00000000 10101100   -1.498   -1.616   -1.108    15    15    15  13.0 1517.5  37.6 158.3 161.7   0.049  18.62     0     0    2.204   222.83
09 20 2019 09 39 56 00000000 10101100   -1.002   -1.212   -0.017    15    16    15  13.0 1517.5  37.5 158.3 161.7   0.047  18.62     0     0    1.573   219.58
09 20 2019 09 39 57 00000000 10101100   -0.012   -0.735   -0.319    15    16    15  13.0 1517.5  37.5 158.2 161.6   0.039  18.62     0     0    0.735   180.94
09 20 2019 09 39 58 00000000 10101100   -0.057   -1.857    0.665    15    16    15  13.0 1517.6  37.6 158.2 161.7   0.058  18.63     0     0    1.858   181.76
09 20 2019 09 39 59 00000000 10101100   -0.931   -1.468   -1.623    15    16    15  13.0 1517.6  37.8 158.3 161.7   0.033  18.63     0     0    1.738   212.38
09 20 2019 09 40 00 00000000 10101100   -1.512    0.133   -1.140    15    16    15  13.0 1517.6  38.0 158.3 161.8   0.046  18.63     0     0    1.518   275.03
09 20 2019 09 40 01 00000000 10101100   -1.860   -1.543   -2.248    15    16    15  13.0 1517.6  37.9 158.3 161.7   0.046  18.63     0     0    2.417   230.32
09 20 2019 09 40 02 00000000 10101100   -0.046    0.911    0.444    16    16    15  13.0 1517.6  37.5 158.3 161.6   0.063  18.64     0     0    0.912   357.11
09 20 2019 09 40 03 00000000 10101100   -0.324   -0.330   -0.074    15    16    15  13.0 1517.6  37.5 158.3 161.6   0.052  18.64     0     0    0.462   224.47
09 20 2019 09 40 04 00000000 10101100   -0.497    0.651    0.012    15    16    15  13.0 1517.6  38.0 158.3 161.8   0.046  18.64     0     0    0.819   322.64
09 20 2019 09 40 05 00000000 10101100    0.274    0.516   -0.294    15    16    15  13.0 1517.6  37.9 158.3 161.8   0.044  18.65     0     0    0.584    27.97
09 20 2019 09 40 06 00000000 10101100   -2.124    0.009   -1.132    15    16    15  13.0 1517.6  37.8 158.3 161.7   0.056  18.65     0     0    2.124   270.24
09 20 2019 09 40 07 00000000 10101100   -0.741   -0.327    0.310    15    16    15  13.0 1517.6  38.1 158.2 161.7   0.042  18.65     0     0    0.810   246.19
09 20 2019 09 40 08 00000000 10101100   -1.113   -0.005   -1.187    15    16    15  13.0 1517.6  38.0 158.2 161.7   0.048  18.65     0     0    1.113   269.74
09 20 2019 09 40 09 00000000 10101100    0.041   -0.290   -1.182    15    16    15  13.0 1517.6  37.5 158.3 161.7   0.060  18.65     0     0    0.293   171.95
09 20 2019 09 40 10 00000000 10101100    1.126   -0.859    0.682    15    16    15  13.0 1517.7  37.5 158.3 161.7   0.052  18.66     0     0    1.416   127.34
09 20 2019 09 40 11 00000000 10101100   -0.708    0.534    0.004    15    16    15  13.0 1517.7  38.2 158.3 161.6   0.065  18.66     0     0    0.887   307.02
09 20 2019 09 40 12 00000000 10101100   -1.136    0.329   -0.682    15    16    15  13.0 1517.7  38.4 158.3 161.7   0.060  18.66     0     0    1.183   286.15
09 20 2019 09 40 13 00000000 10101100   -0.383   -1.113   -1.779    15    16    15  13.0 1517.7  37.8 158.2 161.7   0.044  18.67     0     0    1.177   198.99
09 20 2019 09 40 14 00000000 10101100   -0.751    0.238   -0.804    15    16    15  13.0 1517.7  37.7 158.3 161.7   0.043  18.67     0     0    0.788   287.58
09 20 2019 09 40 15 00000000 10101100   -0.113   -0.165    0.560    15    16    15  13.0 1517.7  37.9 158.3 161.8   0.044  18.67     0     0    0.200   214.41
09 20 2019 09 40 16 00000000 10101100    0.923    0.314   -0.895    16    16    15  13.0 1517.7  38.0 158.3 161.7   0.040  18.67     0     0    0.975    71.21
09 20 2019 09 40 17 00000000 10101100    0.009    0.579    0.222    16    16    15  13.0 1517.7  37.9 158.3 161.8   0.044  18.67     0     0    0.579     0.89
09 20 2019 09 40 18 00000000 10101100   -0.065   -0.414   -1.084    15    16    15  13.0 1517.7  37.9 158.3 161.8   0.060  18.68     0     0    0.419   188.92
09 20 2019 09 40 19 00000000 10101100   -0.773    0.804   -0.136    16    16    15  13.0 1517.7  38.1 158.3 161.7   0.044  18.68     0     0    1.115   316.13
09 20 2019 09 40 20 00000000 10101100   -1.293   -1.118   -0.954    15    16    15  13.0 1517.7  38.3 158.2 161.8   0.040  18.68     0     0    1.709   229.15
09 20 2019 09 40 21 00000000 10101100    0.985    0.451    0.795    15    16    15  13.0 1517.8  37.8 158.3 161.7   0.047  18.69     0     0    1.083    65.40
09 20 2019 09 40 22 00000000 10101100    2.989    2.465    2.566    15    16    15  13.0 1517.8  37.6 158.3 161.7   0.043  18.69     0     0    3.874    50.49
09 20 2019 09 40 23 00000000 10101100   -0.638   -0.966   -1.105    15    16    15  13.0 1517.8  38.1 158.3 161.7   0.033  18.69     0     0    1.158   213.44
09 20 2019 09 40 24 00000000 10101100   -1.766   -0.424   -2.873    15    16    15  13.0 1517.8  38.3 158.3 161.7   0.043  18.69     0     0    1.816   256.50
09 20 2019 09 40 25 00000000 10101100   -1.174   -0.506   -1.249    15    16    15  13.0 1517.8  37.9 158.2 161.7   0.044  18.69     0     0    1.278   246.68
09 20 2019 09 40 26 00000000 10101100   -0.513    0.359   -0.576    15    16    15  13.0 1517.8  38.0 158.3 161.7   0.044  18.70     0     0    0.626   304.98
09 20 2019 09 40 27 00000000 10101100   -0.217   -0.782    0.731    15    16    15  13.0 1517.8  38.1 158.3 161.7   0.054  18.70     0     0    0.812   195.51
09 20 2019 09 40 28 00000000 10101100   -2.018   -0.720   -0.297    15    16    15  13.0 1517.8  38.0 158.3 161.6   0.052  18.70     0     0    2.143   250.36
09 20 2019 09 40 29 00000000 10101100   -1.951   -1.653   -1.914    15    16    15  13.0 1517.8  37.8 158.2 161.7   0.039  18.70     0     0    2.557   229.73
09 20 2019 09 40 30 00000000 10101100    0.124    0.251   -0.801    15    16    15  13.0 1517.8  38.1 158.2 161.7   0.069  18.70     0     0    0.280    26.29
09 20 2019 09 40 31 00000000 10101100    0.246   -0.219   -0.796    15    16    15  13.0 1517.8  38.2 158.2 161.7   0.046  18.71     0     0    0.329   131.68
09 20 2019 09 40 32 00000000 10101100    0.245   -1.499   -1.852    15    16    15  13.0 1517.8  37.9 158.2 161.7   0.047  18.71     0     0    1.519   170.72
09 20 2019 09 40 33 00000000 10101100   -1.028   -0.593   -0.346    15    16    15  13.0 1517.8  38.0 158.3 161.7   0.040  18.71     0     0    1.187   240.02
09 20 2019 09 40 34 00000000 10101100   -0.696    0.006   -0.503    15    16    15  13.0 1517.8  38.3 158.3 161.8   0.041  18.71     0     0    0.696   270.49
09 20 2019 09 40 35 00000000 10101100    0.512   -0.971    0.181    15    16    15  13.0 1517.9  38.1 158.2 161.7   0.058  18.72     0     0    1.098   152.20
