09 20 2019 13 51 31 00000000 10101100    1.430    1.210   -0.869    16    16    15  12.8 1517.3 289.2 158.5 -164.6   0.033  18.54     0     0    1.873    49.76
09 20 2019 13 51 32 00000000 10101100    0.712   -0.215    0.274    16    16    15  12.8 1517.3 289.1 158.4 -164.6   0.040  18.55     0     0    0.744   106.80
09 20 2019 13 51 33 00000000 10101100    1.110    0.861   -0.274    16    16    15  12.8 1517.3 288.8 158.5 -164.6   0.043  18.56     0     0    1.405    52.20
09 20 2019 13 51 34 00000000 10101100    0.479   -0.276   -0.373    16    16    15  12.8 1517.3 288.8 158.4 -164.6   0.020  18.56     0     0    0.553   119.95
09 20 2019 13 51 35 00000000 10101100   -0.565    0.306    1.080    16    16    15  12.8 1517.4 288.7 158.4 -164.6   0.031  18.57     0     0    0.643   298.44
09 20 2019 13 51 36 00000000 10101100    1.807    0.744   -1.455    16    16    16  12.8 1517.4 289.0 158.4 -164.6   0.017  18.58     0     0    1.954    67.62
09 20 2019 13 51 37 00000000 10101100    1.939    0.205   -1.017    16    16    15  12.8 1517.4 288.9 158.4 -164.6   0.029  18.58     0     0    1.950    83.96
09 20 2019 13 51 38 00000000 10101100    1.618   -0.498   -0.681    16    16    15  12.8 1517.4 288.8 158.5 -164.6   0.026  18.59     0     0    1.693   107.11
09 20 2019 13 51 39 00000000 10101100   -0.820    0.162   -0.881    16    16    16  12.8 1517.5 288.4 158.5 -164.6   0.013  18.60     0     0    0.836   281.18
09 20 2019 13 51 40 00000000 10101100    0.857    0.546   -0.701    16    16    16  12.8 1517.5 288.0 158.4 -164.7   0.011  18.60     0     0    1.016    57.50
09 20 2019 13 51 41 00000000 10101100    0.216   -0.802    0.650    16    16    15  12.8 1517.5 288.0 158.5 -164.6   0.040  18.61     0     0    0.831   164.93
09 20 2019 13 51 42 00000000 10101100    0.750   -1.168   -0.902    16    16    15  12.8 1517.5 287.9 158.4 -164.6   0.015  18.62     0     0    1.388   147.29
09 20 2019 13 51 43 00000000 10101100    0.085   -0.579   -0.536    16    16    15  12.8 1517.6 287.9 158.4 -164.6   0.007  18.63     0     0    0.585   171.65
09 20 2019 13 51 44 00000000 10101100    1.145    1.268   -0.166    16    16    15  12.8 1517.6 287.8 158.4 -164.7   0.028  18.63     0     0    1.708    42.08
09 20 2019 13 51 45 00000000 10101100    0.320    0.486   -0.437    16    16    15  12.8 1517.6 287.9 158.5 -164.6   0.023  18.64     0     0    0.582    33.36
09 20 2019 13 51 46 00000000 10101100   -0.009    0.215   -0.920    16    16    15  12.8 1517.6 288.0 158.4 -164.6   0.027  18.65     0     0    0.215   357.60
09 20 2019 13 51 47 00000000 10101100   -1.515   -1.456   -0.335    16    16    15  12.8 1517.6 288.0 158.4 -164.6   0.007  18.65     0     0    2.101   226.14
09 20 2019 13 51 48 00000000 10101100   -0.079   -0.374    0.389    16    15    15  12.8 1517.7 287.8 158.4 -164.6   0.031  18.66     0     0    0.382   191.93
09 20 2019 13 51 49 00000000 10101100    0.913    0.297   -2.230    16    16    15  12.8 1517.7 288.0 158.5 -164.7   0.031  18.67     0     0    0.960    71.98
09 20 2019 13 51 50 00000000 10101100    0.715   -0.073   -1.030    16    16    15  12.8 1517.7 288.0 158.4 -164.6   0.021  18.68     0     0    0.719    95.83
09 20 2019 13 51 51 00000000 10101100    0.525    0.636   -0.171    16    16    16  12.8 1517.7 288.1 158.5 -164.6   0.020  18.68     0     0    0.825    39.54
09 20 2019 13 51 52 00000000 10101100    1.217    0.822   -1.299    16    16    15  12.8 1517.8 288.0 158.5 -164.6   0.016  18.69     0     0    1.469    55.96
09 20 2019 13 51 53 00000000 10101100    0.154   -0.101    0.335    16    16    15  12.8 1517.8 287.9 158.5 -164.7   0.018  18.70     0     0    0.184   123.26
09 20 2019 13 51 54 00000000 10101100   -1.294    0.325   -0.528    16    16    15  12.8 1517.8 288.1 158.4 -164.6   0.028  18.70     0     0    1.334   284.10
09 20 2019 13 51 55 00000000 10101100    0.144   -0.491   -0.814    16    16    15  12.8 1517.8 288.5 158.4 -164.6   0.029  18.71     0     0    0.512   163.65
09 20 2019 13 51 56 00000000 10101100    1.460    1.894   -1.962    16    16    15  12.8 1517.9 289.0 158.4 -164.6   0.041  18.72     0     0    2.391    37.63
09 20 2019 13 51 57 00000000 10101100    1.890    0.595   -2.438    16    16    15  12.8 1517.9 289.1 158.4 -164.7   0.018  18.73     0     0    1.981    72.53
09 20 2019 13 51 58 00000000 10101100    0.491    0.208   -0.561    16    16    15  12.8 1517.9 289.0 158.4 -164.6   0.021  18.73     0     0    0.533    67.04
09 20 2019 13 51 59 00000000 10101100   -2.234   -0.374    1.541    16    16    16  12.8 1517.9 288.9 158.5 -164.6   0.028  18.74     0     0    2.265   260.50
09 20 2019 13 52 00 00000000 10101100   -0.322   -0.528   -0.610    16    16    15  12.8 1517.9 288.7 158.5 -164.7   0.018  18.75     0     0    0.618   211.38
09 20 2019 13 52 01 00000000 10101100   -0.685   -0.846    0.235    16    16    15  12.8 1517.9 288.5 158.4 -164.6   0.020  18.75     0     0    1.089   219.00
09 20 2019 13 52 02 00000000 10101100   -0.343   -1.347   -0.338    16    16    15  12.8 1517.9 288.6 158.5 -164.7   0.028  18.76     0     0    1.390   194.29
09 20 2019 13 52 03 00000000 10101100    0.519    0.257   -0.184    16    16    16  12.8 1517.9 288.5 158.5 -164.6   0.027  18.77     0     0    0.579    63.66
09 20 2019 13 52 04 00000000 10101100   -0.253   -1.468    0.194    16    16    15  12.8 1517.9 288.7 158.5 -164.6   0.016  18.78     0     0    1.490   189.78
09 20 2019 13 52 05 00000000 10101100    0.010    0.147    1.546    16    16    16  12.8 1517.9 288.6 158.4 -164.6   0.028  18.78     0     0    0.147     3.89
09 20 2019 13 52 06 00000000 10101100    1.917    0.185   -2.045    16    16    15  12.8 1518.0 288.7 158.5 -164.7   0.007  18.79     0     0    1.926    84.49
09 20 2019 13 52 07 00000000 10101100    0.972    0.122    0.987    16    16    16  12.8 1518.0 288.8 158.4 -164.6   0.023  18.80     0     0    0.980    82.85
09 20 2019 13 52 08 00000000 10101100    0.124   -0.278   -0.048    16    16    15  12.8 1518.0 288.4 158.4 -164.6   0.030  18.80     0     0    0.304   155.96
09 20 2019 13 52 09 00000000 10101100   -0.336   -1.115    0.553    16    16    15  12.8 1518.0 288.5 158.5 -164.6   0.027  18.81     0     0    1.165   196.77
09 20 2019 13 52 10 00000000 10101100    0.287    0.533   -0.414    15    16    15  12.8 1518.1 288.3 158.5 -164.6   0.022  18.82     0     0    0.605    28.30
09 20 2019 13 52 11 00000000 10101100    1.228    0.040   -0.058    16    16    16  12.8 1518.1 288.1 158.5 -164.6   0.031  18.83     0     0    1.229    88.13
09 20 2019 13 52 12 00000000 10101100    0.329    0.017   -0.803    16    16    16  12.8 1518.1 287.7 158.5 -164.6   0.020  18.83     0     0    0.329    87.04
09 20 2019 13 52 13 00000000 10101100    0.851    0.050   -0.979    16    16    15  12.8 1518.1 287.7 158.5 -164.7   0.015  18.84     0     0    0.852    86.64
09 20 2019 13 52 14 00000000 10101100    1.633   -0.567   -2.977    16    16    15  12.8 1518.2 288.0 158.5 -164.6   0.031  18.85     0     0    1.729   109.15
09 20 2019 13 52 15 00000000 10101100   -0.819    0.573   -0.026    16    16    15  12.8 1518.2 288.1 158.4 -164.7   0.026  18.85     0     0    1.000   304.98
09 20 2019 13 52 16 00000000 10101100   -0.296    0.317   -1.871    16    16    15  12.8 1518.2 288.0 158.4 -164.6   0.028  18.86     0     0    0.434   316.96
09 20 2019 13 52 17 00000000 10101100    1.566   -0.839   -0.509    16    16    15  12.8 1518.2 288.2 158.5 -164.7   0.011  18.87     0     0    1.777   118.18
09 20 2019 13 52 18 00000000 10101100    0.569    0.798   -0.600    16    16    15  12.8 1518.2 288.0 158.4 -164.6   0.023  18.87     0     0    0.980    35.49
09 20 2019 13 52 19 00000000 10101100    0.710   -1.045   -1.861    16    16    16  12.8 1518.3 288.0 158.5 -164.6   0.027  18.88     0     0    1.263   145.81
09 20 2019 13 52 20 00000000 10101100    0.044    0.508   -0.022    16    16    15  12.8 1518.3 288.1 158.4 -164.6   0.036  18.89     0     0    0.510     4.95
09 20 2019 13 52 21 00000000 10101100    1.164    1.144   -1.255    16    16    15  12.8 1518.3 288.1 158.5 -164.6   0.016  18.90     0     0    1.632    45.50
09 20 2019 13 52 22 00000000 10101100    0.274    0.777   -1.502    16    16    15  12.8 1518.3 288.3 158.4 -164.7   0.024  18.90     0     0    0.824    19.42
09 20 2019 13 52 23 00000000 10101100   -0.460   -1.386   -0.493    16    16    15  12.8 1518.4 288.3 158.5 -164.6   0.021  18.91     0     0    1.460   198.36
09 20 2019 13 52 24 00000000 10101100    2.127   -0.440   -1.650    16    16    15  12.8 1518.4 288.4 158.5 -164.6   0.027  18.92     0     0    2.172   101.69
09 20 2019 13 52 25 00000000 10101100    0.095   -0.200   -0.609    15    16    15  12.8 1518.4 288.2 158.5 -164.7   0.023  18.92     0     0    0.221   154.59
09 20 2019 13 52 26 00000000 10101100   -0.288    0.055    0.554    16    16    15  12.8 1518.4 288.0 158.4 -164.7   0.034  18.93     0     0    0.293   280.81
09 20 2019 13 52 27 00000000 10101100   -0.483    0.094   -0.458    16    16    15  12.8 1518.5 288.1 158.5 -164.6   0.049  18.94     0     0    0.492   281.01
09 20 2019 13 52 28 00000000 10101100    0.791    0.720   -0.696    16    16    15  12.8 1518.5 288.5 158.5 -164.7   0.000  18.94     0     0    1.070    47.69
09 20 2019 13 52 29 00000000 10101100    1.378   -0.973   -0.855    16    16    15  12.8 1518.5 288.8 158.5 -164.7   0.027  18.95     0     0    1.687   125.23
09 20 2019 13 52 30 00000000 10101100    1.443    0.487   -0.706    16    16    15  12.8 1518.5 289.1 158.4 -164.7   0.016  18.96     0     0    1.523    71.35
09 20 2019 13 52 31 00000000 10101100    0.672    0.521   -0.813    16    16    15  12.8 1518.6 289.2 158.4 -164.6   0.033  18.97     0     0    0.850    52.21
09 20 2019 13 52 32 00000000 10101100   -0.061   -0.674   -1.230    16    16    15  12.8 1518.6 288.7 158.4 -164.7   0.023  18.97     0     0    0.677   185.17
09 20 2019 13 52 33 00000000 10101100   -0.238   -0.661    0.235    16    16    16  12.8 1518.6 288.4 158.4 -164.6   0.021  18.98     0     0    0.703   199.80
09 20 2019 13 52 34 00000000 10101100   -0.254   -0.047   -0.293    16    16    15  12.8 1518.6 288.5 158.5 -164.7   0.031  18.99     0     0    0.258   259.52
09 20 2019 13 52 35 00000000 10101100    2.190    0.504   -2.469    16    15    15  12.8 1518.7 288.3 158.4 -164.6   0.040  19.00     0     0    2.247    77.04
09 20 2019 13 52 36 00000000 10101100    0.735    0.046   -1.218    16    16    15  12.8 1518.7 288.4 158.5 -164.6   0.021  19.00     0     0    0.736    86.42
09 20 2019 13 52 37 00000000 10101100    0.249   -0.940   -1.219    16    16    15  12.8 1518.7 289.0 158.4 -164.6   0.024  19.01     0     0    0.972   165.16
09 20 2019 13 52 38 00000000 10101100   -0.370    0.001    1.310    16    16    15  12.8 1518.7 288.9 158.5 -164.6   0.014  19.02     0     0    0.370   270.15
09 20 2019 13 52 39 00000000 10101100   -0.545   -0.266    0.050    16    16    15  12.8 1518.7 288.6 158.4 -164.6   0.020  19.02     0     0    0.606   243.98
09 20 2019 13 52 40 00000000 10101100    1.039    0.626   -0.893    16    16    15  12.8 1518.7 288.6 158.5 -164.6   0.033  19.03     0     0    1.213    58.93
09 20 2019 13 52 41 00000000 10101100    0.271    0.432   -0.382    16    16    15  12.8 1518.8 288.3 158.6 -164.7   0.060  19.04     0     0    0.510    32.10
09 20 2019 13 52 42 00000000 10101100   -0.550   -0.192    2.105    15    16    15  12.8 1518.8 288.2 158.6 -164.5   0.039  19.04     0     0    0.583   250.76
09 20 2019 13 52 43 00000000 10101100   -0.300    0.018    0.490    16    16    15  12.8 1518.8 288.5 158.4 -164.6   0.023  19.05     0     0    0.301   273.43
09 20 2019 13 52 44 00000000 10101100    0.327   -0.324   -0.122    16    16    15  12.8 1518.8 288.6 158.5 -164.7   0.031  19.06     0     0    0.460   134.74
09 20 2019 13 52 45 00000000 10101100    1.139    1.227   -0.159    16    16    15  12.8 1518.8 288.6 158.5 -164.6   0.021  19.06     0     0    1.674    42.87
09 20 2019 13 52 46 00000000 10101100    1.116   -0.517    0.232    16    16    16  12.8 1518.9 288.7 158.5 -164.6   0.029  19.07     0     0    1.230   114.86
09 20 2019 13 52 47 00000000 10101100   -0.030    0.836    0.096    16    16    15  12.8 1518.9 288.8 158.6 -164.6   0.029  19.08     0     0    0.837   357.94
09 20 2019 13 52 48 00000000 10101100    0.171    0.039    0.949    16    16    15  12.8 1518.9 288.4 158.5 -164.7   0.026  19.08     0     0    0.175    77.15
09 20 2019 13 52 49 00000000 10101100   -0.439   -0.293    0.652    16    16    15  12.8 1518.9 288.0 158.5 -164.7   0.034  19.09     0     0    0.528   236.28
09 20 2019 13 52 50 00000000 10101100   -0.405   -0.036    0.639    16    16    15  12.8 1519.0 287.8 158.5 -164.7   0.034  19.10     0     0    0.407   264.92
09 20 2019 13 52 51 00000000 10101100    1.552    0.857   -1.191    16    16    15  12.8 1519.0 287.7 158.5 -164.7   0.028  19.11     0     0    1.773    61.09
09 20 2019 13 52 52 00000000 10101100    0.009    0.766    0.346    16    16    16  12.8 1519.0 287.9 158.4 -164.6   0.031  19.11     0     0    0.766     0.67
09 20 2019 13 52 53 00000000 10101100    0.453   -0.034   -0.717    16    16    16  12.8 1519.0 288.3 158.5 -164.6   0.033  19.12     0     0    0.454    94.29
09 20 2019 13 52 54 00000000 10101100    1.052    0.148    0.324    16    16    15  12.8 1519.0 288.5 158.5 -164.6   0.023  19.13     0     0    1.062    81.99
09 20 2019 13 52 55 00000000 10101100   -1.186    0.479    1.074    16    16    15  12.8 1519.0 288.1 158.5 -164.6   0.008  19.14     0     0    1.279   291.99
09 20 2019 13 52 56 00000000 10101100    2.908    0.343   -3.647    16    16    15  12.8 1519.0 287.7 158.4 -164.7   0.040  19.14     0     0    2.928    83.27
09 20 2019 13 52 57 00000000 10101100    0.909    0.492   -1.556    16    16    15  12.8 1519.0 287.8 158.5 -164.6   0.023  19.15     0     0    1.034    61.58
09 20 2019 13 52 58 00000000 10101100   -0.020    0.249   -0.164    16    16    15  12.8 1519.0 287.9 158.5 -164.7   0.041  19.16     0     0    0.250   355.41
09 20 2019 13 52 59 00000000 10101100   -1.460    0.595    1.796    16    15    15  12.8 1519.0 288.2 158.5 -164.6   0.029  19.16     0     0    1.577   292.17
09 20 2019 13 53 00 00000000 10101100    0.851    0.194   -1.758    16    16    15  12.8 1519.1 288.5 158.5 -164.7   0.037  19.17     0     0    0.873    77.16
09 20 2019 13 53 01 00000000 10101100    1.188    0.283   -1.536    16    16    16  12.8 1519.1 288.2 158.5 -164.7   0.039  19.18     0     0    1.221    76.60
09 20 2019 13 53 02 00000000 10101100    0.273   -0.110    0.650    16    16    15  12.8 1519.1 288.0 158.5 -164.6   0.026  19.18     0     0    0.294   111.95
09 20 2019 13 53 03 00000000 10101100    1.515    1.222   -1.193    16    16    15  12.8 1519.1 287.6 158.4 -164.7   0.033  19.19     0     0    1.946    51.11
09 20 2019 13 53 04 00000000 10101100    0.422   -0.755   -0.442    16    16    16  12.8 1519.2 288.0 158.5 -164.7   0.039  19.20     0     0    0.865   150.80
09 20 2019 13 53 05 00000000 10101100    0.133    0.140    0.251    16    16    15  12.8 1519.2 288.5 158.5 -164.7   0.037  19.21     0     0    0.193    43.53
09 20 2019 13 53 06 00000000 10101100    0.937    0.396   -0.958    16    16    15  12.8 1519.2 288.8 158.6 -164.7   0.039  19.21     0     0    1.017    67.09
09 20 2019 13 53 07 00000000 10101100    0.888   -1.485   -2.385    16    16    15  12.8 1519.2 288.9 158.5 -164.7   0.031  19.22     0     0    1.730   149.12
09 20 2019 13 53 08 00000000 10101100   -0.363    1.068    0.066    16    16    15  12.8 1519.2 288.8 158.4 -164.6   0.041  19.23     0     0    1.128   341.23
09 20 2019 13 53 09 00000000 10101100    2.785   -0.253   -3.152    16    15    15  12.8 1519.2 288.6 158.5 -164.6   0.018  19.23     0     0    2.796    95.19
09 20 2019 13 53 10 00000000 10101100    0.734   -0.483   -1.136    15    16    15  12.8 1519.3 288.5 158.5 -164.6   0.028  19.24     0     0    0.879   123.35
09 20 2019 13 53 11 00000000 10101100   -0.097    0.221   -1.269    16    16    16  12.8 1519.3 288.7 158.5 -164.7   0.031  19.25     0     0    0.241   336.30
09 20 2019 13 53 12 00000000 10101100    0.599    1.115    0.475    16    16    15  12.8 1519.3 288.7 158.5 -164.6   0.027  19.25     0     0    1.266    28.25
09 20 2019 13 53 13 00000000 10101100    0.486    0.082   -0.451    15    16    15  12.8 1519.3 288.8 158.5 -164.7   0.031  19.26     0     0    0.493    80.42
09 20 2019 13 53 14 00000000 10101100    1.609   -0.291   -1.212    16    16    15  12.8 1519.4 288.6 158.5 -164.7   0.027  19.27     0     0    1.635   100.25
09 20 2019 13 53 15 00000000 10101100    1.109   -0.304   -1.667    16    16    15  12.8 1519.4 288.5 158.5 -164.7   0.034  19.28     0     0    1.150   105.33
09 20 2019 13 53 16 00000000 10101100    0.547    0.174   -0.076    16    16    15  12.8 1519.4 288.4 158.5 -164.6   0.027  19.28     0     0    0.574    72.35
09 20 2019 13 53 17 00000000 10101100   -0.335    0.390   -0.016    16    16    15  12.8 1519.4 288.4 158.5 -164.7   0.016  19.29     0     0    0.514   319.34
09 20 2019 13 53 18 00000000 10101100    0.298   -0.080   -1.408    16    16    15  12.8 1519.4 288.6 158.6 -164.8   0.029  19.29     0     0    0.309   105.03
09 20 2019 13 53 19 00000000 10101100    0.925    0.217   -1.606    16    16    15  12.8 1519.5 288.6 158.5 -164.7   0.021  19.30     0     0    0.950    76.80
09 20 2019 13 53 20 00000000 10101100    0.100   -1.323    0.600    16    16    15  12.8 1519.5 288.6 158.5 -164.6   0.048  19.31     0     0    1.327   175.68
09 20 2019 13 53 21 00000000 10101100   -0.757    1.247    0.464    16    16    15  12.8 1519.5 288.7 158.5 -164.6   0.028  19.32     0     0    1.459   328.74
09 20 2019 13 53 22 00000000 10101100    1.421    0.061   -2.134    16    16    15  12.8 1519.5 288.5 158.5 -164.6   0.034  19.32     0     0    1.422    87.54
09 20 2019 13 53 23 00000000 10101100    3.338    0.695   -1.031    16    16    15  12.8 1519.5 288.2 158.4 -164.6   0.026  19.33     0     0    3.410    78.24
09 20 2019 13 53 24 00000000 10101100    1.005    1.383   -0.801    16    16    16  12.8 1519.6 288.0 158.5 -164.7   0.023  19.34     0     0    1.710    36.01
09 20 2019 13 53 25 00000000 10101100    1.171    0.022   -1.657    16    16    15  12.8 1519.6 287.8 158.4 -164.7   0.029  19.34     0     0    1.171    88.92
09 20 2019 13 53 26 00000000 10101100   -0.798    0.232    0.294    16    16    15  12.8 1519.6 288.0 158.6 -164.8   0.031  19.35     0     0    0.831   286.21
09 20 2019 13 53 27 00000000 10101100    0.197   -1.352   -1.511    16    16    15  12.8 1519.6 288.0 158.5 -164.6   0.024  19.36     0     0    1.366   171.71
09 20 2019 13 53 28 00000000 10101100   -0.296    0.373    1.340    16    16    15  12.8 1519.6 288.2 158.5 -164.7   0.021  19.36     0     0    0.476   321.57
09 20 2019 13 53 29 00000000 10101100    0.033   -0.277   -1.411    16    16    15  12.8 1519.7 288.3 158.5 -164.7   0.026  19.37     0     0    0.279   173.21
09 20 2019 13 53 30 00000000 10101100   -0.410   -0.623    0.993    16    16    15  12.8 1519.7 288.2 158.5 -164.6   0.026  19.38     0     0    0.746   213.35
09 20 2019 13 53 31 00000000 10101100   -0.755    1.160    0.159    16    16    15  12.8 1519.7 288.1 158.5 -164.7   0.035  19.38     0     0    1.384   326.94
09 20 2019 13 53 32 00000000 10101100    1.010   -0.946   -1.059    16    16    15  12.8 1519.7 288.1 158.6 -164.7   0.029  19.39     0     0    1.384   133.13
09 20 2019 13 53 33 00000000 10101100   -0.117    0.270   -0.347    16    16    15  12.8 1519.8 288.2 158.5 -164.6   0.033  19.40     0     0    0.294   336.57
09 20 2019 13 53 34 00000000 10101100   -0.019    0.412    0.494    16    15    15  12.8 1519.8 288.3 158.5 -164.7   0.022  19.41     0     0    0.412   357.36
09 20 2019 13 53 35 00000000 10101100   -0.685   -0.326    0.707    16    16    15  12.8 1519.8 288.5 158.5 -164.6   0.035  19.41     0     0    0.759   244.55
09 20 2019 13 53 36 00000000 10101100   -1.306   -0.825    0.904    16    16    15  12.8 1519.8 288.1 158.4 -164.7   0.034  19.42     0     0    1.545   237.72
09 20 2019 13 53 37 00000000 10101100    1.230   -0.860   -1.059    16    16    15  12.8 1519.8 288.1 158.5 -164.6   0.017  19.42     0     0    1.501   124.96
09 20 2019 13 53 38 00000000 10101100    1.308    0.691   -1.774    16    16    16  12.8 1519.8 288.2 158.5 -164.6   0.026  19.43     0     0    1.479    62.15
09 20 2019 13 53 39 00000000 10101100   -0.920    1.698    0.928    16    16    16  12.8 1519.9 288.0 158.5 -164.7   0.030  19.44     0     0    1.931   331.55
09 20 2019 13 53 40 00000000 10101100    1.351   -0.314   -2.073    16    16    15  12.8 1519.9 288.1 158.5 -164.7   0.042  19.45     0     0    1.387   103.08
09 20 2019 13 53 41 00000000 10101100   -0.313   -0.873   -0.006    16    16    15  12.8 1519.9 288.3 158.5 -164.6   0.040  19.45     0     0    0.927   199.72
09 20 2019 13 53 42 00000000 10101100    0.792    0.087   -0.615    16    16    15  12.8 1519.9 288.8 158.5 -164.6   0.037  19.46     0     0    0.797    83.73
09 20 2019 13 53 43 00000000 10101100    0.738   -0.057   -0.746    16    16    16  12.8 1520.0 289.1 158.5 -164.7   0.047  19.47     0     0    0.740    94.42
09 20 2019 13 53 44 00000000 10101100    2.548   -0.330   -1.356    16    16    15  12.8 1520.0 289.1 158.5 -164.7   0.037  19.47     0     0    2.569    97.38
09 20 2019 13 53 45 00000000 10101100    2.130    0.119   -1.020    16    16    15  12.8 1520.0 289.1 158.6 -164.7   0.034  19.48     0     0    2.133    86.80
09 20 2019 13 53 46 00000000 10101100    0.192    0.154    0.128    16    16    15  12.8 1520.0 288.8 158.5 -164.7   0.036  19.49     0     0    0.246    51.27
09 20 2019 13 53 47 00000000 10101100   -0.515   -1.233    0.808    16    16    15  12.8 1520.0 288.5 158.6 -164.7   0.049  19.49     0     0    1.336   202.67
09 20 2019 13 53 48 00000000 10101100    2.091    1.116   -1.240    16    15    15  12.8 1520.1 288.6 158.5 -164.6   0.030  19.50     0     0    2.370    61.91
09 20 2019 13 53 49 00000000 10101100   -0.946    1.248   -0.698    16    16    15  12.8 1520.1 288.8 158.5 -164.6   0.030  19.51     0     0    1.566   322.84
09 20 2019 13 53 50 00000000 10101100    1.413    1.687   -0.966    16    16    15  12.8 1520.1 288.8 158.5 -164.6   0.043  19.51     0     0    2.201    39.95
09 20 2019 13 53 51 00000000 10101100   -0.242   -0.458    0.311    16    16    15  12.8 1520.1 288.7 158.5 -164.6   0.028  19.52     0     0    0.518   207.85
09 20 2019 13 53 52 00000000 10101100   -0.692    0.633    0.393    16    16    15  12.8 1520.1 288.6 158.5 -164.7   0.022  19.53     0     0    0.938   312.45
09 20 2019 13 53 53 00000000 10101100    1.555   -0.620   -0.512    15    16    15  12.8 1520.1 288.5 158.6 -164.6   0.031  19.53     0     0    1.674   111.74
09 20 2019 13 53 54 00000000 10101100    1.682    0.448   -0.961    16    16    15  12.8 1520.1 288.4 158.5 -164.7   0.034  19.54     0     0    1.741    75.09
09 20 2019 13 53 55 00000000 10101100    0.978    0.784   -0.535    16    16    15  12.8 1520.1 288.7 158.5 -164.7   0.034  19.55     0     0    1.253    51.28
09 20 2019 13 53 56 00000000 10101100    0.252    0.293    0.291    16    16    15  12.8 1520.1 288.6 158.5 -164.7   0.036  19.56     0     0    0.386    40.70
09 20 2019 13 53 57 00000000 10101100    0.293    0.029   -0.343    16    16    15  12.8 1520.1 288.3 158.6 -164.7   0.031  19.56     0     0    0.294    84.35
09 20 2019 13 53 58 00000000 10101100    1.106    0.435   -0.640    16    16    15  12.8 1520.2 287.7 158.5 -164.6   0.030  19.57     0     0    1.188    68.53
09 20 2019 13 53 59 00000000 10101100    3.210   -1.538   -2.686    16    16    15  12.8 1520.2 287.6 158.5 -164.7   0.037  19.58     0     0    3.559   115.60
09 20 2019 13 54 00 00000000 10101100   -0.383   -0.167    0.058    16    16    15  12.8 1520.2 287.8 158.5 -164.7   0.039  19.58     0     0    0.418   246.44
09 20 2019 13 54 01 00000000 10101100    0.875    0.811   -0.535    16    16    15  12.8 1520.2 288.2 158.5 -164.7   0.030  19.59     0     0    1.193    47.17
09 20 2019 13 54 02 00000000 10101100    1.068   -0.415   -0.266    16    16    15  12.8 1520.3 288.4 158.6 -164.6   0.039  19.60     0     0    1.146   111.23
09 20 2019 13 54 03 00000000 10101100    0.012    1.029    0.147    16    16    15  12.8 1520.3 288.4 158.5 -164.7   0.029  19.60     0     0    1.029     0.67
09 20 2019 13 54 04 00000000 10101100    0.850   -0.170   -0.244    16    16    15  12.8 1520.3 288.1 158.5 -164.7   0.026  19.61     0     0    0.867   101.31
