09 20 2019 11 06 44 00000000 10100000    0.400    0.049   -0.684    26    28    28  13.4 1501.3 319.7 -20.1  21.5   0.073  13.35     0     0    0.403    83.02
09 20 2019 11 06 45 00000000 10100000   -0.173    0.244    0.305    26    28    28  13.4 1501.3 320.4 -20.1  21.5   0.068  13.35     0     0    0.299   324.66
09 20 2019 11 06 46 00000000 10100000    1.195    0.316    0.947    26    28    28  13.4 1501.3 321.1 -20.0  21.5   0.070  13.35     0     0    1.236    75.19
09 20 2019 11 06 47 00000000 10100000    1.423    0.089    0.985    26    28    27  13.4 1501.3 321.1 -20.0  21.5   0.055  13.35     0     0    1.426    86.42
09 20 2019 11 06 48 00000000 10100000    0.322   -0.431    0.635    26    28    28  13.4 1501.3 320.8 -20.0  21.5   0.065  13.35     0     0    0.538   143.24
09 20 2019 11 06 49 00000000 10100000    0.475   -0.080    0.003    26    28    28  13.4 1501.3 320.5 -20.0  21.5   0.076  13.35     0     0    0.482    99.56
09 20 2019 11 06 50 00000000 10100000   -0.210   -0.536   -0.205    27    28    28  13.4 1501.3 320.6 -20.0  21.5   0.060  13.35     0     0    0.576   201.39
09 20 2019 11 06 51 00000000 10100000    0.085    0.381   -0.174    26    28    28  13.4 1501.3 320.4 -20.0  21.5   0.078  13.35     0     0    0.390    12.58
09 20 2019 11 06 52 00000000 10100000   -0.302   -0.690    0.486    26    28    28  13.4 1501.3 320.9 -20.1  21.5   0.071  13.35     0     0    0.753   203.64
09 20 2019 11 06 53 00000000 10100000   -1.365   -0.386   -0.797    26    28    27  13.4 1501.3 321.9 -20.0  21.5   0.056  13.35     0     0    1.419   254.21
09 20 2019 11 06 54 00000000 10100000   -0.598    0.129   -0.869    27    28    28  13.4 1501.3 321.8 -20.0  21.5   0.051  13.35     0     0    0.612   282.17
09 20 2019 11 06 55 00000000 10100000    0.236    0.569    2.128    27    28    28  13.4 1501.3 320.7 -20.0  21.5   0.067  13.35     0     0    0.616    22.53
09 20 2019 11 06 56 00000000 10100000    0.526    0.474   -1.699    26    28    27  13.4 1501.3 320.3 -20.1  21.5   0.062  13.35     0     0    0.708    47.98
09 20 2019 11 06 57 00000000 10100000   -1.119   -0.826   -0.810    26    28    27  13.4 1501.3 320.7 -20.0  21.5   0.060  13.35     0     0    1.391   233.57
09 20 2019 11 06 58 00000000 10100000    0.817    0.287    0.638    26    28    27  13.4 1501.3 321.3 -20.1  21.4   0.056  13.35     0     0    0.866    70.64
09 20 2019 11 06 59 00000000 10100000    0.328    0.612    0.495    26    28    27  13.4 1501.3 321.1 -20.0  21.5   0.060  13.35     0     0    0.694    28.19
09 20 2019 11 07 00 00000000 10100000   -0.423    0.483    0.525    26    28    27  13.4 1501.3 320.7 -20.1  21.5   0.053  13.35     0     0    0.642   318.79
09 20 2019 11 07 01 00000000 10100000    0.681   -0.011    1.903    26    28    28  13.4 1501.3 320.8 -20.1  21.5   0.056  13.35     0     0    0.681    90.93
09 20 2019 11 07 02 00000000 10100000   -0.848   -0.318    0.301    27    28    28  13.4 1501.3 320.6 -20.1  21.5   0.050  13.35     0     0    0.906   249.44
09 20 2019 11 07 03 00000000 10100000    0.477   -0.044    0.705    27    28    28  13.4 1501.3 320.1 -20.1  21.5   0.070  13.35     0     0    0.479    95.27
09 20 2019 11 07 04 00000000 10100000    0.023    0.243    0.344    26    28    27  13.4 1501.3 321.0 -20.1  21.4   0.067  13.35     0     0    0.244     5.41
09 20 2019 11 07 05 00000000 10100000    0.403   -0.516    0.045    26    28    27  13.4 1501.3 321.7 -20.1  21.5   0.053  13.35     0     0    0.655   142.01
09 20 2019 11 07 06 00000000 10100000    0.529   -1.229   -0.366    26    28    28  13.4 1501.3 321.8 -20.0  21.5   0.068  13.35     0     0    1.338   156.71
09 20 2019 11 07 07 00000000 10100000   -0.872    0.154   -2.410    26    28    27  13.4 1501.3 321.5 -20.0  21.5   0.079  13.35     0     0    0.885   280.02
09 20 2019 11 07 08 00000000 10100000   -0.025    0.078    1.015    26    28    28  13.4 1501.3 320.6 -20.0  21.5   0.073  13.35     0     0    0.082   342.23
09 20 2019 11 07 09 00000000 10100000   -0.939    0.629    0.905    26    28    28  13.4 1501.3 320.8 -20.1  21.4   0.063  13.35     0     0    1.130   303.82
09 20 2019 11 07 10 00000000 10100000    0.618   -0.170   -0.051    26    28    28  13.4 1501.3 321.7 -20.0  21.4   0.060  13.35     0     0    0.641   105.38
09 20 2019 11 07 11 00000000 10100000    1.212    0.125    2.011    26    28    28  13.4 1501.3 321.5 -20.0  21.4   0.076  13.35     0     0    1.218    84.11
09 20 2019 11 07 12 00000000 10100000   -0.375    0.536   -0.836    26    28    28  13.4 1501.3 320.8 -20.0  21.5   0.076  13.35     0     0    0.654   325.02
09 20 2019 11 07 13 00000000 10100000    0.480    0.616    1.647    26    28    28  13.4 1501.3 321.5 -20.1  21.5   0.044  13.35     0     0    0.781    37.93
09 20 2019 11 07 14 00000000 10100000   -0.381    0.783   -1.554    26    28    27  13.4 1501.3 321.8 -20.0  21.5   0.072  13.35     0     0    0.871   334.05
09 20 2019 11 07 15 00000000 10100000   -0.421    0.029   -0.286    26    28    28  13.4 1501.3 321.5 -20.0  21.5   0.031  13.35     0     0    0.422   273.94
09 20 2019 11 07 16 00000000 10100000   -0.819   -0.400    0.633    26    28    28  13.4 1501.3 321.8 -20.1  21.5   0.072  13.35     0     0    0.911   243.97
09 20 2019 11 07 17 00000000 10100000    0.377    0.351    0.621    26    28    27  13.4 1501.3 322.1 -20.1  21.5   0.053  13.35     0     0    0.515    47.05
09 20 2019 11 07 18 00000000 10100000   -0.027   -0.253    0.174    26    28    28  13.4 1501.3 321.2 -20.0  21.5   0.060  13.35     0     0    0.254   186.09
09 20 2019 11 07 19 00000000 10100000   -0.944    0.808   -0.943    26    28    28  13.4 1501.3 320.4 -20.1  21.5   0.050  13.36     0     0    1.243   310.56
09 20 2019 11 07 20 00000000 10100000   -0.057    0.285    0.679    27    28    28  13.4 1501.3 320.8 -20.1  21.5   0.079  13.36     0     0    0.291   348.69
09 20 2019 11 07 21 00000000 10100000    0.102    0.107   -0.206    26    28    28  13.4 1501.3 321.1 -20.0  21.5   0.053  13.35     0     0    0.148    43.63
09 20 2019 11 07 22 00000000 10100000   -0.380   -0.004   -1.790    26    28    27  13.4 1501.3 320.5 -20.1  21.5   0.048  13.36     0     0    0.380   269.40
09 20 2019 11 07 23 00000000 10100000   -0.038    0.430   -1.773    26    28    28  13.4 1501.3 320.2 -20.1  21.5   0.065  13.35     0     0    0.432   354.95
09 20 2019 11 07 24 00000000 10100000    0.343    0.117    0.837    26    28    28  13.4 1501.3 321.4 -20.1  21.5   0.054  13.36     0     0    0.362    71.17
09 20 2019 11 07 25 00000000 10100000   -0.439    0.294   -0.601    26    28    27  13.4 1501.3 322.1 -20.1  21.5   0.061  13.36     0     0    0.528   303.81
09 20 2019 11 07 26 00000000 10100000   -0.233    0.657   -0.797    26    27    27  13.4 1501.3 322.1 -20.0  21.4   0.062  13.36     0     0    0.697   340.47
09 20 2019 11 07 27 00000000 10100000   -0.599    0.444    0.091    27    28    28  13.4 1501.3 321.9 -20.0  21.4   0.070  13.36     0     0    0.746   306.55
09 20 2019 11 07 28 00000000 10100000   -0.596    0.520    0.153    27    29    28  13.4 1501.3 322.4 -20.0  21.4   0.084  13.36     0     0    0.791   311.10
09 20 2019 11 07 29 00000000 10100000    0.037    1.052   -0.905    27    28    28  13.4 1501.3 321.2 -20.1  21.5   0.059  13.36     0     0    1.053     2.01
09 20 2019 11 07 30 00000000 10100000    0.334   -0.239   -0.836    27    28    28  13.4 1501.3 321.3 -20.0  21.4   0.050  13.36     0     0    0.411   125.59
09 20 2019 11 07 31 00000000 10100000    0.748    0.413    0.152    27    28    28  13.4 1501.3 318.0 -20.2  21.5   0.057  13.36     0     0    0.854    61.10
09 20 2019 11 07 32 00000000 10100000   -1.099   -0.158    0.878    22    22    22  13.4 1501.3 318.8 -20.1  21.5   0.072  13.36     0     0    1.110   261.82
09 20 2019 11 07 33 00000000 10100000    0.557    1.616    0.055    22    22    22  13.4 1501.3 319.3 -20.1  21.5   0.057  13.36     0     0    1.709    19.02
09 20 2019 11 07 34 00000000 10100000    0.394    1.609   -0.963    22    22    22  13.4 1501.3 318.6 -20.1  21.5   0.060  13.36     0     0    1.657    13.76
09 20 2019 11 07 35 00000000 10100000   -0.345   -0.096   -0.191    22    22    22  13.4 1501.3 318.4 -20.2  21.6   0.061  13.36     0     0    0.358   254.45
09 20 2019 11 07 36 00000000 10100000    0.252    0.899   -1.072    22    22    22  13.4 1501.3 319.8 -20.2  21.5   0.076  13.36     0     0    0.934    15.66
09 20 2019 11 07 37 00000000 10100000    0.918    1.417    0.202    22    22    22  13.4 1501.3 320.9 -20.2  21.5   0.049  13.36     0     0    1.688    32.94
09 20 2019 11 07 38 00000000 10100000   -1.029   -0.448   -0.527    22    22    22  13.4 1501.3 320.9 -20.0  21.4   0.056  13.36     0     0    1.122   246.47
09 20 2019 11 07 39 00000000 10100000   -1.153    0.489   -1.765    22    22    22  13.4 1501.3 320.2 -20.1  21.5   0.063  13.36     0     0    1.252   292.98
09 20 2019 11 07 40 00000000 10100000    0.507    0.357    0.576    22    22    22  13.4 1501.3 320.5 -20.2  21.6   0.077  13.36     0     0    0.620    54.85
09 20 2019 11 07 41 00000000 10100000    0.153    0.904    1.206    22    22    22  13.4 1501.3 321.1 -20.1  21.5   0.071  13.36     0     0    0.917     9.61
09 20 2019 11 07 42 00000000 10100000   -0.118    1.411   -0.429    22    22    22  13.4 1501.3 320.5 -20.1  21.5   0.048  13.36     0     0    1.416   355.22
09 20 2019 11 07 43 00000000 10100000   -0.702   -0.890   -0.417    22    22    22  13.4 1501.3 320.0 -20.1  21.5   0.071  13.36     0     0    1.134   218.27
09 20 2019 11 07 44 00000000 10100000    1.305    1.120    2.377    22    22    22  13.4 1501.3 320.2 -20.1  21.5   0.066  13.36     0     0    1.720    49.36
09 20 2019 11 07 45 00000000 10100000   -0.226    0.076   -1.071    22    22    22  13.4 1501.3 320.9 -20.2  21.5   0.066  13.36     0     0    0.238   288.59
09 20 2019 11 07 46 00000000 10100000    0.121    1.398    0.181    22    22    22  13.4 1501.3 320.7 -20.1  21.5   0.076  13.36     0     0    1.403     4.95
09 20 2019 11 07 47 00000000 10100000   -0.570    1.851   -0.342    22    22    22  13.4 1501.3 320.3 -20.1  21.5   0.041  13.36     0     0    1.937   342.88
09 20 2019 11 07 48 00000000 10100000   -1.621   -0.742   -0.366    22    22    22  13.4 1501.3 321.1 -20.2  21.4   0.056  13.36     0     0    1.783   245.40
09 20 2019 11 07 49 00000000 10100000    0.231    1.389   -0.036    22    22    22  13.4 1501.3 321.6 -20.1  21.5   0.053  13.36     0     0    1.408     9.44
09 20 2019 11 07 50 00000000 10100000   -1.812    0.101   -1.059    22    22    22  13.4 1501.3 320.8 -20.1  21.5   0.054  13.36     0     0    1.815   273.19
09 20 2019 11 07 51 00000000 10100000   -0.162    0.372    1.453    22    22    22  13.4 1501.3 320.2 -20.1  21.5   0.059  13.36     0     0    0.406   336.47
09 20 2019 11 07 52 00000000 10100000   -1.024    0.969   -0.033    22    22    22  13.4 1501.3 320.7 -20.0  21.5   0.056  13.36     0     0    1.410   313.42
09 20 2019 11 07 53 00000000 10100000   -0.543    0.965   -1.073    22    22    22  13.4 1501.3 321.2 -20.1  21.5   0.072  13.36     0     0    1.107   330.63
09 20 2019 11 07 54 00000000 10100000    0.599    1.445    0.880    22    22    22  13.4 1501.3 320.8 -20.1  21.5   0.054  13.36     0     0    1.564    22.52
09 20 2019 11 07 55 00000000 10100000    0.174    1.376    0.248    22    22    22  13.4 1501.3 320.0 -20.1  21.5   0.030  13.36     0     0    1.387     7.21
09 20 2019 11 07 56 00000000 10100000   -1.505    0.925   -0.459    22    22    22  13.4 1501.3 319.6 -20.1  21.5   0.067  13.36     0     0    1.767   301.58
09 20 2019 11 07 57 00000000 10100000    0.278    1.070    0.934    22    22    22  13.4 1501.3 320.0 -20.2  21.5   0.042  13.36     0     0    1.106    14.56
09 20 2019 11 07 58 00000000 10100000   -0.136    1.108   -0.883    22    22    22  13.4 1501.3 320.2 -20.1  21.5   0.060  13.36     0     0    1.116   353.00
09 20 2019 11 07 59 00000000 10100000    0.255    1.377   -0.068    22    22    22  13.4 1501.3 319.7 -20.1  21.5   0.078  13.36     0     0    1.400    10.49
09 20 2019 11 08 00 00000000 10100000   -0.775   -0.227    1.504    22    22    22  13.4 1501.3 318.8 -20.2  21.5   0.065  13.36     0     0    0.808   253.67
09 20 2019 11 08 01 00000000 10100000   -0.031    0.262    0.754    22    22    22  13.4 1501.3 318.8 -20.1  21.5   0.073  13.36     0     0    0.264   353.25
09 20 2019 11 08 02 00000000 10100000   -0.743    0.266    0.554    22    22    22  13.4 1501.3 319.6 -20.2  21.5   0.065  13.36     0     0    0.789   289.70
09 20 2019 11 08 03 00000000 10100000    1.714    1.242    1.048    22    22    22  13.4 1501.3 320.1 -20.1  21.4   0.078  13.36     0     0    2.117    54.07
09 20 2019 11 08 04 00000000 10100000   -0.691    0.736   -1.385    22    22    22  13.4 1501.3 320.3 -20.1  21.5   0.047  13.36     0     0    1.010   316.81
09 20 2019 11 08 05 00000000 10100000   -0.424    0.559    0.801    22    22    22  13.4 1501.4 320.5 -20.1  21.5   0.062  13.37     0     0    0.702   322.82
09 20 2019 11 08 06 00000000 10100000    0.488    0.744    2.627    22    22    22  13.4 1501.3 321.2 -20.1  21.5   0.057  13.36     0     0    0.890    33.26
09 20 2019 11 08 07 00000000 10100000   -0.333   -0.345    0.083    22    22    22  13.4 1501.3 321.4 -20.1  21.5   0.072  13.36     0     0    0.479   223.99
09 20 2019 11 08 08 00000000 10100000   -1.458    0.669    0.892    22    22    22  13.4 1501.4 321.1 -20.1  21.5   0.065  13.37     0     0    1.604   294.65
09 20 2019 11 08 09 00000000 10100000   -1.051    0.440   -1.855    22    22    22  13.4 1501.4 320.9 -20.1  21.4   0.055  13.37     0     0    1.139   292.72
09 20 2019 11 08 10 00000000 10100000   -2.128    0.131   -2.220    22    22    22  13.4 1501.4 321.4 -20.1  21.5   0.074  13.37     0     0    2.132   273.52
09 20 2019 11 08 11 00000000 10100000   -0.313    0.843   -0.145    22    22    22  13.4 1501.4 321.6 -20.0  21.4   0.071  13.37     0     0    0.899   339.63
09 20 2019 11 08 12 00000000 10100000   -1.083    0.913    1.206    22    22    22  13.4 1501.4 321.4 -20.1  21.5   0.056  13.37     0     0    1.416   310.13
09 20 2019 11 08 13 00000000 10100000   -1.786    0.171   -2.590    22    22    22  13.4 1501.4 321.6 -20.1  21.5   0.067  13.37     0     0    1.794   275.47
09 20 2019 11 08 14 00000000 10100000   -0.272    0.842   -1.990    22    22    22  13.4 1501.4 321.8 -20.1  21.4   0.043  13.37     0     0    0.885   342.10
09 20 2019 11 08 15 00000000 10100000    0.521    0.466   -0.671    22    22    22  13.4 1501.4 322.5 -20.0  21.5   0.053  13.37     0     0    0.699    48.19
09 20 2019 11 08 16 00000000 10100000   -0.576    0.514    1.100    22    22    22  13.4 1501.4 322.4 -20.1  21.5   0.043  13.37     0     0    0.772   311.74
09 20 2019 11 08 17 00000000 10100000   -0.367    0.298   -0.339    22    22    22  13.4 1501.4 321.9 -20.1  21.4   0.056  13.37     0     0    0.473   309.08
09 20 2019 11 08 18 00000000 10100000    0.063    0.663   -0.122    22    22    22  13.4 1501.4 321.8 -20.1  21.5   0.071  13.37     0     0    0.666     5.43
09 20 2019 11 08 19 00000000 10100000   -0.414   -0.005   -2.412    22    22    22  13.4 1501.4 321.5 -20.0  21.5   0.073  13.37     0     0    0.414   269.31
09 20 2019 11 08 20 00000000 10100000   -0.710   -0.805   -0.948    22    22    22  13.4 1501.4 320.9 -20.0  21.4   0.065  13.37     0     0    1.073   221.41
09 20 2019 11 08 21 00000000 10100000   -0.217    0.981    1.659    22    22    22  13.4 1501.4 320.6 -20.1  21.5   0.066  13.37     0     0    1.005   347.53
09 20 2019 11 08 22 00000000 10100000    0.729    0.121    1.368    22    22    22  13.4 1501.4 320.3 -20.1  21.5   0.070  13.37     0     0    0.739    80.58
09 20 2019 11 08 23 00000000 10100000    0.100   -0.125   -0.322    22    22    22  13.4 1501.4 319.9 -20.0  21.5   0.057  13.37     0     0    0.160   141.34
09 20 2019 11 08 24 00000000 10100000   -1.648    0.445    0.105    22    22    22  13.4 1501.4 319.4 -20.1  21.5   0.059  13.37     0     0    1.707   285.11
09 20 2019 11 08 25 00000000 10100000   -0.058    0.660    0.804    22    22    22  13.4 1501.4 319.8 -20.1  21.5   0.067  13.37     0     0    0.663   354.98
09 20 2019 11 08 26 00000000 10100000   -1.799   -0.625   -0.806    22    22    22  13.4 1501.4 320.0 -20.1  21.5   0.070  13.37     0     0    1.904   250.84
09 20 2019 11 08 27 00000000 10100000   -0.854    0.385   -0.634    22    22    22  13.4 1501.4 320.2 -20.1  21.5   0.059  13.37     0     0    0.937   294.27
09 20 2019 11 08 28 00000000 10100000   -0.885    1.174    0.452    22    22    22  13.4 1501.4 320.7 -20.1  21.5   0.054  13.37     0     0    1.470   322.99
09 20 2019 11 08 29 00000000 10100000    0.927    1.415    2.677    22    22    22  13.4 1501.4 321.1 -20.1  21.5   0.063  13.37     0     0    1.692    33.23
09 20 2019 11 08 30 00000000 10100000   -0.733    1.868   -0.282    22    22    22  13.4 1501.4 321.3 -20.1  21.5   0.062  13.37     0     0    2.007   338.58
09 20 2019 11 08 31 00000000 10100000   -0.990   -0.638   -1.044    22    22    22  13.4 1501.4 321.7 -20.1  21.5   0.076  13.37     0     0    1.178   237.20
09 20 2019 11 08 32 00000000 10100000   -0.542    0.367    0.676    22    22    22  13.4 1501.4 321.5 -20.1  21.5   0.072  13.37     0     0    0.655   304.10
09 20 2019 11 08 33 00000000 10100000    0.121   -0.644    0.138    22    22    22  13.4 1501.4 321.1 -20.1  21.4   0.066  13.37     0     0    0.655   169.36
09 20 2019 11 08 34 00000000 10100000   -1.185   -0.841   -0.690    22    22    22  13.4 1501.4 320.9 -20.0  21.5   0.076  13.37     0     0    1.453   234.64
09 20 2019 11 08 35 00000000 10100000    0.036    0.865   -0.075    22    22    22  13.4 1501.4 320.8 -20.1  21.4   0.050  13.37     0     0    0.866     2.38
09 20 2019 11 08 36 00000000 10100000   -0.151    0.007   -0.002    22    22    22  13.4 1501.4 320.8 -20.1  21.5   0.066  13.37     0     0    0.151   272.65
09 20 2019 11 08 37 00000000 10100000   -1.583   -1.084   -1.089    22    22    22  13.4 1501.4 320.7 -20.1  21.5   0.067  13.37     0     0    1.919   235.60
09 20 2019 11 08 38 00000000 10100000   -0.024    1.253    0.046    22    22    22  13.4 1501.4 320.7 -20.0  21.5   0.062  13.37     0     0    1.253   358.90
09 20 2019 11 08 39 00000000 10100000   -1.741   -0.761   -0.700    22    22    22  13.4 1501.4 320.2 -20.1  21.5   0.065  13.38     0     0    1.900   246.39
09 20 2019 11 08 40 00000000 10100000   -1.200   -1.193   -0.955    22    22    22  13.4 1501.4 322.0 -20.1  21.5   0.066  13.38     0     0    1.692   225.17
09 20 2019 11 08 41 00000000 10100000    0.037   -0.807   -1.272    22    22    22  13.4 1501.4 321.6 -20.0  21.4   0.067  13.38     0     0    0.808   177.37
09 20 2019 11 08 42 00000000 10100000   -0.411    0.639    0.773    22    22    22  13.4 1501.4 321.5 -20.0  21.5   0.059  13.38     0     0    0.760   327.25
09 20 2019 11 08 43 00000000 10100000   -0.221    0.898    0.913    22    22    22  13.4 1501.4 320.2 -20.0  21.4   0.057  13.38     0     0    0.925   346.17
09 20 2019 11 08 44 00000000 10100000   -1.024    0.123   -1.319    22    22    22  13.4 1501.4 318.6 -20.1  21.5   0.060  13.38     0     0    1.031   276.85
09 20 2019 11 08 45 00000000 10100000   -0.467   -0.110   -0.357    22    22    22  13.4 1501.4 314.1 -20.2  21.6   0.062  13.38     0     0    0.480   256.75
09 20 2019 11 08 46 00000000 10100000   -0.244   -0.314   -2.168    22    22    22  13.4 1501.4 309.0 -20.2  21.6   0.054  13.38     0     0    0.398   217.85
09 20 2019 11 08 47 00000000 10100000   -1.688   -1.481   -1.092    22    22    22  13.4 1501.4 303.8 -20.5  21.7   0.066  13.38     0     0    2.246   228.74
09 20 2019 11 08 48 00000000 10100000   -0.200    0.325   -0.840    22    22    22  13.4 1501.4 300.6 -20.5  21.8   0.060  13.38     0     0    0.382   328.39
09 20 2019 11 08 49 00000000 10100000   -1.088    0.779   -0.241    22    22    22  13.4 1501.4 298.1 -20.5  21.7   0.051  13.38     0     0    1.338   305.60
09 20 2019 11 08 50 00000000 10100000   -0.290    0.532    0.014    22    22    22  13.4 1501.4 293.6 -20.6  21.8   0.073  13.38     0     0    0.606   331.40
09 20 2019 11 08 51 00000000 10100000   -1.281    0.431   -1.192    22    22    22  13.4 1501.4 289.5 -20.6  21.8   0.057  13.38     0     0    1.352   288.60
09 20 2019 11 08 52 00000000 10100000   -0.740    0.011   -1.462    22    22    22  13.4 1501.4 285.0 -20.7  21.8   0.060  13.38     0     0    0.740   270.85
