09 20 2019 18 55 00 00000000 10110000    0.599   -0.310   -0.340    22    22    22  13.3 1503.7  23.0 -24.4   6.5   0.001  14.07     0     0    0.674   117.36
09 20 2019 18 55 01 00000000 10110000   -0.428    1.333   -2.478    22    22    22  13.3 1503.7  21.1 -24.5   6.3   0.010  14.07     0     0    1.400   342.20
09 20 2019 18 55 02 00000000 10110000   -1.472    2.015   -2.187    22    22    22  13.3 1503.7  20.9 -24.9   6.2   0.004  14.07     0     0    2.495   323.85
09 20 2019 18 55 03 00000000 10110000   -1.357    0.983   -2.441    22    22    22  13.3 1503.7  21.2 -25.2   6.4   0.003  14.07     0     0    1.676   305.92
09 20 2019 18 55 04 00000000 10110000    0.125    0.065   -1.671    22    22    22  13.3 1503.7  19.8 -25.5   6.1   0.002  14.07     0     0    0.141    62.53
09 20 2019 18 55 05 00000000 10110000    0.137    0.264   -0.983    22    22    22  13.3 1503.7  21.0 -26.2   6.2   0.000  14.07     0     0    0.297    27.43
09 20 2019 18 55 06 00000000 10110000    0.543    1.296   -0.868    22    22    22  13.3 1503.7  19.9 -25.9   6.0   0.004  14.07     0     0    1.405    22.73
09 20 2019 18 55 07 00000000 10110000    0.280    0.363    2.723    22    22    22  13.3 1503.7  19.7 -25.3   6.0   0.003  14.07     0     0    0.458    37.64
09 20 2019 18 55 08 00000000 10110000   -0.318   -0.192   -0.536    22    22    22  13.3 1503.7  20.5 -25.3   6.5   0.002  14.07     0     0    0.371   238.88
09 20 2019 18 55 09 00000000 10110000   -0.093   -0.665    3.347    22    22    22  13.3 1503.7  18.4 -24.8   6.3   0.008  14.07     0     0    0.671   187.96
09 20 2019 18 55 10 00000000 10110000   -1.017   -0.206   -0.839    22    22    22  13.3 1503.7  19.1 -24.8   6.6   0.000  14.07     0     0    1.038   258.55
09 20 2019 18 55 11 00000000 10110000   -0.342   -0.283    1.305    22    22    22  13.3 1503.7  17.0 -25.2   6.3   0.004  14.07     0     0    0.444   230.39
09 20 2019 18 55 12 00000000 10110000    0.309    0.072   -0.632    22    22    22  13.3 1503.7  13.9 -24.8   6.5   0.000  14.07     0     0    0.317    76.88
09 20 2019 18 55 13 00000000 10110000   -1.086    1.025   -0.195    22    22    22  13.3 1503.7  16.1 -25.2   6.6   0.008  14.07     0     0    1.493   313.34
