"","date","time","hydrophone","value","signalpower"
"3136","2023-08-28","14:31:28",0,-2.83,107
"3137","2023-08-28","14:33:00",1,-19.775,56
"3138","2023-08-28","14:33:05",0,-41.955,105
"3139","2023-08-28","14:33:11",1,-5.84,77
"3140","2023-08-28","14:33:17",0,-0.245,109
"3141","2023-08-28","14:33:27",0,2.085,107
"3142","2023-08-28","14:33:33",1,6.685,77
"3143","2023-08-28","14:33:38",0,-1.33,109
"3144","2023-08-28","14:34:06",1,19.085,76
"3145","2023-08-28","14:34:23",0,4.65,110
"3146","2023-08-28","14:34:40",1,-10.115,60
"3147","2023-08-28","14:34:40",0,-0.345,103
"3148","2023-08-28","14:35:02",0,-1.415,101
"3149","2023-08-28","14:35:13",0,0.56,111
"3150","2023-08-28","14:35:30",1,-8.725,54
"3151","2023-08-28","14:35:31",0,-7.47,99
"3152","2023-08-28","14:35:48",1,-6.1,64
"3153","2023-08-28","14:35:48",0,-14.445,102
"3154","2023-08-28","14:36:05",0,1.175,105
"3155","2023-08-28","14:36:22",0,-18.94,99
"3156","2023-08-28","14:36:33",0,69.845,105
"3157","2023-08-28","14:37:10",0,12.77,101
"3158","2023-08-28","14:38:39",0,-3.695,99
"3159","2023-08-28","14:39:05",0,2.72,105
"3160","2023-08-28","14:39:16",0,0.615,103
"3161","2023-08-28","14:39:27",0,1.825,103
"3162","2023-08-28","14:39:39",0,-4.07,101
"3163","2023-08-28","14:39:50",0,4.44,99
"3164","2023-08-28","14:39:55",1,-7.06,61
"3165","2023-08-28","14:40:01",0,6.6,101
"3166","2023-08-28","14:40:12",0,0.12,103
"3167","2023-08-28","14:40:24",0,2.69,109
"3168","2023-08-28","14:40:35",0,7.555,100
"3169","2023-08-28","14:40:46",0,8.25,107
"3170","2023-08-28","14:40:51",1,-65.86,77
"3171","2023-08-28","14:40:57",0,0.67,100
"3172","2023-08-28","14:41:08",0,4.025,102
"3173","2023-08-28","14:41:36",0,6.11,112
"3174","2023-08-28","14:41:42",1,-14.405,60
"3175","2023-08-28","14:41:47",0,8.19,112
"3176","2023-08-28","14:41:53",1,-3.245,77
"3177","2023-08-28","14:41:58",0,5.265,118
"3178","2023-08-28","14:42:03",1,-0.825,78
"3179","2023-08-28","14:42:09",0,-3.875,112
"3180","2023-08-28","14:42:14",1,2.645,79
"3181","2023-08-28","14:42:19",0,0.02,106
"3182","2023-08-28","14:42:25",1,-8.345,63
"3183","2023-08-28","14:42:35",1,-2.965,66
"3184","2023-08-28","14:42:35",0,32.48,114
"3185","2023-08-28","14:42:45",1,-1.825,77
"3186","2023-08-28","14:42:46",0,-1.34,114
