09 20 2019 14 36 08 00000000 10110100   -0.866    0.148   -0.110    91    92    97  13.3 1481.9 270.5 -32.0  21.9  53.439   7.85     0     0    0.879   279.70
09 20 2019 14 36 09 00000000 10110100   -0.815    0.290   -0.037    92    96    98  13.3 1481.8 269.9 -34.2  21.9  53.765   7.82     0     0    0.865   289.59
09 20 2019 14 36 10 00000000 10110100   -0.825    0.229   -0.035    90    94    98  13.3 1481.7 271.1 -33.6  22.0  54.109   7.80     0     0    0.856   285.51
09 20 2019 14 36 11 00000000 10110100   -0.916    0.186   -0.056    92    89   104  13.3 1481.6 269.9 -31.3  21.9  54.421   7.77     0     0    0.935   281.48
09 20 2019 14 36 12 00000000 10110100   -0.914    0.268   -0.032    93    98    99  13.3 1481.5 269.3 -34.3  21.9  54.753   7.74     0     0    0.952   286.34
09 20 2019 14 36 13 00000000 10110100   -0.975    0.210   -0.159    89    89   101  13.3 1481.4 269.1 -34.1  22.0  55.121   7.72     0     0    0.997   282.15
09 20 2019 14 36 14 00000000 10110100   -1.103   -0.159   -0.508    90    82   105  13.3 1481.2 268.7 -34.4  22.0  55.475   7.69     0     0    1.114   261.80
09 20 2019 14 36 15 00000000 10110100   -1.140   -0.098   -0.503    92    91   101  13.3 1481.2 269.4 -34.7  21.9  55.808   7.67     0     0    1.144   265.09
09 20 2019 14 36 16 00000000 10110100   -1.389   -0.480   -0.843    95    89   100  13.3 1481.1 269.5 -35.0  22.0  56.134   7.65     0     0    1.470   250.94
09 20 2019 14 36 17 00000000 10110100   -1.479   -0.399   -0.880    96    88    99  13.3 1481.0 268.9 -34.1  21.9  56.474   7.62     0     0    1.532   254.90
09 20 2019 14 36 18 00000000 10110100   -1.397   -0.333   -0.767    93    85   102  13.3 1481.0 270.0 -35.5  21.9  56.825   7.60     0     0    1.436   256.59
09 20 2019 14 36 19 00000000 10110100   -1.221   -0.073   -0.423    93    83    96  13.3 1480.8 272.0 -32.8  21.9  57.099   7.57     0     0    1.223   266.58
09 20 2019 14 36 20 00000000 10110100   -1.336   -0.079   -0.456    97    88   102  13.3 1480.8 272.1 -30.7  21.8  57.332   7.55     0     0    1.338   266.62
09 20 2019 14 36 21 00000000 10110100   -1.525   -0.391   -0.849    94    85   102  13.3 1480.7 270.4 -32.7  21.9  57.573   7.53     0     0    1.574   255.62
09 20 2019 14 36 22 00000000 10110100   -1.283   -0.191   -0.621    97    89   102  13.3 1480.6 272.0 -33.7  21.9  57.859   7.50     0     0    1.297   261.53
09 20 2019 14 36 23 00000000 10110000   -1.043    0.072   -0.240    99    90   102  13.3 1480.5 272.6 -29.4  21.8  58.139   7.48     0     0    1.045   273.95
09 20 2019 14 36 24 00000000 10110000   -1.253   -0.119   -0.355    97    90   105  13.3 1480.4 273.1 -28.5  21.8  58.318   7.46     0     0    1.259   264.57
09 20 2019 14 36 25 00000000 10110100   -1.400   -0.415   -0.772    96    88    98  13.3 1480.3 271.0 -31.4  21.9  58.564   7.43     0     0    1.460   253.49
09 20 2019 14 36 26 00000000 10110100   -1.053    0.057   -0.283    94    91   101  13.3 1480.2 272.3 -32.7  21.9  58.855   7.41     0     0    1.055   273.10
09 20 2019 14 36 27 00000000 10110000   -0.830    0.264   -0.074    95    93   103  13.3 1480.0 273.8 -29.5  21.8  59.068   7.38     0     0    0.871   287.64
09 20 2019 14 36 28 00000000 10110000   -1.031    0.133   -0.118   100    94   105  13.3 1480.0 272.3 -28.8  21.8  59.265   7.36     0     0    1.040   277.35
09 20 2019 14 36 29 00000000 10110100   -1.173   -0.059   -0.379    98    90   101  13.3 1479.9 271.8 -32.0  21.8  59.523   7.34     0     0    1.174   267.12
09 20 2019 14 36 30 00000000 10110100   -0.908    0.177   -0.156    97    93    99  13.3 1479.9 273.5 -33.8  21.9  59.812   7.31     0     0    0.925   281.03
09 20 2019 14 36 31 00000000 10110100   -0.838    0.312   -0.042   100    91   101  13.3 1479.8 274.4 -31.2  21.8  60.055   7.29     0     0    0.894   290.42
09 20 2019 14 36 32 00000000 10110100   -0.959    0.231   -0.123    96    88   101  13.3 1479.7 272.3 -31.2  21.9  60.262   7.27     0     0    0.986   283.54
09 20 2019 14 36 33 00000000 10110100   -1.037    0.052   -0.340    96    88   102  13.3 1479.6 271.4 -32.6  21.8  60.502   7.25     0     0    1.038   272.87
09 20 2019 14 36 34 00000000 10110100   -0.947    0.187   -0.095    99    98   103  13.3 1479.5 273.3 -32.0  21.8  60.781   7.23     0     0    0.965   281.17
09 20 2019 14 36 35 00000000 10110000   -1.114   -0.063   -0.184    98    85   101  13.3 1479.4 270.3 -29.7  21.8  60.990   7.20     0     0    1.116   266.76
09 20 2019 14 36 36 00000000 10110000   -1.083    0.127   -0.102    98    77   101  13.3 1479.3 270.4 -29.0  21.8  61.207   7.18     0     0    1.090   276.69
09 20 2019 14 36 37 00000000 10110100   -1.048    0.134   -0.062   100    83   101  13.3 1479.2 270.0 -30.6  21.8  61.433   7.16     0     0    1.057   277.29
09 20 2019 14 36 38 00000000 10110000   -1.150   -0.122   -0.249   100    80   101  13.3 1479.2 270.6 -29.9  21.7  61.678   7.15     0     0    1.156   263.94
09 20 2019 14 36 39 00000000 10110000   -1.169   -0.075   -0.113   100    82   101  13.3 1479.1 270.2 -26.9  21.8  61.885   7.13     0     0    1.171   266.33
09 20 2019 14 36 40 00000000 10110000   -1.147   -0.068    0.005   100    85   101  13.3 1479.0 269.5 -25.0  21.7  62.073   7.11     0     0    1.149   266.61
09 20 2019 14 36 41 00000000 10110000   -1.220   -0.205   -0.056   100    89   102  13.3 1478.9 269.5 -23.4  21.7  62.237   7.09     0     0    1.237   260.46
09 20 2019 14 36 42 00000000 10110000   -1.280   -0.331   -0.143    98    95   100  13.3 1478.9 267.0 -21.8  21.7  62.399   7.07     0     0    1.322   255.50
09 20 2019 14 36 43 00000000 10110000   -1.216   -0.314   -0.085   105    84   104  13.3 1478.9 266.6 -21.4  21.7  62.531   7.05     0     0    1.256   255.52
09 20 2019 14 36 44 00000000 10110000   -0.995   -0.172    0.132   101    89   106  13.3 1478.8 270.9 -20.9  21.5  62.702   7.03     0     0    1.010   260.19
09 20 2019 14 36 45 00000000 10110000   -1.030   -0.079    0.239   104    90   107  13.3 1478.7 269.4 -20.7  21.6  62.811   7.01     0     0    1.033   265.61
09 20 2019 14 36 46 00000000 10110000   -1.150   -0.242    0.124   105    87   107  13.3 1478.6 268.3 -20.6  21.5  62.902   6.99     0     0    1.175   258.12
09 20 2019 14 36 47 00000000 10110000   -1.122   -0.316    0.045   104    86   107  13.3 1478.6 267.3 -20.6  21.6  63.018   6.98     0     0    1.166   254.27
09 20 2019 14 36 48 00000000 10110000   -1.068   -0.177    0.097   105    88   104  13.3 1478.5 269.6 -20.6  21.5  63.133   6.96     0     0    1.083   260.59
09 20 2019 14 36 49 00000000 10110000   -1.257   -0.303    0.106   109    87   101  13.3 1478.4 267.2 -20.6  21.6  63.217   6.94     0     0    1.293   256.45
09 20 2019 14 36 50 00000000 10110000   -1.265   -0.332    0.088   132    98   102  13.3 1478.3 266.4 -20.7  21.6  63.319   6.92     0     0    1.308   255.29
09 20 2019 14 36 51 00000000 10110000   -1.212   -0.255    0.047   148    91   106  13.3 1478.3 268.5 -20.7  21.6  63.412   6.91     0     0    1.239   258.12
09 20 2019 14 36 52 00000000 10110000   -1.296   -0.307    0.046   156    97   106  13.3 1478.2 267.5 -20.6  21.6  63.481   6.89     0     0    1.332   256.67
09 20 2019 14 36 53 00000000 10110000   -1.386   -0.425   -0.059   164    95   105  13.3 1478.1 266.2 -20.6  21.6  63.537   6.88     0     0    1.450   252.95
09 20 2019 14 36 54 00000000 10110000   -1.285   -0.284   -0.011   182   101   109  13.3 1478.1 268.3 -20.6  21.6  63.626   6.86     0     0    1.316   257.54
09 20 2019 14 36 55 00000000 10110000   -1.228   -0.249    0.002   187    94   105  13.3 1478.0 270.1 -20.5  21.5  63.644   6.85     0     0    1.253   258.54
09 20 2019 14 36 56 00000000 10110000   -1.398   -0.323   -0.004   188    93   105  13.3 1477.9 267.3 -20.5  21.5  63.686   6.83     0     0    1.435   256.99
09 20 2019 14 36 57 00000000 10110000   -1.367   -0.341    0.004   201    95   103  13.3 1477.9 268.0 -20.6  21.6  63.762   6.82     0     0    1.409   255.99
09 20 2019 14 36 58 00000000 10110000   -1.210   -0.272    0.040   204    92   104  13.3 1477.8 268.8 -20.5  21.5  63.799   6.80     0     0    1.240   257.33
09 20 2019 14 36 59 00000000 10110000   -1.162   -0.206    0.090   205    85   104  13.3 1477.8 269.9 -20.4  21.5  63.832   6.79     0     0    1.180   259.95
09 20 2019 14 37 00 00000000 10110000   -1.316   -0.313    0.022   202    98   103  13.3 1477.8 267.8 -20.4  21.5  63.847   6.77     0     0    1.353   256.62
09 20 2019 14 37 01 00000000 10110000   -1.271   -0.273    0.136   196    99   107  13.3 1477.7 265.9 -20.5  21.6  63.882   6.76     0     0    1.300   257.88
09 20 2019 14 37 02 00000000 10110000   -1.087   -0.143    0.221   184    93   106  13.3 1477.7 270.0 -20.4  21.5  63.960   6.74     0     0    1.096   262.51
09 20 2019 14 37 03 00000000 10110000   -1.069   -0.055    0.218   185    90   107  13.3 1477.6 274.0 -20.2  21.4  63.970   6.73     0     0    1.070   267.05
09 20 2019 14 37 04 00000000 10110000   -1.344   -0.214    0.192   193   100   110  13.3 1477.6 268.3 -20.3  21.6  63.948   6.72     0     0    1.361   260.95
09 20 2019 14 37 05 00000000 10110000   -1.244   -0.146    0.167   177    93   108  13.3 1477.5 265.8 -20.4  21.6  63.983   6.70     0     0    1.253   263.31
09 20 2019 14 37 06 00000000 10110000   -1.086    0.008    0.259   176    93   104  13.3 1477.4 271.7 -20.3  21.5  64.040   6.69     0     0    1.086   270.42
09 20 2019 14 37 07 00000000 10110000   -1.228   -0.094    0.167   178    98   104  13.3 1477.4 271.1 -20.2  21.5  64.031   6.68     0     0    1.232   265.62
09 20 2019 14 37 08 00000000 10110000   -1.411   -0.275    0.027   176   101   107  13.3 1477.3 266.5 -20.4  21.6  64.019   6.66     0     0    1.438   258.97
09 20 2019 14 37 09 00000000 10110000   -1.263   -0.082    0.057   172    94   100  13.3 1477.3 267.9 -20.4  21.5  64.071   6.65     0     0    1.266   266.29
09 20 2019 14 37 10 00000000 10110000   -1.058    0.062    0.168   172    97   102  13.3 1477.2 274.7 -20.2  21.4  64.098   6.64     0     0    1.060   273.35
09 20 2019 14 37 11 00000000 10110000   -1.409   -0.148    0.005   173    95   106  13.3 1477.2 268.5 -20.3  21.6  64.061   6.63     0     0    1.417   264.00
09 20 2019 14 37 12 00000000 10110000   -1.492   -0.224   -0.069   169    95   105  13.3 1477.1 266.3 -20.4  21.5  64.070   6.61     0     0    1.509   261.46
09 20 2019 14 37 13 00000000 10110000   -1.204    0.078    0.022   165    91   100  13.3 1477.1 270.0 -20.4  21.6  64.122   6.60     0     0    1.207   273.71
09 20 2019 14 37 14 00000000 10110000   -1.336   -0.132   -0.123   165    95   106  13.3 1477.0 270.2 -20.2  21.5  64.118   6.59     0     0    1.343   264.36
09 20 2019 14 37 15 00000000 10110000   -1.393   -0.186   -0.179   168    99   108  13.3 1477.0 268.2 -20.3  21.5  64.109   6.58     0     0    1.405   262.39
09 20 2019 14 37 16 00000000 10110000   -1.391   -0.160   -0.196   166    95   108  13.3 1476.9 267.3 -20.4  21.6  64.124   6.57     0     0    1.400   263.44
09 20 2019 14 37 17 00000000 10110000   -1.219   -0.016   -0.091   165    96   107  13.3 1476.9 270.7 -20.3  21.5  64.137   6.55     0     0    1.219   269.25
09 20 2019 14 37 18 00000000 10110000   -1.104    0.004   -0.011   164    95   103  13.3 1476.8 272.7 -20.2  21.4  64.151   6.54     0     0    1.104   270.21
09 20 2019 14 37 19 00000000 10110000   -1.187    0.013   -0.074   167    93   107  13.3 1476.8 271.1 -20.2  21.5  64.111   6.53     0     0    1.187   270.63
09 20 2019 14 37 20 00000000 10110000   -1.342   -0.177   -0.283   167    94   109  13.3 1476.7 269.1 -20.3  21.5  64.105   6.52     0     0    1.354   262.49
09 20 2019 14 37 21 00000000 10110000   -1.240   -0.216   -0.191   162    95   102  13.3 1476.7 269.8 -20.3  21.6  64.123   6.51     0     0    1.259   260.12
09 20 2019 14 37 22 00000000 10110000   -0.903    0.049    0.053   161    93   109  13.3 1476.7 276.0 -20.2  21.5  64.125   6.50     0     0    0.904   273.11
09 20 2019 14 37 23 00000000 10110000   -1.273    0.006   -0.086   168    95   109  13.3 1476.7 271.5 -20.1  21.5  64.086   6.48     0     0    1.273   270.27
09 20 2019 14 37 24 00000000 10110000   -1.359   -0.217   -0.195   171    94   109  13.3 1476.6 266.9 -20.3  21.6  64.075   6.47     0     0    1.376   260.93
09 20 2019 14 37 25 00000000 10110000   -0.999   -0.008   -0.001   161    94   106  13.3 1476.6 272.4 -20.3  21.6  64.129   6.46     0     0    0.999   269.54
09 20 2019 14 37 26 00000000 10110000   -1.220    0.012   -0.098   168    95   107  13.3 1476.5 274.5 -20.1  21.4  64.110   6.45     0     0    1.220   270.56
09 20 2019 14 37 27 00000000 10110000   -1.445   -0.162   -0.256   170    95   131  13.3 1476.5 267.3 -20.3  21.5  64.053   6.44     0     0    1.454   263.60
09 20 2019 14 37 28 00000000 10110000   -1.212   -0.056   -0.172   165    97   142  13.3 1476.4 270.7 -20.4  21.6  64.112   6.43     0     0    1.213   267.35
09 20 2019 14 37 29 00000000 10110000   -1.187   -0.005   -0.129   165    94   132  13.3 1476.4 275.2 -20.1  21.5  64.113   6.42     0     0    1.187   269.76
09 20 2019 14 37 30 00000000 10110000   -1.460   -0.109   -0.136   172    98   103  13.3 1476.3 268.3 -20.2  21.5  64.081   6.40     0     0    1.464   265.73
09 20 2019 14 37 31 00000000 10110000   -1.354   -0.097   -0.121   171    94   105  13.3 1476.3 269.0 -20.4  21.5  64.060   6.39     0     0    1.357   265.90
09 20 2019 14 37 32 00000000 10110000   -1.260   -0.164   -0.108   175    95   177  13.3 1476.2 270.8 -20.3  21.5  64.088   6.38     0     0    1.271   262.58
09 20 2019 14 37 33 00000000 10110000   -1.327   -0.203   -0.186   177    96   179  13.3 1476.2 269.5 -20.2  21.6  64.052   6.37     0     0    1.342   261.30
09 20 2019 14 37 34 00000000 10110000   -1.258   -0.140   -0.040   175    98   171  13.3 1476.1 269.0 -20.3  21.6  64.038   6.36     0     0    1.266   263.65
09 20 2019 14 37 35 00000000 10110000   -1.213   -0.112   -0.169   173   123   177  13.3 1476.1 271.1 -20.3  21.5  64.073   6.35     0     0    1.218   264.72
09 20 2019 14 37 36 00000000 10110000   -1.430   -0.298   -0.230   176   127   181  13.3 1476.0 270.2 -20.3  21.5  64.066   6.34     0     0    1.461   258.23
09 20 2019 14 37 37 00000000 10110000   -1.294   -0.016   -0.298   169    92   157  13.3 1476.0 269.5 -20.4  21.6  64.063   6.33     0     0    1.294   269.29
09 20 2019 14 37 38 00000000 10110000   -1.156   -0.070   -0.286   166    95   135  13.3 1476.0 273.3 -20.3  21.5  64.107   6.32     0     0    1.158   266.53
09 20 2019 14 37 39 00000000 10110000   -1.240   -0.005   -0.256   170    93   141  13.3 1475.9 271.4 -20.2  21.5  64.099   6.31     0     0    1.240   269.77
09 20 2019 14 37 40 00000000 10110000   -1.413   -0.204   -0.219   171    95   166  13.3 1475.9 269.2 -20.3  21.5  64.061   6.30     0     0    1.428   261.78
09 20 2019 14 37 41 00000000 10110000   -1.082   -0.072   -0.122   172    94   180  13.3 1475.8 271.3 -20.3  21.5  64.093   6.29     0     0    1.084   266.19
09 20 2019 14 37 42 00000000 10110000   -1.079   -0.144   -0.098   171    98   176  13.3 1475.7 273.7 -20.3  21.5  64.107   6.27     0     0    1.089   262.40
09 20 2019 14 37 43 00000000 10110000   -1.273   -0.195   -0.139   172   150   184  13.3 1475.7 274.4 -20.2  21.5  64.080   6.26     0     0    1.288   261.29
09 20 2019 14 37 44 00000000 10110000   -1.236   -0.212   -0.154   174   134   185  13.3 1475.7 272.4 -20.2  21.5  64.054   6.25     0     0    1.254   260.27
09 20 2019 14 37 45 00000000 10110000   -1.089   -0.204   -0.223   173   137   190  13.3 1475.6 273.8 -20.4  21.6  64.095   6.24     0     0    1.108   259.39
09 20 2019 14 37 46 00000000 10110000   -0.938   -0.183   -0.065   177   148   188  13.3 1475.6 276.7 -20.2  21.4  64.107   6.23     0     0    0.956   258.96
09 20 2019 14 37 47 00000000 10110000   -1.072   -0.062   -0.194   178   112   179  13.3 1475.6 275.3 -20.1  21.4  64.034   6.22     0     0    1.074   266.69
09 20 2019 14 37 48 00000000 10110000   -1.113    0.118   -0.071   174    98   137  13.3 1475.6 270.9 -20.4  21.5  64.003   6.21     0     0    1.119   276.05
09 20 2019 14 37 49 00000000 10110000   -1.161   -0.266   -0.280   173   109   161  13.3 1475.5 272.7 -20.4  21.5  64.028   6.19     0     0    1.191   257.10
09 20 2019 14 37 50 00000000 10110000   -1.015   -0.130   -0.223   175   103   177  13.3 1475.4 276.1 -20.2  21.5  64.043   6.18     0     0    1.023   262.70
09 20 2019 14 37 51 00000000 10110000   -1.089   -0.061   -0.146   176   100   159  13.3 1475.4 272.7 -20.2  21.5  64.003   6.17     0     0    1.091   266.79
09 20 2019 14 37 52 00000000 10110000   -1.165   -0.003   -0.159   174    96   163  13.3 1475.4 271.0 -20.4  21.5  64.017   6.16     0     0    1.165   269.85
09 20 2019 14 37 53 00000000 10110000   -1.230   -0.219   -0.225   173   100   155  13.3 1475.3 271.2 -20.4  21.5  64.040   6.15     0     0    1.249   259.90
09 20 2019 14 37 54 00000000 10110000   -1.151   -0.183   -0.069   174    97   175  13.3 1475.3 272.3 -20.3  21.5  64.040   6.14     0     0    1.165   260.97
09 20 2019 14 37 55 00000000 10110000   -1.044    0.079    0.010   175    91   178  13.3 1475.2 271.5 -20.3  21.5  64.043   6.13     0     0    1.047   274.33
09 20 2019 14 37 56 00000000 10110000   -1.216   -0.031   -0.061   175    91   179  13.3 1475.2 270.0 -20.4  21.5  64.040   6.12     0     0    1.216   268.54
09 20 2019 14 37 57 00000000 10110000   -1.053   -0.089   -0.263   171   101   169  13.3 1475.1 272.2 -20.4  21.5  64.043   6.11     0     0    1.057   265.17
09 20 2019 14 37 58 00000000 10110000   -1.098    0.005   -0.182   173    98   155  13.3 1475.1 273.9 -20.2  21.5  64.054   6.10     0     0    1.098   270.26
09 20 2019 14 37 59 00000000 10110000   -1.193   -0.017   -0.079   177    93   161  13.3 1475.0 270.3 -20.3  21.5  64.013   6.09     0     0    1.193   269.18
09 20 2019 14 38 00 00000000 10110000   -1.080   -0.126   -0.237   173    95   180  13.3 1475.0 271.2 -20.4  21.5  64.041   6.08     0     0    1.087   263.35
09 20 2019 14 38 01 00000000 10110000   -0.902   -0.031   -0.192   170    96   165  13.3 1474.9 277.8 -20.2  21.4  64.077   6.06     0     0    0.903   268.03
09 20 2019 14 38 02 00000000 10110000   -1.120   -0.096   -0.037   176    89   170  13.3 1474.9 271.6 -20.2  21.5  64.016   6.06     0     0    1.124   265.10
09 20 2019 14 38 03 00000000 10110000   -1.193   -0.287   -0.324   176   102   169  13.3 1474.9 270.7 -20.4  21.6  64.018   6.05     0     0    1.227   256.47
09 20 2019 14 38 04 00000000 10110000   -0.922   -0.103   -0.244   167    98   175  13.3 1474.8 275.2 -20.3  21.5  64.037   6.03     0     0    0.928   263.63
09 20 2019 14 38 05 00000000 10110000   -0.931    0.152    0.075   170    98   115  13.3 1474.7 279.7 -20.0  21.4  64.052   6.02     0     0    0.943   279.27
09 20 2019 14 38 06 00000000 10110000   -1.236   -0.286   -0.226   174   103   113  13.3 1474.7 272.1 -20.2  21.5  64.001   6.01     0     0    1.269   256.97
09 20 2019 14 38 07 00000000 10110000   -1.178   -0.275   -0.241   174    98   174  13.3 1474.7 272.9 -20.3  21.5  63.996   6.00     0     0    1.210   256.86
09 20 2019 14 38 08 00000000 10110000   -0.940   -0.170   -0.157   173   112   183  13.3 1474.6 274.7 -20.2  21.4  64.014   5.99     0     0    0.955   259.75
09 20 2019 14 38 09 00000000 10110000   -0.979   -0.073   -0.191   173   108   175  13.3 1474.6 276.5 -20.1  21.4  64.020   5.98     0     0    0.982   265.74
09 20 2019 14 38 10 00000000 10110000   -1.218   -0.209   -0.163   177   102   146  13.3 1474.5 271.7 -20.1  21.5  63.988   5.97     0     0    1.236   260.26
09 20 2019 14 38 11 00000000 10110000   -1.194   -0.126   -0.169   173    97   137  13.3 1474.5 271.3 -20.3  21.5  63.979   5.96     0     0    1.201   263.98
09 20 2019 14 38 12 00000000 10110000   -1.010   -0.077   -0.136   171    96   162  13.3 1474.5 272.9 -20.3  21.5  64.005   5.95     0     0    1.013   265.64
09 20 2019 14 38 13 00000000 10110000   -1.092   -0.047   -0.052   172    92   122  13.3 1474.5 275.4 -20.1  21.4  64.020   5.94     0     0    1.093   267.54
09 20 2019 14 38 14 00000000 10110000   -1.282   -0.055   -0.181   174    94   130  13.3 1474.4 270.8 -20.2  21.5  63.993   5.93     0     0    1.283   267.54
09 20 2019 14 38 15 00000000 10110000   -1.276   -0.235   -0.323   173    95   148  13.3 1474.4 269.9 -20.4  21.6  63.985   5.92     0     0    1.297   259.56
09 20 2019 14 38 16 00000000 10110000   -1.031   -0.123   -0.167   169    96   149  13.3 1474.4 273.0 -20.3  21.5  64.029   5.91     0     0    1.038   263.20
09 20 2019 14 38 17 00000000 10110000   -1.155   -0.085   -0.170   172    99   134  13.3 1474.3 275.2 -20.1  21.3  64.010   5.90     0     0    1.158   265.79
09 20 2019 14 38 18 00000000 10110000   -1.389   -0.309   -0.254   176    98   152  13.3 1474.3 270.6 -20.2  21.5  63.999   5.89     0     0    1.423   257.46
09 20 2019 14 38 19 00000000 10110000   -1.210   -0.241   -0.317   168   101   133  13.3 1474.2 271.0 -20.3  21.5  64.040   5.88     0     0    1.234   258.74
09 20 2019 14 38 20 00000000 10110000   -0.884    0.034   -0.033   169    97   118  13.3 1474.2 275.5 -20.2  21.4  64.069   5.87     0     0    0.885   272.20
09 20 2019 14 38 21 00000000 10110000   -1.111   -0.233   -0.314   173   109   135  13.3 1474.1 273.9 -20.1  21.4  64.003   5.86     0     0    1.135   258.16
09 20 2019 14 38 22 00000000 10110000   -1.280   -0.253   -0.332   169    97   126  13.3 1474.1 271.5 -20.2  21.5  63.988   5.85     0     0    1.305   258.82
09 20 2019 14 38 23 00000000 10110000   -1.119   -0.151   -0.264   169   104   111  13.3 1474.1 273.5 -20.2  21.5  63.978   5.85     0     0    1.129   262.31
09 20 2019 14 38 24 00000000 10110000   -0.678    0.183    0.023   171    98   127  13.3 1474.0 277.2 -20.1  21.4  64.025   5.83     0     0    0.702   285.10
09 20 2019 14 38 25 00000000 10110000   -1.041   -0.078   -0.134   178    97   109  13.3 1474.0 275.5 -20.1  21.4  63.978   5.83     0     0    1.044   265.71
09 20 2019 14 38 26 00000000 10110000   -1.270   -0.278   -0.201   173   100   112  13.3 1474.0 271.2 -20.3  21.5  63.999   5.82     0     0    1.300   257.65
09 20 2019 14 38 27 00000000 10110000   -1.003   -0.136   -0.124   172    97   174  13.3 1473.9 273.7 -20.2  21.4  63.997   5.81     0     0    1.012   262.28
09 20 2019 14 38 28 00000000 10110000   -0.995   -0.131   -0.183   175   101   144  13.3 1473.9 276.5 -20.1  21.4  63.983   5.80     0     0    1.004   262.50
09 20 2019 14 38 29 00000000 10110000   -1.221   -0.293   -0.198   178    99   111  13.3 1473.8 271.1 -20.1  21.4  63.950   5.79     0     0    1.256   256.51
09 20 2019 14 38 30 00000000 10110000   -1.170   -0.182   -0.171   170    98   110  13.3 1473.8 272.7 -20.2  21.5  63.985   5.78     0     0    1.184   261.16
09 20 2019 14 38 31 00000000 10110000   -1.024   -0.036   -0.090   169    99   108  13.3 1473.7 274.3 -20.1  21.5  64.003   5.77     0     0    1.025   267.99
09 20 2019 14 38 32 00000000 10110000   -1.284   -0.273   -0.234   174    96   108  13.3 1473.7 271.7 -20.2  21.4  63.968   5.76     0     0    1.313   258.00
09 20 2019 14 38 33 00000000 10110000   -1.232   -0.251   -0.265   172   102   111  13.3 1473.7 270.8 -20.2  21.5  63.960   5.75     0     0    1.257   258.48
09 20 2019 14 38 34 00000000 10110000   -1.161   -0.272   -0.208   171   102   109  13.3 1473.6 273.0 -20.3  21.5  63.988   5.74     0     0    1.192   256.81
09 20 2019 14 38 35 00000000 10110000   -1.225   -0.153   -0.152   170    95   110  13.3 1473.6 273.0 -20.2  21.4  63.967   5.74     0     0    1.235   262.88
09 20 2019 14 38 36 00000000 10110000   -1.273   -0.170   -0.292   167    99   108  13.3 1473.6 270.8 -20.2  21.5  63.999   5.73     0     0    1.284   262.39
09 20 2019 14 38 37 00000000 10110000   -1.300   -0.152   -0.261   171   100   110  13.3 1473.5 271.6 -20.2  21.5  63.979   5.72     0     0    1.309   263.33
09 20 2019 14 38 38 00000000 10110000   -1.162   -0.104   -0.168   171    95   104  13.3 1473.5 271.4 -20.3  21.5  63.983   5.71     0     0    1.167   264.89
09 20 2019 14 38 39 00000000 10110000   -1.216   -0.235   -0.197   170    99   112  13.3 1473.4 272.7 -20.2  21.5  63.987   5.70     0     0    1.238   259.06
09 20 2019 14 38 40 00000000 10110000   -1.226    0.011   -0.037   172    94   107  13.3 1473.4 270.6 -20.1  21.4  64.008   5.69     0     0    1.226   270.51
09 20 2019 14 38 41 00000000 10110000   -1.366   -0.289   -0.313   171    99   127  13.3 1473.4 270.3 -20.2  21.5  63.936   5.68     0     0    1.396   258.05
09 20 2019 14 38 42 00000000 10110000   -1.098   -0.136   -0.136   168    99   107  13.3 1473.4 272.9 -20.2  21.4  63.952   5.67     0     0    1.106   262.94
09 20 2019 14 38 43 00000000 10110000   -1.010   -0.021   -0.102   172    95   116  13.3 1473.4 275.1 -20.1  21.4  63.944   5.67     0     0    1.010   268.81
09 20 2019 14 38 44 00000000 10110000   -1.146    0.031   -0.061   176    91   106  13.3 1473.4 271.7 -20.1  21.4  63.939   5.66     0     0    1.146   271.55
09 20 2019 14 38 45 00000000 10110000   -1.269    0.004   -0.118   170    90   100  13.3 1473.3 271.0 -20.3  21.5  63.942   5.65     0     0    1.269   270.18
09 20 2019 14 38 46 00000000 10110000   -0.952    0.073   -0.017   168    97   102  13.3 1473.3 274.8 -20.2  21.6  63.993   5.64     0     0    0.955   274.38
09 20 2019 14 38 47 00000000 10110000   -1.000   -0.092   -0.190   173    95   106  13.3 1473.2 276.6 -20.0  21.3  63.947   5.63     0     0    1.004   264.74
09 20 2019 14 38 48 00000000 10110000   -1.183   -0.069   -0.137   174    93   110  13.3 1473.2 271.7 -20.1  21.4  63.918   5.62     0     0    1.185   266.66
09 20 2019 14 38 49 00000000 10110000   -1.231   -0.160   -0.214   172    96   107  13.3 1473.1 271.5 -20.2  21.6  63.935   5.61     0     0    1.241   262.59
09 20 2019 14 38 50 00000000 10110000   -1.041   -0.073   -0.133   171   102   111  13.3 1473.1 274.3 -20.1  21.4  63.976   5.61     0     0    1.044   265.99
09 20 2019 14 38 51 00000000 10110000   -1.074   -0.134   -0.130   170   100   114  13.3 1473.1 274.6 -20.0  21.4  63.936   5.60     0     0    1.082   262.89
09 20 2019 14 38 52 00000000 10110000   -1.202   -0.226   -0.261   173   105   118  13.3 1473.0 271.7 -20.1  21.4  63.932   5.59     0     0    1.223   259.35
09 20 2019 14 38 53 00000000 10110000   -1.240   -0.222   -0.300   170    97   109  13.3 1473.0 272.0 -20.1  21.4  63.920   5.58     0     0    1.260   259.85
09 20 2019 14 38 54 00000000 10110000   -1.076   -0.155   -0.192   170   100   110  13.3 1473.0 273.4 -20.1  21.5  63.938   5.57     0     0    1.087   261.80
