FileName: C:\TRAWLS~1\FALL\GP041Fr.TXT
Local Time: Sun Aug 24 13:58:21 2008

Ship: 24 août 2008 Trip: GP041Fr Tow: 7
Comments: Area 12, Banc des Américains - Nord-est
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
080824  165821  48  41.9337 N  63  34.6254 W   6.2        8.2       11.3*      77.7*       8.4*
080824  165822  48  41.9347 N  63  34.6237 W   6.0        8.2       11.3       77.7        8.4 
080824  165823  48  41.9356 N  63  34.6220 W   5.9        8.2       11.3       77.7        8.4 
080824  165824  48  41.9364 N  63  34.6203 W   5.8        8.2       11.3       77.7        8.4 
080824  165825  48  41.9372 N  63  34.6188 W   5.6        8.2       11.3       77.7        8.4 
080824  165826  48  41.9380 N  63  34.6175 W   5.4        8.2       11.3       77.7        8.4 
080824  165827  48  41.9387 N  63  34.6162 W   5.1        8.2       11.3       77.7        8.4 
080824  165828  48  41.9394 N  63  34.6150 W   4.9        8.2       11.3       77.7        8.4 
080824  165829  48  41.9401 N  63  34.6137 W   4.8        8.2       11.3       77.7        8.4 
080824  165830  48  41.9408 N  63  34.6124 W   4.6        8.2       11.3       77.7        8.4 
080824  165831  48  41.9415 N  63  34.6110 W   4.6        8.2       11.3       77.7        8.4 
080824  165832  48  41.9421 N  63  34.6098 W   4.4        8.2       11.3       77.7        8.4 
080824  165833  48  41.9428 N  63  34.6087 W   4.3        8.2       11.3       77.7        8.4 
080824  165834  48  41.9435 N  63  34.6076 W   4.2        8.2       11.3       77.7        8.4 
080824  165835  48  41.9441 N  63  34.6064 W   4.1        8.2       11.3       77.7        8.4 
080824  165836  48  41.9446 N  63  34.6051 W   4.1        8.2       11.3       77.7        8.4 
080824  165837  48  41.9451 N  63  34.6038 W   4.0        8.2       11.3       77.7        8.4 
080824  165838  48  41.9458 N  63  34.6027 W   3.9        8.2       11.3       77.7        8.4 
080824  165839  48  41.9465 N  63  34.6017 W   3.9        8.2       11.3       77.7        8.4 
080824  165840  48  41.9470 N  63  34.6007 W   3.8        8.2       11.3       77.7        8.4 
080824  165841  48  41.9476 N  63  34.5994 W   3.8        8.2       11.3       77.7        8.4 
080824  165842  48  41.9481 N  63  34.5982 W   3.7        8.2       11.3       77.7        8.4 
080824  165843  48  41.9487 N  63  34.5972 W   3.6        8.2       11.3       77.7        8.4 
080824  165844  48  41.9493 N  63  34.5963 W   3.6        8.2       11.3       77.7        8.4 
080824  165845  48  41.9499 N  63  34.5952 W   3.5        8.2       11.3       77.7        8.4 
080824  165846  48  41.9505 N  63  34.5941 W   3.5        8.2       11.3       77.7        8.4 
080824  165847  48  41.9510 N  63  34.5930 W   3.5        8.2       11.3       77.7        8.4 
080824  165848  48  41.9515 N  63  34.5919 W   3.4        8.2       11.3       77.7        8.4 
080824  165849  48  41.9521 N  63  34.5910 W   3.3        8.2       11.3       77.7        8.4 
080824  165850  48  41.9526 N  63  34.5900 W   3.3        8.2       11.3       77.7        8.4 
080824  165851  48  41.9532 N  63  34.5887 W   3.4        8.2       11.3       77.7        8.4 
080824  165852  48  41.9537 N  63  34.5875 W   3.4        8.2       11.3       77.7        8.4 
080824  165853  48  41.9545 N  63  34.5861 W   3.5        8.2       11.3       77.7        8.4 
080824  165854  48  41.9552 N  63  34.5849 W   3.6        8.2       11.3       77.7        8.4 
080824  165855  48  41.9560 N  63  34.5834 W   3.7        8.2       11.3       77.7        8.4 
080824  165856  48  41.9568 N  63  34.5817 W   3.9        8.2       11.3       77.7        8.4 
080824  165857  48  41.9577 N  63  34.5798 W   4.1        8.2       11.3       77.7        8.4 
080824  165858  48  41.9586 N  63  34.5780 W   4.3        8.2       11.3       77.7        8.4 
080824  165859  48  41.9595 N  63  34.5763 W   4.5        8.2       11.3       77.7        8.4 
080824  165900  48  41.9605 N  63  34.5744 W   4.7        8.2       11.3       77.7        8.4 
080824  165901  48  41.9615 N  63  34.5723 W   4.9        8.2       11.3       77.7        8.4 
080824  165902  48  41.9625 N  63  34.5702 W   5.1        8.2       11.3       77.7        8.4 
080824  165903  48  41.9635 N  63  34.5680 W   5.3        8.2       11.3       77.7        8.4 
080824  165904  48  41.9647 N  63  34.5659 W   5.5        8.2       11.3       77.7        8.4 
080824  165905  48  41.9660 N  63  34.5637 W   5.7        8.2       11.3       77.7        8.4 
080824  165906  48  41.9672 N  63  34.5615 W   5.8        8.2       11.3       77.7        8.4 
080824  165907  48  41.9682 N  63  34.5592 W   6.0        8.2       11.3       77.7        8.4 
080824  165908  48  41.9692 N  63  34.5568 W   6.1        8.2       11.3       77.7        8.4 
080824  165909  48  41.9704 N  63  34.5544 W   6.2        8.2       11.3       77.7        8.4 
080824  165910  48  41.9716 N  63  34.5521 W   6.3        8.2       11.3       77.7        8.4 
080824  165911  48  41.9728 N  63  34.5496 W   6.5        8.2       11.3       77.7        8.4 
080824  165912  48  41.9741 N  63  34.5472 W   6.6        8.2       11.3       77.7        8.4 
080824  165913  48  41.9754 N  63  34.5448 W   6.8        8.2       11.3       77.7        8.4 
080824  165914  48  41.9766 N  63  34.5424 W   6.8        8.2       11.3       77.7        8.4 
080824  165915  48  41.9777 N  63  34.5400 W   6.8        8.2       11.3       77.7        8.4 
080824  165916  48  41.9787 N  63  34.5375 W   6.8        8.2       11.3       77.7        8.4 
080824  165917  48  41.9798 N  63  34.5350 W   6.9        8.2       11.3       77.7        8.4 
080824  165918  48  41.9810 N  63  34.5325 W   6.9        8.2       11.3       77.7        8.4 
080824  165919  48  41.9822 N  63  34.5300 W   7.0        8.2       11.3       77.7        8.4 
080824  165920  48  41.9835 N  63  34.5274 W   7.1        8.2       11.3       77.7        8.4 
080824  165921  48  41.9848 N  63  34.5248 W   7.2        8.2       11.3       77.7        8.4 
080824  165922  48  41.9860 N  63  34.5223 W   7.2        8.2       11.3       77.7        8.4 
080824  165923  48  41.9870 N  63  34.5198 W   7.2        8.2       11.3       77.7        8.4 
080824  165924  48  41.9881 N  63  34.5172 W   7.2        8.2       11.3       77.7        8.4 
080824  165925  48  41.9892 N  63  34.5147 W   7.2        8.2       11.3       77.7        8.4 
080824  165926  48  41.9905 N  63  34.5124 W   7.2        8.2       11.3       77.7        8.4 
080824  165927  48  41.9918 N  63  34.5100 W   7.2        8.2       11.3       77.7        8.4 
080824  165928  48  41.9931 N  63  34.5076 W   7.2        8.2       11.3       77.7        8.4 
080824  165929  48  41.9943 N  63  34.5052 W   7.2        8.2       11.3       77.7        8.4 
080824  165930  48  41.9954 N  63  34.5027 W   7.2        8.2       11.3       77.7        8.4 
080824  165931  48  41.9966 N  63  34.5002 W   7.2        8.2       11.3       77.7        8.4 
080824  165932  48  41.9977 N  63  34.4978 W   7.2        8.2       11.3       77.7        8.4 
080824  165933  48  41.9989 N  63  34.4955 W   7.2        8.2       11.3       77.7        8.4 
080824  165934  48  42.0002 N  63  34.4932 W   7.2        8.2       11.3       77.7        8.4 
080824  165935  48  42.0014 N  63  34.4908 W   7.2        8.2       11.3       77.7        8.4 
080824  165936  48  42.0026 N  63  34.4885 W   7.2        8.2       11.3       77.7        8.4 
080824  165937  48  42.0038 N  63  34.4860 W   7.2        8.2       11.3       77.7        8.4 
080824  165938  48  42.0050 N  63  34.4836 W   7.2        8.2       11.3       77.7        8.4 
080824  165939  48  42.0063 N  63  34.4813 W   7.2        8.2       11.3       77.7        8.4 
080824  165940  48  42.0075 N  63  34.4789 W   7.2        8.2       11.3       77.7        8.4 
080824  165941  48  42.0088 N  63  34.4764 W   7.2        8.2       11.3       77.7        8.4 
080824  165942  48  42.0100 N  63  34.4740 W   7.2        8.2       11.3       77.7        8.4 
080824  165943  48  42.0111 N  63  34.4716 W   7.2        8.2       11.3       77.7        8.4 
080824  165944  48  42.0124 N  63  34.4691 W   7.2        8.2       11.3       77.7        8.4 
080824  165945  48  42.0137 N  63  34.4669 W   7.2        8.2       11.3       77.7        8.4 
080824  165946  48  42.0150 N  63  34.4646 W   7.2        8.2       11.3       77.7        8.4 
080824  165947  48  42.0163 N  63  34.4623 W   7.2        8.2       11.3       77.7        8.4 
080824  165948  48  42.0175 N  63  34.4598 W   7.2        8.2       11.3       77.7        8.4 
080824  165949  48  42.0187 N  63  34.4574 W   7.2        8.2       11.3       77.7        8.4 
080824  165950  48  42.0200 N  63  34.4550 W   7.2        8.2       11.3       77.7        8.4 
080824  165951  48  42.0212 N  63  34.4527 W   7.2        8.2       11.3       77.7        8.4 
080824  165952  48  42.0225 N  63  34.4504 W   7.2        8.2       11.3       77.7        8.4 
080824  165953  48  42.0236 N  63  34.4481 W   7.2        8.2       11.3       77.7        8.4 
080824  165954  48  42.0249 N  63  34.4457 W   7.2        8.2       11.3       77.7        8.4 
080824  165955  48  42.0261 N  63  34.4434 W   7.1        8.2       11.3       77.7        8.4 
080824  165956  48  42.0273 N  63  34.4412 W   7.1        8.2       11.3       77.7        8.4 
080824  165957  48  42.0286 N  63  34.4388 W   7.1        8.2       11.3       77.7        8.4 
080824  165958  48  42.0298 N  63  34.4364 W   7.2        8.2       11.3       77.7        8.4 
080824  165959  48  42.0311 N  63  34.4340 W   7.2        8.2       11.3       77.7        8.4 
080824  170000  48  42.0323 N  63  34.4317 W   7.2        8.2       11.3       77.7        8.4 
080824  170001  48  42.0335 N  63  34.4293 W   7.2        8.2       11.3       77.7        8.4 
080824  170002  48  42.0347 N  63  34.4269 W   7.1        8.2       11.3       77.7        8.4 
080824  170003  48  42.0358 N  63  34.4246 W   7.1        8.2       11.3       77.7        8.4 
080824  170004  48  42.0370 N  63  34.4222 W   7.1        8.2       11.3       77.7        8.4 
080824  170005  48  42.0383 N  63  34.4199 W   7.1        8.2       11.3       77.7        8.4 
080824  170006  48  42.0397 N  63  34.4177 W   7.1        8.2       11.3       77.7        8.4 
080824  170007  48  42.0409 N  63  34.4154 W   7.1        8.2       11.3       77.7        8.4 
080824  170008  48  42.0421 N  63  34.4130 W   7.2        8.2       11.3       77.7        8.4 
080824  170009  48  42.0433 N  63  34.4106 W   7.1        8.2       11.3       77.7        8.4 
080824  170010  48  42.0445 N  63  34.4083 W   7.1        8.2       11.3       77.7        8.4 
