FileName: C:\TRAWLS~1\FALL\GP008F.TXT
Local Time: Fri Aug 22 07:05:33 2008

Ship: 22 août 2008 Trip: GP008F Tow: 2
Comments: Area 12, Baie des Chaleurs - Caraquet
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
080822  100529  47  56.5478 N  65   2.5406 W   6.4        2.6        2.7*     129.4*     256.0*
080822  100530  47  56.5484 N  65   2.5388 W   6.2        2.6        2.7      129.4      256.0 
080822  100531  47  56.5490 N  65   2.5370 W   6.0        2.6        2.7      129.4      256.0 
080822  100532  47  56.5496 N  65   2.5353 W   5.8        2.6        2.7      129.4      256.0 
080822  100533  47  56.5501 N  65   2.5335 W   5.6        2.6        2.7      129.4      256.0 
080822  100534  47  56.5507 N  65   2.5319 W   5.4        2.6        2.7      129.4      256.0 
080822  100535  47  56.5512 N  65   2.5304 W   5.2        2.6        2.7      129.4      256.0 
080822  100536  47  56.5518 N  65   2.5287 W   5.1        2.6        2.7      129.4      256.0 
080822  100537  47  56.5522 N  65   2.5274 W   4.9        2.6        2.7      129.4      256.0 
080822  100538  47  56.5527 N  65   2.5260 W   4.7        2.6        2.7      129.4      256.0 
080822  100539  47  56.5532 N  65   2.5245 W   4.6        2.6        2.7      129.4      256.0 
080822  100540  47  56.5537 N  65   2.5230 W   4.5        2.6        2.7      129.4      256.0 
080822  100541  47  56.5541 N  65   2.5217 W   4.3        2.6        2.7      129.4      256.0 
080822  100542  47  56.5546 N  65   2.5204 W   4.2        2.6        2.7      129.4      256.0 
080822  100543  47  56.5550 N  65   2.5190 W   4.1        2.6        2.7      129.4      256.0 
080822  100544  47  56.5554 N  65   2.5177 W   4.0        2.6        2.7       49.7*     256.0 
080822  100545  47  56.5559 N  65   2.5166 W   3.9        2.6        2.7       49.7      256.0 
080822  100546  47  56.5563 N  65   2.5154 W   3.8        2.6        2.7       49.7      256.0 
080822  100547  47  56.5567 N  65   2.5142 W   3.7        2.6        2.7       49.7      256.0 
080822  100548  47  56.5571 N  65   2.5130 W   3.6        2.6        2.7       49.7      256.0 
080822  100549  47  56.5574 N  65   2.5119 W   3.5        2.6        2.7        4.3*     256.0 
080822  100550  47  56.5578 N  65   2.5108 W   3.4        2.6        2.7        4.3      256.0 
