FileName: C:\TRAWLS~1\FALL\GP012F.TXT
Local Time: Fri Sep 05 14:27:51 2008

Ship: 5 septembre 2008 Trip: GP012F Tow: 7
Comments: Area 12, Vallée de Shédiac - Centre
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
080905  172750  47  27.2548 N  63  54.0429 W   4.3        6.4*       9.6*     131.3*      15.0 
080905  172912  47  27.2395 N  63  54.2393 W   7.1        2.3        9.6        8.1       15.0 
080905  172913  47  27.2391 N  63  54.2421 W   7.0        2.3        9.6        8.1       15.0 
080905  172914  47  27.2387 N  63  54.2450 W   7.0        2.3        9.6        8.1       15.0 
080905  172915  47  27.2383 N  63  54.2478 W   7.0        2.3        9.6        8.1       15.0 
080905  172916  47  27.2379 N  63  54.2507 W   7.0        2.3        9.6        8.1       15.0 
080905  172917  47  27.2375 N  63  54.2535 W   7.0        2.3        9.6        8.1       15.0 
080905  172918  47  27.2371 N  63  54.2563 W   7.0        2.3        9.6        8.1       15.0 
080905  172919  47  27.2367 N  63  54.2591 W   7.0        2.3        9.6        8.1       15.0 
080905  172920  47  27.2363 N  63  54.2619 W   7.0        2.3        9.6        8.1       15.0 
080905  172921  47  27.2359 N  63  54.2648 W   7.0        2.3        9.6        8.1       15.0 
080905  172922  47  27.2355 N  63  54.2677 W   7.0        2.3        9.6        8.1       15.0 
080905  172923  47  27.2351 N  63  54.2705 W   7.0        2.3        9.6        8.1       15.0 
080905  172924  47  27.2347 N  63  54.2734 W   7.0        2.3        9.6        8.1       15.0 
080905  172925  47  27.2343 N  63  54.2762 W   7.0        2.3        9.6        8.1       15.0 
080905  172926  47  27.2339 N  63  54.2791 W   7.0        2.3        9.6        8.1       15.0 
080905  172927  47  27.2334 N  63  54.2820 W   7.1        2.3        9.6        8.1       15.0 
080905  172928  47  27.2330 N  63  54.2848 W   7.1        2.3        9.6        8.1       15.0 
080905  172929  47  27.2326 N  63  54.2877 W   7.1        2.3        9.6        8.1       15.0 
080905  172930  47  27.2322 N  63  54.2907 W   7.1        2.3        9.6        8.1       15.0 
080905  172931  47  27.2318 N  63  54.2935 W   7.1        2.3        9.6        8.1       15.0 
080905  172932  47  27.2312 N  63  54.2964 W   7.2        2.3        9.6        8.1       15.0 
080905  172933  47  27.2306 N  63  54.2993 W   7.2        2.3        9.6        8.1       15.0 
080905  172934  47  27.2302 N  63  54.3022 W   7.2        2.3        9.6        8.1       15.0 
080905  172935  47  27.2297 N  63  54.3051 W   7.2        2.3        9.6        8.1       15.0 
080905  172936  47  27.2293 N  63  54.3080 W   7.2        2.3        9.6        8.1       15.0 
080905  172937  47  27.2289 N  63  54.3109 W   7.2        2.3        9.6        8.1       15.0 
080905  172938  47  27.2285 N  63  54.3138 W   7.2        2.3        9.6        8.1       15.0 
080905  172939  47  27.2280 N  63  54.3168 W   7.2        2.3        9.6        8.1       15.0 
080905  172940  47  27.2275 N  63  54.3197 W   7.3        2.3        9.6        8.1       15.0 
080905  172941  47  27.2271 N  63  54.3226 W   7.3        2.3        9.6        8.1       15.0 
080905  172942  47  27.2268 N  63  54.3255 W   7.3        2.3        9.6        8.1       15.0 
080905  172943  47  27.2264 N  63  54.3283 W   7.2        2.3        9.6        8.1       15.0 
080905  172944  47  27.2259 N  63  54.3311 W   7.1        2.3        9.6        8.1       15.0 
080905  172945  47  27.2255 N  63  54.3337 W   7.1        2.3        9.6        8.1       15.0 
080905  172946  47  27.2251 N  63  54.3363 W   7.0        2.3        9.6        8.1       15.0 
080905  172947  47  27.2247 N  63  54.3388 W   6.9        2.3        9.6        8.1       15.0 
080905  172948  47  27.2243 N  63  54.3414 W   6.8        2.3        9.6        8.1       15.0 
080905  172949  47  27.2241 N  63  54.3438 W   6.7        2.3        9.6       77.7*      15.0 
080905  172950  47  27.2238 N  63  54.3463 W   6.6        2.1*       9.6       77.7       15.0 
080905  172951  47  27.2235 N  63  54.3488 W   6.5        2.1        9.6       77.7       15.0 
080905  172952  47  27.2231 N  63  54.3512 W   6.4        2.1        9.6       77.7       15.0 
080905  172953  47  27.2227 N  63  54.3536 W   6.4        2.1        9.6       77.7       15.0 
080905  172954  47  27.2223 N  63  54.3559 W   6.3        2.1        9.6       77.7       15.0 
080905  172955  47  27.2220 N  63  54.3582 W   6.2        2.1        9.6       77.7       15.0 
080905  172956  47  27.2217 N  63  54.3605 W   6.1        2.1        9.6       77.7       15.0 
080905  172957  47  27.2213 N  63  54.3628 W   6.1        2.1        9.6       77.7       15.0 
080905  172958  47  27.2210 N  63  54.3651 W   6.0        2.1        9.6       77.7       15.0 
080905  172959  47  27.2207 N  63  54.3674 W   6.0        2.1        9.6       77.7       15.0 
080905  173000  47  27.2204 N  63  54.3698 W   6.0        2.1        9.6       77.7       15.0 
080905  173001  47  27.2200 N  63  54.3721 W   5.9        2.1        9.6       77.7       15.0 
080905  173002  47  27.2198 N  63  54.3744 W   5.9        2.1        9.6       77.7       42.7*
080905  173003  47  27.2194 N  63  54.3767 W   5.9        2.1        9.6       77.7       42.7 
080905  173004  47  27.2191 N  63  54.3790 W   5.8        2.1        9.6       77.7       42.7 
080905  173005  47  27.2188 N  63  54.3813 W   5.8        2.1        9.6       77.7       42.7 
080905  173006  47  27.2184 N  63  54.3835 W   5.8        2.1        9.6       77.7       42.7 
080905  173007  47  27.2181 N  63  54.3858 W   5.8        2.1        9.6       77.7       33.4*
080905  173008  47  27.2178 N  63  54.3881 W   5.8        2.1        9.6       77.7       33.4 
080905  173009  47  27.2174 N  63  54.3904 W   5.7        2.1        9.6       77.7       33.4 
080905  173010  47  27.2172 N  63  54.3927 W   5.7        2.1        9.6       77.7       33.4 
080905  173011  47  27.2168 N  63  54.3950 W   5.7        2.1        9.6       77.7       33.4 
080905  173012  47  27.2165 N  63  54.3972 W   5.7        2.1        9.6       77.7       31.2*
080905  173013  47  27.2162 N  63  54.3995 W   5.7        2.1        9.6       77.7       31.2 
080905  173014  47  27.2159 N  63  54.4018 W   5.7        2.1        9.6       77.7       31.2 
080905  173015  47  27.2155 N  63  54.4041 W   5.7        2.4*       9.6       77.7       31.2 
080905  173016  47  27.2151 N  63  54.4063 W   5.7        2.4        9.6       77.7       31.2 
080905  173017  47  27.2148 N  63  54.4085 W   5.7        2.4        9.6       77.7       31.2 
080905  173018  47  27.2146 N  63  54.4108 W   5.7        2.4        9.6       77.7       48.4*
080905  173019  47  27.2143 N  63  54.4131 W   5.7        2.4        9.6       77.7       48.4 
080905  173020  47  27.2138 N  63  54.4153 W   5.7        2.4        9.6       77.7       48.4 
080905  173021  47  27.2134 N  63  54.4176 W   5.7        2.4        9.6       77.7       48.4 
080905  173022  47  27.2131 N  63  54.4198 W   5.6        2.4        9.6       77.7       48.4 
080905  173023  47  27.2128 N  63  54.4220 W   5.6        2.4        9.6       77.7       15.4*
080905  173024  47  27.2125 N  63  54.4243 W   5.6        2.4        9.6       77.7       15.4 
080905  173025  47  27.2122 N  63  54.4265 W   5.6        2.4        9.6       77.7       15.4 
080905  173026  47  27.2118 N  63  54.4288 W   5.6        2.4        9.6       77.7       15.4 
080905  173027  47  27.2114 N  63  54.4310 W   5.6        2.4        9.6       77.7       15.4 
080905  173028  47  27.2110 N  63  54.4332 W   5.6        2.3*       9.6       77.7       29.0*
080905  173029  47  27.2107 N  63  54.4355 W   5.6        2.3        9.6       77.7       29.0 
080905  173030  47  27.2104 N  63  54.4377 W   5.6        2.3        9.6       77.7       29.0 
080905  173031  47  27.2100 N  63  54.4399 W   5.6        2.3        9.6       77.7       29.0 
080905  173032  47  27.2096 N  63  54.4421 W   5.6        2.3        9.6       77.7       29.0 
080905  173033  47  27.2092 N  63  54.4444 W   5.6        2.3        9.6       77.7       26.4*
080905  173034  47  27.2089 N  63  54.4467 W   5.6        2.3        9.6       77.7       26.4 
080905  173035  47  27.2086 N  63  54.4489 W   5.6        2.3        9.6       77.7       26.4 
080905  173036  47  27.2082 N  63  54.4512 W   5.7        2.3        9.6       77.7       26.4 
080905  173037  47  27.2079 N  63  54.4536 W   5.7        2.3        9.6       77.7       26.4 
080905  173038  47  27.2075 N  63  54.4559 W   5.7        2.3        9.6       77.7       26.4 
080905  173039  47  27.2071 N  63  54.4582 W   5.7        2.3        9.6       77.7       28.6*
080905  173040  47  27.2068 N  63  54.4605 W   5.7        2.3        9.6       77.7       28.6 
080905  173041  47  27.2064 N  63  54.4628 W   5.7        2.1*       9.6       77.7       28.6 
080905  173042  47  27.2061 N  63  54.4651 W   5.8        2.1        9.6       77.7       28.6 
080905  173043  47  27.2057 N  63  54.4674 W   5.8        2.1        9.6       77.7       28.6 
080905  173044  47  27.2054 N  63  54.4698 W   5.8        2.1        9.6       77.7       38.3*
080905  173045  47  27.2050 N  63  54.4721 W   5.8        2.1        9.6        3.9*      38.3 
080905  173046  47  27.2046 N  63  54.4745 W   5.8        2.1        9.6        3.9       38.3 
080905  173047  47  27.2043 N  63  54.4768 W   5.8        2.1        9.6        3.9       38.3 
080905  173048  47  27.2040 N  63  54.4792 W   5.8        2.1        9.6        3.9       38.3 
080905  173049  47  27.2036 N  63  54.4816 W   5.8        2.1        9.6        3.9       18.0*
080905  173050  47  27.2032 N  63  54.4838 W   5.8        2.1        9.6        3.9       18.0 
080905  173051  47  27.2029 N  63  54.4861 W   5.8        2.1        9.6        3.9       18.0 
080905  173052  47  27.2027 N  63  54.4883 W   5.8        2.1        9.6        3.9       18.0 
080905  173053  47  27.2024 N  63  54.4904 W   5.7        2.1        9.6        3.9       18.0 
080905  173054  47  27.2020 N  63  54.4923 W   5.5        2.2*       9.6        3.9       28.6*
080905  173055  47  27.2016 N  63  54.4941 W   5.4        2.2        9.6        3.9       28.6 
080905  173056  47  27.2014 N  63  54.4957 W   5.2        2.2        9.6        3.9       28.6 
080905  173057  47  27.2012 N  63  54.4974 W   5.0        2.2        9.6        3.9       28.6 
080905  173058  47  27.2009 N  63  54.4988 W   4.8        2.2        9.6        3.9       28.6 
080905  173059  47  27.2006 N  63  54.5001 W   4.6        2.2        9.6        3.9       28.6 
080905  173100  47  27.2004 N  63  54.5014 W   4.3        2.2        9.6        3.9       30.8*
080905  173101  47  27.2002 N  63  54.5026 W   4.2        2.2        9.6        3.9       30.8 
080905  173102  47  27.1999 N  63  54.5038 W   4.0        2.2        9.6        3.9       30.8 
080905  173103  47  27.1997 N  63  54.5049 W   3.8        2.2        9.6        3.9       30.8 
080905  173104  47  27.1995 N  63  54.5059 W   3.6        2.2        9.6        3.9       30.8 
080905  173105  47  27.1993 N  63  54.5070 W   3.5        2.2        9.6        3.9       36.1*
080905  173106  47  27.1991 N  63  54.5079 W   3.3        2.2        9.6        3.9       36.1 
080905  173107  47  27.1989 N  63  54.5088 W   3.2        2.2        9.6        3.9       36.1 
080905  173108  47  27.1988 N  63  54.5097 W   3.0        2.2        9.6        3.9       36.1 
080905  173109  47  27.1986 N  63  54.5106 W   2.9        2.2        9.6        3.9       36.1 
080905  173110  47  27.1984 N  63  54.5115 W   2.8        2.2        9.6        3.9       32.6*
080905  173111  47  27.1982 N  63  54.5122 W   2.7        2.2        9.6        7.7*      32.6 
080905  173112  47  27.1980 N  63  54.5130 W   2.6        2.2        9.6        7.7       32.6 
080905  173113  47  27.1979 N  63  54.5138 W   2.5        2.2        9.6        7.7       32.6 
080905  173114  47  27.1977 N  63  54.5146 W   2.4        2.2        9.6        7.7       32.6 
080905  173115  47  27.1975 N  63  54.5153 W   2.4        2.2        9.6        7.7       32.6 
080905  173116  47  27.1973 N  63  54.5161 W   2.3        2.2        9.6        6.8*      33.9*
080905  173117  47  27.1971 N  63  54.5168 W   2.2        2.2        9.6        6.8       33.9 
080905  173118  47  27.1970 N  63  54.5175 W   2.2        2.2        9.6        6.8       33.9 
080905  173119  47  27.1969 N  63  54.5182 W   2.1        2.2        9.6        6.8       33.9 
080905  173120  47  27.1967 N  63  54.5189 W   2.1        2.2        9.6        6.8       33.9 
080905  173121  47  27.1965 N  63  54.5196 W   2.1        2.2        9.6        5.0*      33.9 
080905  173122  47  27.1963 N  63  54.5203 W   2.0        2.2        9.6        5.0       33.9 
080905  173123  47  27.1962 N  63  54.5210 W   2.0        2.2        9.6        5.0       33.9 
080905  173124  47  27.1961 N  63  54.5217 W   2.0        2.2        9.6        5.0       33.9 
080905  173125  47  27.1959 N  63  54.5224 W   2.0        2.2        9.6        5.0       33.9 
080905  173126  47  27.1956 N  63  54.5231 W   1.9        2.2        9.6        6.6*      33.9 
080905  173127  47  27.1955 N  63  54.5238 W   1.9        2.2        9.6        6.6       33.9 
080905  173128  47  27.1954 N  63  54.5245 W   1.9        2.2        9.6        6.6       33.9 
080905  173129  47  27.1952 N  63  54.5252 W   1.9        2.2        9.6        6.6       33.9 
080905  173130  47  27.1950 N  63  54.5260 W   1.9        2.2        9.6        6.6       33.9 
080905  173131  47  27.1949 N  63  54.5267 W   1.9        2.2        9.6        6.6       33.9 
080905  173132  47  27.1947 N  63  54.5274 W   1.9        2.2        9.6        4.3*      33.9 
080905  173133  47  27.1945 N  63  54.5282 W   1.9        2.2        9.6        4.3       33.9 
080905  173134  47  27.1944 N  63  54.5290 W   1.9        2.2        9.6        4.3       33.9 
080905  173135  47  27.1942 N  63  54.5297 W   1.9        2.2        9.6        4.3       33.9 
080905  173136  47  27.1940 N  63  54.5304 W   1.9        2.2        9.6        4.3       33.9 
080905  173137  47  27.1938 N  63  54.5312 W   2.0        2.2        9.6        5.3*      36.9*
080905  173138  47  27.1937 N  63  54.5320 W   2.0        2.2        9.6        5.3       36.9 
080905  173139  47  27.1934 N  63  54.5328 W   2.0        2.2        9.6        5.3       36.9 
080905  173140  47  27.1932 N  63  54.5335 W   2.0        2.2        9.6        5.3       36.9 
080905  173141  47  27.1930 N  63  54.5343 W   2.0        2.2        9.6        5.3       36.9 
080905  173142  47  27.1929 N  63  54.5351 W   2.0        2.2        9.6        5.4*      46.2*
080905  173143  47  27.1927 N  63  54.5359 W   2.0        2.2        9.6        5.4       46.2 
080905  173144  47  27.1925 N  63  54.5367 W   2.1        2.2        9.6        5.4       46.2 
080905  173145  47  27.1923 N  63  54.5375 W   2.1        2.2        9.6        5.4       46.2 
080905  173146  47  27.1921 N  63  54.5384 W   2.1        2.2*       9.6        5.4       46.2 
080905  173147  47  27.1919 N  63  54.5392 W   2.1        2.2        9.6       10.1*      49.7*
080905  173148  47  27.1916 N  63  54.5400 W   2.1        2.2        9.6       10.1       49.7 
080905  173149  47  27.1914 N  63  54.5409 W   2.2        2.2        9.6       10.1       49.7 
080905  173150  47  27.1912 N  63  54.5418 W   2.2        2.2        9.6       10.1       49.7 
080905  173151  47  27.1910 N  63  54.5426 W   2.2        2.2        9.6       10.1       49.7 
080905  173152  47  27.1908 N  63  54.5435 W   2.2        2.2        9.6       10.1       49.7 
080905  173153  47  27.1906 N  63  54.5444 W   2.2        2.2        9.6        0.8*      45.3*
080905  173154  47  27.1904 N  63  54.5452 W   2.2        2.2        9.6        0.8       45.3 
080905  173155  47  27.1902 N  63  54.5461 W   2.2        2.2        9.6        0.8       45.3 
080905  173156  47  27.1900 N  63  54.5470 W   2.2        2.2        9.6        0.8       45.3 
080905  173157  47  27.1899 N  63  54.5479 W   2.2        2.2        9.6        0.8       45.3 
080905  173158  47  27.1897 N  63  54.5488 W   2.3        2.2        9.6        6.4*      52.3*
080905  173159  47  27.1894 N  63  54.5496 W   2.3        2.8*       9.6        6.4       52.3 
080905  173200  47  27.1893 N  63  54.5505 W   2.3        2.8        9.6        6.4       52.3 
080905  173201  47  27.1891 N  63  54.5515 W   2.3        2.8        9.6        6.4       52.3 
080905  173202  47  27.1889 N  63  54.5523 W   2.3        2.8        9.6        6.4       52.3 
080905  173203  47  27.1887 N  63  54.5532 W   2.3        2.8        9.6        5.9*      53.7*
080905  173204  47  27.1884 N  63  54.5541 W   2.3        2.8        9.6        5.9       53.7 
080905  173205  47  27.1883 N  63  54.5550 W   2.3        2.8        9.6        5.9       53.7 
080905  173206  47  27.1881 N  63  54.5559 W   2.3        2.8        9.6        5.9       53.7 
080905  173207  47  27.1878 N  63  54.5568 W   2.3        2.8        9.6        5.9       53.7 
080905  173208  47  27.1876 N  63  54.5577 W   2.3        2.8        9.6        5.5*      53.7 
080905  173209  47  27.1874 N  63  54.5585 W   2.3        2.8        9.6        5.5       58.9*
080905  173210  47  27.1873 N  63  54.5594 W   2.3        2.8        9.6        5.5       58.9 
080905  173211  47  27.1870 N  63  54.5603 W   2.3        2.8        9.6        5.5       58.9 
080905  173212  47  27.1867 N  63  54.5611 W   2.3        2.8        9.6        5.5       58.9 
080905  173213  47  27.1866 N  63  54.5620 W   2.3        9.0*       9.6        5.5       58.9 
080905  173214  47  27.1865 N  63  54.5629 W   2.3        9.0        9.6        6.4*      56.7*
080905  173215  47  27.1862 N  63  54.5638 W   2.3        9.0        9.6        6.4       56.7 
080905  173216  47  27.1860 N  63  54.5646 W   2.2        9.0        9.6        6.4       56.7 
080905  173217  47  27.1857 N  63  54.5654 W   2.2        9.0        9.6        6.4       56.7 
080905  173218  47  27.1856 N  63  54.5663 W   2.2        9.0        9.6        6.4       56.7 
080905  173219  47  27.1854 N  63  54.5672 W   2.2        9.0        3.1*       6.6*      58.9*
080905  173220  47  27.1851 N  63  54.5680 W   2.2        9.0        3.1        6.6       58.9 
080905  173221  47  27.1849 N  63  54.5689 W   2.2        9.0        3.1        6.6       58.9 
080905  173222  47  27.1847 N  63  54.5697 W   2.2        9.0        3.1        6.6       58.9 
080905  173223  47  27.1845 N  63  54.5706 W   2.2        9.0        3.1        6.6       58.9 
080905  173224  47  27.1843 N  63  54.5714 W   2.2        9.0        3.1        7.1*      58.9 
080905  173225  47  27.1841 N  63  54.5722 W   2.2        9.0        3.1        7.1       60.7*
080905  173226  47  27.1838 N  63  54.5730 W   2.2        5.2*       3.1        7.1       60.7 
080905  173227  47  27.1836 N  63  54.5738 W   2.2        5.2        3.1        7.1       60.7 
080905  173228  47  27.1834 N  63  54.5747 W   2.2        5.2        3.1        7.1       60.7 
080905  173229  47  27.1833 N  63  54.5755 W   2.2        5.2        3.1        7.4*      60.7 
080905  173230  47  27.1830 N  63  54.5763 W   2.2        5.2        3.1        7.4       63.3*
080905  173231  47  27.1827 N  63  54.5771 W   2.2        5.2        3.1        7.4       63.3 
080905  173232  47  27.1825 N  63  54.5779 W   2.2        5.2        3.1        7.4       63.3 
080905  173233  47  27.1823 N  63  54.5787 W   2.2        5.2        3.1        7.4       63.3 
080905  173234  47  27.1822 N  63  54.5796 W   2.2        5.2        3.1        7.4       63.3 
080905  173235  47  27.1819 N  63  54.5804 W   2.2        5.2        3.1        7.4*      60.7*
080905  173236  47  27.1816 N  63  54.5811 W   2.2        5.2        3.1        7.4       60.7 
080905  173237  47  27.1814 N  63  54.5820 W   2.1        5.2        3.1        7.4       60.7 
080905  173238  47  27.1812 N  63  54.5827 W   2.1        5.2        3.1        7.4       60.7 
080905  173239  47  27.1810 N  63  54.5836 W   2.1        2.4*       3.1        7.4       60.7 
080905  173240  47  27.1807 N  63  54.5844 W   2.1        2.4        3.1        7.2*      60.7 
080905  173241  47  27.1805 N  63  54.5852 W   2.1        2.4        3.1        7.2       65.1*
080905  173242  47  27.1803 N  63  54.5860 W   2.1        2.4        3.1        7.2       65.1 
080905  173243  47  27.1800 N  63  54.5868 W   2.1        2.4        3.1        7.2       65.1 
080905  173244  47  27.1798 N  63  54.5876 W   2.1        2.4        3.1        7.2       65.1 
080905  173245  47  27.1796 N  63  54.5884 W   2.1        2.4        3.1        7.8*      65.1 
080905  173246  47  27.1793 N  63  54.5892 W   2.1        2.4        3.1        7.8       61.1*
080905  173247  47  27.1792 N  63  54.5900 W   2.1        2.4        3.1        7.8       61.1 
080905  173248  47  27.1789 N  63  54.5908 W   2.1        2.4        3.1        7.8       61.1 
080905  173249  47  27.1787 N  63  54.5916 W   2.1        2.4        3.1        7.8       61.1 
080905  173250  47  27.1785 N  63  54.5924 W   2.1        2.4        3.1        7.9*      61.1 
080905  173251  47  27.1783 N  63  54.5932 W   2.1        2.4        3.1        7.9       64.7*
