FileName: C:\TRAWLS~1\FALL\GP095F.TXT
Local Time: Wed Aug 13 16:56:02 2008

Ship: 13 août 2008 Trip: GP095F Tow: 8
Comments: Area E, Banc Orphelin - Nord
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
080813  195601  48  33.6012 N  63   7.4531 W   5.9        2.1*       2.4       84.8*     569.2*
080813  195602  48  33.6008 N  63   7.4512 W   5.7        2.1        2.4       84.8      569.2 
080813  195603  48  33.6004 N  63   7.4494 W   5.5        2.1        2.4       84.8      569.2 
080813  195604  48  33.6000 N  63   7.4476 W   5.4        2.1        2.4       84.8      569.2 
080813  195605  48  33.5997 N  63   7.4458 W   5.2        2.1        2.4       84.8      569.2 
080813  195606  48  33.5993 N  63   7.4441 W   5.0        2.1        2.4       84.8      569.2 
080813  195607  48  33.5989 N  63   7.4424 W   4.9        2.1        2.4       84.8      569.2 
080813  195608  48  33.5985 N  63   7.4408 W   4.8        2.1        2.4       84.8      569.2 
080813  195609  48  33.5982 N  63   7.4393 W   4.6        2.1        2.4       84.8      569.2 
080813  195610  48  33.5979 N  63   7.4378 W   4.5        2.1        2.4       84.8      569.2 
080813  195611  48  33.5976 N  63   7.4364 W   4.3        2.1        2.4       84.8      569.2 
080813  195612  48  33.5973 N  63   7.4350 W   4.2        2.1        2.4       84.8      569.2 
080813  195613  48  33.5970 N  63   7.4336 W   4.1        2.1        2.4       84.8      569.2 
080813  195614  48  33.5966 N  63   7.4323 W   4.0        2.1        2.4       84.8      569.2 
080813  195615  48  33.5964 N  63   7.4312 W   3.8        2.1        2.4       84.8      569.2 
080813  195616  48  33.5962 N  63   7.4301 W   3.7        2.1        2.4       84.8      569.2 
080813  195617  48  33.5959 N  63   7.4288 W   3.6        2.1        2.4       84.8      569.2 
080813  195618  48  33.5955 N  63   7.4274 W   3.6        2.1        2.4       84.8      569.2 
080813  195619  48  33.5952 N  63   7.4264 W   3.5        2.1        2.4       84.8      569.2 
080813  195620  48  33.5948 N  63   7.4251 W   3.4        2.1        2.4       84.8      569.2 
080813  195621  48  33.5945 N  63   7.4236 W   3.5        2.1        2.4       84.8      569.2 
080813  195622  48  33.5941 N  63   7.4220 W   3.6        2.1        2.4       84.8      569.2 
080813  195623  48  33.5937 N  63   7.4203 W   3.7        2.1        2.4       84.8      569.2 
080813  195624  48  33.5933 N  63   7.4186 W   3.8        2.1        2.4       84.8      569.2 
