FileName: C:\TRAWLS~1\FALL\GP338F.TXT
Local Time: Sat Sep 13 21:08:02 2008

Ship: 13 septembre 2008 Trip: GP338F Tow: 12
Comments: Area 12, Souris, PEI and Port Hood, NS
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
080914  000758  46   8.2576 N  62   1.6854 W   4.3       10.5        9.3*       2.9*       0.9*
080914  000759  46   8.2584 N  62   1.6847 W   4.1       10.5        9.3        2.9        0.9 
080914  000800  46   8.2592 N  62   1.6840 W   4.0       10.5        9.3        2.9        0.9 
080914  000801  46   8.2599 N  62   1.6833 W   3.8       10.5        9.3        2.9        0.9 
080914  000802  46   8.2607 N  62   1.6827 W   3.7       10.5        9.3        4.5*       0.9 
080914  000803  46   8.2614 N  62   1.6820 W   3.6       10.5        9.3        4.5       14.5*
080914  000804  46   8.2620 N  62   1.6815 W   3.5       10.5        9.3        4.5       14.5 
080914  000805  46   8.2627 N  62   1.6808 W   3.4       10.5        9.3        4.5       14.5 
080914  000806  46   8.2633 N  62   1.6803 W   3.3       10.5        9.3        4.5       14.5 
080914  000807  46   8.2639 N  62   1.6797 W   3.2       10.5        9.3        4.4*      14.5 
080914  000808  46   8.2645 N  62   1.6791 W   3.1       10.5        9.3        4.4       14.5 
080914  000809  46   8.2652 N  62   1.6786 W   3.1       10.5        9.3        4.4       14.5 
080914  000810  46   8.2659 N  62   1.6779 W   3.0       10.5        9.3        4.4       14.5 
080914  000811  46   8.2666 N  62   1.6773 W   3.1       10.5        9.3        4.4       14.5 
080914  000812  46   8.2674 N  62   1.6765 W   3.1       10.5        9.3        4.7*      14.5 
080914  000813  46   8.2683 N  62   1.6757 W   3.2       10.5        9.3        4.7       14.5 
080914  000814  46   8.2692 N  62   1.6748 W   3.4       10.5        9.3        4.7       14.5 
080914  000815  46   8.2702 N  62   1.6739 W   3.5       10.5        9.3        4.7       14.5 
080914  000816  46   8.2714 N  62   1.6729 W   3.7       10.5        9.3        4.7       14.5 
080914  000817  46   8.2725 N  62   1.6719 W   3.9       10.5        9.3        4.7       14.5 
080914  000818  46   8.2738 N  62   1.6708 W   4.1       10.5        9.3        4.7       14.5 
080914  000819  46   8.2750 N  62   1.6696 W   4.3       10.5        9.3        4.7       14.5 
080914  000820  46   8.2763 N  62   1.6684 W   4.5       10.5        9.3        4.7       14.5 
080914  000821  46   8.2777 N  62   1.6671 W   4.7       10.5        9.3        4.7       14.5 
080914  000822  46   8.2791 N  62   1.6659 W   4.9       10.5        9.3        4.7       14.5 
080914  000823  46   8.2806 N  62   1.6645 W   5.1       10.5        9.3        4.7       14.5 
080914  000824  46   8.2820 N  62   1.6631 W   5.3       10.5        9.3        4.7       14.5 
080914  000825  46   8.2835 N  62   1.6618 W   5.5       10.5        9.3        4.7       14.5 
080914  000826  46   8.2850 N  62   1.6603 W   5.6       10.5        9.3        4.7       14.5 
080914  000827  46   8.2866 N  62   1.6588 W   5.8       10.5        9.3        4.7       14.5 
080914  000828  46   8.2881 N  62   1.6573 W   5.9       10.5        9.3        4.7       14.5 
080914  000829  46   8.2897 N  62   1.6558 W   6.0       10.5        9.3        4.7       14.5 
080914  000830  46   8.2913 N  62   1.6543 W   6.2       10.5        9.3        4.7       14.5 
080914  000831  46   8.2929 N  62   1.6529 W   6.3       10.5        9.3        4.7       14.5 
080914  000832  46   8.2945 N  62   1.6514 W   6.4       10.5        9.3        4.7       14.5 
080914  000833  46   8.2962 N  62   1.6499 W   6.4       10.5        9.3       41.4*      14.5 
080914  000834  46   8.2978 N  62   1.6485 W   6.5       10.5        9.3       41.4       14.5 
080914  000835  46   8.2995 N  62   1.6470 W   6.5       10.5        9.3       41.4       14.5 
080914  000836  46   8.3011 N  62   1.6455 W   6.6       10.5        9.3       41.4       14.5 
080914  000837  46   8.3027 N  62   1.6441 W   6.6       10.5        9.3       41.4       14.5 
080914  000838  46   8.3044 N  62   1.6426 W   6.7       10.5        9.3       41.4       14.5 
080914  000839  46   8.3061 N  62   1.6411 W   6.7       10.5        9.3       41.4       14.5 
080914  000840  46   8.3077 N  62   1.6396 W   6.7       10.5        9.3       41.4       14.5 
080914  000841  46   8.3094 N  62   1.6382 W   6.8       10.5        9.3       41.4       14.5 
080914  000842  46   8.3110 N  62   1.6367 W   6.8       10.5        9.3       41.4       14.5 
080914  000843  46   8.3127 N  62   1.6353 W   6.8       10.5        9.3       41.4       14.5 
080914  000844  46   8.3143 N  62   1.6339 W   6.8       10.5        9.3       41.4       14.5 
080914  000845  46   8.3159 N  62   1.6325 W   6.8       10.5        9.3       41.4       14.5 
080914  000846  46   8.3175 N  62   1.6311 W   6.8       10.5        9.3       41.4       14.5 
080914  000847  46   8.3192 N  62   1.6297 W   6.8       10.5        9.3       41.4       14.5 
080914  000848  46   8.3208 N  62   1.6283 W   6.8       10.5        9.3       41.4       14.5 
080914  000849  46   8.3225 N  62   1.6269 W   6.8       10.5        9.3       41.4       14.5 
080914  000850  46   8.3242 N  62   1.6255 W   6.8       10.5        9.3       41.4       14.5 
080914  000851  46   8.3259 N  62   1.6240 W   6.9       10.5        9.3       41.4       14.5 
080914  000852  46   8.3276 N  62   1.6226 W   6.9       10.5        9.3       41.4       14.5 
080914  000853  46   8.3293 N  62   1.6211 W   6.9       10.5        9.3       41.4       14.5 
080914  000854  46   8.3309 N  62   1.6196 W   6.9       10.5        9.3       41.4       14.5 
080914  000855  46   8.3326 N  62   1.6181 W   7.0       10.5        9.3       41.4       14.5 
080914  000856  46   8.3343 N  62   1.6166 W   7.0       10.5        9.3       41.4       14.5 
080914  000857  46   8.3360 N  62   1.6151 W   7.0       10.5        9.3       41.4       14.5 
080914  000858  46   8.3377 N  62   1.6136 W   7.0       10.5        9.3       41.4       14.5 
080914  000859  46   8.3393 N  62   1.6121 W   7.0       10.5        9.3       41.4       14.5 
080914  000900  46   8.3410 N  62   1.6105 W   7.0       10.5        9.3       41.4       14.5 
080914  000901  46   8.3427 N  62   1.6090 W   7.0       10.5        9.3       41.4       14.5 
080914  000902  46   8.3444 N  62   1.6074 W   7.0       10.5        9.3       41.4       14.5 
080914  000903  46   8.3460 N  62   1.6058 W   7.1       10.5        9.3       41.4       14.5 
080914  000904  46   8.3477 N  62   1.6042 W   7.1       10.5        9.3       41.4       14.5 
080914  000905  46   8.3494 N  62   1.6027 W   7.1       10.5        9.3       41.4       14.5 
080914  000906  46   8.3510 N  62   1.6011 W   7.1       10.5        9.3       41.4       14.5 
080914  000907  46   8.3527 N  62   1.5995 W   7.1       10.5        9.3       41.4       14.5 
080914  000908  46   8.3544 N  62   1.5980 W   7.1       10.5        9.3       41.4       14.5 
080914  000909  46   8.3560 N  62   1.5964 W   7.1       10.5        9.3       41.4       14.5 
080914  000910  46   8.3577 N  62   1.5948 W   7.1       10.5        9.3       41.4       14.5 
080914  000911  46   8.3593 N  62   1.5932 W   7.1       10.5        9.3       41.4       14.5 
080914  000912  46   8.3610 N  62   1.5916 W   7.1       10.5        9.3       41.4       14.5 
080914  000913  46   8.3627 N  62   1.5900 W   7.1       10.5        9.3       41.4       14.5 
080914  000914  46   8.3643 N  62   1.5884 W   7.1       10.5        9.3       41.4       14.5 
080914  000915  46   8.3659 N  62   1.5869 W   7.1       10.5        9.3       41.4       14.5 
080914  000916  46   8.3676 N  62   1.5853 W   7.1       10.5        9.3       41.4       14.5 
080914  000917  46   8.3692 N  62   1.5838 W   7.1       10.5        9.3       41.4       14.5 
080914  000918  46   8.3709 N  62   1.5822 W   7.1       10.5        9.3       41.4       14.5 
080914  000919  46   8.3725 N  62   1.5807 W   7.0       10.5        9.3       41.4       14.5 
080914  000920  46   8.3741 N  62   1.5791 W   7.0       10.5        9.3       41.4       14.5 
080914  000921  46   8.3757 N  62   1.5776 W   7.0       10.5        9.3       41.4       14.5 
080914  000922  46   8.3774 N  62   1.5760 W   7.0       10.5        9.3       41.4       14.5 
080914  000923  46   8.3789 N  62   1.5745 W   7.0       10.5        9.3       41.4       14.5 
080914  000924  46   8.3805 N  62   1.5729 W   7.0       10.5        9.3       41.4       14.5 
080914  000925  46   8.3821 N  62   1.5714 W   7.0       10.5        9.3       41.4       14.5 
080914  000926  46   8.3837 N  62   1.5699 W   6.9       10.5        9.3       41.4       14.5 
080914  000927  46   8.3853 N  62   1.5683 W   6.9       10.5        9.3       41.4       14.5 
080914  000928  46   8.3869 N  62   1.5667 W   6.9       10.5        9.3       41.4       14.5 
080914  000929  46   8.3884 N  62   1.5652 W   6.9       10.5        9.3       41.4       14.5 
080914  000930  46   8.3900 N  62   1.5636 W   6.9       10.5        9.3       41.4       14.5 
080914  000931  46   8.3915 N  62   1.5621 W   6.9       10.5        9.3       41.4       14.5 
080914  000932  46   8.3931 N  62   1.5605 W   6.9       10.5        9.3       41.4       14.5 
080914  000933  46   8.3946 N  62   1.5590 W   6.9       10.5        9.3       41.4       14.5 
080914  000934  46   8.3962 N  62   1.5574 W   6.9       10.5        9.3       41.4       14.5 
080914  000935  46   8.3977 N  62   1.5558 W   6.9       10.5        9.3       41.4       14.5 
080914  000936  46   8.3993 N  62   1.5543 W   6.8       10.5        9.3       41.4       14.5 
080914  000937  46   8.4009 N  62   1.5529 W   6.8       10.5        9.3       41.4       14.5 
080914  000938  46   8.4024 N  62   1.5514 W   6.8       10.5        9.3       41.4       14.5 
080914  000939  46   8.4039 N  62   1.5500 W   6.7       10.5        9.3       41.4       14.5 
080914  000940  46   8.4053 N  62   1.5485 W   6.7       10.5        9.3       41.4       14.5 
080914  000941  46   8.4067 N  62   1.5472 W   6.6       10.5        9.3       41.4       14.5 
080914  000942  46   8.4082 N  62   1.5459 W   6.5       10.5        9.3       41.4       27.7*
080914  000943  46   8.4096 N  62   1.5446 W   6.4       10.5        9.3       41.4       27.7 
080914  000944  46   8.4110 N  62   1.5433 W   6.4       10.5        9.3       41.4       27.7 
080914  000945  46   8.4123 N  62   1.5420 W   6.3       10.5        9.3       41.4       27.7 
080914  000946  46   8.4137 N  62   1.5407 W   6.2       10.5        9.3       41.4       27.7 
080914  000947  46   8.4151 N  62   1.5394 W   6.2       10.5        9.3       41.4       18.9*
080914  000948  46   8.4164 N  62   1.5382 W   6.1       10.5        9.3       41.4       18.9 
080914  000949  46   8.4177 N  62   1.5369 W   6.1       10.5        9.3       41.4       18.9 
080914  000950  46   8.4191 N  62   1.5357 W   6.0       10.5        9.3       41.4       18.9 
080914  000951  46   8.4205 N  62   1.5344 W   6.0        2.3*       9.3       41.4       18.9 
080914  000952  46   8.4218 N  62   1.5332 W   5.9        2.3        9.3       41.4       37.8*
080914  000953  46   8.4231 N  62   1.5319 W   5.9        2.3        9.3       41.4       37.8 
080914  000954  46   8.4244 N  62   1.5307 W   5.9        2.3        9.3       41.4       37.8 
080914  000955  46   8.4258 N  62   1.5295 W   5.8        2.3        9.3       41.4       37.8 
080914  000956  46   8.4271 N  62   1.5283 W   5.8        2.3        9.3       41.4       37.8 
080914  000957  46   8.4284 N  62   1.5271 W   5.8        2.3        9.3       41.4       37.8 
080914  000958  46   8.4298 N  62   1.5259 W   5.8        2.3        9.3       41.4       37.8 
080914  000959  46   8.4311 N  62   1.5247 W   5.7        2.3        9.3       41.4       37.8 
080914  001000  46   8.4324 N  62   1.5235 W   5.7        2.3        9.3       41.4       37.8 
080914  001001  46   8.4337 N  62   1.5224 W   5.7        2.3        9.3       41.4       37.8 
080914  001002  46   8.4350 N  62   1.5212 W   5.7        2.3        9.3       41.4       37.8 
080914  001003  46   8.4364 N  62   1.5200 W   5.7        2.3        9.3       41.4       37.8 
080914  001004  46   8.4377 N  62   1.5188 W   5.7        2.3        9.3       41.4       37.8 
080914  001005  46   8.4390 N  62   1.5176 W   5.7        2.3        9.3       41.4       37.8 
080914  001006  46   8.4403 N  62   1.5164 W   5.7        2.3        9.3       41.4       37.8 
080914  001007  46   8.4416 N  62   1.5152 W   5.7        2.3        9.3       41.4       37.8 
080914  001008  46   8.4429 N  62   1.5140 W   5.7        2.3        9.3       41.4       37.8 
080914  001009  46   8.4443 N  62   1.5128 W   5.6        2.3        5.0*      41.4       37.8 
080914  001010  46   8.4455 N  62   1.5117 W   5.6        2.3        5.0       41.4       37.8 
080914  001011  46   8.4468 N  62   1.5106 W   5.6        2.3        5.0       41.4       37.8 
080914  001012  46   8.4479 N  62   1.5096 W   5.5        2.3        5.0       41.4       37.8 
080914  001013  46   8.4491 N  62   1.5086 W   5.4        2.3        5.0       41.4       37.8 
080914  001014  46   8.4501 N  62   1.5077 W   5.2        2.3        5.0       41.4       37.8 
080914  001015  46   8.4511 N  62   1.5068 W   5.0        2.3        5.0       41.4       37.8 
080914  001016  46   8.4520 N  62   1.5060 W   4.9        2.3        5.0        5.4*      37.8 
080914  001017  46   8.4529 N  62   1.5053 W   4.7        2.3        5.0        5.4       37.8 
080914  001018  46   8.4538 N  62   1.5045 W   4.5        2.3        5.0        5.4       37.8 
080914  001019  46   8.4546 N  62   1.5038 W   4.3        2.3        5.0        5.4       16.3*
080914  001020  46   8.4554 N  62   1.5032 W   4.2        2.3        5.0        5.4       16.3 
080914  001021  46   8.4561 N  62   1.5025 W   4.0        2.3        5.0        3.9*      16.3 
080914  001022  46   8.4568 N  62   1.5019 W   3.9        2.3        5.0        3.9       16.3 
080914  001023  46   8.4575 N  62   1.5014 W   3.7        2.3        5.0        3.9       16.3 
080914  001024  46   8.4582 N  62   1.5008 W   3.6        2.3        5.0        3.9       17.6*
080914  001025  46   8.4588 N  62   1.5003 W   3.5        2.3        5.0        3.9       17.6 
080914  001026  46   8.4595 N  62   1.4998 W   3.3        2.3        5.0        3.9       17.6 
080914  001027  46   8.4601 N  62   1.4993 W   3.2        2.3        5.0        3.6*      17.6 
080914  001028  46   8.4607 N  62   1.4988 W   3.1        2.3        5.0        3.6       17.6 
080914  001029  46   8.4613 N  62   1.4983 W   3.0        2.3        5.0        3.6       19.4*
080914  001030  46   8.4619 N  62   1.4979 W   2.9        2.3        5.0        3.6       19.4 
080914  001031  46   8.4624 N  62   1.4974 W   2.8        2.3        5.0        3.6       19.4 
080914  001032  46   8.4630 N  62   1.4970 W   2.8        2.3        5.0        4.3*      19.4 
080914  001033  46   8.4635 N  62   1.4966 W   2.7        2.3        2.5*       4.3       19.4 
080914  001034  46   8.4641 N  62   1.4962 W   2.6        2.3        2.5        4.3       18.9*
080914  001035  46   8.4646 N  62   1.4958 W   2.6        2.3        2.5        4.3       18.9 
