FileName: C:\TRAWLS~1\FALL\GP076F.TXT
Local Time: Fri Jul 18 05:12:29 2008

Ship: 18 juillet 2008 Trip: GP076F Tow: 1
Comments: Area 12 - North of PEI, Billhook Island
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
080718  081229  46  56.3907 N  63  21.8657 W   3.5        0.0        0.0        1.2*      38.7*
080718  081230  46  56.3909 N  63  21.8645 W   3.4        0.0        0.0        1.2       38.7 
080718  081231  46  56.3910 N  63  21.8633 W   3.3        0.0        0.0        1.2       27.3*
080718  081232  46  56.3910 N  63  21.8621 W   3.3        0.0        0.0        1.2       27.3 
080718  081233  46  56.3911 N  63  21.8609 W   3.2        0.0        0.0        1.2       27.3 
080718  081234  46  56.3913 N  63  21.8598 W   3.2        0.0        0.0        1.2       27.3 
080718  081235  46  56.3914 N  63  21.8587 W   3.1        0.0        0.0        3.0*      27.3 
080718  081236  46  56.3915 N  63  21.8575 W   3.1        0.0        0.0        3.0       27.3 
080718  081237  46  56.3916 N  63  21.8564 W   3.0        0.0        0.0        3.0       27.3 
080718  081238  46  56.3917 N  63  21.8553 W   3.0        0.0        0.0        3.0       27.3 
080718  081239  46  56.3919 N  63  21.8541 W   3.0        0.0        0.0        3.0       27.3 
080718  081240  46  56.3921 N  63  21.8529 W   3.0        0.0        0.0        6.9*      27.3 
080718  081241  46  56.3921 N  63  21.8517 W   3.0        0.0        0.0        6.9       11.9*
080718  081242  46  56.3923 N  63  21.8502 W   3.1        0.0        0.0        6.9       11.9 
080718  081243  46  56.3924 N  63  21.8487 W   3.2        0.0        0.0        6.9       11.9 
080718  081244  46  56.3926 N  63  21.8471 W   3.3        0.0        0.0        6.9       11.9 
080718  081245  46  56.3928 N  63  21.8454 W   3.5        0.0        0.0        6.9       11.9 
080718  081246  46  56.3931 N  63  21.8434 W   3.7        0.0        0.0        6.9       11.9 
080718  081247  46  56.3933 N  63  21.8414 W   3.9        0.0        0.0        6.9       11.9 
080718  081248  46  56.3934 N  63  21.8395 W   4.1        0.0        0.0        6.9       11.9 
080718  081249  46  56.3935 N  63  21.8373 W   4.3        0.0        0.0        6.9       11.9 
080718  081250  46  56.3937 N  63  21.8350 W   4.5        0.0        0.0        6.9       11.9 
080718  081251  46  56.3938 N  63  21.8327 W   4.7        0.0        0.0        6.9       11.9 
080718  081252  46  56.3939 N  63  21.8303 W   4.9        0.0        0.0        6.9       11.9 
080718  081253  46  56.3941 N  63  21.8279 W   5.1        0.0        0.0        6.9       11.9 
