FileName: C:\TRAWLS~1\FALL\GP150F.TXT
Local Time: Wed Sep 03 16:38:06 2008

Ship: 3 septembre 2008 Trip: GP150F Tow: 10
Comments: Area 12, Vallée de Shédiac - Nord
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
080903  193803  47  45.0087 N  63  55.9577 W   4.7        2.1*      13.1       44.6*      10.1*
080903  193804  47  45.0095 N  63  55.9569 W   4.6        2.1       13.1       44.6       10.1 
080903  193805  47  45.0105 N  63  55.9563 W   4.4        2.1       13.1       44.6       10.1 
080903  193806  47  45.0113 N  63  55.9557 W   4.3        2.1       13.1       44.6       10.1 
080903  193807  47  45.0123 N  63  55.9550 W   4.1        2.1       13.1       44.6       10.1 
080903  193808  47  45.0131 N  63  55.9544 W   4.0        2.1       13.1       44.6       10.1 
080903  193809  47  45.0139 N  63  55.9538 W   3.9        2.1       13.1       44.6       10.1 
080903  193810  47  45.0146 N  63  55.9532 W   3.8        2.1       13.1       44.6       10.1 
080903  193811  47  45.0153 N  63  55.9527 W   3.7        2.1       13.1       44.6       10.1 
080903  193812  47  45.0161 N  63  55.9522 W   3.6        2.1       13.1       44.6       10.1 
080903  193813  47  45.0168 N  63  55.9517 W   3.5        2.1       13.1       44.6       10.1 
080903  193814  47  45.0175 N  63  55.9511 W   3.4        2.1       13.1        0.1*      10.1 
080903  193815  47  45.0181 N  63  55.9506 W   3.3        2.1       13.1        0.1       10.1 
080903  193816  47  45.0188 N  63  55.9502 W   3.2        2.1       13.1        0.1       10.1 
080903  193817  47  45.0194 N  63  55.9497 W   3.1        2.1       13.1        0.1        4.8*
080903  193818  47  45.0200 N  63  55.9492 W   3.0        2.1       13.1        0.1        4.8 
080903  193819  47  45.0206 N  63  55.9487 W   3.0        2.1       13.1        2.7*       4.8 
080903  193820  47  45.0212 N  63  55.9483 W   2.9        2.1       13.1        2.7        4.8 
080903  193821  47  45.0218 N  63  55.9478 W   2.8        2.1       13.1        2.7        4.8 
080903  193822  47  45.0224 N  63  55.9474 W   2.8        2.1       13.1        2.7        4.8 
080903  193823  47  45.0230 N  63  55.9470 W   2.7        2.1       13.1        2.7        7.9*
080903  193824  47  45.0236 N  63  55.9464 W   2.7        2.1       13.1        3.2*       7.9 
080903  193825  47  45.0243 N  63  55.9459 W   2.7        2.1       13.1        3.2        7.9 
080903  193826  47  45.0250 N  63  55.9455 W   2.7        2.1       13.1        3.2        7.9 
080903  193827  47  45.0258 N  63  55.9449 W   2.8        2.1       13.1        3.2        7.9 
080903  193828  47  45.0266 N  63  55.9443 W   2.9        2.1       13.1        3.2        7.9 
080903  193829  47  45.0275 N  63  55.9437 W   3.0        2.1       13.1        3.2        7.9 
080903  193830  47  45.0285 N  63  55.9429 W   3.1        2.1       13.1        3.2        7.9 
080903  193831  47  45.0296 N  63  55.9422 W   3.3        2.1       13.1        3.2        7.9 
080903  193832  47  45.0308 N  63  55.9413 W   3.6        2.1       13.1        3.2        7.9 
080903  193833  47  45.0320 N  63  55.9404 W   3.8        2.1       13.1        3.2        7.9 
080903  193834  47  45.0333 N  63  55.9394 W   4.0        2.1       13.1        3.2        7.9 
080903  193835  47  45.0346 N  63  55.9384 W   4.2        2.1       13.1        3.2        7.9 
080903  193836  47  45.0360 N  63  55.9373 W   4.5        2.1       13.1        3.2        7.9 
080903  193837  47  45.0375 N  63  55.9362 W   4.7        2.1       13.1        3.2        7.9 
080903  193838  47  45.0390 N  63  55.9351 W   4.9        2.1       13.1        3.2        7.9 
080903  193839  47  45.0405 N  63  55.9339 W   5.1        2.1       13.1        3.2        7.9 
080903  193840  47  45.0421 N  63  55.9327 W   5.3        2.1       13.1        3.2        7.9 
080903  193841  47  45.0437 N  63  55.9315 W   5.5        2.1       13.1        3.2        7.9 
080903  193842  47  45.0453 N  63  55.9302 W   5.6        2.1       13.1        3.2        7.9 
080903  193843  47  45.0470 N  63  55.9290 W   5.8        2.1       13.1        3.2        7.9 
080903  193844  47  45.0486 N  63  55.9277 W   5.9        2.1       13.1        3.2        7.9 
080903  193845  47  45.0502 N  63  55.9264 W   6.0        2.1       13.1        3.2        7.9 
080903  193846  47  45.0519 N  63  55.9252 W   6.1        2.1       13.1        3.2        7.9 
080903  193847  47  45.0536 N  63  55.9238 W   6.2        2.1       13.1        3.2        7.9 
080903  193848  47  45.0553 N  63  55.9225 W   6.3        2.1       13.1        3.2        7.9 
080903  193849  47  45.0569 N  63  55.9212 W   6.4        2.1       13.1        3.2        7.9 
080903  193850  47  45.0586 N  63  55.9198 W   6.4        2.1       13.1        3.2        7.9 
080903  193851  47  45.0603 N  63  55.9185 W   6.5        2.1       13.1        3.2        7.9 
080903  193852  47  45.0620 N  63  55.9171 W   6.5        2.1       13.1        3.2        7.9 
080903  193853  47  45.0636 N  63  55.9158 W   6.5        2.1       13.1        3.2        7.9 
080903  193854  47  45.0652 N  63  55.9145 W   6.6        2.1       13.1        3.2        7.9 
080903  193855  47  45.0670 N  63  55.9131 W   6.6        2.1       13.1        3.2        7.9 
080903  193856  47  45.0689 N  63  55.9118 W   6.6        2.1       13.1        3.2        7.9 
080903  193857  47  45.0704 N  63  55.9105 W   6.6        2.1       13.1        3.2        7.9 
080903  193858  47  45.0720 N  63  55.9092 W   6.6        2.1       13.1        3.2        7.9 
080903  193859  47  45.0737 N  63  55.9080 W   6.6        2.1       13.1        3.2        7.9 
080903  193900  47  45.0754 N  63  55.9067 W   6.6        2.1       13.1        3.2        7.9 
080903  193901  47  45.0770 N  63  55.9054 W   6.6        2.1       13.1        3.2        7.9 
080903  193902  47  45.0787 N  63  55.9041 W   6.6        2.1       13.1        3.2        7.9 
080903  193903  47  45.0805 N  63  55.9029 W   6.6        2.1       13.1        3.2        7.9 
080903  193904  47  45.0822 N  63  55.9016 W   6.7        2.1       13.1        3.2        7.9 
080903  193905  47  45.0838 N  63  55.9003 W   6.7        2.1       13.1        3.2      442.5*
080903  193906  47  45.0854 N  63  55.8990 W   6.7        2.1       13.1        3.2      442.5 
080903  193907  47  45.0870 N  63  55.8978 W   6.7        2.1       13.1        3.2      442.5 
080903  193908  47  45.0887 N  63  55.8965 W   6.7        2.1       13.1        3.2      442.5 
080903  193909  47  45.0904 N  63  55.8952 W   6.7        2.1       13.1        3.2      442.5 
080903  193910  47  45.0920 N  63  55.8939 W   6.7        2.1       13.1        3.2      442.5 
080903  193911  47  45.0938 N  63  55.8925 W   6.7        2.1       13.1      144.3*     442.5 
080903  193912  47  45.0955 N  63  55.8912 W   6.7        2.1       13.1      144.3      442.5 
080903  193913  47  45.0972 N  63  55.8899 W   6.7        2.1       13.1      144.3      442.5 
080903  193914  47  45.0988 N  63  55.8887 W   6.7        2.1       13.1      144.3      442.5 
080903  193915  47  45.1005 N  63  55.8874 W   6.7        2.1       13.1      144.3      442.5 
080903  193916  47  45.1020 N  63  55.8861 W   6.7        2.1       13.1      144.3      442.5 
080903  193917  47  45.1036 N  63  55.8848 W   6.6        2.3*      13.1      144.3      442.5 
080903  193918  47  45.1053 N  63  55.8835 W   6.6        2.3       13.1      144.3      442.5 
080903  193919  47  45.1068 N  63  55.8822 W   6.6        2.3       13.1      144.3      442.5 
080903  193920  47  45.1083 N  63  55.8809 W   6.6        2.3       13.1      144.3      442.5 
080903  193921  47  45.1100 N  63  55.8796 W   6.6        2.3       13.1      144.3      442.5 
080903  193922  47  45.1116 N  63  55.8783 W   6.6        2.3       13.1      144.3      442.5 
080903  193923  47  45.1132 N  63  55.8769 W   6.7        2.3       13.1      144.3      442.5 
080903  193924  47  45.1147 N  63  55.8756 W   6.7        2.3       13.1      144.3      442.5 
080903  193925  47  45.1163 N  63  55.8743 W   6.7        2.3       13.1      144.3      442.5 
080903  193926  47  45.1182 N  63  55.8729 W   6.7        2.3       13.1      144.3      442.5 
080903  193927  47  45.1200 N  63  55.8716 W   6.7        2.3       13.1      144.3      442.5 
080903  193928  47  45.1216 N  63  55.8703 W   6.7        2.3       13.1      144.3      442.5 
080903  193929  47  45.1233 N  63  55.8690 W   6.7        2.3       13.1      144.3      442.5 
080903  193930  47  45.1249 N  63  55.8676 W   6.7        2.3       13.1      144.3      442.5 
080903  193931  47  45.1266 N  63  55.8663 W   6.7        2.3       13.1      144.3       35.6*
080903  193932  47  45.1282 N  63  55.8650 W   6.7        2.3       13.1      144.3       35.6 
080903  193933  47  45.1299 N  63  55.8637 W   6.7        2.3       13.1      144.3       35.6 
080903  193934  47  45.1315 N  63  55.8624 W   6.7        2.3       13.1      144.3       35.6 
080903  193935  47  45.1331 N  63  55.8610 W   6.7        2.3       13.1      144.3       35.6 
080903  193936  47  45.1347 N  63  55.8597 W   6.7        2.3       13.1      144.3       35.6 
080903  193937  47  45.1363 N  63  55.8584 W   6.7        2.3       13.1      144.3       35.6 
080903  193938  47  45.1380 N  63  55.8571 W   6.7        2.3       13.1      144.3       35.6 
080903  193939  47  45.1396 N  63  55.8557 W   6.7        2.3       13.1      144.3       35.6 
080903  193940  47  45.1412 N  63  55.8543 W   6.7        2.3       13.1      144.3       35.6 
080903  193941  47  45.1428 N  63  55.8529 W   6.7        2.3       13.1      144.3       35.6 
080903  193942  47  45.1445 N  63  55.8515 W   6.8        2.3       13.1      144.3       35.6 
080903  193943  47  45.1461 N  63  55.8502 W   6.8        2.3       13.1       18.8*      35.6 
080903  193944  47  45.1477 N  63  55.8488 W   6.8        2.3       13.1       18.8       35.6 
080903  193945  47  45.1493 N  63  55.8473 W   6.8        2.3       13.1       18.8       35.6 
080903  193946  47  45.1509 N  63  55.8459 W   6.8        2.3       13.1       18.8       35.6 
080903  193947  47  45.1526 N  63  55.8445 W   6.8        2.3       13.1       18.8       35.6 
080903  193948  47  45.1542 N  63  55.8430 W   6.8        2.3       13.1       18.8       35.6 
