"","date","time","hydrophone","value","signalpower"
"90437","2021-07-13","07:33:53",0,5.277778,90
"90438","2021-07-13","07:34:00",1,2.314815,88
"90439","2021-07-13","07:34:00",0,5.277778,96
"90440","2021-07-13","07:34:07",0,7.87037,92
"90441","2021-07-13","07:34:07",1,11.203704,83
"90442","2021-07-13","07:34:14",1,3.611111,90
"90443","2021-07-13","07:34:14",0,6.203704,92
"90444","2021-07-13","07:34:21",1,5.648148,98
"90445","2021-07-13","07:34:21",0,8.240741,93
"90446","2021-07-13","07:34:28",1,9.62963,93
"90447","2021-07-13","07:34:28",0,9.537037,95
"90448","2021-07-13","07:34:35",1,10.833333,97
"90449","2021-07-13","07:34:35",0,10.833333,101
"90450","2021-07-13","07:34:56",0,2.5,102
"90451","2021-07-13","07:35:03",0,13.888889,97
"90452","2021-07-13","07:35:10",0,12.407407,96
"90453","2021-07-13","07:35:17",0,19.259259,96
"90454","2021-07-13","07:35:24",0,7.685185,97
"90455","2021-07-13","07:35:31",0,18.518519,94
"90456","2021-07-13","07:35:38",0,10.37037,96
"90457","2021-07-13","07:35:45",0,15.648148,99
"90458","2021-07-13","07:35:53",0,17.962963,97
"90459","2021-07-13","07:36:00",0,20.648148,96
"90460","2021-07-13","07:36:07",0,16.759259,97
"90461","2021-07-13","07:36:14",0,20.648148,100
"90462","2021-07-13","07:36:21",0,23.518519,100
"90463","2021-07-13","07:36:28",1,21.111111,104
"90464","2021-07-13","07:36:28",0,22.5,100
"90465","2021-07-13","07:36:35",1,29.259259,99
"90466","2021-07-13","07:36:35",0,25.37037,100
"90467","2021-07-13","07:36:42",0,28.888889,93
"90468","2021-07-13","07:36:42",1,24.722222,101
"90469","2021-07-13","07:36:49",0,27.037037,96
"90470","2021-07-13","07:36:56",0,34.166667,90
"90471","2021-07-13","07:37:03",0,34.074074,91
"90472","2021-07-13","07:37:11",1,36.944444,99
"90473","2021-07-13","07:37:11",0,28.333333,97
"90474","2021-07-13","07:37:18",0,33.703704,100
"90475","2021-07-13","07:37:25",0,35.648148,101
"90476","2021-07-13","07:37:32",0,38.796296,100
"90477","2021-07-13","07:37:39",1,43.796296,101
"90478","2021-07-13","07:37:39",0,40.740741,97
"90479","2021-07-13","07:37:46",1,41.203704,99
"90480","2021-07-13","07:37:46",0,43.518519,94
"90481","2021-07-13","07:37:53",0,38.981481,92
"90482","2021-07-13","07:38:01",0,47.777778,97
"90483","2021-07-13","07:38:08",0,39.444444,100
"90484","2021-07-13","07:38:15",1,41.203704,98
"90485","2021-07-13","07:38:15",0,46.666667,95
"90486","2021-07-13","07:38:22",0,42.685185,93
"90487","2021-07-13","07:38:22",1,44.814815,99
"90488","2021-07-13","07:38:29",0,45.37037,98
"90489","2021-07-13","07:38:29",1,45.648148,99
"90490","2021-07-13","07:38:36",0,46.388889,96
"90491","2021-07-13","07:38:36",1,46.296296,101
"90492","2021-07-13","07:38:44",1,46.944444,98
"90493","2021-07-13","07:38:44",0,46.944444,97
"90494","2021-07-13","07:38:51",1,53.518519,99
"90495","2021-07-13","07:38:51",0,53.796296,96
"90496","2021-07-13","07:38:58",1,45.555556,98
"90497","2021-07-13","07:38:58",0,45.462963,105
"90498","2021-07-13","07:39:05",1,52.407407,99
"90499","2021-07-13","07:39:05",0,52.037037,103
"90500","2021-07-13","07:39:12",1,55,88
"90501","2021-07-13","07:39:12",0,54.907407,102
"90502","2021-07-13","07:39:20",1,56.296296,99
"90503","2021-07-13","07:39:20",0,56.666667,103
"90504","2021-07-13","07:39:27",1,59.444444,98
"90505","2021-07-13","07:39:27",0,58.981481,103
"90506","2021-07-13","07:39:34",1,60.277778,88
"90507","2021-07-13","07:39:34",0,60.462963,103
"90508","2021-07-13","07:39:41",0,63.055556,105
"90509","2021-07-13","07:39:41",1,64.351852,100
"90510","2021-07-13","07:39:48",1,61.574074,92
"90511","2021-07-13","07:39:48",0,61.851852,95
"90512","2021-07-13","07:39:56",1,58.796296,99
"90513","2021-07-13","07:39:56",0,59.907407,103
"90514","2021-07-13","07:40:03",0,62.037037,101
"90515","2021-07-13","07:40:03",1,62.12963,94
"90516","2021-07-13","07:40:10",0,65.092593,105
"90517","2021-07-13","07:40:10",1,74.351852,93
"90518","2021-07-13","07:40:32",0,62.222222,96
"90519","2021-07-13","07:40:32",1,61.944444,90
"90520","2021-07-13","07:40:39",1,62.222222,93
"90521","2021-07-13","07:40:39",0,61.944444,106
"90522","2021-07-13","07:40:46",1,69.074074,87
"90523","2021-07-13","07:40:46",0,66.851852,100
"90524","2021-07-13","07:40:53",0,57.222222,106
"90525","2021-07-13","07:40:54",1,55.462963,96
"90526","2021-07-13","07:41:01",0,62.314815,101
"90527","2021-07-13","07:41:01",1,62.5,91
"90528","2021-07-13","07:41:08",0,64.62963,105
"90529","2021-07-13","07:41:08",1,62.314815,89
"90530","2021-07-13","07:41:15",1,68.425926,93
"90531","2021-07-13","07:41:15",0,65.462963,99
"90532","2021-07-13","07:41:22",0,58.611111,95
"90533","2021-07-13","07:41:22",1,64.907407,87
