"","date","time","hydrophone","value","signalpower"
"14967","2021-08-23","07:13:25",1,12.037037,85
"14968","2021-08-23","07:13:25",0,4.259259,93
"14969","2021-08-23","07:13:32",0,9.259259,86
"14970","2021-08-23","07:13:39",0,29.166667,75
"14971","2021-08-23","07:14:00",0,11.388889,110
"14972","2021-08-23","07:14:00",1,11.296296,116
"14973","2021-08-23","07:14:07",1,12.5,111
"14974","2021-08-23","07:14:07",0,12.592593,110
"14975","2021-08-23","07:14:14",0,16.296296,97
"14976","2021-08-23","07:14:21",0,15.462963,100
"14977","2021-08-23","07:14:28",1,18.055556,101
"14978","2021-08-23","07:14:28",0,20.648148,94
"14979","2021-08-23","07:14:49",1,18.240741,102
"14980","2021-08-23","07:14:57",0,28.425926,86
"14981","2021-08-23","07:14:57",1,10.277778,90
"14982","2021-08-23","07:15:18",0,17.12963,89
"14983","2021-08-23","07:15:25",0,17.685185,106
"14984","2021-08-23","07:15:32",0,16.111111,100
"14985","2021-08-23","07:15:32",1,13.333333,101
"14986","2021-08-23","07:15:39",0,21.203704,98
"14987","2021-08-23","07:16:14",0,31.388889,96
"14988","2021-08-23","07:16:43",0,35.092593,92
"14989","2021-08-23","07:17:19",1,45.740741,100
"14990","2021-08-23","07:17:47",0,50.462963,94
"14991","2021-08-23","07:18:16",0,66.574074,88
"14992","2021-08-23","07:18:16",1,62.685185,106
"14993","2021-08-23","07:18:24",1,63.055556,90
"14994","2021-08-23","07:18:24",0,59.444444,85
"14995","2021-08-23","07:18:31",0,64.259259,91
"14996","2021-08-23","07:18:31",1,64.537037,88
"14997","2021-08-23","07:18:38",0,74.074074,82
"14998","2021-08-23","07:18:38",1,71.481481,88
"14999","2021-08-23","07:18:45",1,63.796296,102
"15000","2021-08-23","07:18:45",0,61.574074,90
"15001","2021-08-23","07:18:53",0,70.833333,99
"15002","2021-08-23","07:18:53",1,72.314815,100
"15003","2021-08-23","07:19:00",1,71.851852,96
"15004","2021-08-23","07:19:00",0,71.759259,101
"15005","2021-08-23","07:19:07",0,74.722222,93
"15006","2021-08-23","07:19:14",0,70.833333,104
"15007","2021-08-23","07:19:22",0,73.703704,102
"15008","2021-08-23","07:19:22",1,74.814815,93
"15009","2021-08-23","07:19:29",1,73.703704,92
"15010","2021-08-23","07:19:29",0,73.981481,95
"15011","2021-08-23","07:19:36",1,71.574074,97
"15012","2021-08-23","07:19:36",0,73.425926,104
"15013","2021-08-23","07:19:44",0,72.777778,103
"15014","2021-08-23","07:19:44",1,72.87037,101
"15015","2021-08-23","07:19:51",0,73.796296,105
"15016","2021-08-23","07:19:51",1,74.351852,93
"15017","2021-08-23","07:19:58",0,73.981481,106
"15018","2021-08-23","07:19:58",1,72.962963,95
"15019","2021-08-23","07:20:05",1,73.425926,100
"15020","2021-08-23","07:20:05",0,73.796296,108
"15021","2021-08-23","07:20:13",1,73.333333,98
"15022","2021-08-23","07:20:13",0,73.518519,104
"15023","2021-08-23","07:20:20",1,73.425926,102
"15024","2021-08-23","07:20:20",0,73.518519,101
"15025","2021-08-23","07:20:27",1,73.981481,102
"15026","2021-08-23","07:20:27",0,74.074074,96
"15027","2021-08-23","07:20:34",0,74.074074,100
"15028","2021-08-23","07:20:34",1,74.259259,105
"15029","2021-08-23","07:20:42",1,74.074074,104
"15030","2021-08-23","07:20:42",0,74.259259,103
"15031","2021-08-23","07:20:49",1,74.074074,97
