FileName: C:\2005SE~1\SEL0082.TXT
Local Time: Thu Oct 13 12:02:21 2005

Ship: Marco Michel Trip: 01 Tow: sel0082
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051013  150222  46  44.0390 N  61   2.9920 W   3.7        3.9*       9.1*       0.0        2.6*       6.6*
051013  150225  46  44.0360 N  61   2.9930 W   3.6        3.9        9.1        0.0        2.6        6.6 
051013  150226  46  44.0350 N  61   2.9930 W   3.2        3.3*       9.1        0.0       11.6*       6.6 
051013  150228  46  44.0330 N  61   2.9940 W   3.3        3.3        9.1        0.0       11.6        9.2*
051013  150230  46  44.0310 N  61   2.9950 W   3.6        3.3        9.1        0.0       11.6        9.2 
051013  150233  46  44.0290 N  61   2.9970 W   3.2        3.3        9.1        0.0        2.3*       9.2 
051013  150234  46  44.0280 N  61   2.9970 W   3.2        3.3        9.1        0.0        2.3        8.8*
051013  150236  46  44.0270 N  61   2.9980 W   3.2        3.3        9.1        0.0        2.3        8.8 
051013  150238  46  44.0250 N  61   2.9990 W   3.3        3.3        9.1        0.0        2.3       14.9*
051013  150240  46  44.0230 N  61   3.0000 W   3.0        3.3        9.1        0.0        2.3       14.9 
051013  150242  46  44.0220 N  61   3.0000 W   3.0        3.3        9.1        0.0        3.1*      14.9 
051013  150244  46  44.0200 N  61   3.0010 W   2.7        3.3        8.0*       0.0        3.1        9.2*
051013  150246  46  44.0190 N  61   3.0020 W   3.0        3.3        8.0        0.0        2.4*       9.2 
051013  150248  46  44.0170 N  61   3.0030 W   3.0        3.3        8.0        0.0        2.4        9.2 
051013  150250  46  44.0160 N  61   3.0030 W   2.7        3.3        8.0        0.0        2.4       76.9*
051013  150253  46  44.0130 N  61   3.0050 W   3.8        3.3        8.0        0.0        4.4*      76.9 
051013  150255  46  44.0110 N  61   3.0060 W   4.6        3.3        8.0        0.0        4.4       76.9 
051013  150256  46  44.0090 N  61   3.0070 W   5.0        3.3        8.0        0.0        4.4       76.9 
051013  150258  46  44.0060 N  61   3.0080 W   5.2        3.3        8.0        0.0        2.1*      76.9 
051013  150300  46  44.0040 N  61   3.0100 W   5.8        3.3        8.0        0.0        2.1       18.9*
