FileName: C:\2005SE~1\SEL0072.TXT
Local Time: Thu Oct 13 11:13:18 2005

Ship: Marco Michel Trip: 01 Tow: sel0072
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051013  142218  46  43.5710 N  61   3.1330 W   1.9        3.4       11.5*       0.0       10.7      125.6 
051013  142220  46  43.5700 N  61   3.1330 W   1.9        3.4       11.5        0.0       10.6*     125.6 
051013  142222  46  43.5690 N  61   3.1330 W   1.9        3.4       11.5        0.0       10.6      124.8*
051013  142224  46  43.5680 N  61   3.1340 W   1.9        3.4       11.5        0.0       11.0*     124.8 
051013  142226  46  43.5670 N  61   3.1340 W   2.2        3.4       11.5        0.0       11.0      124.8 
051013  142228  46  43.5660 N  61   3.1340 W   1.6        3.4       11.5        0.0       11.0      123.9*
051013  142230  46  43.5650 N  61   3.1340 W   2.3        3.4       11.0*       0.0       11.0      123.9 
051013  142232  46  43.5640 N  61   3.1350 W   1.5        3.4       11.0        0.0       11.0      127.8*
051013  142234  46  43.5630 N  61   3.1360 W   2.1        3.4       11.0        0.0        9.7*     127.8 
051013  142236  46  43.5620 N  61   3.1360 W   1.6        3.4       11.0        0.0        9.7      127.8 
051013  142238  46  43.5610 N  61   3.1370 W   2.1        3.4       11.0        0.0        9.7      124.3*
051013  142240  46  43.5590 N  61   3.1380 W   1.8        3.4       11.0        0.0        9.7      124.3 
051013  142242  46  43.5590 N  61   3.1380 W   1.9        3.4       10.5*       0.0        9.7      124.3 
051013  142244  46  43.5580 N  61   3.1380 W   1.9        3.4       10.5        0.0        9.7      124.3*
051013  142246  46  43.5570 N  61   3.1390 W   2.1        3.4       10.5        0.0        9.7      124.3 
051013  142248  46  43.5560 N  61   3.1400 W   1.8        3.4       10.5        0.0        9.7      124.3 
051013  142250  46  43.5550 N  61   3.1400 W   2.0        3.4       10.5        0.0        9.8*     128.7*
051013  142252  46  43.5530 N  61   3.1400 W   2.2        3.4       10.5        0.0        9.8      128.7 
051013  142254  46  43.5520 N  61   3.1400 W   1.7        3.4       10.5        0.0        9.8      123.9*
051013  142256  46  43.5510 N  61   3.1410 W   2.1        3.4       10.5        0.0        9.8*     123.9 
051013  142258  46  43.5500 N  61   3.1420 W   1.8        3.4       10.5        0.0        9.8      123.9 
051013  142300  46  43.5490 N  61   3.1430 W   2.2        3.4       10.5        0.0        9.8      125.2*
051013  142302  46  43.5470 N  61   3.1430 W   1.8        3.4       10.5        0.0       10.7*     125.2 
051013  142304  46  43.5460 N  61   3.1430 W   1.8        3.4       10.5        0.0       10.7      125.2 
051013  142306  46  43.5450 N  61   3.1430 W   2.2        3.4       11.4*       0.0       10.7      126.5*
051013  142308  46  43.5440 N  61   3.1440 W   1.6        3.4       11.4        0.0       10.7      126.5 
051013  142310  46  43.5430 N  61   3.1440 W   2.3        3.4       11.4        0.0       10.7      126.5 
051013  142312  46  43.5420 N  61   3.1450 W   1.6        3.4       11.4        0.0       11.0*     124.8*
051013  142314  46  43.5410 N  61   3.1450 W   2.3        3.4       11.4        0.0       11.0      124.8 
051013  142316  46  43.5400 N  61   3.1460 W   1.8        3.4       11.4        0.0       11.6*     124.8*
051013  142318  46  43.5390 N  61   3.1460 W   1.9        3.4       11.4        0.0       11.6      124.8 
051013  142320  46  43.5380 N  61   3.1460 W   2.2        3.4       11.4        0.0       11.6      124.8 
051013  142322  46  43.5370 N  61   3.1470 W   1.8        3.4       11.4        0.0        9.4*     126.5*
051013  142324  46  43.5360 N  61   3.1480 W   2.2        3.4       11.4        0.0        9.4      126.5 
051013  142326  46  43.5340 N  61   3.1480 W   1.6        3.4       11.4        0.0        9.4      126.5 
051013  142328  46  43.5340 N  61   3.1480 W   2.2        3.4       11.4        0.0        9.4      123.9*
051013  142330  46  43.5330 N  61   3.1490 W   1.8        3.4       11.4        0.0        9.4      123.9 
051013  142332  46  43.5310 N  61   3.1500 W   1.8        3.4       11.4        0.0       10.8*     123.9 
051013  142334  46  43.5300 N  61   3.1500 W   2.2        3.4       11.4        0.0       10.8      124.3*
051013  142336  46  43.5290 N  61   3.1510 W   1.9        3.4       11.4        0.0       10.8      124.3 
051013  142338  46  43.5280 N  61   3.1510 W   2.2        3.4       11.4        0.0       11.0*     122.6*
051013  142340  46  43.5270 N  61   3.1520 W   1.4        3.4       11.4        0.0       11.0      122.6 
051013  142342  46  43.5260 N  61   3.1520 W   2.2        3.4       11.4*       0.0       11.2*     122.6 
051013  142344  46  43.5250 N  61   3.1520 W   1.9        3.4       11.4        0.0       11.2      129.6*
051013  142346  46  43.5240 N  61   3.1530 W   2.1        3.4       11.4        0.0       11.2      129.6 
051013  142348  46  43.5220 N  61   3.1530 W   1.7        3.4       11.4        0.0       11.2      129.6 
051013  142350  46  43.5220 N  61   3.1530 W   1.9        3.4       11.4        0.0       11.2      125.6*
051013  142352  46  43.5200 N  61   3.1540 W   2.1        3.4       11.5*       0.0       11.2      125.6 
051013  142354  46  43.5190 N  61   3.1540 W   1.4        3.4       11.5        0.0       11.2      125.6*
051013  142356  46  43.5180 N  61   3.1550 W   2.0        3.4       11.5        0.0       11.2      125.6 
051013  142358  46  43.5170 N  61   3.1550 W   1.6        3.4       11.5        0.0       11.4*     125.6 
051013  142400  46  43.5170 N  61   3.1560 W   1.3        3.4       11.5        0.0       11.4      145.4*
051013  142402  46  43.5160 N  61   3.1560 W   1.1        3.4       11.5        0.0       11.4      145.4 
051013  142404  46  43.5160 N  61   3.1560 W   0.3        3.4       12.4*       0.0       10.1*     145.4 
051013  142406  46  43.5150 N  61   3.1570 W   0.7        3.4       12.4        0.0       10.1      194.6*
051013  142408  46  43.5150 N  61   3.1560 W   0.2        3.4       12.4        0.0       10.1      194.6 
051013  142410  46  43.5150 N  61   3.1570 W   0.8        3.4       12.4        0.0       16.1*     194.6 
051013  142412  46  43.5140 N  61   3.1570 W   1.1        3.4       12.4        0.0       16.1       64.1*
051013  142414  46  43.5130 N  61   3.1570 W   0.7        3.4       12.4        0.0       16.5*      64.1 
051013  142416  46  43.5130 N  61   3.1570 W   1.5        3.4       12.4        0.0       16.5       99.7*
051013  142418  46  43.5120 N  61   3.1580 W   1.1        3.4       12.4        0.0       16.5       99.7 
051013  142420  46  43.5120 N  61   3.1580 W   1.6        3.4       12.4        0.0        9.4*      99.7 
051013  142422  46  43.5100 N  61   3.1590 W   1.6        3.4       12.4        0.0        9.4      114.7*
051013  142424  46  43.5090 N  61   3.1590 W   1.6        3.4       12.4        0.0        4.1*     114.7 
051013  142426  46  43.5080 N  61   3.1600 W   1.8        3.4       12.4        0.0        4.1      114.7 
051013  142428  46  43.5080 N  61   3.1600 W   1.7        3.4       12.4        0.0        4.1      127.0*
051013  142430  46  43.5070 N  61   3.1600 W   1.7        3.4       12.4        0.0        5.4*     127.0 
051013  142432  46  43.5060 N  61   3.1610 W   1.9        3.4       12.4        0.0        5.4      127.0 
051013  142434  46  43.5040 N  61   3.1620 W   1.9        3.4       12.4        0.0        5.4      162.6*
051013  142436  46  43.5030 N  61   3.1620 W   1.9        3.4       12.4        0.0        0.7*     162.6 
051013  142438  46  43.5020 N  61   3.1630 W   2.0        3.4       12.4        0.0        0.7      120.8*
051013  142440  46  43.5000 N  61   3.1630 W   1.7        3.4       12.4        0.0        6.4*     120.8 
051013  142442  46  43.5000 N  61   3.1630 W   2.1        3.4       12.4        0.0        6.4      120.8 
051013  142444  46  43.4990 N  61   3.1640 W   1.7        3.4       12.4        0.0        6.4      125.2*
051013  142446  46  43.4980 N  61   3.1640 W   2.1        3.4       12.4        0.0       15.8*     125.2 
051013  142448  46  43.4960 N  61   3.1650 W   1.9        3.4       12.4        0.0       15.8      125.2 
051013  142450  46  43.4950 N  61   3.1660 W   2.0        3.4       12.4        0.0       15.8      122.1*
051013  142452  46  43.4940 N  61   3.1660 W   1.7        3.4       12.4        0.0        7.1*     122.1 
051013  142454  46  43.4940 N  61   3.1670 W   1.8        3.4       12.4        0.0        7.1      122.1 
051013  142456  46  43.4920 N  61   3.1680 W   1.8        3.4       12.4        0.0        7.1      122.1 
051013  142458  46  43.4910 N  61   3.1680 W   1.9        3.4       12.4        0.0        7.1      122.1 
051013  142500  46  43.4900 N  61   3.1680 W   1.8        3.4       12.4        0.0        7.1      122.1 
051013  142502  46  43.4890 N  61   3.1680 W   1.8        3.4       12.4        0.0        7.1      122.1 
051013  142504  46  43.4880 N  61   3.1690 W   1.7        3.4       12.4        0.0        7.1      122.1 
051013  142506  46  43.4870 N  61   3.1690 W   1.8        3.4       12.4        0.0        7.1      161.7*
051013  142508  46  43.4860 N  61   3.1700 W   1.7        3.4       12.4        0.0        7.1      161.7 
051013  142510  46  43.4850 N  61   3.1700 W   1.9        3.4       12.4        0.0        7.1      161.7 
051013  142512  46  43.4840 N  61   3.1710 W   1.6        3.4       12.4        0.0        7.1      127.8*
051013  142514  46  43.4830 N  61   3.1720 W   1.7        3.4       12.4        0.0        7.1      127.8 
051013  142516  46  43.4830 N  61   3.1720 W   1.7        2.5*      12.4        0.0        7.1      127.8 
051013  142518  46  43.4820 N  61   3.1720 W   1.5        2.5       12.4        0.0        7.1      138.8*
051013  142520  46  43.4810 N  61   3.1730 W   1.5        2.5       12.4        0.0        7.1      138.8 
051013  142522  46  43.4800 N  61   3.1730 W   1.5        2.5       12.4        0.0       12.5*     138.8 
051013  142524  46  43.4790 N  61   3.1740 W   1.8        2.5       12.4        0.0       12.5      138.8 
051013  142526  46  43.4780 N  61   3.1740 W   1.3        2.5       12.4        0.0       12.5      138.8 
051013  142528  46  43.4770 N  61   3.1740 W   1.4        2.5       12.4        0.0        5.1*     138.8 
051013  142530  46  43.4770 N  61   3.1750 W   1.6        2.5       12.4        0.0        5.1      138.8 
051013  142532  46  43.4760 N  61   3.1750 W   1.4        2.5       12.4        0.0        5.1      138.8 
051013  142534  46  43.4760 N  61   3.1750 W   1.5        2.5       12.4        0.0        5.9*     138.8 
051013  142536  46  43.4750 N  61   3.1760 W   1.6        2.5        4.6*       0.0        5.9      138.8 
051013  142538  46  43.4740 N  61   3.1770 W   1.5        2.5        4.6        0.0        8.6*     102.8*
051013  142540  46  43.4730 N  61   3.1770 W   1.5        2.5        4.6        0.0        8.6      102.8 
051013  142542  46  43.4720 N  61   3.1770 W   1.4        3.9*       4.6        0.0        8.6      102.8 
051013  142544  46  43.4710 N  61   3.1770 W   1.5        3.9        4.6        0.0        3.7*     119.9*
051013  142546  46  43.4700 N  61   3.1780 W   1.5        3.9        4.6        0.0        3.7      119.9 
051013  142548  46  43.4690 N  61   3.1780 W   1.6        3.9        4.6        0.0        3.7      119.9 
051013  142550  46  43.4680 N  61   3.1780 W   1.3        3.9        2.8*       0.0        3.7       75.1*
051013  142552  46  43.4670 N  61   3.1790 W   1.6        3.9        2.8        0.0        3.7       75.1 
051013  142554  46  43.4670 N  61   3.1790 W   1.6        3.9        2.8        0.0        4.7*      75.1 
051013  142556  46  43.4660 N  61   3.1790 W   1.2        7.4*       2.8        0.0        4.7      119.1*
051013  142558  46  43.4650 N  61   3.1800 W   1.7        7.4        2.8        0.0        4.7      119.1 
051013  142600  46  43.4640 N  61   3.1800 W   1.4        7.4        2.8        0.0        5.3*     118.6*
051013  142602  46  43.4630 N  61   3.1810 W   1.4        7.4        4.1*       0.0        5.3      118.6 
051013  142604  46  43.4620 N  61   3.1810 W   1.5        7.4        4.1        0.0       12.8*     118.6 
051013  142606  46  43.4620 N  61   3.1810 W   1.3        7.4        4.1        0.0       12.8      116.0*
051013  142608  46  43.4610 N  61   3.1810 W   1.5        7.4        4.1        0.0       12.8      116.0 
051013  142610  46  43.4600 N  61   3.1820 W   1.6        7.4        4.1        0.0        0.8*     116.0 
051013  142612  46  43.4590 N  61   3.1820 W   1.3        7.4        4.1        0.0        0.8      117.7*
051013  142614  46  43.4580 N  61   3.1830 W   1.8        7.4        4.1        0.0        0.8      117.7 
051013  142616  46  43.4570 N  61   3.1830 W   1.3        7.4        4.1        0.0       19.6*     117.7 
051013  142618  46  43.4560 N  61   3.1830 W   1.5        7.4        4.1        0.0       19.6      226.3*
051013  142620  46  43.4560 N  61   3.1830 W   1.5        7.4        4.1        0.0       19.6      226.3 
051013  142622  46  43.4550 N  61   3.1840 W   1.3        7.4        4.1        0.0       19.6      226.3 
051013  142624  46  43.4540 N  61   3.1840 W   1.4        7.4        4.1        0.0       19.6      226.3 
051013  142626  46  43.4540 N  61   3.1840 W   1.4        7.4        4.1        0.0        0.9*     226.3 
051013  142628  46  43.4530 N  61   3.1840 W   1.1        7.4        4.1        0.0        0.9      226.3 
051013  142630  46  43.4520 N  61   3.1850 W   1.6        7.4        4.1        0.0        4.1*     226.3 
051013  142632  46  43.4510 N  61   3.1850 W   1.0        7.4        4.1        0.0        4.1      226.3 
051013  142634  46  43.4510 N  61   3.1860 W   1.5        7.4        4.1        0.0        4.1      226.3 
051013  142636  46  43.4500 N  61   3.1860 W   0.9        7.4        4.1        0.0        1.8*     226.3 
051013  142638  46  43.4490 N  61   3.1860 W   1.3        2.3*       4.1        0.0        1.8      226.3 
051013  142640  46  43.4480 N  61   3.1860 W   1.2        2.3        4.1        0.0        1.8      226.3 
051013  142642  46  43.4480 N  61   3.1870 W   1.1        2.3        4.1        0.0       11.3*     226.3 
051013  142644  46  43.4470 N  61   3.1870 W   1.2        2.3        4.1        0.0       11.3      226.3 
051013  142646  46  43.4470 N  61   3.1870 W   1.3        2.3        4.1        0.0       11.3      226.3 
051013  142648  46  43.4460 N  61   3.1870 W   1.0        2.3        4.1        0.0       11.3      226.3 
051013  142650  46  43.4450 N  61   3.1870 W   1.3        2.3        4.1        0.0       11.3       91.8*
051013  142652  46  43.4450 N  61   3.1870 W   1.0        2.3        4.1        0.0       13.4*      91.8 
051013  142654  46  43.4440 N  61   3.1870 W   1.4        2.3        4.1        0.0       13.4       91.8 
051013  142656  46  43.4430 N  61   3.1880 W   1.3        2.3        4.1        0.0       13.4      120.4*
051013  142658  46  43.4420 N  61   3.1880 W   0.9        2.3        4.1        0.0       13.4      120.4 
051013  142700  46  43.4420 N  61   3.1890 W   1.5        2.3       13.3*       0.0       13.4      120.4 
051013  142702  46  43.4410 N  61   3.1890 W   1.1        2.3       13.3        0.0        7.1*     120.4 
051013  142704  46  43.4400 N  61   3.1890 W   1.2        2.3       13.3        0.0        7.1      120.4 
051013  142706  46  43.4390 N  61   3.1900 W   1.2        2.3       13.3        0.0        7.1      120.4 
051013  142708  46  43.4380 N  61   3.1900 W   1.0        2.3       13.3        0.0        8.8*     120.4 
051013  142710  46  43.4380 N  61   3.1900 W   1.4        2.3       13.3        0.0        8.8      120.4 
051013  142712  46  43.4370 N  61   3.1900 W   0.8        2.3       13.3        0.0        7.4*     130.0*
051013  142714  46  43.4360 N  61   3.1900 W   1.3        2.3       13.3        0.0        7.4      130.0 
051013  142716  46  43.4350 N  61   3.1900 W   0.9        2.3       13.3        0.0        7.4      130.0 
051013  142718  46  43.4350 N  61   3.1900 W   1.3        2.3       13.3        0.0        7.4       86.5*
051013  142720  46  43.4340 N  61   3.1900 W   0.8        2.3       13.3        0.0        7.4       86.5 
051013  142722  46  43.4330 N  61   3.1900 W   1.2        2.3       13.3        0.0        7.4       58.9*
051013  142724  46  43.4330 N  61   3.1900 W   1.0        2.3       13.3        0.0        7.4       58.9 
051013  142726  46  43.4320 N  61   3.1900 W   1.3        2.3       13.3        0.0        7.4       58.9 
051013  142728  46  43.4310 N  61   3.1900 W   0.8        2.3       13.3        0.0       10.7*      90.9*
051013  142730  46  43.4310 N  61   3.1900 W   1.2        2.3       13.3        0.0       10.7       90.9 
051013  142732  46  43.4300 N  61   3.1900 W   1.1        2.3       13.3        0.0       10.7       90.9 
051013  142734  46  43.4290 N  61   3.1910 W   1.0        2.3       13.3        0.0        0.7*      90.9 
051013  142736  46  43.4290 N  61   3.1900 W   1.1        2.8*      13.3        0.0        0.7       90.9 
051013  142738  46  43.4280 N  61   3.1900 W   1.0        2.8       13.3        0.0       10.7*      90.9 
051013  142740  46  43.4270 N  61   3.1910 W   1.3        2.8       13.3        0.0       10.7       90.9 
051013  142742  46  43.4270 N  61   3.1910 W   0.8        2.8       13.3        0.0       10.7       90.9 
051013  142744  46  43.4260 N  61   3.1910 W   1.3        2.8       13.3        0.0        6.5*      83.9*
051013  142746  46  43.4260 N  61   3.1910 W   0.9        2.8       13.3        0.0        6.5       83.9 
051013  142748  46  43.4250 N  61   3.1910 W   1.4        2.8       13.3        0.0        6.5       83.9 
051013  142750  46  43.4240 N  61   3.1910 W   0.6        2.8       13.3        0.0        6.5       64.6*
051013  142752  46  43.4230 N  61   3.1910 W   1.5        2.8       13.3        0.0        6.5       64.6 
051013  142754  46  43.4230 N  61   3.1910 W   1.1        2.8       13.3        0.0        5.1*      86.5*
051013  142756  46  43.4230 N  61   3.1910 W   1.1        2.8       13.3        0.0        5.1       86.5 
051013  142758  46  43.4220 N  61   3.1910 W   1.1        2.8       13.3        0.0        5.1       86.5 
051013  142800  46  43.4210 N  61   3.1910 W   0.8        2.8       13.3        0.0       13.7*     130.9*
051013  142802  46  43.4200 N  61   3.1910 W   1.4        2.8       13.3        0.0       13.7      130.9 
051013  142804  46  43.4190 N  61   3.1910 W   0.7        2.8       13.3        0.0        0.8*     130.9 
051013  142806  46  43.4190 N  61   3.1910 W   1.2        2.8       13.3        0.0        0.8       94.9*
051013  142808  46  43.4180 N  61   3.1910 W   0.9        2.8       13.3        0.0        0.8       94.9 
051013  142810  46  43.4180 N  61   3.1910 W   1.0        2.8       13.3        0.0        4.1*      54.9*
051013  142813  46  43.4170 N  61   3.1900 W   0.8        2.8       13.3        0.0        4.1       54.9 
051013  142814  46  43.4170 N  61   3.1910 W   1.0        2.8       13.3        0.0        4.1       54.9 
051013  142816  46  43.4160 N  61   3.1910 W   1.1        2.8       13.3        0.0        5.9*      54.0*
051013  142818  46  43.4160 N  61   3.1910 W   0.8        2.8       13.3        0.0        5.9       54.0 
051013  142820  46  43.4150 N  61   3.1910 W   1.0        2.8       13.3        0.0        6.5*      54.0 
051013  142822  46  43.4140 N  61   3.1910 W   0.9        2.8       13.3        0.0        6.5       54.0 
051013  142824  46  43.4140 N  61   3.1910 W   0.8        2.8       13.3        0.0        6.5       54.0 
051013  142826  46  43.4130 N  61   3.1910 W   1.0        2.8       13.3        0.0        2.1*     217.0*
051013  142828  46  43.4130 N  61   3.1910 W   0.9        2.8       13.3        0.0        2.1      217.0 
051013  142830  46  43.4120 N  61   3.1910 W   1.1        2.8       13.3        0.0        2.1      217.0 
051013  142832  46  43.4110 N  61   3.1910 W   1.0        2.8       13.3        0.0        5.2*      95.8*
051013  142834  46  43.4110 N  61   3.1910 W   0.7        2.8       13.3        0.0        5.2       95.8 
051013  142836  46  43.4110 N  61   3.1900 W   1.3        2.8       13.5*       0.0        4.1*      95.8 
051013  142838  46  43.4100 N  61   3.1910 W   0.7        2.8       13.5        0.0        4.1       37.8*
051013  142840  46  43.4100 N  61   3.1910 W   1.3        2.8       13.5        0.0        4.1       37.8 
051013  142843  46  43.4090 N  61   3.1910 W   1.1        2.8       13.5        0.0        4.3*      37.8 
051013  142844  46  43.4080 N  61   3.1910 W   1.1        2.8       13.5        0.0        4.3       37.8 
051013  142846  46  43.4080 N  61   3.1910 W   0.9        2.8       13.5        0.0        5.4*      37.8 
051013  142849  46  43.4070 N  61   3.1900 W   0.8        2.8       13.5        0.0        5.4       37.8 
051013  142850  46  43.4060 N  61   3.1900 W   0.9        2.8       13.5        0.0        5.4       37.8 
051013  142852  46  43.4060 N  61   3.1900 W   1.2        2.8       13.5        0.0        5.9*      37.8 
051013  142854  46  43.4050 N  61   3.1900 W   1.1        2.8       13.5        0.0        5.9       42.2*
051013  142856  46  43.4040 N  61   3.1900 W   0.9        2.8       13.5        0.0        5.9       42.2 
051013  142859  46  43.4030 N  61   3.1900 W   1.1        2.8       13.5        0.0        5.3*      55.4*
051013  142900  46  43.4030 N  61   3.1900 W   0.8        2.8       13.5        0.0        5.3       55.4 
051013  142902  46  43.4030 N  61   3.1900 W   1.2        2.8       13.5        0.0        5.8*      55.4 
051013  142904  46  43.4020 N  61   3.1900 W   1.2        2.8       13.5        0.0        5.8       45.7*
051013  142906  46  43.4010 N  61   3.1900 W   1.0        2.8       13.5        0.0        5.8       45.7 
051013  142909  46  43.4000 N  61   3.1890 W   0.9        2.8       13.5        0.0        9.4*      45.7 
051013  142910  46  43.4000 N  61   3.1890 W   0.9        2.8       13.5        0.0        9.4       42.2*
051013  142913  46  43.3990 N  61   3.1880 W   1.1        2.8       13.6*       0.0        2.0*      42.2 
051013  142914  46  43.3980 N  61   3.1880 W   0.9        2.8       13.6        0.0        2.0       46.1*
051013  142916  46  43.3980 N  61   3.1880 W   1.6        2.8       13.6        0.0        2.0       46.1 
051013  142918  46  43.3970 N  61   3.1880 W   1.1        2.8       13.6        0.0       21.1*      46.1 
051013  142920  46  43.3960 N  61   3.1870 W   1.4        2.8       13.6        0.0       21.1       35.1*
051013  142922  46  43.3960 N  61   3.1870 W   0.8        2.8       13.6        0.0       21.1       35.1 
051013  142924  46  43.3950 N  61   3.1870 W   1.4        2.8       13.6        0.0       21.1       35.1 
051013  142926  46  43.3950 N  61   3.1860 W   1.2        2.8       13.6        0.0       21.1       55.4*
051013  142928  46  43.3940 N  61   3.1860 W   1.5        2.8       13.6        0.0       21.1       55.4 
051013  142930  46  43.3930 N  61   3.1860 W   1.6        2.8       13.6        0.0       21.1       55.4 
051013  142932  46  43.3920 N  61   3.1860 W   1.7        2.8       13.6        0.0       21.1       55.4 
051013  142934  46  43.3910 N  61   3.1860 W   1.6        2.8       13.6        0.0       14.9*      55.4 
