FileName: C:\2005SE~1\SEL0092.TXT
Local Time: Thu Oct 13 12:50:46 2005

Ship: Marco Michel Trip: 01 Tow: sel0092
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051013  155048  46  43.8690 N  61   3.1280 W   2.6        2.7*      13.0*       0.0        2.6*       4.8*
051013  155049  46  43.8680 N  61   3.1280 W   2.6        2.7       13.0        0.0        3.1*       9.7*
051013  155051  46  43.8670 N  61   3.1290 W   2.9        2.7       13.0        0.0        3.1        9.7 
051013  155054  46  43.8650 N  61   3.1310 W   3.7        2.7       13.0        0.0        3.1        9.7 
051013  155055  46  43.8640 N  61   3.1320 W   4.0        2.7       13.0        0.0        3.1        9.7 
051013  155057  46  43.8610 N  61   3.1340 W   4.7        2.7       13.0        0.0        3.1        9.7 
051013  155100  46  43.8580 N  61   3.1370 W   5.4        2.7       13.0        0.0        3.1        9.7 
051013  155101  46  43.8570 N  61   3.1390 W   5.7        2.7       13.0        0.0        3.1        9.7 
051013  155103  46  43.8540 N  61   3.1410 W   6.2        2.7       13.0        0.0        3.1        9.7 
051013  155106  46  43.8490 N  61   3.1450 W   6.6        2.7       13.0        0.0        3.1        9.7 
051013  155107  46  43.8470 N  61   3.1470 W   6.7        2.7       13.0        0.0        3.1        9.7 
051013  155109  46  43.8440 N  61   3.1500 W   6.8        2.7       13.0        0.0        3.1        9.7 
051013  155112  46  43.8390 N  61   3.1540 W   7.4        2.7       13.0        0.0        3.1        9.7 
051013  155113  46  43.8370 N  61   3.1550 W   7.5        2.7       13.0        0.0        3.1        9.7 
051013  155115  46  43.8330 N  61   3.1580 W   7.6        2.7       13.0        0.0        3.1        9.7 
051013  155118  46  43.8280 N  61   3.1620 W   7.2        2.7       13.0        0.0        3.1        9.7 
051013  155119  46  43.8260 N  61   3.1630 W   7.4        2.7       13.0        0.0        3.1        9.7 
051013  155121  46  43.8220 N  61   3.1660 W   7.5        2.7       13.0        0.0        3.1        9.7 
051013  155124  46  43.8160 N  61   3.1700 W   7.8        2.7       13.0        0.0        3.1        9.7 
051013  155125  46  43.8140 N  61   3.1710 W   7.8        2.7       13.0        0.0        3.1        9.7 
051013  155127  46  43.8100 N  61   3.1730 W   7.4        2.7       13.0        0.0        3.1        9.7 
051013  155130  46  43.8040 N  61   3.1760 W   7.4        2.7       13.0        0.0        3.1        9.7 
051013  155131  46  43.8020 N  61   3.1780 W   7.5        2.7       13.0        0.0        3.1        9.7 
051013  155133  46  43.7980 N  61   3.1800 W   7.9        2.7       13.0        0.0        3.1        9.7 
051013  155136  46  43.7920 N  61   3.1840 W   7.7        2.7       13.0        0.0        3.1        9.7 
051013  155137  46  43.7900 N  61   3.1850 W   7.5        2.7       13.0        0.0        3.1        9.7 
