FileName: C:\2005SE~1\SEL0011
Local Time: Thu Oct 13 05:12:25 2005

Ship: Marco Michel Trip: 01 Tow: sel0011
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051013  081227  46  43.9400 N  61   3.0080 W   7.5        3.3*       9.2*       0.0        2.9*     341.8*
051013  081229  46  43.9360 N  61   3.0120 W   7.9        3.3        9.2        0.0        2.9      341.8 
051013  081231  46  43.9320 N  61   3.0150 W   8.6        3.3        9.2        0.0        2.9      341.8 
051013  081233  46  43.9280 N  61   3.0180 W   8.1        3.3        9.2        0.0        6.0*     341.8 
051013  081235  46  43.9240 N  61   3.0220 W   7.6        3.3        9.2        0.0        6.0      341.8 
051013  081237  46  43.9210 N  61   3.0250 W   7.1        3.3        9.2        0.0        6.0      341.8 
051013  081239  46  43.9180 N  61   3.0280 W   7.9        3.3        9.2        0.0        6.0      341.8 
051013  081241  46  43.9140 N  61   3.0310 W   8.1        3.3        9.2        0.0        6.0      341.8 
051013  081243  46  43.9100 N  61   3.0350 W   8.0        3.3        9.2        0.0        6.0      341.8 
051013  081245  46  43.9060 N  61   3.0390 W   7.7        3.3        9.2        0.0        6.0      341.8 
051013  081247  46  43.9030 N  61   3.0420 W   7.1        3.3        9.2        0.0        6.0      341.8 
051013  081249  46  43.8990 N  61   3.0450 W   7.4        3.3        9.2        0.0        6.0      341.8 
051013  081251  46  43.8950 N  61   3.0480 W   7.7        3.3        9.2        0.0        6.0      341.8 
051013  081253  46  43.8910 N  61   3.0520 W   7.6        3.3        9.2        0.0        6.0      341.8 
051013  081255  46  43.8880 N  61   3.0560 W   7.9        3.3        9.2        0.0        6.0      341.8 
051013  081257  46  43.8840 N  61   3.0590 W   7.2        3.3        9.2        0.0        6.0      341.8 
051013  081259  46  43.8810 N  61   3.0620 W   7.5        3.3        9.2        0.0        6.0      341.8 
051013  081301  46  43.8780 N  61   3.0650 W   7.4        3.3        9.2        0.0        6.0      341.8 
051013  081303  46  43.8740 N  61   3.0670 W   7.8        3.3        9.2        0.0        6.0      341.8 
051013  081305  46  43.8700 N  61   3.0710 W   7.4        3.3        9.2        0.0        6.0      341.8 
051013  081307  46  43.8670 N  61   3.0750 W   7.4        3.3        9.2        0.0        6.0      341.8 
051013  081309  46  43.8630 N  61   3.0780 W   7.4        3.3        9.2        0.0        6.0      341.8 
051013  081311  46  43.8590 N  61   3.0810 W   7.2        3.3        9.2        0.0        6.0      341.8 
051013  081313  46  43.8560 N  61   3.0840 W   7.4        3.3        9.2        0.0        6.0      341.8 
