FileName: C:\2005SE~1\SEL0062.TXT
Local Time: Thu Oct 13 10:12:26 2005

Ship: Marco Michel Trip: 01 Tow: sel0062
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051013  131228  46  48.6270 N  61   6.9830 W   2.0        3.8*      10.8*       0.0       18.4*       1.3*
051013  131408  46  48.5620 N  61   7.2450 W   7.3        3.8       10.8        0.0       18.4      225.4 
051013  131410  46  48.5600 N  61   7.2510 W   7.5        3.8       10.8        0.0       18.4      225.4 
051013  131412  46  48.5580 N  61   7.2570 W   7.8        3.8       10.8        0.0       18.4      225.4 
051013  131414  46  48.5560 N  61   7.2630 W   7.5        3.8       10.8        0.0       18.4      225.4 
051013  131416  46  48.5550 N  61   7.2680 W   7.0        3.8       10.8        0.0       18.4      225.4 
051013  131418  46  48.5530 N  61   7.2720 W   6.6       10.9*      10.8        0.0       18.4      225.4 
051013  131420  46  48.5510 N  61   7.2770 W   6.7       10.9       10.8        0.0       18.4      225.4 
051013  131422  46  48.5500 N  61   7.2820 W   6.4       10.9       10.8        0.0       18.4      225.4 
051013  131424  46  48.5480 N  61   7.2870 W   6.3       10.9       10.2*       0.0       18.4      634.4*
051013  131426  46  48.5470 N  61   7.2920 W   5.7       10.9       10.2        0.0       18.4      634.4 
051013  131428  46  48.5450 N  61   7.2960 W   5.9       10.9       10.2        0.0        5.1*     634.4 
051013  131430  46  48.5440 N  61   7.3000 W   5.8       10.9       10.2        0.0        5.1       38.2*
051013  131432  46  48.5420 N  61   7.3040 W   5.2       10.9       10.2        0.0        5.1       38.2 
051013  131434  46  48.5420 N  61   7.3070 W   4.3       10.9       10.2        0.0        8.9*      32.9*
051013  131436  46  48.5410 N  61   7.3110 W   3.8        2.8*      10.2        0.0        8.9       32.9 
051013  131438  46  48.5400 N  61   7.3130 W   3.4        2.8       10.2        0.0        8.0*      32.9 
051013  131440  46  48.5400 N  61   7.3160 W   3.0        2.8       10.2        0.0        8.0       49.6*
051013  131442  46  48.5390 N  61   7.3190 W   2.8        2.8       10.2        0.0        8.0       49.6 
051013  131444  46  48.5390 N  61   7.3200 W   2.5        2.8       10.2        0.0        6.8*      49.6 
051013  131446  46  48.5380 N  61   7.3220 W   2.4        2.8       10.2        0.0        6.8       32.1*
051013  131448  46  48.5380 N  61   7.3240 W   2.0        2.8       10.2        0.0        6.8       32.1 
051013  131450  46  48.5380 N  61   7.3260 W   2.2        2.8       10.2        0.0        8.0*     140.6*
051013  131452  46  48.5370 N  61   7.3280 W   1.8        2.8       10.2        0.0        8.0      140.6 
051013  131454  46  48.5370 N  61   7.3290 W   2.0        2.8       10.2        0.0        9.4*     140.6 
051013  131456  46  48.5370 N  61   7.3310 W   1.6        2.8       10.2        0.0        9.4      140.6 
051013  131458  46  48.5360 N  61   7.3320 W   2.0        2.8       10.2        0.0        9.4      140.6 
051013  131500  46  48.5360 N  61   7.3340 W   1.5        2.8       10.2        0.0        7.1*     140.6 
051013  131502  46  48.5360 N  61   7.3350 W   1.7        4.1*      10.2        0.0        7.1       98.4*
051013  131504  46  48.5350 N  61   7.3360 W   1.7        4.1       10.2        0.0        7.1       98.4 
051013  131506  46  48.5350 N  61   7.3380 W   1.6        4.1       10.2        0.0        6.5*      98.4 
051013  131508  46  48.5350 N  61   7.3390 W   1.9        4.1        2.4*       0.0        6.5       98.4 
051013  131510  46  48.5340 N  61   7.3410 W   1.5        4.1        2.4        0.0        5.0*      98.4 
051013  131512  46  48.5340 N  61   7.3420 W   1.8        4.1        2.4        0.0        5.0       49.6*
051013  131514  46  48.5330 N  61   7.3430 W   1.6        4.1        2.4        0.0        5.0       49.6 
051013  131516  46  48.5330 N  61   7.3450 W   1.8        4.0*       2.4        0.0        6.1*      45.3*
051013  131518  46  48.5330 N  61   7.3460 W   1.5        4.0        2.4        0.0        6.1       45.3 
051013  131520  46  48.5320 N  61   7.3470 W   1.9        4.0        2.4        0.0        6.7*      45.3 
051013  131522  46  48.5320 N  61   7.3490 W   1.8        4.0        2.5*       0.0        6.7       55.8*
051013  131524  46  48.5320 N  61   7.3500 W   1.5        4.0        2.5        0.0        6.7       55.8 
051013  131526  46  48.5310 N  61   7.3520 W   1.9        4.0        2.5        0.0        4.0*      55.8 
051013  131528  46  48.5310 N  61   7.3530 W   1.7        4.1*       2.5        0.0        4.0       51.8*
051013  131530  46  48.5310 N  61   7.3540 W   1.7        4.1        2.5        0.0        4.0       51.8 
051013  131532  46  48.5300 N  61   7.3560 W   1.6        4.1        2.5        0.0        5.6*      58.0*
051013  131534  46  48.5300 N  61   7.3580 W   2.0        4.1        2.1*       0.0        5.6       58.0 
051013  131536  46  48.5300 N  61   7.3590 W   1.7        4.1        2.1        0.0        5.6*      58.0 
051013  131538  46  48.5290 N  61   7.3610 W   1.7        4.1        2.1        0.0        5.6       57.6*
051013  131540  46  48.5290 N  61   7.3620 W   1.9        4.1        2.1        0.0        5.6       57.6 
051013  131542  46  48.5280 N  61   7.3630 W   1.6        3.6*       2.1        0.0        4.9*      57.6 
051013  131544  46  48.5280 N  61   7.3640 W   1.8        3.6        2.1        0.0        4.9       64.1*
051013  131546  46  48.5280 N  61   7.3660 W   1.7        3.6        2.1        0.0        6.8*      64.1 
051013  131548  46  48.5270 N  61   7.3670 W   1.8        3.6        2.3*       0.0        6.8       64.1*
051013  131550  46  48.5270 N  61   7.3690 W   1.6        3.6        2.3        0.0        6.8       64.1 
051013  131552  46  48.5270 N  61   7.3700 W   2.0        3.6        2.3        0.0        4.0*      64.1 
051013  131554  46  48.5260 N  61   7.3710 W   1.7        4.0*       2.3        0.0        4.0       65.0*
051013  131556  46  48.5260 N  61   7.3730 W   2.0        4.0        2.3        0.0        4.0       65.0 
051013  131558  46  48.5250 N  61   7.3740 W   1.4        4.0        2.3        0.0        7.1*      65.0 
051013  131600  46  48.5250 N  61   7.3760 W   1.8        4.0        2.2*       0.0        7.1       66.8*
051013  131602  46  48.5250 N  61   7.3770 W   1.8        4.0        2.2        0.0        4.4*      66.8 
051013  131604  46  48.5240 N  61   7.3790 W   1.8        4.0        2.2        0.0        4.4       73.4*
051013  131606  46  48.5230 N  61   7.3800 W   1.9        4.0        2.2        0.0        4.4       73.4 
051013  131608  46  48.5230 N  61   7.3820 W   1.6        3.9*       2.2        0.0        5.4*      73.4 
051013  131610  46  48.5230 N  61   7.3830 W   2.2        3.9        2.2        0.0        5.4       73.8*
051013  131612  46  48.5220 N  61   7.3850 W   1.5        3.9        2.2        0.0        5.4       73.8 
051013  131614  46  48.5220 N  61   7.3860 W   2.2        3.9        3.2*       0.0        5.1*      73.8 
051013  131616  46  48.5210 N  61   7.3880 W   1.6        3.9        3.2        0.0        5.1       71.6*
051013  131618  46  48.5210 N  61   7.3890 W   2.1        3.9        3.2        0.0        5.6*      71.6 
051013  131620  46  48.5210 N  61   7.3910 W   1.8        2.9*       3.2        0.0        5.6       77.3*
051013  131622  46  48.5200 N  61   7.3920 W   1.9        2.9        3.2        0.0        5.6       77.3 
051013  131624  46  48.5200 N  61   7.3940 W   2.0        2.9        3.2        0.0        6.0*      77.3 
051013  131626  46  48.5190 N  61   7.3960 W   2.0        2.9        2.3*       0.0        6.0       78.6*
051013  131628  46  48.5190 N  61   7.3970 W   1.8        2.9        2.3        0.0        6.4*      78.6 
051013  131630  46  48.5180 N  61   7.3980 W   2.2        2.9        2.3        0.0        6.4       78.6 
051013  131632  46  48.5180 N  61   7.4000 W   1.9        2.9        2.3        0.0        6.4       82.6*
051013  131634  46  48.5170 N  61   7.4010 W   1.9        9.0*       2.3        0.0        5.7*      82.6 
051013  131636  46  48.5170 N  61   7.4030 W   2.1        9.0        2.3        0.0        5.7       80.8*
051013  131638  46  48.5160 N  61   7.4040 W   1.9        9.0        2.3        0.0        5.7       80.8 
051013  131640  46  48.5160 N  61   7.4060 W   2.0        9.0        2.4*       0.0        6.2*      80.8 
051013  131642  46  48.5150 N  61   7.4080 W   2.1        9.0        2.4        0.0        6.2       84.4*
051013  131644  46  48.5150 N  61   7.4090 W   1.8        9.0        2.4        0.0        6.5*      84.4 
051013  131646  46  48.5150 N  61   7.4110 W   2.1        9.0        2.4        0.0        6.5       84.4 
051013  131648  46  48.5140 N  61   7.4120 W   1.8        4.5*       2.4        0.0        6.5       84.4*
051013  131650  46  48.5130 N  61   7.4140 W   2.2        4.5        2.4        0.0        7.1*      84.4 
051013  131652  46  48.5130 N  61   7.4160 W   1.7        4.5        2.4        0.0        7.1       84.4 
051013  131654  46  48.5130 N  61   7.4170 W   1.9        4.5        2.4        0.0        7.1       84.8*
051013  131656  46  48.5120 N  61   7.4180 W   2.0        4.5        2.4        0.0        7.6*      84.8 
051013  131658  46  48.5120 N  61   7.4200 W   2.0        4.5        2.4        0.0        7.6       87.0*
051013  131700  46  48.5120 N  61   7.4220 W   1.8        4.5        2.4        0.0        8.6*      87.0 
051013  131702  46  48.5110 N  61   7.4230 W   1.9        4.5        2.4        0.0        8.6       87.0 
051013  131704  46  48.5110 N  61   7.4240 W   2.0        4.5        2.4        0.0        8.6       86.5*
051013  131706  46  48.5100 N  61   7.4260 W   1.8        4.5        2.4        0.0        8.4*      86.5 
051013  131708  46  48.5100 N  61   7.4280 W   1.9        4.5        2.4        0.0        8.4       86.5 
051013  131710  46  48.5090 N  61   7.4290 W   1.7        4.5        2.4        0.0        8.4       86.5*
051013  131712  46  48.5090 N  61   7.4300 W   2.0        4.5        2.4        0.0        8.1*      86.5 
051013  131714  46  48.5080 N  61   7.4320 W   1.9        4.5        2.4        0.0        8.1       85.2*
051013  131716  46  48.5080 N  61   7.4330 W   1.7        4.5        2.4        0.0        8.3*      85.2 
051013  131718  46  48.5070 N  61   7.4340 W   1.7        4.5        2.4        0.0        8.3       85.2 
051013  131720  46  48.5070 N  61   7.4360 W   2.1        4.5        2.4        0.0        8.3       88.7*
051013  131722  46  48.5070 N  61   7.4380 W   1.8        4.5        2.4        0.0        9.7*      88.7 
051013  131724  46  48.5060 N  61   7.4390 W   2.1        4.5        2.4        0.0        9.7       88.7 
051013  131726  46  48.5060 N  61   7.4410 W   2.0        4.5        2.4        0.0        9.8*      84.4*
051013  131728  46  48.5050 N  61   7.4430 W   1.8        4.5        2.4        0.0        9.8       84.4 
051013  131730  46  48.5050 N  61   7.4440 W   2.1        4.5        2.4        0.0        9.8       87.0*
051013  131732  46  48.5040 N  61   7.4460 W   1.7        4.5        2.4        0.0        9.6*      87.0 
051013  131734  46  48.5040 N  61   7.4470 W   2.0        4.5        2.4        0.0        9.6       87.0 
051013  131736  46  48.5030 N  61   7.4490 W   2.1        4.5        2.4        0.0        9.6       85.2*
051013  131738  46  48.5030 N  61   7.4500 W   1.7        4.5        2.4        0.0        9.3*      85.2 
051013  131740  46  48.5020 N  61   7.4520 W   2.2        4.5        2.4        0.0        9.3       85.2 
051013  131742  46  48.5020 N  61   7.4530 W   1.6        4.5        2.4        0.0       10.3*      87.0*
051013  131744  46  48.5010 N  61   7.4540 W   1.9        4.5        2.4        0.0       10.3       87.0 
051013  131746  46  48.5010 N  61   7.4560 W   1.9        4.5        2.4        0.0       10.3       86.5*
051013  131748  46  48.5000 N  61   7.4580 W   2.2        4.5       11.1*       0.0        9.9*      86.5 
051013  131750  46  48.5000 N  61   7.4590 W   1.9        4.5       11.1        0.0        9.9       86.5 
051013  131752  46  48.5000 N  61   7.4610 W   1.8        4.5       11.1        0.0        9.9       88.7*
051013  131754  46  48.4990 N  61   7.4620 W   2.1        4.5       11.1        0.0        9.8*      88.7 
051013  131756  46  48.4990 N  61   7.4640 W   1.8        4.5       11.1        0.0        9.8       88.7 
051013  131758  46  48.4980 N  61   7.4650 W   2.0        4.5       11.1        0.0       10.2*      85.2*
051013  131800  46  48.4980 N  61   7.4670 W   1.9        4.5       11.1        0.0       10.2       85.2 
051013  131802  46  48.4970 N  61   7.4690 W   1.9        4.5       11.1        0.0       10.2       85.2 
051013  131804  46  48.4970 N  61   7.4700 W   2.1        4.5       11.1        0.0       10.4*      87.4*
051013  131806  46  48.4960 N  61   7.4720 W   1.6        4.5       11.1        0.0       10.4       87.4 
051013  131808  46  48.4960 N  61   7.4730 W   2.5        4.5       11.1        0.0       10.4       86.1*
051013  131810  46  48.4950 N  61   7.4750 W   1.5        4.5       11.1        0.0        9.7*      86.1 
051013  131812  46  48.4950 N  61   7.4760 W   2.3        4.5       11.1        0.0        9.7       86.1 
051013  131814  46  48.4940 N  61   7.4780 W   1.9        4.5       11.1        0.0        9.7       88.3*
051013  131816  46  48.4940 N  61   7.4800 W   2.1        4.5       11.1        0.0        9.7       88.3 
051013  131818  46  48.4930 N  61   7.4810 W   2.0        4.5       11.1        0.0        9.7       88.3 
051013  131820  46  48.4930 N  61   7.4830 W   1.9        4.5       11.1        0.0       60.5*      83.9*
051013  131822  46  48.4920 N  61   7.4850 W   2.2        4.5       11.1        0.0       60.5       83.9 
051013  131824  46  48.4920 N  61   7.4860 W   1.8        4.5       11.1        0.0       60.5       87.4*
051013  131826  46  48.4920 N  61   7.4880 W   1.7        4.5       11.1        0.0       10.0*      87.4 
051013  131828  46  48.4910 N  61   7.4890 W   2.1        4.5       11.1        0.0       10.0       87.4 
051013  131830  46  48.4910 N  61   7.4910 W   1.6        4.5       11.1        0.0       10.8*      86.5*
051013  131832  46  48.4900 N  61   7.4920 W   1.8        4.5       11.1        0.0       10.8       86.5 
051013  131834  46  48.4900 N  61   7.4930 W   1.9        4.5       11.1        0.0       10.8       86.5 
051013  131836  46  48.4900 N  61   7.4950 W   1.8        4.5       11.1        0.0       10.1*      85.2*
051013  131838  46  48.4890 N  61   7.4970 W   2.1        4.5       11.1        0.0       10.1       85.2 
051013  131840  46  48.4890 N  61   7.4980 W   1.5        4.5       11.1        0.0       10.6*      88.3*
051013  131842  46  48.4880 N  61   7.4990 W   2.0        4.5       11.1        0.0       10.6       88.3 
051013  131844  46  48.4880 N  61   7.5010 W   1.8        4.5       11.1        0.0       10.6       88.3 
051013  131846  46  48.4870 N  61   7.5020 W   1.7        4.5       11.1        0.0       13.6*      87.4*
051013  131848  46  48.4870 N  61   7.5040 W   1.9        4.5       11.1        0.0       13.6       87.4 
051013  131850  46  48.4870 N  61   7.5060 W   1.8        4.5       11.1        0.0       13.6       87.4 
051013  131852  46  48.4860 N  61   7.5070 W   1.9        4.5       11.1        0.0        5.9*      86.1*
051013  131854  46  48.4860 N  61   7.5090 W   1.9        4.5       11.1        0.0        5.9       86.1 
051013  131856  46  48.4860 N  61   7.5100 W   1.5        4.5       11.1        0.0        9.4*      85.2*
051013  131858  46  48.4850 N  61   7.5110 W   2.0        4.5       11.1        0.0        9.4       85.2 
051013  131900  46  48.4850 N  61   7.5130 W   1.8        4.5       11.1        0.0        9.4       85.2 
051013  131902  46  48.4850 N  61   7.5150 W   1.9        4.5       11.1        0.0       10.1*      84.8*
051013  131904  46  48.4840 N  61   7.5170 W   1.8        4.5       11.1        0.0       10.1       84.8 
051013  131906  46  48.4840 N  61   7.5180 W   1.9        4.5       11.1        0.0       10.1       84.8 
051013  131908  46  48.4830 N  61   7.5190 W   1.9        4.5       11.1        0.0       10.1*      84.4*
051013  131910  46  48.4830 N  61   7.5210 W   1.8        4.5       11.1        0.0       10.1       84.4 
051013  131912  46  48.4820 N  61   7.5220 W   1.7        4.5       11.1        0.0       10.2*      84.4 
051013  131914  46  48.4820 N  61   7.5240 W   2.1        4.5       11.1        0.0       10.2       87.4*
051013  131916  46  48.4820 N  61   7.5250 W   1.6        4.5       11.1        0.0       10.2       87.4 
051013  131918  46  48.4810 N  61   7.5260 W   2.1        4.5       11.1        0.0       10.9*      83.5*
051013  131920  46  48.4810 N  61   7.5280 W   1.5        4.5       11.1        0.0       10.9       83.5 
051013  131922  46  48.4800 N  61   7.5290 W   1.8        4.5       11.1        0.0       10.9       83.5 
051013  131924  46  48.4800 N  61   7.5310 W   2.2        4.5       11.1        0.0        9.6*      88.7*
051013  131926  46  48.4800 N  61   7.5320 W   1.6        4.5       11.1        0.0        9.6       88.7 
051013  131928  46  48.4790 N  61   7.5340 W   1.9        4.5       11.1        0.0       10.4*      88.7 
051013  131930  46  48.4790 N  61   7.5350 W   1.7        4.5       11.1        0.0       10.4       84.8*
051013  131932  46  48.4780 N  61   7.5370 W   2.0        4.5       11.1        0.0       10.4       84.8 
051013  131934  46  48.4780 N  61   7.5380 W   1.9        4.5       11.1        0.0       10.0*      87.0*
051013  131936  46  48.4780 N  61   7.5400 W   1.8        4.5       11.1        0.0       10.0       87.0 
051013  131938  46  48.4780 N  61   7.5410 W   1.8        4.5       11.1        0.0       10.0       87.0 
051013  131940  46  48.4770 N  61   7.5430 W   2.2        4.5       11.1        0.0       14.2*      87.0 
051013  131942  46  48.4770 N  61   7.5450 W   1.5        4.5       11.1        0.0       14.2       87.0 
051013  131944  46  48.4760 N  61   7.5460 W   1.8        4.5       11.1        0.0        5.6*      87.0 
051013  131946  46  48.4760 N  61   7.5470 W   1.9        4.5       11.1        0.0        5.6       87.0 
051013  131948  46  48.4760 N  61   7.5490 W   2.0        4.5       11.1        0.0        5.6       87.0 
051013  131950  46  48.4760 N  61   7.5500 W   2.0        4.5       11.1        0.0       10.0*     120.4*
051013  131952  46  48.4750 N  61   7.5520 W   1.5        4.5       11.1        0.0       10.0      120.4 
051013  131954  46  48.4750 N  61   7.5540 W   1.9        4.5       11.1        0.0       10.0      120.4 
051013  131956  46  48.4750 N  61   7.5550 W   1.9        4.5       11.1        0.0        9.7*      52.7*
051013  131958  46  48.4740 N  61   7.5570 W   1.9        4.5       11.1        0.0        9.7       52.7 
051013  132000  46  48.4740 N  61   7.5590 W   1.8        4.5       11.1        0.0       10.8*      52.7 
051013  132002  46  48.4740 N  61   7.5600 W   2.1        4.5       11.1        0.0       10.8       84.8*
051013  132004  46  48.4730 N  61   7.5620 W   2.0        4.5       11.1        0.0       10.8       84.8 
051013  132006  46  48.4730 N  61   7.5640 W   1.8        4.5       11.1        0.0        9.7*      84.8 
051013  132008  46  48.4730 N  61   7.5650 W   1.7        4.5       11.1        0.0        9.7       55.8*
051013  132010  46  48.4720 N  61   7.5660 W   2.0        4.5       11.1        0.0        9.7       55.8 
051013  132012  46  48.4720 N  61   7.5680 W   2.1        4.5       11.1        0.0       10.2*      86.5*
051013  132014  46  48.4710 N  61   7.5700 W   1.8        4.5       11.1        0.0       10.2       86.5 
051013  132016  46  48.4710 N  61   7.5710 W   1.7        4.5       11.1        0.0        9.4*      86.5 
051013  132018  46  48.4700 N  61   7.5720 W   1.9        4.5       11.1        0.0        9.4       85.2*
051013  132020  46  48.4700 N  61   7.5740 W   2.0        4.5       11.1        0.0        9.4       85.2 
051013  132022  46  48.4700 N  61   7.5750 W   1.6        4.5       11.1        0.0       10.3*      85.2 
051013  132024  46  48.4690 N  61   7.5770 W   2.1        4.5       11.1        0.0       10.3       87.0*
051013  132026  46  48.4690 N  61   7.5780 W   1.7        4.5       11.1        0.0       10.3       87.0 
051013  132028  46  48.4680 N  61   7.5800 W   2.0        4.5       11.1        0.0       11.0*      84.4*
051013  132030  46  48.4680 N  61   7.5810 W   1.7        4.5       11.1        0.0       11.0       84.4 
051013  132032  46  48.4680 N  61   7.5830 W   1.8        4.5       11.1        0.0        9.5*      84.4 
051013  132034  46  48.4670 N  61   7.5840 W   1.9        4.5       11.1        0.0        9.5       86.5*
051013  132036  46  48.4670 N  61   7.5860 W   2.2        4.5       11.1        0.0        9.5       86.5 
051013  132038  46  48.4670 N  61   7.5880 W   1.6        4.5       11.1        0.0       10.5*      86.5 
051013  132040  46  48.4660 N  61   7.5890 W   1.9        4.5       11.1        0.0       10.5       85.2*
051013  132042  46  48.4660 N  61   7.5910 W   1.7        4.5       11.1        0.0        9.6*      85.2 
051013  132044  46  48.4650 N  61   7.5920 W   1.9        4.5       11.1        0.0        9.6       85.2*
051013  132046  46  48.4650 N  61   7.5940 W   1.8        4.5       11.1        0.0        9.6       85.2 
051013  132048  46  48.4650 N  61   7.5950 W   1.8        4.5       11.1        0.0       10.7*      85.2 
051013  132050  46  48.4640 N  61   7.5970 W   2.0        4.5       11.1        0.0       10.7       83.9*
051013  132052  46  48.4640 N  61   7.5980 W   1.7        4.5       11.1        0.0       10.7       83.9 
051013  132054  46  48.4640 N  61   7.6000 W   1.9        4.5       11.1        0.0       10.1*      83.9 
051013  132056  46  48.4640 N  61   7.6010 W   1.7        4.5       11.1        0.0       10.1       85.7*
051013  132058  46  48.4630 N  61   7.6030 W   2.0        4.5       11.1        0.0       10.1*      85.7 
051013  132100  46  48.4630 N  61   7.6040 W   2.0        4.5       11.1        0.0       10.1       90.1*
051013  132102  46  48.4630 N  61   7.6060 W   2.0        4.5       11.1        0.0       10.1       90.1 
051013  132104  46  48.4620 N  61   7.6080 W   1.9        4.5       11.1        0.0       10.2*      90.1 
051013  132106  46  48.4620 N  61   7.6090 W   1.8        4.5       11.1        0.0       10.2       84.8*
051013  132108  46  48.4610 N  61   7.6110 W   1.8        4.5       11.1        0.0       10.2       84.8 
051013  132110  46  48.4610 N  61   7.6120 W   1.8        4.5       11.1        0.0        9.3*      84.8 
051013  132112  46  48.4610 N  61   7.6140 W   2.2        4.5       11.1        0.0        9.3       84.4*
051013  132114  46  48.4600 N  61   7.6160 W   1.5        4.5       11.1        0.0        9.2*      84.4 
051013  132116  46  48.4600 N  61   7.6170 W   2.2        4.5       11.1        0.0        9.2       84.8*
051013  132119  46  48.4600 N  61   7.6190 W   1.8        4.5       11.1        0.0        9.2       84.8 
051013  132120  46  48.4590 N  61   7.6200 W   1.9        4.5       11.1        0.0       10.0*      84.8 
051013  132122  46  48.4590 N  61   7.6210 W   1.7        4.5       11.1        0.0       10.0       87.0*
051013  132124  46  48.4590 N  61   7.6230 W   2.2        4.5       11.1        0.0       10.0       87.0 
051013  132127  46  48.4580 N  61   7.6250 W   1.9        4.5       11.1        0.0        9.9*      87.0 
051013  132128  46  48.4580 N  61   7.6260 W   1.9        4.5       11.1        0.0        9.9       85.2*
051013  132130  46  48.4580 N  61   7.6270 W   1.7        4.5       11.1        0.0       10.6*      85.2 
051013  132132  46  48.4570 N  61   7.6290 W   1.9        4.5       11.1        0.0       10.6       85.2 
051013  132134  46  48.4570 N  61   7.6300 W   1.9        4.5       11.1        0.0       10.6       84.8*
051013  132136  46  48.4570 N  61   7.6320 W   1.7        4.5       11.1        0.0        9.3*      84.8 
051013  132138  46  48.4560 N  61   7.6340 W   2.2        4.5       11.1        0.0        9.3       87.4*
051013  132140  46  48.4560 N  61   7.6360 W   1.8        4.5       11.1        0.0       10.6*      87.4 
